LineNo,TimeUS,ThI,ABst,ThO,ThH,DAIt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,labels
315110,382063780,1.737985,0.00001538,1,0.3450014,1.663513,-1.940099,-1.95,0,0,-0.06137609,298,0,3
315199,382163740,1.738013,0.00001538,1,0.3450014,1.663513,-1.940123,-1.95,0,0,-0.06139958,298,0,3
315290,382263700,1.738028,0.00001538,1,0.3450014,1.663513,-1.940085,-1.95,0,0,-0.06136227,298,0,3
315382,382363660,1.73799,0.00001538,1,0.3450014,1.663513,-1.940174,-1.95,0,0,-0.06145036,298,0,3
315471,382463620,1.73797,0.00001538,1,0.3450014,1.663513,-1.94012,-1.95,0,0,-0.06139684,298,0,3
315562,382563580,1.737969,0.00001538,1,0.3450014,1.663513,-1.940125,-1.95,0,0,-0.06140137,298,0,3
315651,382663540,1.737917,0.00001538,1,0.3450014,1.663513,-1.940056,-1.95,0,0,-0.06133306,298,0,3
315741,382763500,1.737878,0.00001538,1,0.3450014,1.663513,-1.940056,-1.95,0,0,-0.06133282,298,0,3
315830,382863460,1.737973,0.00001538,1,0.3450014,1.663513,-1.939993,-1.95,0,0,-0.06126952,298,0,3
315920,382963420,1.737925,0.00001538,1,0.3450014,1.663513,-1.940004,-1.95,0,0,-0.06128049,298,0,3
316011,383063380,1.737964,0.00001538,1,0.3450014,1.663513,-1.939952,-1.95,0,0,-0.06122947,298,0,3
316100,383163340,1.737973,0.00001538,1,0.3450014,1.663513,-1.939976,-1.95,0,0,-0.06125271,298,0,3
316191,383263300,1.737886,0.00001538,1,0.3450014,1.663513,-1.939903,-1.95,0,0,-0.06117976,298,0,3
316282,383363260,1.737947,0.00001538,1,0.3450014,1.663513,-1.939889,-1.95,0,0,-0.06116557,298,0,3
316371,383464053,1.737902,0.00001538,1,0.3450014,1.663513,-1.939896,-1.95,0,0,-0.06117308,298,0,3
316462,383564013,1.73799,0.00001538,1,0.3450014,1.663513,-1.939917,-1.95,0,0,-0.06119406,298,0,3
316551,383663973,1.73799,0.00001538,1,0.3450014,1.663513,-1.939898,-1.95,0,0,-0.06117451,298,0,3
316641,383763933,1.737946,0.00001538,1,0.3450014,1.663513,-1.939902,-1.95,0,0,-0.06117892,298,0,3
316730,383863893,1.737943,0.0000155,1,0.3450014,1.663513,-1.939853,-1.95,0,0,-0.06112993,298,0,3
316820,383963853,1.737921,0.0000155,1,0.3450014,1.663513,-1.939862,-1.95,0,0,-0.06113875,298,0,3
316911,384063813,1.737896,0.0000155,1,0.3450014,1.663513,-1.939797,-1.95,0,0,-0.06107414,298,0,3
317000,384163773,1.737944,0.0000155,1,0.3450014,1.663513,-1.939865,-1.95,0,0,-0.06114233,298,0,3
317091,384263733,1.737916,0.0000155,1,0.3450014,1.663513,-1.9398,-1.95,0,0,-0.061077,298,0,3
317182,384363693,1.737885,0.0000155,1,0.3450014,1.663513,-1.939815,-1.95,0,0,-0.06109214,298,0,3
317271,384463653,1.737836,0.0000155,1,0.3450014,1.663513,-1.939762,-1.95,0,0,-0.06103933,298,0,3
317362,384563613,1.737924,0.0000155,1,0.3450014,1.663513,-1.939772,-1.95,0,0,-0.06104922,298,0,3
317451,384663573,1.737834,0.0000155,1,0.3450014,1.663513,-1.939719,-1.95,0,0,-0.06099606,298,0,3
317541,384763533,1.737853,0.0000155,1,0.3450014,1.663513,-1.939727,-1.95,0,0,-0.06100404,298,0,3
317630,384863493,1.737851,0.0000155,1,0.3450014,1.663513,-1.93974,-1.95,0,0,-0.0610168,298,0,3
317720,384963453,1.737887,0.0000155,1,0.3450014,1.663513,-1.939768,-1.95,0,0,-0.06104505,298,0,3
317811,385063413,1.737912,0.0000155,1,0.3450014,1.663513,-1.939714,-1.95,0,0,-0.06099057,298,0,3
317900,385163373,1.737918,0.0000155,1,0.3450014,1.663513,-1.939731,-1.95,0,0,-0.06100762,298,0,3
317992,385263333,1.737981,0.0000155,1,0.3450014,1.663513,-1.93969,-1.95,0,0,-0.06096709,298,0,3
318083,385363293,1.737935,0.0000155,1,0.3450014,1.663513,-1.939715,-1.95,0,0,-0.06099176,298,0,3
318172,385464086,1.737887,0.0000155,1,0.3450014,1.663513,-1.939722,-1.95,0,0,-0.06099916,298,0,3
318263,385564046,1.737916,0.0000155,1,0.3450014,1.663513,-1.939727,-1.95,0,0,-0.06100428,298,0,3
318352,385664006,1.737896,0.0000155,1,0.3450014,1.663513,-1.939644,-1.95,0,0,-0.06092095,298,0,3
318442,385763966,1.737885,0.0000155,1,0.3450014,1.663513,-1.93964,-1.95,0,0,-0.06091726,298,0,3
318531,385863926,1.737909,0.0000155,1,0.3450014,1.663513,-1.939609,-1.95,0,0,-0.06088591,298,0,3
318621,385963886,1.737841,0.0000155,1,0.3450014,1.663513,-1.939589,-1.95,0,0,-0.060866,298,0,3
318712,386063846,1.737918,0.0000155,1,0.3450014,1.663513,-1.939536,-1.95,0,0,-0.06081331,298,0,3
318801,386163806,1.737842,0.0000155,1,0.3450014,1.663513,-1.939519,-1.95,0,0,-0.06079602,298,0,3
318892,386263766,1.737866,0.0000155,1,0.3450014,1.663513,-1.939455,-1.95,0,0,-0.06073153,298,0,3
318983,386363726,1.737844,0.0000155,1,0.3450014,1.663513,-1.939458,-1.95,0,0,-0.06073475,298,0,3
319072,386463686,1.737873,0.0000155,1,0.3450014,1.663513,-1.939406,-1.95,0,0,-0.06068242,298,0,3
319163,386563646,1.737857,0.0000155,1,0.3450014,1.663513,-1.939491,-1.95,0,0,-0.06076801,298,0,3
319252,386663606,1.737839,0.00001538,1,0.3450014,1.663513,-1.939427,-1.95,0,0,-0.06070375,298,0,3
319342,386763566,1.737832,0.00001538,1,0.3450014,1.663513,-1.939467,-1.95,0,0,-0.06074345,298,0,3
319431,386863526,1.737789,0.00001538,1,0.3450014,1.663513,-1.939425,-1.95,0,0,-0.06070209,298,0,3
319521,386963486,1.737864,0.00001538,1,0.3450014,1.663513,-1.939447,-1.95,0,0,-0.06072426,298,0,3
319613,387063446,1.737831,0.00001538,1,0.3450014,1.663513,-1.939398,-1.95,0,0,-0.06067502,298,0,3
319702,387163406,1.737826,0.00001538,1,0.3450014,1.663513,-1.939419,-1.95,0,0,-0.06069565,298,0,3
319793,387263366,1.737865,0.00001538,1,0.3450014,1.663513,-1.939439,-1.95,0,0,-0.06071591,298,0,3
319884,387363326,1.737872,0.00001538,1,0.3450014,1.663513,-1.939481,-1.95,0,0,-0.06075799,298,0,3
319973,387463286,1.737881,0.00001538,1,0.3450014,1.663513,-1.93943,-1.95,0,0,-0.06070709,298,0,3
320064,387564079,1.737872,0.00001514,1,0.3450014,1.663513,-1.939453,-1.95,0,0,-0.06072962,298,0,3
320153,387664039,1.737908,0.00001514,1,0.3450014,1.663513,-1.939421,-1.95,0,0,-0.06069779,298,0,3
320243,387763999,1.737924,0.00001514,1,0.3450014,1.663513,-1.939461,-1.95,0,0,-0.06073797,298,0,3
320332,387863959,1.737955,0.0000149,1,0.3450014,1.663513,-1.939408,-1.95,0,0,-0.06068468,298,0,3
320422,387963919,1.737875,0.0000149,1,0.3450014,1.663513,-1.939416,-1.95,0,0,-0.06069267,298,0,3
320513,388063879,1.737876,0.0000149,1,0.3450014,1.663513,-1.93939,-1.95,0,0,-0.06066656,298,0,3
320602,388163839,1.737902,0.00001514,1,0.3450014,1.663513,-1.939407,-1.95,0,0,-0.06068432,298,0,3
320693,388263799,1.737914,0.00001514,1,0.3450014,1.663513,-1.939456,-1.95,0,0,-0.0607332,298,0,3
320784,388363759,1.737878,0.00001514,1,0.3450014,1.663513,-1.939477,-1.95,0,0,-0.06075382,298,0,3
320873,388463719,1.73791,0.00001514,1,0.3450014,1.663513,-1.93946,-1.95,0,0,-0.06073642,298,0,3
320964,388563679,1.737911,0.00001514,1,0.3450014,1.663513,-1.939471,-1.95,0,0,-0.06074774,298,0,3
321053,388663639,1.737911,0.00001514,1,0.3450014,1.663513,-1.939435,-1.95,0,0,-0.06071186,298,0,3
321142,388763599,1.737889,0.00001514,1,0.3450014,1.663513,-1.939467,-1.95,0,0,-0.06074345,298,0,3
321232,388863559,1.73785,0.00001514,1,0.3450014,1.663513,-1.939435,-1.95,0,0,-0.06071198,298,0,3
321322,388963519,1.737884,0.00001514,1,0.3450014,1.663513,-1.939537,-1.95,0,0,-0.06081355,298,0,3
321413,389063479,1.737911,0.00001514,1,0.3450014,1.663513,-1.9395,-1.95,0,0,-0.06077647,298,0,3
321502,389163439,1.737927,0.00001514,1,0.3450014,1.663513,-1.939565,-1.95,0,0,-0.06084156,298,0,3
321592,389263399,1.737864,0.00001514,1,0.3450014,1.663513,-1.939552,-1.95,0,0,-0.06082845,298,0,3
321684,389363359,1.737899,0.00001514,1,0.3450014,1.663513,-1.939585,-1.95,0,0,-0.06086206,298,0,3
321773,389463319,1.737874,0.00001514,1,0.3450014,1.663513,-1.939558,-1.95,0,0,-0.06083441,298,0,3
321864,389563279,1.737955,0.00001514,1,0.3450014,1.663513,-1.939597,-1.95,0,0,-0.06087363,298,0,3
321953,389664072,1.737959,0.00001514,1,0.3450014,1.663513,-1.939628,-1.95,0,0,-0.06090474,298,0,3
322042,389764032,1.737957,0.00001514,1,0.3450014,1.663513,-1.939674,-1.95,0,0,-0.06095088,298,0,3
322132,389863992,1.73796,0.00001514,1,0.3450014,1.663513,-1.939632,-1.95,0,0,-0.06090844,298,0,3
322222,389963952,1.737967,0.00001514,1,0.3450014,1.663513,-1.939705,-1.95,0,0,-0.06098211,298,0,3
322313,390063912,1.737955,0.00001514,1,0.3450014,1.663513,-1.939649,-1.95,0,0,-0.0609262,298,0,3
322402,390163872,1.738023,0.00001514,1,0.3450014,1.663513,-1.939691,-1.95,0,0,-0.0609684,298,0,3
322493,390263832,1.738059,0.0000149,1,0.3450014,1.663513,-1.939687,-1.95,0,0,-0.06096339,298,0,3
322585,390363792,1.73805,0.0000149,1,0.3450014,1.663513,-1.9397,-1.95,0,0,-0.06097674,298,0,3
322674,390463752,1.738009,0.0000149,1,0.3450014,1.663513,-1.939685,-1.95,0,0,-0.0609616,298,0,3
322765,390563712,1.738015,0.0000149,1,0.3450014,1.663513,-1.939723,-1.95,0,0,-0.06099939,298,0,3
322854,390663672,1.738036,0.00001466,1,0.3450014,1.663513,-1.939793,-1.95,0,0,-0.0610702,298,0,3
322943,390763632,1.738073,0.00001466,1,0.3450014,1.663513,-1.939838,-1.95,0,0,-0.06111455,298,0,3
323033,390863592,1.738068,0.00001466,1,0.3450014,1.663513,-1.939844,-1.95,0,0,-0.06112039,298,0,3
323123,390963552,1.738061,0.00001466,1,0.3450014,1.663513,-1.939873,-1.95,0,0,-0.0611496,298,0,3
323214,391063512,1.738063,0.00001454,1,0.3450014,1.663513,-1.939853,-1.95,0,0,-0.06113005,298,0,3
323303,391163472,1.738003,0.00001454,1,0.3450014,1.663513,-1.939897,-1.95,0,0,-0.06117344,298,0,3
323393,391263432,1.738053,0.00001454,1,0.3450014,1.663513,-1.939892,-1.95,0,0,-0.06116855,298,0,3
323485,391363392,1.738043,0.00001431,1,0.3450014,1.663513,-1.940024,-1.95,0,0,-0.06130087,298,0,3
323574,391463352,1.73806,0.00001431,1,0.3450014,1.663513,-1.940009,-1.95,0,0,-0.06128561,298,0,3
323665,391563312,1.738084,0.00001407,1,0.3450014,1.663513,-1.940091,-1.95,0,0,-0.06136751,298,0,3
323754,391663272,1.738074,0.00001407,1,0.3450014,1.663513,-1.94009,-1.95,0,0,-0.06136692,298,0,3
323843,391764065,1.73812,0.00001407,1,0.3450014,1.663513,-1.94014,-1.95,0,0,-0.06141663,298,0,3
323933,391864025,1.738141,0.00001383,1,0.3450014,1.663513,-1.940136,-1.95,0,0,-0.06141293,298,0,3
324023,391963985,1.738142,0.00001383,1,0.3450014,1.663513,-1.940199,-1.95,0,0,-0.06147563,298,0,3
324114,392063945,1.738092,0.00001383,1,0.3450014,1.663513,-1.940165,-1.95,0,0,-0.06144154,298,0,3
324204,392163905,1.738098,0.00001383,1,0.3450014,1.663513,-1.940179,-1.95,0,0,-0.06145632,298,0,3
324294,392263865,1.738104,0.00001383,1,0.3450014,1.663513,-1.940167,-1.95,0,0,-0.06144369,298,0,3
324387,392363825,1.738101,0.00001371,1,0.3450014,1.663513,-1.94019,-1.95,0,0,-0.06146729,298,0,3
324476,392463785,1.738077,0.00001371,1,0.3450014,1.663513,-1.940239,-1.95,0,0,-0.06151557,298,0,3
324567,392563745,1.73808,0.00001371,1,0.3450014,1.663513,-1.940266,-1.95,0,0,-0.06154239,298,0,3
324656,392663705,1.738078,0.00001371,1,0.3450014,1.663513,-1.940258,-1.95,0,0,-0.06153524,298,0,3
324745,392763665,1.738053,0.00001371,1,0.3450014,1.663513,-1.940257,-1.95,0,0,-0.06153381,298,0,3
324835,392863625,1.738018,0.00001347,1,0.3450014,1.663513,-1.940216,-1.95,0,0,-0.06149292,298,0,3
324925,392963585,1.737994,0.00001371,1,0.3450014,1.663513,-1.940214,-1.95,0,0,-0.06149042,298,0,3
325016,393063545,1.738044,0.00001347,1,0.3450014,1.663513,-1.940243,-1.95,0,0,-0.0615195,298,0,3
325105,393163505,1.737978,0.00001347,1,0.3450014,1.663513,-1.940248,-1.95,0,0,-0.06152451,298,0,3
325195,393263465,1.737964,0.00001347,1,0.3450014,1.663513,-1.940207,-1.95,0,0,-0.06148398,298,0,3
325287,393363425,1.737966,0.00001347,1,0.3450014,1.663513,-1.940228,-1.95,0,0,-0.0615046,298,0,3
325376,393463385,1.737984,0.00001323,1,0.3450014,1.663513,-1.940156,-1.95,0,0,-0.06143308,298,0,3
325467,393563345,1.73796,0.00001323,1,0.3450014,1.663513,-1.940155,-1.95,0,0,-0.06143153,298,0,3
325556,393663305,1.737935,0.00001323,1,0.3450014,1.663513,-1.940094,-1.95,0,0,-0.06137061,298,0,3
325645,393763265,1.737981,0.00001323,1,0.3450014,1.663513,-1.940167,-1.95,0,0,-0.06144357,298,0,3
325735,393864058,1.737929,0.00001323,1,0.3450014,1.663513,-1.940163,-1.95,0,0,-0.06143975,298,0,3
325825,393964018,1.737947,0.00001299,1,0.3450014,1.663513,-1.940176,-1.95,0,0,-0.06145275,298,0,3
325916,394063978,1.737996,0.00001299,1,0.3450014,1.663513,-1.940112,-1.95,0,0,-0.06138921,298,0,3
326005,394163938,1.737958,0.00001299,1,0.3450014,1.663513,-1.940113,-1.95,0,0,-0.06139016,298,0,3
326095,394263898,1.737934,0.00001287,1,0.3450014,1.663513,-1.940044,-1.95,0,0,-0.06132126,298,0,3
326187,394363858,1.737974,0.00001287,1,0.3450014,1.663513,-1.940053,-1.95,0,0,-0.0613302,298,0,3
326276,394463818,1.73794,0.00001287,1,0.3450014,1.663513,-1.93997,-1.95,0,0,-0.06124628,298,0,3
326367,394563778,1.737928,0.00001264,1,0.3450014,1.663513,-1.939951,-1.95,0,0,-0.0612278,298,0,3
326456,394663738,1.73795,0.00001264,1,0.3450014,1.663513,-1.939903,-1.95,0,0,-0.06118023,298,0,3
326545,394763698,1.73798,0.00001264,1,0.3450014,1.663513,-1.939909,-1.95,0,0,-0.06118608,298,0,3
326635,394863658,1.737941,0.00001264,1,0.3450014,1.663513,-1.939943,-1.95,0,0,-0.06122029,298,0,3
326725,394963618,1.738015,0.00001264,1,0.3450014,1.663513,-1.939968,-1.95,0,0,-0.06124508,298,0,3
326816,395063578,1.737956,0.00001264,1,0.3450014,1.663513,-1.939952,-1.95,0,0,-0.06122887,298,0,3
326906,395163538,1.737962,0.00001264,1,0.3450014,1.663513,-1.939948,-1.95,0,0,-0.06122518,298,0,3
326996,395263498,1.737933,0.00001264,1,0.3450014,1.663513,-1.93991,-1.95,0,0,-0.06118679,298,0,3
327088,395363458,1.737972,0.00001264,1,0.3450014,1.663513,-1.939919,-1.95,0,0,-0.06119621,298,0,3
327177,395463418,1.737949,0.00001264,1,0.3450014,1.663513,-1.939963,-1.95,0,0,-0.06123948,298,0,3
327268,395563378,1.738005,0.0000124,1,0.3450014,1.663513,-1.939997,-1.95,0,0,-0.06127393,298,0,3
327357,395663338,1.738021,0.0000124,1,0.3450014,1.663513,-1.939995,-1.95,0,0,-0.06127191,298,0,3
327446,395763298,1.738064,0.00001264,1,0.3450014,1.663513,-1.940046,-1.95,0,0,-0.06132257,298,0,3
327536,395864091,1.73801,0.0000124,1,0.3450014,1.663513,-1.939997,-1.95,0,0,-0.06127405,298,0,3
327625,395964051,1.738011,0.00001264,1,0.3450014,1.663513,-1.940093,-1.95,0,0,-0.06137025,298,0,3
327717,396064011,1.738021,0.00001264,1,0.3450014,1.663513,-1.940049,-1.95,0,0,-0.06132579,298,0,3
327806,396163971,1.737997,0.0000124,1,0.3450014,1.663513,-1.940095,-1.95,0,0,-0.06137192,298,0,3
327896,396263931,1.737989,0.00001264,1,0.3450014,1.663513,-1.940058,-1.95,0,0,-0.06133473,298,0,3
327988,396363891,1.737984,0.0000124,1,0.3450014,1.663513,-1.940083,-1.95,0,0,-0.06136012,298,0,3
328077,396463851,1.737937,0.0000124,1,0.3450014,1.663513,-1.940056,-1.95,0,0,-0.06133306,298,0,3
328168,396563811,1.737982,0.0000124,1,0.3450014,1.663513,-1.940083,-1.95,0,0,-0.06136024,298,0,3
328257,396663771,1.738005,0.0000124,1,0.3450014,1.663513,-1.940037,-1.95,0,0,-0.06131399,298,0,3
328346,396763731,1.738007,0.0000124,1,0.3450014,1.663513,-1.940065,-1.95,0,0,-0.0613414,298,0,3
328436,396863691,1.738005,0.0000124,1,0.3450014,1.663513,-1.940006,-1.95,0,0,-0.06128311,298,0,3
328525,396963651,1.738027,0.0000124,1,0.3450014,1.663513,-1.940009,-1.95,0,0,-0.06128585,298,0,3
328617,397063611,1.738004,0.0000124,1,0.3450014,1.663513,-1.939979,-1.95,0,0,-0.06125546,298,0,3
328706,397163571,1.737993,0.00001228,1,0.3450014,1.663513,-1.940001,-1.95,0,0,-0.06127751,298,0,3
328797,397263531,1.738061,0.0000124,1,0.3450014,1.663513,-1.940053,-1.95,0,0,-0.06157398,298,0,3
328889,397363491,1.738119,0.0000124,1,0.3450014,1.663513,-1.940089,-1.95,0,0,-0.06136572,298,0,3
328978,397463451,1.738042,0.0000124,1,0.3450014,1.663513,-1.940083,-1.95,0,0,-0.06160414,298,0,3
329069,397563411,1.738039,0.0000124,1,0.3450014,1.663513,-1.940099,-1.95,0,0,-0.06162012,298,0,3
329158,397663371,1.738105,0.0000124,1,0.3450014,1.663513,-1.940091,-1.95,0,0,-0.06161177,298,0,3
329247,397763331,1.738083,0.0000124,1,0.3450014,1.663513,-1.940129,-1.95,0,0,-0.0616504,298,0,3
329339,397863291,1.408283,0.00001001,1,0.3450014,1.663513,-1.92007,-1.92,0,0,-0.04159105,298,47,3
329428,397964084,1.477823,0.00001061,1,0.3450014,1.663513,-1.8557,-1.86,0,0,0.02277863,295,76,3
329520,398064044,1.351593,0.0308851,1,0.3450014,1.663513,-1.772054,-1.78,0,0,0.1064253,292,95,3
329609,398164004,1.182102,0.2138535,1,0.3450014,1.663513,-1.664297,-1.67,0,0,0.21345,287,138,3
329699,398263964,1.151173,0.2639579,1,0.3450014,1.663513,-1.513398,-1.5,0,0,0.3624568,281,171,3
329791,398363924,1.198088,0.3557761,1,0.3450014,1.663513,-1.341535,-1.32,0,0,0.5312673,273,183,3
329880,398463884,1.191091,0.2192996,1,0.3450014,1.663513,-1.162246,-1.12,0,0,0.7059795,265,184,3
329971,398563844,1.174609,0.2096515,1,0.3450014,1.663513,-0.9837185,-0.94,0,0,0.8791966,256,185,0
330060,398663804,1.088492,0.09175169,1,0.3450014,1.663513,-0.7984035,-0.74,0,0,1.05853,247,192,0
330149,398763764,1.019216,0.08641648,1,0.3450014,1.663513,-0.599749,-0.54,0,0,1.250715,237,207,0
330239,398863724,0.9175119,0.03123689,0.9947221,0.3450014,1.663513,-0.3821356,-0.31,0,0,1.46192,225,226,0
330328,398963684,0.8181489,0.03299004,0.9195876,0.3450014,1.663513,-0.1437965,-0.07,0,0,1.693911,211,247,0
330420,399063644,0.6867462,0.01147246,0.8088433,0.3450014,1.663513,0.1175996,0.19,0,0,1.949082,194,269,0
330509,399163604,0.5305413,0.01098847,0.668166,0.3450014,1.663513,0.3990732,0.48,0,0,2.225123,173,290,0
330599,399263564,0.3513108,0.00554428,0.5072422,0.3450014,1.663513,0.7022934,0.79,0,0,2.523216,145,311,0
330691,399363524,0.2910073,0.0042614,0.3576611,0.3450014,1.69938,1.020576,1.12,0,0,2.836555,124,318,0
330780,399463484,0.2826369,0.0097563,0.312933,0.3450014,1.760891,1.332686,1.45,0,0,3.144271,109,301,0
330871,399563444,0.2494079,0.01039942,0.2842339,0.3450014,1.832402,1.626016,1.76,0,0,3.433695,97,278,0
330960,399663404,0.2481807,0.0230348,0.2700291,0.3450014,1.913913,1.894499,2.03,0,0,3.698576,88,253,0
331049,399763364,0.2393838,0.02403235,0.2695115,0.3450014,2.005424,2.141443,2.29,0,0,3.942102,82,228,0
331139,399863324,0.2633626,0.03970385,0.280286,0.3450014,2.106935,2.364166,2.51,0,0,4.162079,80,203,0
331228,399963284,0.2666336,0.03394341,0.2967406,0.3450014,2.218446,2.565886,2.72,0,0,4.360929,81,181,0
331320,400064077,0.3047051,0.04979712,0.3190699,0.3450014,2.339957,2.749058,2.9,0,0,4.54166,85,161,0
331410,400164037,0.3073345,0.03710148,0.3403837,0.3450014,2.471468,2.915203,3.06,0,0,4.705608,92,147,0
331500,400263997,0.338904,0.05087435,0.3617538,0.3450014,2.612979,3.068662,3.21,0,0,4.857236,100,138,0
331592,400363957,0.3402053,0.03742737,0.3787183,0.3450014,2.76058,3.216347,3.36,0,0,5.003212,110,133,0
331681,400463917,0.3699082,0.04522377,0.3913112,0.3450014,2.92184,3.360347,3.49,0,0,5.145381,122,132,0
331772,400563877,0.3513446,0.02963457,0.3947106,0.3450014,3.079003,3.503443,3.62,0,0,5.286768,130,134,0
331861,400663837,0.3598659,0.03112742,0.3881485,0.3450014,3.223173,3.648018,3.76,0,0,5.429512,133,135,0
331950,400763797,0.3553335,0.02728516,0.3895406,0.3450014,3.396108,3.79235,3.9,0,0,5.571952,138,136,0
332040,400863757,0.3605951,0.02488172,0.3852583,0.3450014,3.556805,3.937817,4.04,0,0,5.715344,140,137,0
332129,400963717,0.3627646,0.02620521,0.386993,0.3450014,3.722121,4.08181,4.18,0,0,5.857018,142,137,0
332221,401063677,0.3589516,0.01871839,0.3844512,0.3450014,3.891489,4.226372,4.32,0,0,5.99926,144,139,0
332310,401163637,0.3678809,0.02488634,0.3833799,0.3450014,4.042309,4.370975,4.46,0,0,6.140872,144,139,0
332400,401263597,0.3536533,0.0159407,0.3810502,0.3450014,4.214366,4.516523,4.6,0,0,6.283491,145,140,0
332494,401363557,0.3694166,0.02598354,0.3816656,0.3450014,4.38532,4.661878,4.74,0,0,6.425366,147,141,0
332583,401463517,0.3553025,0.01740509,0.3828276,0.3450014,4.555106,4.808276,4.89,0,0,6.56792,148,142,0
332674,401563477,0.3698844,0.02927795,0.3848952,0.3450014,4.715052,4.954656,5.03,0,0,6.710149,148,143,0
332763,401663437,0.3549724,0.02013925,0.3861662,0.3450014,4.869613,5.102709,5.18,0,0,6.853381,147,144,0
332852,401763397,0.3723244,0.03318143,0.3869475,0.3450014,5.031689,5.249346,5.33,0,0,6.995074,148,144,0
332942,401863357,0.3524605,0.02403983,0.3896987,0.3450014,5.188483,5.396652,5.47,0,0,7.136642,148,145,0
333031,401963317,0.3701744,0.03717661,0.3897785,0.3450014,5.335918,5.543739,5.61,0,0,7.27787,147,145,0
333123,402063277,0.3517053,0.02812156,0.393731,0.3450014,5.499257,5.691529,5.76,0,0,7.419007,147,145,0
333212,402164070,0.3667191,0.03950959,0.3929407,0.3450014,5.653338,5.839738,5.91,0,0,7.560197,147,145,0
333303,402264030,0.3540182,0.03182495,0.3973858,0.3450014,5.810734,5.987612,6.05,0,0,7.700441,147,145,0
333396,402363990,0.3700863,0.04623216,0.3983056,0.3450014,5.954973,6.134139,6.2,0,0,7.838912,146,145,0
333485,402463950,0.3524922,0.03761026,0.4049835,0.3450014,6.110848,6.280782,6.34,0,0,7.976705,146,145,0
333576,402563910,0.3716999,0.05207056,0.4049926,0.3450014,6.253802,6.426538,6.48,0,0,8.113549,145,144,0
333665,402663870,0.3557833,0.04230884,0.4110981,0.3450014,6.400236,6.571271,6.63,0,0,8.24864,145,144,0
333754,402763830,0.3681682,0.05435827,0.408748,0.3450014,6.558283,6.71645,6.78,0,0,8.383747,145,143,0
333844,402863790,0.3609647,0.04684135,0.4162809,0.3450014,6.715723,6.862147,6.92,0,0,8.518947,146,144,0
333933,402963750,0.3677214,0.05573219,0.4133607,0.3450014,6.860488,7.007387,7.05,0,0,8.652895,145,143,0
334025,403063710,0.3634792,0.04970694,0.420511,0.3450014,7.008724,7.15323,7.2,0,0,8.787142,145,144,0
334114,403163670,0.3613656,0.05364743,0.4147921,0.3450014,7.152472,7.298326,7.35,0,0,8.920152,144,143,0
334204,403263630,0.368747,0.05142251,0.4218478,0.3450014,7.307709,7.443769,7.49,0,0,9.053389,145,143,0
334296,403363590,0.362464,0.05233642,0.41749,0.3450014,7.458462,7.587904,7.64,0,0,9.184584,145,143,0
334385,403463550,0.3725001,0.05492321,0.4238911,0.3450014,7.604773,7.732381,7.77,0,0,9.315938,145,142,0
334476,403563510,0.3643948,0.05179244,0.4211463,0.3450014,7.746716,7.875963,7.92,0,0,9.44597,144,142,0
334565,403663470,0.3771479,0.05685157,0.4255672,0.3450014,7.888299,8.0199,8.06,0,0,9.576114,144,142,0
334654,403763430,0.3599119,0.05063573,0.4207964,0.3450014,8.033566,8.164371,8.21,0,0,9.706181,143,142,0
334743,403863390,0.3803125,0.05841595,0.4266871,0.3450014,8.186502,8.308172,8.34,0,0,9.83576,144,142,0
334833,403963350,0.3614859,0.04915589,0.4227995,0.3450014,8.327547,8.451678,8.49,0,0,9.964801,144,143,0
334925,404063310,0.3822742,0.05806255,0.4256551,0.3450014,8.472447,8.595807,8.63,0,0,10.09398,144,142,0
335014,404163270,0.3596505,0.04548734,0.4208291,0.3450014,8.609513,8.73972,8.78,0,0,10.22294,143,143,0
335104,404264063,0.3804572,0.05874023,0.4230517,0.3450014,8.758371,8.885377,8.92,0,0,10.35327,144,143,0
335195,404364023,0.3602874,0.0449124,0.4203792,0.3450014,8.895553,9.029064,9.07,0,0,10.48182,143,143,0
335285,404463983,0.3820395,0.06092733,0.4233878,0.3450014,9.040698,9.173415,9.2,0,0,10.61085,143,142,0
335376,404563943,0.3573998,0.04326189,0.4215698,0.3450014,9.185968,9.316765,9.35,0,0,10.73864,144,144,0
335465,404663903,0.3818957,0.06104025,0.4237672,0.3450014,9.335295,9.461014,9.49,0,0,10.86732,144,143,0
335554,404763863,0.3605702,0.04442269,0.4229966,0.3450014,9.480812,9.603476,9.64,0,0,10.99422,145,144,0
335643,404863823,0.3847047,0.06392619,0.4247509,0.3450014,9.626466,9.74793,9.78,0,0,11.12299,145,143,0
335733,404963783,0.366302,0.04533938,0.4261134,0.3450014,9.77227,9.89164,9.93,0,0,11.25089,145,144,0
335825,405063743,0.3845887,0.06472546,0.4273139,0.3450014,9.922176,10.03628,10.07,0,0,11.37966,146,144,0
335915,405163703,0.3512075,0.04355431,0.4246466,0.3450014,10.06794,10.18075,10.22,0,0,11.50838,145,144,0
336005,405263663,0.3555518,0.06023774,0.4086543,0.3450014,10.20234,10.32478,10.36,0,0,11.63673,138,140,0
336096,405363623,0.3520496,0.04516539,0.410182,0.3450014,10.33206,10.46416,10.5,0,0,11.75683,132,137,0
336186,405463583,0.3668422,0.06508553,0.4119807,0.3450014,10.46572,10.60038,10.63,0,0,11.87314,129,133,0
