LineNo,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD,labels
326034,394163938,-1.663513,1.940113,-0.4976096,-2.989045,-0.00616925,-1,-15.91452,-0.00136089,3
326126,394263898,-1.663513,1.940044,-0.4976096,-2.989018,-0.00617196,-1,-15.91425,-0.0012846,3
326216,394363858,-1.663513,1.940053,-0.4976096,-2.989021,-0.00610676,-1,-15.91447,-0.00069046,3
326307,394463818,-1.663513,1.939969,-0.4976096,-2.988988,-0.00616001,-1,-15.91428,-0.00110149,3
326396,394563778,-1.663513,1.939951,-0.4976096,-2.98898,-0.00616541,-1,-15.91419,-0.00182152,3
326485,394663738,-1.663513,1.939903,-0.4976096,-2.988961,-0.00615677,-1,-15.9143,-0.00145435,3
326574,394763698,-1.663513,1.939909,-0.4976096,-2.988964,-0.00605282,-1,-15.91438,-0.00018978,3
326664,394863658,-1.663513,1.939943,-0.4976096,-2.988977,-0.00606971,-1,-15.91454,-0.00137043,3
326756,394963618,-1.663513,1.939968,-0.4976096,-2.988987,-0.00599136,-1,-15.915,-0.00077724,3
326845,395063578,-1.663513,1.939952,-0.4976096,-2.988981,-0.00601749,-1,-15.91482,-0.00152206,3
326935,395163538,-1.663513,1.939948,-0.4976096,-2.988979,-0.00599559,-1,-15.9149,-0.0013876,3
327027,395263498,-1.663513,1.93991,-0.4976096,-2.988964,-0.00603331,-1,-15.91472,-0.00172329,3
327117,395363458,-1.663513,1.939919,-0.4976096,-2.988967,-0.00598013,-1,-15.91489,-0.00090122,3
327208,395463418,-1.663513,1.939963,-0.4976096,-2.988985,-0.00591724,-1,-15.91496,-0.00202942,3
327297,395563378,-1.663513,1.939997,-0.4976096,-2.988999,-0.00584752,-1,-15.91577,-0.00152588,3
327386,395663338,-1.663513,1.939995,-0.4976096,-2.988998,-0.00587132,-1,-15.91577,-0.00158978,3
327475,395763298,-1.663513,1.940046,-0.4976096,-2.989018,-0.00585989,-1,-15.91574,-0.00026703,3
327565,395864091,-1.663513,1.939997,-0.4976096,-2.988999,-0.00586376,-1,-15.91572,-0.00131512,3
327657,395964051,-1.663513,1.940093,-0.4976096,-2.989038,-0.0058279,-1,-15.91592,-0.00112534,3
327746,396064011,-1.663513,1.940049,-0.4976096,-2.98902,-0.00592718,-1,-15.91557,-0.00168133,3
327835,396163971,-1.663513,1.940095,-0.4976096,-2.989038,-0.00599047,-1,-15.91528,-0.00083923,3
327927,396263931,-1.663513,1.940058,-0.4976096,-2.989023,-0.0059985,-1,-15.91508,-0.00146866,3
328017,396363891,-1.663513,1.940083,-0.4976096,-2.989033,-0.00595113,-1,-15.91513,-0.00150013,3
328108,396463851,-1.663513,1.940056,-0.4976096,-2.989022,-0.00593368,-1,-15.91529,-0.00269604,3
328197,396563811,-1.663513,1.940083,-0.4976096,-2.989033,-0.00600436,-1,-15.91516,-0.00103283,3
328286,396663771,-1.663513,1.940037,-0.4976096,-2.989015,-0.005975,-1,-15.91514,-0.00063324,3
328375,396763731,-1.663513,1.940065,-0.4976096,-2.989026,-0.00587975,-1,-15.91569,-0.00153065,3
328465,396863691,-1.663513,1.940006,-0.4976096,-2.989003,-0.00588152,-1,-15.91572,-0.00088215,3
328556,396963651,-1.663513,1.940009,-0.4976096,-2.989003,-0.00590363,-1,-15.91567,-0.00075436,3
328646,397063611,-1.663513,1.939979,-0.4976096,-2.988991,-0.00587062,-1,-15.91565,-0.00123882,3
328736,397163571,-1.663513,1.940001,-0.4976096,-2.989,-0.00578939,-1,-15.91584,-0.00179195,3
328828,397263531,-1.663513,1.940053,-0.4976096,-2.989021,-0.00575145,-1,-15.9163,-0.00102902,3
328918,397363491,-1.663513,1.940089,-0.4976096,-2.989036,-0.00574771,-1,-15.91643,0.00028229,3
329009,397463451,-1.663513,1.940083,-0.4976096,-2.989033,-0.00571687,-1,-15.91644,-0.00129604,3
329098,397563411,-1.663513,1.940099,-0.4976096,-2.98904,-0.00562437,-1,-15.91692,-0.00198746,3
329187,397663371,-1.663513,1.940091,-0.4976096,-2.989037,-0.00555483,-1,-15.91729,-0.00103951,3
329276,397763331,-1.663513,1.940129,-0.4976096,-2.989052,-0.00557373,-1,-15.91723,-0.00133705,3
329368,397863291,-1.663513,1.92007,-0.4976096,-2.980988,-0.4708263,-1,-14.34404,-4.96862,3
329459,397964084,-1.663513,1.8557,-0.4976096,-2.954931,-0.7604569,-1,-12.37801,-1.514414,3
329549,398064044,-1.663513,1.772054,-0.4976096,-2.920652,-0.9588035,-1,-11.26829,-3.54686,3
329638,398164004,-1.663513,1.664297,-0.4976096,-2.875764,-1.385327,-1,-9.215644,-4.590561,3
329730,398263964,-1.663513,1.513398,-0.4976096,-2.811442,-1.714838,-1,-7.058204,-3.07806,3
329820,398363924,-1.663513,1.341535,-0.4976096,-2.735934,-1.832469,-1,-5.784871,-0.6904716,3
329911,398463884,-1.663513,1.162246,-0.4976096,-2.654347,-1.846504,-1,-5.180638,-0.3219109,3
330000,398563844,-1.663513,0.9837185,-0.4976096,-2.569918,-1.851512,-1,-4.749963,-0.2208633,0
330089,398663804,-1.663513,0.7984034,-0.4976096,-2.478476,-1.928398,-1,-4.046297,-1.39994,0
330178,398763764,-1.663513,0.599749,-0.4976096,-2.375514,-2.0704,-1,-2.933949,-1.531388,0
330268,398863724,-1.663513,0.3821356,-0.4976096,-2.255818,-2.265153,-1,-1.468662,-2.189006,0
330359,398963684,-1.663513,0.1437965,-0.4976096,-2.114588,-2.478153,-1,0.2441974,-1.896207,0
330449,399063644,-1.663513,-0.1175996,-0.4976096,-1.943925,-2.694747,-1,2.133261,-2.210932,0
330538,399163604,-1.663513,-0.3990732,-0.4976096,-1.734088,-2.907343,-1,4.18951,-2.014814,0
330630,399263564,-1.663513,-0.7022934,-0.4976096,-1.458829,-3.114254,-1,6.498565,-2.052027,0
330720,399363524,-1.69938,-1.020576,-0.5651096,-1.243914,-3.182206,-1,8.384323,0.6845455,0
330811,399463484,-1.760891,-1.332686,-0.6651096,-1.093314,-3.016752,-1,8.666046,2.09032,0
330900,399563444,-1.832402,-1.626016,-0.7651096,-0.9714947,-2.788765,-1,8.273666,2.378518,0
330989,399663404,-1.913913,-1.894499,-0.8651096,-0.884524,-2.537752,-1,7.538743,2.642503,0
331078,399763364,-2.005424,-2.141443,-0.9651096,-0.8290907,-2.282157,-1,6.592516,2.463836,0
331168,399863324,-2.106935,-2.364166,-1.06511,-0.8078783,-2.032115,-1,5.490606,2.517726,0
331259,399963284,-2.218446,-2.565886,-1.16511,-0.8176697,-1.810826,-1,4.337026,2.032721,0
331349,400064077,-2.339957,-2.749058,-1.26511,-0.8560085,-1.618454,-1,3.175642,1.946475,0
331439,400164037,-2.471468,-2.915203,-1.36511,-0.9213742,-1.474439,-1,2.094173,1.224125,0
331531,400263997,-2.612979,-3.068662,-1.465109,-1.009427,-1.381047,-1,1.132926,0.8205328,0
331621,400363957,-2.76058,-3.216347,-1.56261,-1.106842,-1.337536,-1,0.3471259,0.2176495,0
331712,400463917,-2.92184,-3.360347,-1.662347,-1.22384,-1.327305,-0.9424911,-0.2336894,0.1624508,0
331801,400563877,-3.079003,-3.503443,-1.729242,-1.304802,-1.342619,-0.5250534,-0.2291329,-0.3173227,0
331890,400663837,-3.223173,-3.648018,-1.762562,-1.337717,-1.354282,-0.292411,-0.2065456,0.05882263,0
331979,400763797,-3.396108,-3.79235,-1.781933,-1.385691,-1.365761,-0.1150299,-0.1655347,-0.2697315,0
332069,400863757,-3.556805,-3.937817,-1.787615,-1.406603,-1.372666,-0.01554489,-0.1554632,0.05988979,0
332160,400963717,-3.722121,-4.08181,-1.785795,-1.426106,-1.37958,0.04691086,-0.168006,-0.1581793,0
332250,401063677,-3.891489,-4.226372,-1.778903,-1.44402,-1.390819,0.0842102,-0.1916484,-0.123682,0
332339,401163637,-4.042309,-4.370975,-1.769902,-1.441236,-1.398086,0.09783325,-0.1218567,0.05709553,0
332431,401263597,-4.214366,-4.516523,-1.759273,-1.457116,-1.409329,0.1137955,-0.119894,-0.1825676,0
332523,401363557,-4.38532,-4.661878,-1.747563,-1.471006,-1.413725,0.1216499,-0.1444811,0.1002655,0
332614,401463517,-4.555106,-4.808276,-1.735302,-1.482131,-1.427187,0.1240273,-0.148191,-0.2223206,0
332703,401563477,-4.715052,-4.954656,-1.723175,-1.48357,-1.432907,0.1191498,-0.1318073,0.08275604,0
332792,401663437,-4.869613,-5.102709,-1.711615,-1.478519,-1.441666,0.1118195,-0.09317119,-0.2130919,0
332881,401763397,-5.031689,-5.249346,-1.700536,-1.482878,-1.4435,0.1094322,-0.07797334,0.235775,0
332971,401863357,-5.188483,-5.396651,-1.689962,-1.481793,-1.452683,0.1043617,-0.04608688,-0.2569132,0
333062,401963317,-5.335918,-5.543739,-1.679915,-1.472094,-1.451943,0.0941391,-0.01571737,0.2721901,0
333152,402063277,-5.499257,-5.691529,-1.670351,-1.478079,-1.456926,0.09414139,-0.02549421,-0.2675295,0
333242,402164070,-5.653338,-5.839738,-1.661198,-1.474799,-1.456807,0.08846512,-0.00325365,0.2230587,0
333334,402264030,-5.810734,-5.987612,-1.65254,-1.475662,-1.458079,0.08532791,0.00364622,-0.185709,0
333425,402363990,-5.954973,-6.134139,-1.64455,-1.465385,-1.450781,0.07518616,0.00574863,0.3146305,0
333516,402463950,-6.110847,-6.280782,-1.637178,-1.467244,-1.453506,0.07343292,0.00424071,-0.2648907,0
333605,402563910,-6.253802,-6.426538,-1.630156,-1.457421,-1.443545,0.06305923,-0.01439814,0.31042,0
333694,402663870,-6.400236,-6.571271,-1.624063,-1.453027,-1.445871,0.05917358,0.020996,-0.222065,0
333783,402763830,-6.558283,-6.716449,-1.617963,-1.459797,-1.439598,0.06269149,-0.01301983,0.2803211,0
333873,402863790,-6.715723,-6.862147,-1.611568,-1.465143,-1.441551,0.0644638,-0.05320626,-0.2703762,0
333964,402963750,-6.860488,-7.007386,-1.605423,-1.458525,-1.439886,0.05934753,-0.04903336,0.2255459,0
334054,403063710,-7.008724,-7.15323,-1.599806,-1.4553,-1.440841,0.05335769,-0.0316349,-0.2854958,0
334143,403163670,-7.152471,-7.298326,-1.594756,-1.448902,-1.437754,0.05160751,-0.00680223,0.09526443,0
334235,403263630,-7.307709,-7.443769,-1.589497,-1.453436,-1.433165,0.05285492,-0.046409,-0.1920757,0
334325,403363590,-7.458462,-7.587904,-1.584257,-1.454814,-1.430609,0.051725,-0.06960259,-0.0007782,0
334416,403463550,-7.604772,-7.732381,-1.579429,-1.45182,-1.426423,0.04794617,-0.07248307,-0.1234493,0
334505,403563510,-7.746716,-7.875962,-1.574962,-1.445715,-1.425809,0.04118576,-0.07435969,-0.0356636,0
334594,403663470,-7.888299,-8.0199,-1.571607,-1.440006,-1.421768,0.02793426,-0.06409843,-0.02814388,0
334683,403763430,-8.033565,-8.164371,-1.569511,-1.438705,-1.425367,0.01904144,-0.04479577,-0.08676624,0
334772,403863390,-8.186502,-8.308172,-1.567725,-1.446056,-1.421147,0.01559219,-0.09434623,0.02347374,0
334864,403963350,-8.327547,-8.451678,-1.566727,-1.442596,-1.430673,0.00583572,-0.07977194,-0.1808109,0
334954,404063310,-8.472447,-8.595807,-1.566298,-1.442939,-1.42885,0.00046616,-0.07025373,0.1164379,0
335043,404163270,-8.609512,-8.73972,-1.566613,-1.436405,-1.436205,-0.00835419,-0.03989746,-0.1884184,0
335135,404264063,-8.758371,-8.885377,-1.567278,-1.440272,-1.432584,-0.00737457,-0.03851406,0.1171227,0
335224,404364023,-8.895553,-9.029064,-1.568358,-1.434846,-1.437096,-0.01438141,-0.01771256,-0.1843338,0
335316,404463983,-9.040698,-9.173415,-1.569894,-1.437177,-1.429705,-0.0136734,-0.02480214,0.2156782,0
335405,404563943,-9.185968,-9.316765,-1.571139,-1.440343,-1.440188,-0.0150383,-0.03965418,-0.3170748,0
335494,404663903,-9.335295,-9.461014,-1.572524,-1.446805,-1.434452,-0.01298981,-0.05342441,0.2158451,0
335583,404763863,-9.480811,-9.603476,-1.573897,-1.451234,-1.445483,-0.01473312,-0.05507385,-0.2972031,0
335672,404863823,-9.626466,-9.74793,-1.57541,-1.453947,-1.437397,-0.01623688,-0.07700722,0.3027382,0
335764,404963783,-9.772269,-9.891639,-1.577145,-1.457776,-1.444802,-0.0170578,-0.08255146,-0.1828566,0
335854,405063743,-9.922176,-10.03628,-1.578751,-1.464649,-1.440194,-0.01539535,-0.1148621,0.2417316,0
335944,405163703,-10.06794,-10.18075,-1.564651,-1.451842,-1.445357,0.3861816,0.2919366,-0.2333555,0
336036,405263663,-10.20234,-10.32478,-1.506611,-1.384175,-1.408894,0.5949143,0.6956173,0.6539506,0
336125,405363623,-10.33206,-10.46416,-1.459556,-1.327455,-1.370369,0.3529335,0.5185735,0.2145967,0
336217,405463583,-10.46572,-10.60037,-1.431599,-1.296941,-1.330301,0.2120987,0.3917759,0.5856037,0
336306,405563543,-10.60441,-10.73337,-1.414843,-1.285874,-1.30783,0.1284477,0.260398,0.1214561,0
336395,405663503,-10.72775,-10.86491,-1.405019,-1.267854,-1.285794,0.06665115,0.1613881,0.4179096,0
336484,405763463,-10.85746,-10.9954,-1.399963,-1.262026,-1.278279,0.03360214,0.1041562,-0.1046066,0
336573,405863423,-10.97636,-11.12427,-1.39798,-1.250069,-1.265156,0.00631637,0.08164883,0.3291311,0
336665,405963383,-11.10567,-11.25168,-1.397866,-1.251859,-1.260532,-0.00316238,0.0490247,-0.1612396,0
336755,406063343,-11.23849,-11.37908,-1.398437,-1.257852,-1.25301,-0.00643158,0.00386661,0.2859831,0
336844,406163303,-11.36439,-11.50533,-1.39953,-1.258588,-1.25373,-0.01361389,-0.03210199,-0.2686939,0
336936,406263263,-11.48341,-11.63195,-1.401059,-1.252527,-1.250544,-0.02544785,-0.04415897,0.1865072,0
337025,406364056,-11.62013,-11.75909,-1.403229,-1.264267,-1.255143,-0.01819077,-0.05389476,-0.2822914,0
337117,406464016,-11.75001,-11.88603,-1.405009,-1.268986,-1.254998,-0.01958542,-0.07712539,0.1127739,0
337206,406563976,-11.87654,-12.01256,-1.406991,-1.270972,-1.26148,-0.02365188,-0.07264703,-0.223568,0
337295,406663936,-12.01382,-12.13992,-1.408865,-1.282773,-1.262924,-0.01811523,-0.1045117,0.1330557,0
337384,406763896,-12.14775,-12.26703,-1.410583,-1.291296,-1.273544,-0.01694107,-0.1060602,-0.1935978,0
337473,406863856,-12.2783,-12.39434,-1.412329,-1.296291,-1.27602,-0.01942978,-0.1143137,0.05874825,0
337565,406963816,-12.41609,-12.52214,-1.413977,-1.30793,-1.284642,-0.01523056,-0.1333137,-0.2775288,0
337655,407063776,-12.55401,-12.65152,-1.415242,-1.317738,-1.295882,-0.01297531,-0.1279723,-0.03300858,0
337744,407163736,-12.69206,-12.7811,-1.416407,-1.327364,-1.305839,-0.01126938,-0.1237061,-0.2225857,0
337837,407263696,-12.81959,-12.9122,-1.417629,-1.325016,-1.314154,-0.02137375,-0.1072201,-0.1240902,0
337926,407363656,-12.96144,-13.04313,-1.419337,-1.33765,-1.320028,-0.01321487,-0.09840486,-0.2020016,0
338018,407463616,-13.09281,-13.17564,-1.421122,-1.338289,-1.328959,-0.01711426,-0.06692566,-0.1468401,0
338107,407563576,-13.22789,-13.30798,-1.422703,-1.342613,-1.329919,-0.01815796,-0.0798431,-0.00987148,0
338196,407663536,-13.35248,-13.44187,-1.425136,-1.335748,-1.336531,-0.02845001,-0.03255192,-0.1223783,0
338285,407763496,-13.49156,-13.5755,-1.427709,-1.343772,-1.336745,-0.02068329,-0.04190229,0.04153824,0
338374,407863456,-13.62729,-13.7116,-1.42962,-1.34531,-1.346567,-0.02088928,-0.03694003,-0.1790657,0
338466,407963416,-13.74536,-13.84639,-1.4328,-1.331772,-1.343302,-0.03902435,0.01798017,0.1015797,0
338556,408063376,-13.87807,-13.98225,-1.436355,-1.332169,-1.349791,-0.03694687,0.03361123,-0.1978455,0
338645,408163336,-14.00751,-14.11732,-1.440214,-1.330407,-1.342152,-0.038871,0.04179253,0.1740723,0
338737,408263296,-14.1445,-14.25297,-1.443567,-1.335095,-1.348542,-0.03354263,0.02703673,-0.158308,0
338826,408364089,-14.28539,-14.38925,-1.446443,-1.342586,-1.343649,-0.02539215,-0.0027034,0.1434917,0
338918,408464049,-14.41568,-14.52517,-1.448981,-1.339487,-1.351747,-0.03579864,-0.00709392,-0.2661695,0
339007,408564009,-14.55711,-14.66068,-1.45197,-1.348402,-1.347061,-0.02757034,-0.01441996,0.2220459,0
339096,408663969,-14.69518,-14.7967,-1.454756,-1.353233,-1.356451,-0.02636032,-0.01491818,-0.2767286,0
339185,408763929,-14.82259,-14.93239,-1.457841,-1.348039,-1.351057,-0.04252243,-0.01521075,0.2800875,0
339274,408863889,-14.94302,-15.06893,-1.462115,-1.336205,-1.364793,-0.06628952,0.03043395,-0.2926445,0
339366,408963849,-15.08219,-15.20434,-1.467388,-1.345234,-1.363045,-0.05204467,0.05025301,0.2609949,0
339456,409063809,-15.2218,-15.34175,-1.471644,-1.351692,-1.374743,-0.04034042,0.05489757,-0.2798328,0
339545,409163769,-15.35443,-15.47881,-1.475466,-1.351086,-1.372527,-0.04214248,0.07111324,0.2191362,0
339637,409263729,-15.49844,-15.61699,-1.478313,-1.359764,-1.382119,-0.023143,0.07255484,-0.3031368,0
339726,409363689,-15.6353,-15.75458,-1.480621,-1.361345,-1.379988,-0.01729278,0.09493905,0.1396275,0
339818,409463649,-15.7834,-15.89257,-1.481034,-1.371864,-1.382388,0.00868607,0.06750123,-0.1536274,0
339907,409563609,-15.92404,-16.0299,-1.479694,-1.37383,-1.381287,0.01617737,0.06103119,0.1255541,0
339996,409663569,-16.06451,-16.16783,-1.477365,-1.374047,-1.382691,0.02563553,0.05630579,-0.122817,0
340085,409763529,-16.20473,-16.30495,-1.474278,-1.374057,-1.379075,0.03913193,0.07348518,0.1139975,0
340174,409863489,-16.33725,-16.44285,-1.470726,-1.365126,-1.381467,0.03964767,0.1143737,-0.05230808,0
340266,409963449,-16.46581,-16.58101,-1.467921,-1.352729,-1.373891,0.04228668,0.1604731,0.1009083,0
340357,410063409,-16.60504,-16.71829,-1.462525,-1.349276,-1.368935,0.1186081,0.2218162,0.01260757,0
340446,410163369,-16.7319,-16.85401,-1.42629,-1.304183,-1.346134,0.6186081,0.7675306,0.2564383,0
340538,410263329,-16.84975,-16.98639,-1.341317,-1.204677,-1.28554,1,1.348304,0.7686501,0
340627,410363289,-16.97897,-17.11052,-1.246308,-1.114761,-1.198723,0.807999,1.227965,0.8846597,0
340719,410464082,-17.10003,-17.22809,-1.179095,-1.051035,-1.121696,0.5499412,0.9266258,0.6808996,0
340808,410564042,-17.21548,-17.3375,-1.1326,-1.010578,-1.052969,0.3884163,0.6467593,0.6505499,0
340897,410664002,-17.32698,-17.44134,-1.099105,-0.984741,-1.004151,0.2866504,0.419077,0.377964,0
340986,410763962,-17.43285,-17.54049,-1.074304,-0.9666697,-0.9623155,0.2179096,0.2365545,0.392518,0
341075,410863922,-17.53661,-17.63657,-1.054936,-0.9549751,-0.9383553,0.1740131,0.1094586,0.07651806,0
341167,410963882,-17.63083,-17.72947,-1.04004,-0.9414073,-0.9267056,0.1325275,0.0642726,0.1470232,0
341257,411063842,-17.73419,-17.82223,-1.027063,-0.9390219,-0.9172359,0.1277256,0.02476615,0.09244251,0
341346,411163802,-17.83117,-17.91351,-1.014821,-0.9324892,-0.9124475,0.1159653,0.0094342,-0.00769234,0
341438,411263762,-17.91949,-18.00396,-1.004342,-0.9198735,-0.90315,0.095121,0.00443784,0.09082222,0
341527,411363722,-18.01444,-18.09284,-0.9946208,-0.9162211,-0.8959512,0.1035294,0.01327288,0.03175068,0
341619,411463682,-18.11335,-18.18091,-0.9832067,-0.9156445,-0.8891571,0.1247543,0.00002784,0.0670433,0
341708,411563642,-18.20859,-18.26772,-0.9702696,-0.9111314,-0.8849472,0.1382641,0.00884188,-0.01805592,0
341797,411663602,-18.29769,-18.35459,-0.9567717,-0.8998736,-0.8798714,0.1406918,0.03579309,0.09401321,0
341886,411763562,-18.38789,-18.44018,-0.9422624,-0.8899784,-0.8736441,0.1545036,0.07376091,0.05091476,0
341975,411863522,-18.46968,-18.52539,-0.9265961,-0.8708881,-0.8667101,0.1457973,0.100494,0.1561747,0
342067,411963482,-18.5547,-18.60892,-0.9106566,-0.8564391,-0.8531808,0.1624702,0.133597,0.01785469,0
342157,412063442,-18.64041,-18.69229,-0.8929396,-0.8410548,-0.8397728,0.1906952,0.1794757,0.1889353,0
342246,412163402,-18.72867,-18.77247,-0.8717271,-0.8279271,-0.822081,0.2334431,0.2096185,0.1059675,0
342338,412263362,-18.81462,-18.85173,-0.8465363,-0.8094245,-0.8021691,0.2705826,0.2359193,0.2406559,0
342429,412363322,-18.89786,-18.92827,-0.8178123,-0.7873985,-0.7818673,0.3043049,0.2711231,0.1332302,0
342521,412463282,-18.97807,-19.00356,-0.7858246,-0.7603363,-0.7586935,0.3359634,0.3233404,0.3230753,0
342610,412564075,-19.05492,-19.07663,-0.7507434,-0.729032,-0.7329957,0.3662083,0.3761584,0.165534,0
342699,412664035,-19.12812,-19.14676,-0.7126949,-0.6940633,-0.7024828,0.3953161,0.4285659,0.4048805,0
342788,412763995,-19.19737,-19.2133,-0.6713306,-0.6553968,-0.6719912,0.465197,0.5301721,0.2565784,0
342877,412863955,-19.26191,-19.27681,-0.6174389,-0.6025438,-0.6321228,0.5991573,0.7259941,0.4837132,0
342969,412963915,-19.32055,-19.33534,-0.5544624,-0.5396736,-0.5822387,0.6507623,0.8389324,0.4593029,0
343059,413063875,-19.37273,-19.38832,-0.489086,-0.4734915,-0.5251068,0.6499839,0.8958427,0.5951281,0
343148,413163835,-19.41843,-19.43565,-0.4254725,-0.4082533,-0.4633073,0.617543,0.8906071,0.5725708,0
343240,413263795,-19.45797,-19.4767,-0.3660535,-0.3473243,-0.4013413,0.5675811,0.8421922,0.6437397,0
343329,413363755,-19.49183,-19.51162,-0.3120934,-0.2922985,-0.3412232,0.5093994,0.7620393,0.547822,0
343421,413463715,-19.52059,-19.54099,-0.2640928,-0.2436851,-0.285323,0.4491338,0.669413,0.5671053,0
343510,413563675,-19.54485,-19.56461,-0.2220592,-0.2022997,-0.2323426,0.3905829,0.5554044,0.453968,0
343599,413663635,-19.56519,-19.58325,-0.1857027,-0.1676375,-0.1832601,0.3359474,0.4363003,0.4378548,0
343688,413763595,-19.58216,-19.59706,-0.15457,-0.1396762,-0.1411369,0.286364,0.3151786,0.3506889,0
343777,413863555,-19.59626,-19.60689,-0.12813,-0.1174965,-0.1035021,0.2422662,0.1966711,0.324255,0
343869,413963515,-19.60792,-19.61257,-0.1058296,-0.1011811,-0.07351813,0.2036722,0.08731386,0.2224636,0
343959,414063475,-19.61754,-19.61601,-0.08713205,-0.08866648,-0.05075249,0.1702938,-0.00270889,0.2067156,0
344048,414163435,-19.62545,-19.6167,-0.07153305,-0.08028549,-0.03330602,0.1417371,-0.08281269,0.1032591,0
344140,414263395,-19.63194,-19.61615,-0.05857556,-0.07435925,-0.02025237,0.11748,-0.1442837,0.04045773,0
344229,414363355,-19.63724,-19.61385,-0.04785424,-0.07124657,-0.01263704,0.09702311,-0.1900776,0.02869225,0
344321,414463315,-19.64157,-19.61117,-0.03901391,-0.06941674,-0.00820128,0.07987414,-0.2207614,0.0249958,0
344410,414563275,-19.64509,-19.60696,-0.03174591,-0.06988434,-0.00932871,0.06557607,-0.2404887,-0.05152607,0
344499,414664068,-19.64789,-19.60404,-0.02581792,-0.06966436,-0.01308729,0.05339086,-0.2367533,-0.05326176,0
344588,414764028,-19.65011,-19.59993,-0.02099362,-0.07117184,-0.0192718,0.04313266,-0.225553,-0.06553936,0
344677,414863988,-19.65191,-19.59761,-0.01710379,-0.07139578,-0.02455063,0.03493699,-0.2068155,-0.0585165,0
344769,414963948,-19.65342,-19.59526,-0.01393133,-0.07208929,-0.03089248,0.02850831,-0.1828112,-0.01885986,0
344860,415063908,-19.6546,-19.59399,-0.00937577,-0.06998734,-0.03641815,0.06586295,-0.116962,-0.06709099,0
344949,415163868,-19.65521,-19.5923,-0.0040402,-0.0669528,-0.03985581,0.04193247,-0.1026382,0.00695229,0
345041,415263828,-19.65543,-19.59171,-0.00066911,-0.06439348,-0.0439037,0.0261945,-0.08752923,-0.06189251,0
345130,415363788,-19.65539,-19.59098,0.00140895,-0.06299657,-0.04658948,0.01582815,-0.07390963,-0.1045475,0
345221,415463748,-19.65518,-19.59136,0.00263679,-0.06117912,-0.04815461,0.00904217,-0.06050625,-0.01252556,0
345311,415563708,-19.65487,-19.59133,0.00330983,-0.06023753,-0.04607815,0.00462347,-0.06239233,0.01214886,0
345400,415663668,-19.65453,-19.59152,0.00362434,-0.05938469,-0.04880032,0.00183127,-0.05963666,-0.06916904,0
345489,415763628,-19.65415,-19.5914,0.0037131,-0.05903836,-0.04934281,0.00001156,-0.04993518,-0.06272984,0
345578,415863588,-19.65376,-19.59211,0.00365784,-0.05799988,-0.05201636,-0.00114185,-0.03602024,0.07521152,0
345669,415963548,-19.65342,-19.59163,0.00352034,-0.05827897,-0.05548898,-0.00167917,-0.02175351,-0.1524382,0
345760,416063508,-19.65308,-19.59208,0.00333864,-0.05766844,-0.05698402,-0.00201304,-0.00781364,0.1215277,0
345849,416163468,-19.65275,-19.59134,0.00313469,-0.05827522,-0.06003978,-0.00222818,0.00169864,-0.1613054,0
345941,416263428,-19.65246,-19.59143,0.00293273,-0.058089,-0.05999779,-0.00228247,0.00758259,0.1563616,0
346030,416363388,-19.65216,-19.59011,0.00271088,-0.05933623,-0.0638443,-0.00227475,0.01115418,-0.219203,0
346121,416463348,-19.65191,-19.59094,0.00250028,-0.05847506,-0.0624758,-0.00214348,0.02084992,0.1573296,0
346211,416563308,-19.65167,-19.59109,0.00229974,-0.05827765,-0.0652242,-0.00207971,0.0242079,-0.2187128,0
346300,416663268,-19.65145,-19.59289,0.00210782,-0.05645541,-0.066787,-0.00199665,0.04111023,-0.01236343,0
346389,416764061,-19.65125,-19.59399,0.0019249,-0.05534072,-0.06513113,-0.00186678,0.0467492,-0.07811451,0
346478,416864021,-19.65106,-19.59698,0.00173512,-0.05234813,-0.06849584,-0.00205755,0.06956448,-0.01045513,0
346569,416963981,-19.6509,-19.59959,0.00153364,-0.04977861,-0.06367544,-0.00201593,0.07023478,0.02725887,0
346660,417063941,-19.65076,-19.60295,0.0013442,-0.04645853,-0.06125384,-0.00198124,0.07152098,0.03148651,0
346749,417163901,-19.65063,-19.60608,0.00115379,-0.04339333,-0.05648576,-0.00184264,0.06797583,0.09758663,0
346841,417263861,-19.65053,-19.60918,0.00098266,-0.04036988,-0.04910868,-0.00159463,0.04905483,0.02901268,0
346930,417363821,-19.65043,-19.6119,0.00083112,-0.03770037,-0.0421175,-0.00144492,0.02829009,0.0912838,0
347022,417463781,-19.65035,-19.61444,0.00069242,-0.0352231,-0.0362992,-0.00127569,0.01054971,0.07442284,0
347112,417563741,-19.6503,-19.6167,0.00058089,-0.03301897,-0.03167061,-0.00102145,-0.00302943,0.120265,0
347201,417663701,-19.65025,-19.61872,0.00049087,-0.03103745,-0.02787283,-0.00087512,-0.01561819,-0.01893997,0
347290,417763661,-19.6502,-19.62046,0.00041038,-0.0293345,-0.02474901,-0.00077657,-0.01925055,0.08550072,0
347379,417863621,-19.65015,-19.62197,0.00033761,-0.02784476,-0.02256496,-0.00071679,-0.02503079,-0.03018284,0
347470,417963581,-19.65011,-19.62334,0.00027068,-0.02649446,-0.02294807,-0.00068624,-0.0182984,0.08750725,0
347561,418063541,-19.65009,-19.6247,0.00020811,-0.02518129,-0.02357293,-0.00050214,-0.0117728,-0.0322485,0
