LineNo,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct,labels
337891,407363656,0,12.58798,12.58909,34.64809,2913.16,36.67096,0,0.00003212,30,0
337981,407463616,0,12.58798,12.58905,33.40176,2914.088,36.68263,0,0.00003208,30,0
338072,407563576,0,12.58798,12.58909,34.73118,2915.052,36.69477,0,0.00003208,30,0
338161,407663536,0,12.58798,12.58905,33.40176,2915.979,36.70645,0,0.00003204,30,0
338250,407763496,0,12.58798,12.58909,34.81427,2916.946,36.71862,0,0.00003204,30,0
338339,407863456,0,12.58798,12.58904,33.31867,2917.872,36.73027,0,0.00003199,30,0
338429,407963416,0,12.58798,12.58909,34.64809,2918.834,36.74238,0,0.00003199,30,0
338521,408063376,0,12.58798,12.58903,33.0694,2919.752,36.75394,0,0.00003193,30,0
338610,408163336,0,12.58798,12.58908,34.565,2920.712,36.76602,0,0.00003193,30,0
338700,408263296,0,12.58798,12.58903,33.0694,2921.63,36.77758,0,0.00003187,30,0
338791,408364089,0,12.58798,12.58909,34.81427,2922.605,36.78985,0,0.00003187,30,0
338881,408464049,0,12.58798,12.58901,32.57087,2923.509,36.80124,0,0.00003177,30,0
338972,408564009,0,12.58798,12.58909,34.98045,2924.481,36.81346,0,0.00003177,30,0
339061,408663969,0,12.58798,12.58903,33.0694,2925.399,36.82502,0,0.00003171,30,0
339150,408763929,0,12.58798,12.58907,34.48191,2926.356,36.83707,0,0.00003171,30,0
339239,408863889,0,12.58798,12.58902,32.90322,2927.27,36.84858,0,0.00003164,30,0
339329,408963849,0,12.58798,12.58901,32.73705,2928.179,36.86002,0,0.00003157,30,0
339421,409063809,0,12.58798,12.58898,31.98925,2929.068,36.8712,0,0.00003146,30,0
339510,409163769,0,12.58798,12.58896,31.49071,2929.942,36.88221,0,0.00003134,30,0
339600,409263729,0,12.58798,12.58895,31.24145,2930.81,36.89313,0,0.00003122,30,0
339691,409363689,0,12.58798,12.58893,30.57673,2931.659,36.90382,0,0.00003108,30,0
339781,409463649,0,12.58798,12.58893,30.65982,2932.51,36.91454,0,0.00003097,30,0
339872,409563609,0,12.58798,12.58891,30.16129,2933.348,36.92508,0,0.00003084,30,0
339961,409663569,0,12.58798,12.58891,30.24438,2934.188,36.93565,0,0.00003074,30,0
340050,409763529,0,12.58798,12.58889,29.91202,2935.018,36.94611,0,0.00003064,30,0
340139,409863489,0,12.58798,12.58889,29.91202,2935.849,36.95656,0,0.00003055,30,0
340229,409963449,0,12.58798,12.58888,29.49658,2936.668,36.96687,0,0.00003045,30,0
340322,410063409,0,12.58798,12.58887,29.49658,2937.487,36.97718,0,0.00003037,30,0
340411,410163369,0,12.58798,12.58884,28.49951,2938.278,36.98715,0,0.00003024,30,0
340501,410263329,0,12.58798,12.5888,27.41936,2939.04,36.99673,0,0.00003006,30,0
340592,410363289,0,12.58798,12.5888,27.58553,2939.806,37.00638,0,0.00002992,30,0
340682,410464082,0,12.58798,12.58881,28.00098,2940.59,37.01625,0,0.00002983,29,0
340773,410564042,0,12.58798,12.58885,29.24731,2941.402,37.02647,0,0.00002983,29,0
340862,410664002,0,12.58798,12.58885,29.41349,2942.219,37.03675,0,0.00002983,29,0
340951,410763962,0,12.58798,12.58891,31.24145,2943.086,37.04767,0,0.00002983,29,0
341040,410863922,0,12.58798,12.5889,30.826,2943.942,37.05845,0,0.00002983,29,0
341130,410963882,0,12.58798,12.58888,30.32747,2944.784,37.06905,0,0.00002983,29,0
341222,411063842,0,12.58798,12.58888,30.32747,2945.626,37.07965,0,0.00002983,29,0
341311,411163802,0,12.58798,12.58886,29.57967,2946.448,37.08999,0,0.00002981,29,0
341401,411263762,0,12.58798,12.58886,29.57967,2947.269,37.10033,0,0.0000298,29,0
341492,411363722,0,12.58798,12.58884,29.08113,2948.077,37.11049,0,0.00002975,29,0
341582,411463682,0,12.58798,12.58884,29.16422,2948.886,37.12069,0,0.00002972,29,0
341673,411563642,0,12.58798,12.58883,28.74878,2949.685,37.13073,0,0.00002966,29,0
341762,411663602,0,12.58798,12.58884,29.08113,2950.492,37.1409,0,0.00002964,29,0
341851,411763562,0,12.58798,12.58882,28.5826,2951.286,37.15089,0,0.00002959,29,0
341940,411863522,0,12.58798,12.58882,28.49951,2952.078,37.16085,0,0.00002954,29,0
342030,411963482,0,12.58798,12.58881,28.33333,2952.865,37.17076,0,0.0000295,29,0
342122,412063442,0,12.58798,12.5888,28.08407,2953.644,37.18057,0,0.00002944,29,0
342211,412163402,0,12.58798,12.5888,28.08407,2954.424,37.19039,0,0.00002939,29,0
342301,412263362,0,12.58798,12.5888,28.16715,2955.206,37.20023,0,0.00002936,29,0
342393,412363322,0,12.58798,12.5888,28.00098,2955.984,37.21002,0,0.00002932,29,0
342484,412463282,0,12.58798,12.58879,27.91789,2956.759,37.21978,0,0.00002928,29,0
342575,412564075,0,12.58798,12.58879,27.75171,2957.536,37.22956,0,0.00002924,29,0
342664,412664035,0,12.58798,12.58879,27.75171,2958.307,37.23926,0,0.00002921,29,0
342753,412763995,0,12.58798,12.58878,27.50244,2959.071,37.24887,0,0.00002917,29,0
342842,412863955,0,12.58798,12.58877,27.25318,2959.827,37.2584,0,0.00002912,29,0
342932,412963915,0,12.58798,12.58876,27.087,2960.58,37.26787,0,0.00002906,29,0
343024,413063875,0,12.58798,12.58875,26.58846,2961.318,37.27716,0,0.00002899,29,0
343113,413163835,0,12.58798,12.58876,26.92082,2962.065,37.28657,0,0.00002895,29,0
343203,413263795,0,12.58798,12.58875,26.83773,2962.811,37.29595,0,0.00002891,29,0
343294,413363755,0,12.58798,12.58876,27.087,2963.563,37.30542,0,0.00002889,29,0
343384,413463715,0,12.58798,12.58875,26.83773,2964.308,37.3148,0,0.00002886,29,0
343475,413563675,0,12.58798,12.58876,27.17009,2965.063,37.3243,0,0.00002886,29,0
343564,413663635,0,12.58798,12.58876,27.00391,2965.813,37.33374,0,0.00002885,29,0
343653,413763595,0,12.58798,12.58877,27.41936,2966.574,37.34332,0,0.00002885,29,0
343742,413863555,0,12.58798,12.58877,27.41936,2967.335,37.35291,0,0.00002885,29,0
343832,413963515,0,12.58798,12.58878,27.8348,2968.108,37.36264,0,0.00002885,29,0
343924,414063475,0,12.58798,12.58878,27.66862,2968.877,37.37231,0,0.00002885,29,0
344013,414163435,0,12.58798,12.58879,28.08407,2969.656,37.38213,0,0.00002885,29,0
344103,414263395,0,12.58798,12.58878,27.91789,2970.432,37.39188,0,0.00002885,29,0
344194,414363355,0,12.58798,12.5888,28.41642,2971.221,37.40182,0,0.00002885,29,0
344284,414463315,0,12.58798,12.58879,28.08407,2972,37.41163,0,0.00002885,29,0
344375,414563275,0,12.58798,12.5888,28.5826,2972.794,37.42162,0,0.00002885,29,0
344464,414664068,0,12.58798,12.58879,28.25024,2973.585,37.43158,0,0.00002885,29,0
344553,414764028,0,12.58798,12.5888,28.66569,2974.381,37.4416,0,0.00002885,29,0
344642,414863988,0,12.58798,12.58879,28.33333,2975.168,37.4515,0,0.00002885,29,0
344732,414963948,0,12.58798,12.5888,28.5826,2975.962,37.46149,0,0.00002885,29,0
344825,415063908,0,12.58798,12.58879,28.25024,2976.746,37.47137,0,0.00002885,29,0
344914,415163868,0,12.58798,12.58879,28.25024,2977.531,37.48125,0,0.00002885,29,0
345004,415263828,0,12.58798,12.58879,28.16715,2978.313,37.49109,0,0.00002885,29,0
345095,415363788,0,12.58798,12.58879,28.08407,2979.093,37.50091,0,0.00002884,29,0
345184,415463748,0,12.58798,12.5888,28.41642,2979.882,37.51084,0,0.00002884,29,0
345276,415563708,0,12.58798,12.5888,28.41642,2980.671,37.52077,0,0.00002884,29,0
345365,415663668,0,12.58798,12.58882,29.3304,2981.485,37.53103,0,0.00002884,29,0
345454,415763628,0,12.58798,12.58882,29.08113,2982.293,37.54119,0,0.00002884,28,0
345543,415863588,0,12.58798,12.58884,29.82893,2983.121,37.55162,0,0.00002884,28,0
345632,415963548,0,12.58798,12.58883,29.57967,2983.942,37.56196,0,0.00002884,28,0
345725,416063508,0,12.58798,12.58885,30.0782,2984.778,37.57247,0,0.00002884,28,0
345814,416163468,0,12.58798,12.58883,29.66276,2985.601,37.58284,0,0.00002884,28,0
345904,416263428,0,12.58798,12.58885,30.0782,2986.437,37.59335,0,0.00002884,28,0
345995,416363388,0,12.58798,12.58884,29.82893,2987.265,37.60378,0,0.00002884,28,0
346084,416463348,0,12.58798,12.58885,30.16129,2988.103,37.61432,0,0.00002884,28,0
346176,416563308,0,12.58798,12.58884,29.82893,2988.931,37.62475,0,0.00002884,28,0
346265,416663268,0,12.58798,12.58882,29.3304,2989.745,37.635,0,0.00002883,28,0
346354,416764061,0,12.58798,12.58881,28.99804,2990.557,37.64522,0,0.00002879,28,0
346443,416864021,0,12.58798,12.5888,28.49951,2991.349,37.65519,0,0.00002874,28,0
346532,416963981,0,12.58798,12.58879,28.25024,2992.133,37.66506,0,0.00002867,28,0
346625,417063941,0,12.58798,12.58878,28.00098,2992.911,37.67485,0,0.00002861,28,0
346714,417163901,0,12.58798,12.58878,28.00098,2993.688,37.68464,0,0.00002855,28,0
346804,417263861,0,12.58798,12.58878,28.00098,2994.466,37.69443,0,0.0000285,28,0
346895,417363821,0,12.58798,12.58878,28.08407,2995.246,37.70424,0,0.00002847,28,0
346984,417463781,0,12.58798,12.58878,28.08407,2996.026,37.71406,0,0.00002844,28,0
347077,417563741,0,12.58798,12.58878,28.16715,2996.808,37.7239,0,0.00002843,28,0
347166,417663701,0,12.58798,12.58878,28.08407,2997.588,37.73372,0,0.00002841,28,0
347255,417763661,0,12.58798,12.58877,28.08407,2998.367,37.74353,0,0.00002839,28,0
347344,417863621,0,12.58798,12.58878,28.25024,2999.152,37.75341,0,0.00002839,28,0
347433,417963581,0,12.58798,12.58877,28.08407,2999.932,37.76323,0,0.00002838,28,0
347526,418063541,0,12.58798,12.58878,28.25024,3000.716,37.7731,0,0.00002838,28,0
347615,418163501,0,12.58798,12.58877,28.08407,3001.496,37.78292,0,0.00002837,28,0
347704,418263461,0,12.58798,12.58878,28.25024,3002.28,37.79279,0,0.00002837,28,0
347796,418363421,0,12.58798,12.58877,28.00098,3003.058,37.80258,0,0.00002836,28,0
347885,418463381,0,12.58798,12.58878,28.16715,3003.84,37.81243,0,0.00002836,28,0
347977,418563341,0,12.58798,12.58878,28.16715,3004.622,37.82227,0,0.00002836,28,0
348066,418663301,0,12.58798,12.58878,28.41642,3005.411,37.83221,0,0.00002836,28,0
348155,418763261,0,12.58798,12.58877,28.08407,3006.191,37.84202,0,0.00002835,28,0
348244,418864054,0,12.58798,12.58878,28.25024,3006.982,37.85198,0,0.00002835,28,0
348333,418964014,0,12.58798,12.58878,28.25024,3007.767,37.86185,0,0.00002835,28,0
348426,419063974,0,12.58798,12.58878,28.25024,3008.551,37.87173,0,0.00002835,28,0
348515,419163934,0,12.58798,12.58878,28.16715,3009.333,37.88158,0,0.00002835,28,0
348604,419263894,0,12.58798,12.58878,28.33333,3010.12,37.89148,0,0.00002835,28,0
348696,419363854,0,12.58798,12.58878,28.16715,3010.902,37.90133,0,0.00002835,28,0
348786,419463814,0,12.58798,12.58878,28.33333,3011.689,37.91123,0,0.00002835,28,0
348878,419563774,0,12.58798,12.58876,27.50244,3012.453,37.92084,0,0.00002831,28,0
348967,419663734,0,12.58798,12.58876,27.58553,3013.219,37.93048,0,0.00002828,28,0
349056,419763694,0,12.58798,12.58876,27.8348,3013.992,37.94022,0,0.00002827,28,0
349145,419863654,0,12.58798,12.58876,27.75171,3014.763,37.94992,0,0.00002825,28,0
349234,419963614,0,12.58798,12.58879,28.5826,3015.556,37.95991,0,0.00002825,28,0
349327,420063574,0,12.58798,12.58878,28.33333,3016.343,37.96981,0,0.00002825,28,0
349416,420163534,0,12.58798,12.58881,29.57967,3017.165,37.98015,0,0.00002825,28,0
349505,420263494,0,12.58798,12.5888,29.16422,3017.974,37.99034,0,0.00002825,28,0
349597,420363454,0,12.58798,12.58883,30.24438,3018.814,38.00091,0,0.00002825,28,0
349686,420463414,0,12.58798,12.58881,29.49658,3019.633,38.01122,0,0.00002825,28,0
349778,420563374,0,12.58798,12.58884,30.49364,3020.48,38.02188,0,0.00002825,28,0
349867,420663334,0,12.58798,12.58881,29.57967,3021.301,38.03222,0,0.00002825,28,0
349956,420763294,0,12.58798,12.58883,30.24438,3022.141,38.04279,0,0.00002825,28,0
350045,420864087,0,12.58798,12.58881,29.57967,3022.969,38.05322,0,0.00002825,28,0
350134,420964047,0,12.58798,12.58881,29.3304,3023.784,38.06347,0,0.00002825,28,0
350227,421064007,0,12.58798,12.5888,28.99804,3024.589,38.0736,0,0.00002822,27,0
350316,421163967,0,12.58798,12.58878,28.5826,3025.383,38.0836,0,0.00002818,27,0
350405,421263927,0,12.58798,12.58877,28.33333,3026.169,38.0935,0,0.00002813,27,0
350497,421363887,0,12.58798,12.58877,28.16715,3026.952,38.10334,0,0.00002808,27,0
350586,421463847,0,12.58798,12.58877,28.16715,3027.734,38.11319,0,0.00002803,27,0
350678,421563807,0,12.58798,12.58876,28.08407,3028.514,38.123,0,0.00002799,27,0
350767,421663767,0,12.58798,12.58877,28.16715,3029.296,38.13285,0,0.00002796,27,0
350856,421763727,0,12.58798,12.58876,28.08407,3030.076,38.14267,0,0.00002793,27,0
350945,421863687,0,12.58798,12.58876,28.16715,3030.858,38.15251,0,0.00002791,27,0
351034,421963647,0,12.58798,12.58876,28.16715,3031.64,38.16236,0,0.0000279,27,0
351127,422063607,0,12.58798,12.58877,28.25024,3032.425,38.17223,0,0.00002789,27,0
351216,422163567,0,12.58798,12.58877,28.25024,3033.209,38.18211,0,0.00002789,27,0
351305,422263527,0,12.58798,12.58877,28.33333,3033.996,38.19201,0,0.00002789,27,0
351398,422363487,0,12.58798,12.58877,28.25024,3034.78,38.20189,0,0.00002788,27,0
351487,422463447,0,12.58798,12.58877,28.25024,3035.565,38.21177,0,0.00002788,27,0
351579,422563407,0,12.58798,12.58877,28.33333,3036.352,38.22167,0,0.00002788,27,0
351669,422663367,0,12.58798,12.58876,28.16715,3037.134,38.23151,0,0.00002787,27,0
351758,422763327,0,12.58798,12.58877,28.33333,3037.921,38.24142,0,0.00002787,27,0
351847,422863287,0,12.58798,12.58876,28.00098,3038.698,38.25121,0,0.00002786,27,0
351936,422964080,0,12.58798,12.58876,28.16715,3039.487,38.26114,0,0.00002785,27,0
352029,423064040,0,12.58798,12.58876,28.16715,3040.269,38.27098,0,0.00002785,27,0
352118,423164000,0,12.58798,12.58876,28.08407,3041.049,38.2808,0,0.00002785,27,0
352207,423263960,0,12.58798,12.58876,28.16715,3041.831,38.29064,0,0.00002785,27,0
352299,423363920,0,12.58798,12.58876,28.16715,3042.613,38.30049,0,0.00002785,27,0
352388,423463880,0,12.58798,12.58876,28.00098,3043.391,38.31028,0,0.00002784,27,0
352480,423563840,0,12.58798,12.58876,28.16715,3044.173,38.32012,0,0.00002784,27,0
352569,423663800,0,12.58798,12.58876,28.00098,3044.951,38.32991,0,0.00002783,27,0
352658,423763760,0,12.58798,12.58876,28.25024,3045.735,38.33979,0,0.00002783,27,0
352747,423863720,0,12.58798,12.58876,28.00098,3046.513,38.34958,0,0.00002782,27,0
352836,423963680,0,12.58798,12.58876,28.25024,3047.297,38.35945,0,0.00002782,27,0
352929,424063640,0,12.58798,12.58876,28.08407,3048.077,38.36927,0,0.00002782,27,0
353018,424163600,0,12.58798,12.58877,28.41642,3048.866,38.3792,0,0.00002782,27,0
353107,424263560,0,12.58798,12.58876,28.08407,3049.646,38.38902,0,0.00002782,27,0
353199,424363520,0,12.58798,12.58876,28.16715,3050.428,38.39886,0,0.00002782,27,0
353289,424463480,0,12.58798,12.58877,28.49951,3051.219,38.40882,0,0.00002782,27,0
353381,424563440,0,12.58798,12.5888,29.66276,3052.043,38.41919,0,0.00002782,27,0
353470,424663400,0,12.58798,12.58879,29.3304,3052.858,38.42945,0,0.00002782,27,0
353559,424763360,0,12.58798,12.58879,29.16422,3053.667,38.43964,0,0.00002782,27,0
353648,424863320,0,12.58798,12.5888,29.41349,3054.484,38.44992,0,0.00002782,27,0
353737,424963280,0,12.58798,12.58878,28.99804,3055.29,38.46006,0,0.00002782,27,0
353830,425064073,0,12.58798,12.58881,29.99511,3056.129,38.47063,0,0.00002782,27,0
353919,425164033,0,12.58798,12.58879,29.24731,3056.942,38.48085,0,0.00002782,27,0
354008,425263993,0,12.58798,12.58881,29.99511,3057.775,38.49134,0,0.00002782,27,0
354100,425363953,0,12.58798,12.58879,29.24731,3058.587,38.50156,0,0.00002782,27,0
354187,425463913,0,12.58798,12.58881,29.91202,3059.417,38.51202,0,0.00002782,27,0
354277,425563873,0,12.58798,12.58879,29.16422,3060.227,38.52221,0,0.00002781,27,0
354364,425663833,0,12.58798,12.58881,29.82893,3061.056,38.53263,0,0.00002781,27,0
354451,425763793,0,12.58798,12.58879,29.24731,3061.868,38.54286,0,0.0000278,27,0
354540,425863753,0,12.58798,12.58881,29.91202,3062.698,38.55331,0,0.0000278,27,0
354629,425963713,0,12.58798,12.58879,29.3304,3063.513,38.56357,0,0.0000278,27,0
354722,426063673,0,12.58798,12.58878,28.91496,3064.316,38.57368,0,0.00002777,27,0
354811,426163633,0,12.58798,12.58877,28.5826,3065.11,38.58367,0,0.00002772,27,0
354900,426263593,0,12.58798,12.58876,28.16715,3065.892,38.59351,0,0.00002766,27,0
354992,426363553,0,12.58798,12.58875,28.16715,3066.674,38.60336,0,0.00002761,26,0
355081,426463513,0,12.58798,12.58875,28.00098,3067.452,38.61315,0,0.00002756,26,0
355173,426563473,0,12.58798,12.58874,27.8348,3068.225,38.62288,0,0.00002751,26,0
355262,426663433,0,12.58798,12.58874,27.91789,3069,38.63264,0,0.00002747,26,0
355351,426763393,0,12.58798,12.58874,27.91789,3069.775,38.6424,0,0.00002744,26,0
355440,426863353,0,12.58798,12.58874,27.91789,3070.55,38.65215,0,0.00002741,26,0
355529,426963313,0,12.58798,12.58875,28.08407,3071.33,38.66197,0,0.0000274,26,0
355621,427063273,0,12.58798,12.58874,28.00098,3072.107,38.67176,0,0.00002738,26,0
355711,427164066,0,12.58798,12.58875,28.16715,3072.896,38.68169,0,0.00002738,26,0
355800,427264026,0,12.58798,12.58875,28.16715,3073.678,38.69153,0,0.00002738,26,0
355892,427363986,0,12.58798,12.58875,28.16715,3074.46,38.70138,0,0.00002738,26,0
355981,427463946,0,12.58798,12.58875,28.08407,3075.24,38.71119,0,0.00002738,26,0
356072,427563906,0,12.58798,12.58875,28.16715,3076.022,38.72104,0,0.00002738,26,0
356162,427663866,0,12.58798,12.58875,28.08407,3076.802,38.73085,0,0.00002737,26,0
356252,427763826,0,12.58798,12.58875,28.08407,3077.582,38.74067,0,0.00002737,26,0
356341,427863786,0,12.58798,12.58875,28.16715,3078.364,38.75051,0,0.00002737,26,0
356430,427963746,0,12.58798,12.58875,28.25024,3079.149,38.76039,0,0.00002737,26,0
356522,428063706,0,12.58798,12.58875,28.25024,3079.933,38.77027,0,0.00002737,26,0
356612,428163666,0,12.58798,12.58875,28.25024,3080.718,38.78014,0,0.00002737,26,0
356701,428263626,0,12.58798,12.58875,28.33333,3081.504,38.79005,0,0.00002737,26,0
356793,428363586,0,12.58798,12.58875,28.16715,3082.287,38.79989,0,0.00002737,26,0
356882,428463546,0,12.58798,12.58875,28.25024,3083.071,38.80977,0,0.00002737,26,0
356973,428563506,0,12.58798,12.58875,28.25024,3083.855,38.81964,0,0.00002737,26,0
357063,428663466,0,12.58798,12.58875,28.33333,3084.642,38.82955,0,0.00002737,26,0
357152,428763426,0,12.58798,12.58875,28.25024,3085.427,38.83942,0,0.00002737,26,0
357241,428863386,0,12.58798,12.58875,28.25024,3086.211,38.8493,0,0.00002737,26,0
357330,428963346,0,12.58798,12.58874,28.00098,3086.989,38.85909,0,0.00002736,26,0
357422,429063306,0,12.58798,12.58875,28.33333,3087.776,38.86899,0,0.00002736,26,0
357512,429163266,0,12.58798,12.58875,28.16715,3088.558,38.87884,0,0.00002736,26,0
357601,429264059,0,12.58798,12.58875,28.16715,3089.346,38.88877,0,0.00002736,26,0
357693,429364019,0,12.58798,12.58875,28.16715,3090.129,38.89861,0,0.00002736,26,0
357783,429463979,0,12.58798,12.58876,28.74878,3090.927,38.90866,0,0.00002736,26,0
357874,429563939,0,12.58798,12.58876,28.5826,3091.721,38.91865,0,0.00002736,26,0
357964,429663899,0,12.58798,12.58875,28.41642,3092.51,38.92859,0,0.00002736,26,0
358053,429763859,0,12.58798,12.58876,28.66569,3093.306,38.93861,0,0.00002736,26,0
358142,429863819,0,12.58798,12.58876,28.49951,3094.097,38.94857,0,0.00002736,26,0
358231,429963779,0,12.58798,12.58879,29.57967,3094.918,38.95891,0,0.00002736,26,0
358323,430063739,0,12.58798,12.58877,28.99804,3095.724,38.96904,0,0.00002736,26,0
358413,430163699,0,12.58798,12.58881,30.24438,3096.563,38.97961,0,0.00002736,26,0
358502,430263659,0,12.58798,12.58878,29.24731,3097.376,38.98984,0,0.00002736,26,0
358594,430363619,0,12.58798,12.5888,29.99511,3098.209,39.00032,0,0.00002736,26,0
358683,430463579,0,12.58798,12.58878,29.24731,3099.021,39.01055,0,0.00002736,26,0
358774,430563539,0,12.58798,12.5888,30.0782,3099.856,39.02106,0,0.00002736,26,0
358864,430663499,0,12.58798,12.58878,29.41349,3100.673,39.03134,0,0.00002736,26,0
358953,430763459,0,12.58798,12.58881,30.24438,3101.513,39.04191,0,0.00002736,26,0
359042,430863419,0,12.58798,12.58878,29.41349,3102.33,39.05219,0,0.00002735,26,0
359131,430963379,0,12.58798,12.58877,29.16422,3103.14,39.06239,0,0.00002734,26,0
359223,431063339,0,12.58798,12.58876,28.83187,3103.94,39.07246,0,0.0000273,26,0
359313,431163299,0,12.58798,12.58875,28.41642,3104.729,39.0824,0,0.00002725,26,0
359402,431264092,0,12.58798,12.58874,28.08407,3105.516,39.0923,0,0.00002719,26,0
359496,431364052,0,12.58798,12.58873,27.91789,3106.291,39.10205,0,0.00002713,26,0
359585,431464012,0,12.58798,12.58873,27.91789,3107.066,39.11181,0,0.00002708,26,0
359676,431563972,0,12.58798,12.58873,27.8348,3107.839,39.12154,0,0.00002703,26,0
359766,431663932,0,12.58798,12.58873,27.91789,3108.614,39.1313,0,0.000027,25,0
359855,431763892,0,12.58798,12.58873,27.91789,3109.389,39.14106,0,0.00002697,25,0
359944,431863852,0,12.58798,12.58873,28.08407,3110.169,39.15088,0,0.00002696,25,0
360033,431963812,0,12.58798,12.58873,28.08407,3110.949,39.16069,0,0.00002695,25,0
360125,432063772,0,12.58798,12.58873,28.08407,3111.729,39.17051,0,0.00002694,25,0
360215,432163732,0,12.58798,12.58873,27.91789,3112.504,39.18026,0,0.00002692,25,0
360304,432263692,0,12.58798,12.58874,28.25024,3113.288,39.19014,0,0.00002692,25,0
360397,432363652,0,12.58798,12.58873,28.08407,3114.068,39.19995,0,0.00002692,25,0
360486,432463612,0,12.58798,12.58874,28.33333,3114.855,39.20986,0,0.00002692,25,0
360577,432563572,0,12.58798,12.58874,28.16715,3115.637,39.2197,0,0.00002692,25,0
360667,432663532,0,12.58798,12.58874,28.25024,3116.421,39.22958,0,0.00002692,25,0
360756,432763492,0,12.58798,12.58874,28.25024,3117.206,39.23946,0,0.00002692,25,0
360846,432863452,0,12.58798,12.58874,28.25024,3117.99,39.24933,0,0.00002692,25,0
360935,432963412,0,12.58798,12.58874,28.25024,3118.775,39.25921,0,0.00002692,25,0
361027,433063372,0,12.58798,12.58874,28.25024,3119.559,39.26908,0,0.00002692,25,0
361117,433163332,0,12.58798,12.58874,28.25024,3120.344,39.27896,0,0.00002692,25,0
361206,433263292,0,12.58798,12.58874,28.16715,3121.126,39.28881,0,0.00002692,25,0
361298,433364085,0,12.58798,12.58874,28.25024,3121.917,39.29876,0,0.00002692,25,0
361387,433464045,0,12.58798,12.58874,28.16715,3122.699,39.30861,0,0.00002692,25,0
361478,433564005,0,12.58798,12.58874,28.16715,3123.481,39.31845,0,0.00002692,25,0
361568,433663965,0,12.58798,12.58874,28.16715,3124.263,39.3283,0,0.00002691,25,0
361657,433763925,0,12.58798,12.58874,28.16715,3125.046,39.33815,0,0.00002691,25,0
361746,433863885,0,12.58798,12.58873,28.08407,3125.825,39.34796,0,0.00002691,25,0
361835,433963845,0,12.58798,12.58874,28.25024,3126.61,39.35784,0,0.00002691,25,0
361927,434063805,0,12.58798,12.58874,28.16715,3127.392,39.36768,0,0.00002691,25,0
362017,434163765,0,12.58798,12.58874,28.25024,3128.177,39.37756,0,0.00002691,25,0
362106,434263725,0,12.58798,12.58874,28.25024,3128.961,39.38744,0,0.00002691,25,0
362199,434363685,0,12.58798,12.58874,28.25024,3129.745,39.39731,0,0.00002691,25,0
362288,434463645,0,12.58798,12.58872,27.75171,3130.516,39.40701,0,0.00002689,25,0
362379,434563605,0,12.58798,12.58873,28.00098,3131.294,39.4168,0,0.00002688,25,0
362469,434663565,0,12.58798,12.58873,28.00098,3132.071,39.42659,0,0.00002688,25,0
362558,434763525,0,12.58798,12.58873,28.00098,3132.849,39.43638,0,0.00002687,25,0
362647,434863485,0,12.58798,12.58875,28.83187,3133.649,39.44646,0,0.00002687,25,0
362736,434963445,0,12.58798,12.58875,28.83187,3134.45,39.45654,0,0.00002687,25,0
362828,435063405,0,12.58798,12.58878,29.99511,3135.283,39.46702,0,0.00002687,25,0
362918,435163365,0,12.58798,12.58876,29.16422,3136.093,39.47721,0,0.00002687,25,0
363007,435263325,0,12.58798,12.58879,30.0782,3136.928,39.48773,0,0.00002687,25,0
363099,435363285,0,12.58798,12.58877,29.3304,3137.742,39.49798,0,0.00002687,25,0
363188,435464078,0,12.58798,12.5888,30.49364,3138.596,39.50873,0,0.00002687,25,0
363279,435564038,0,12.58798,12.58877,29.49658,3139.415,39.51904,0,0.00002687,25,0
363369,435663998,0,12.58798,12.58879,30.41056,3140.26,39.52967,0,0.00002687,25,0
363458,435763958,0,12.58798,12.58877,29.57967,3141.081,39.54001,0,0.00002687,25,0
363547,435863918,0,12.58798,12.58879,30.24438,3141.921,39.55058,0,0.00002687,25,0
363636,435963878,0,12.58798,12.58877,29.41349,3142.738,39.56086,0,0.00002686,25,0
363728,436063838,0,12.58798,12.58876,28.99804,3143.543,39.571,0,0.00002683,25,0
363818,436163798,0,12.58798,12.58875,28.74878,3144.341,39.58105,0,0.00002679,25,0
363907,436263758,0,12.58798,12.58873,28.25024,3145.126,39.59092,0,0.00002673,25,0
363999,436363718,0,12.58798,12.58873,28.16715,3145.908,39.60077,0,0.00002667,25,0
364088,436463678,0,12.58798,12.58872,27.91789,3146.683,39.61053,0,0.00002661,25,0
364179,436563638,0,12.58798,12.58872,28.08407,3147.463,39.62034,0,0.00002657,25,0
364269,436663598,0,12.58798,12.58872,27.91789,3148.238,39.6301,0,0.00002653,25,0
364358,436763558,0,12.58798,12.58873,28.25024,3149.022,39.63998,0,0.00002651,25,0
364447,436863518,0,12.58798,12.58871,27.75171,3149.793,39.64968,0,0.00002647,25,0
364536,436963478,0,12.58798,12.58873,28.25024,3150.578,39.65955,0,0.00002646,24,0
364627,437063438,0,12.58798,12.58872,28.16715,3151.36,39.6694,0,0.00002645,24,0
364718,437163398,0,12.58798,12.58873,28.33333,3152.147,39.6793,0,0.00002646,24,0
364807,437263358,0,12.58798,12.58872,28.16715,3152.929,39.68915,0,0.00002645,24,0
364899,437363318,0,12.58798,12.58873,28.33333,3153.716,39.69905,0,0.00002645,24,0
364988,437463278,0,12.58798,12.58872,28.16715,3154.498,39.7089,0,0.00002644,24,0
365079,437564071,0,12.58798,12.58873,28.33333,3155.292,39.71888,0,0.00002644,24,0
