LineNo,TimeUS,LiftMax,BatVolt,BatRes,ThLimit,labels
343324,413363755,0.9729516,0.9834998,0.00002889,1,0
343416,413463715,0.9729516,0.9834998,0.00002886,1,0
343505,413563675,0.9729516,0.9834998,0.00002886,1,0
343594,413663635,0.9729516,0.9834998,0.00002885,1,0
343683,413763595,0.9729516,0.9834998,0.00002885,1,0
343772,413863555,0.9729516,0.9834998,0.00002885,1,0
343864,413963515,0.9729516,0.9834998,0.00002885,1,0
343954,414063475,0.9729516,0.9834998,0.00002885,1,0
344043,414163435,0.9729516,0.9834998,0.00002885,1,0
344135,414263395,0.9729516,0.9834998,0.00002885,1,0
344224,414363355,0.9729516,0.9834998,0.00002885,1,0
344316,414463315,0.9729516,0.9834998,0.00002885,1,0
344405,414563275,0.9729516,0.9834998,0.00002885,1,0
344494,414664068,0.9729516,0.9834998,0.00002885,1,0
344583,414764028,0.9729516,0.9834998,0.00002885,1,0
344672,414863988,0.9729516,0.9834998,0.00002885,1,0
344764,414963948,0.9729516,0.9834998,0.00002885,1,0
344855,415063908,0.9729516,0.9834998,0.00002885,1,0
344944,415163868,0.9729516,0.9834998,0.00002885,1,0
345036,415263828,0.9729516,0.9834998,0.00002885,1,0
345125,415363788,0.9729516,0.9834998,0.00002884,1,0
345216,415463748,0.9729516,0.9834998,0.00002884,1,0
345306,415563708,0.9729516,0.9834998,0.00002884,1,0
345395,415663668,0.9729516,0.9834998,0.00002884,1,0
345484,415763628,0.9729516,0.9834998,0.00002884,1,0
345573,415863588,0.9729516,0.9834998,0.00002884,1,0
345664,415963548,0.9729516,0.9834998,0.00002884,1,0
345755,416063508,0.9729516,0.9834998,0.00002884,1,0
345844,416163468,0.9729516,0.9834998,0.00002884,1,0
345936,416263428,0.9729516,0.9834998,0.00002884,1,0
346025,416363388,0.9729516,0.9834998,0.00002884,1,0
346116,416463348,0.9729516,0.9834998,0.00002884,1,0
346206,416563308,0.9729518,0.9834999,0.00002884,1,0
346295,416663268,0.9729518,0.9834999,0.00002883,1,0
346384,416764061,0.9729518,0.9834999,0.00002879,1,0
346473,416864021,0.9729518,0.9834999,0.00002874,1,0
346564,416963981,0.9729518,0.9834999,0.00002867,1,0
346655,417063941,0.9729518,0.9834999,0.00002861,1,0
346744,417163901,0.9729518,0.9834999,0.00002855,1,0
346836,417263861,0.9729518,0.9834999,0.0000285,1,0
346925,417363821,0.9729518,0.9834999,0.00002847,1,0
347017,417463781,0.9729518,0.9834999,0.00002844,1,0
347107,417563741,0.9729518,0.9834999,0.00002843,1,0
347196,417663701,0.9729518,0.9834999,0.00002841,1,0
347285,417763661,0.9729518,0.9834999,0.00002839,1,0
347374,417863621,0.9729518,0.9834999,0.00002839,1,0
347465,417963581,0.9729518,0.9834999,0.00002838,1,0
347556,418063541,0.9729518,0.9834999,0.00002838,1,0
347645,418163501,0.9729518,0.9834999,0.00002837,1,0
347736,418263461,0.9729518,0.9834999,0.00002837,1,0
347826,418363421,0.9729518,0.9834999,0.00002836,1,0
347917,418463381,0.9729518,0.9834999,0.00002836,1,0
348007,418563341,0.9729518,0.9834999,0.00002836,1,0
348096,418663301,0.9729518,0.9834999,0.00002836,1,0
348185,418763261,0.9729518,0.9834999,0.00002835,1,0
348274,418864054,0.9729518,0.9834999,0.00002835,1,0
348365,418964014,0.9729518,0.9834999,0.00002835,1,0
348456,419063974,0.9729518,0.9834999,0.00002835,1,0
348545,419163934,0.9729518,0.9834999,0.00002835,1,0
348636,419263894,0.9729518,0.9834999,0.00002835,1,0
348726,419363854,0.9729518,0.9834999,0.00002835,1,0
348818,419463814,0.9729518,0.9834999,0.00002835,1,0
348908,419563774,0.9729518,0.9834999,0.00002831,1,0
348997,419663734,0.9729518,0.9834999,0.00002828,1,0
349086,419763694,0.9729518,0.9834999,0.00002827,1,0
349175,419863654,0.9729518,0.9834999,0.00002825,1,0
349266,419963614,0.9729518,0.9834999,0.00002825,1,0
349357,420063574,0.9729518,0.9834999,0.00002825,1,0
349446,420163534,0.9729518,0.9834999,0.00002825,1,0
349537,420263494,0.9729518,0.9834999,0.00002825,1,0
349627,420363454,0.9729518,0.9834999,0.00002825,1,0
349718,420463414,0.9729518,0.9834999,0.00002825,1,0
349808,420563374,0.9729518,0.9834999,0.00002825,1,0
349897,420663334,0.9729518,0.9834999,0.00002825,1,0
349986,420763294,0.9729518,0.9834999,0.00002825,1,0
350075,420864087,0.9729518,0.9834999,0.00002825,1,0
350166,420964047,0.9729518,0.9834999,0.00002825,1,0
350257,421064007,0.9729518,0.9834999,0.00002822,1,0
350346,421163967,0.9729518,0.9834999,0.00002818,1,0
350437,421263927,0.9729518,0.9834999,0.00002813,1,0
350527,421363887,0.9729518,0.9834999,0.00002808,1,0
350618,421463847,0.9729518,0.9834999,0.00002803,1,0
350708,421563807,0.9729518,0.9834999,0.00002799,1,0
350797,421663767,0.9729518,0.9834999,0.00002796,1,0
350886,421763727,0.9729518,0.9834999,0.00002793,1,0
350975,421863687,0.9729518,0.9834999,0.00002791,1,0
351066,421963647,0.9729518,0.9834999,0.0000279,1,0
351157,422063607,0.9729518,0.9834999,0.00002789,1,0
351246,422163567,0.9729518,0.9834999,0.00002789,1,0
351337,422263527,0.9729518,0.9834999,0.00002789,1,0
351428,422363487,0.9729518,0.9834999,0.00002788,1,0
351519,422463447,0.9729518,0.9834999,0.00002788,1,0
351610,422563407,0.9729518,0.9834999,0.00002788,1,0
351699,422663367,0.9729518,0.9834999,0.00002787,1,0
351788,422763327,0.9729518,0.9834999,0.00002787,1,0
351877,422863287,0.9729518,0.9834999,0.00002786,1,0
351968,422964080,0.9729518,0.9834999,0.00002785,1,0
352059,423064040,0.9729518,0.9834999,0.00002785,1,0
352148,423164000,0.9729518,0.9834999,0.00002785,1,0
352239,423263960,0.9729518,0.9834999,0.00002785,1,0
352329,423363920,0.9729518,0.9834999,0.00002785,1,0
352420,423463880,0.9729518,0.9834999,0.00002784,1,0
352510,423563840,0.9729518,0.9834999,0.00002784,1,0
352599,423663800,0.9729518,0.9834999,0.00002783,1,0
352688,423763760,0.9729518,0.9834999,0.00002783,1,0
352777,423863720,0.9729518,0.9834999,0.00002782,1,0
352868,423963680,0.9729518,0.9834999,0.00002782,1,0
352959,424063640,0.9729518,0.9834999,0.00002782,1,0
353048,424163600,0.9729518,0.9834999,0.00002782,1,0
353139,424263560,0.9729518,0.9834999,0.00002782,1,0
353229,424363520,0.9729518,0.9834999,0.00002782,1,0
353321,424463480,0.9729518,0.9834999,0.00002782,1,0
353411,424563440,0.9729518,0.9834999,0.00002782,1,0
353500,424663400,0.9729518,0.9834999,0.00002782,1,0
353589,424763360,0.9729518,0.9834999,0.00002782,1,0
353678,424863320,0.9729518,0.9834999,0.00002782,1,0
353769,424963280,0.9729518,0.9834999,0.00002782,1,0
353860,425064073,0.9729518,0.9834999,0.00002782,1,0
353949,425164033,0.9729518,0.9834999,0.00002782,1,0
354040,425263993,0.9729518,0.9834999,0.00002782,1,0
354128,425363953,0.9729518,0.9834999,0.00002782,1,0
354217,425463913,0.9729518,0.9834999,0.00002782,1,0
354305,425563873,0.9729518,0.9834999,0.00002781,1,0
354392,425663833,0.9729518,0.9834999,0.00002781,1,0
354481,425763793,0.9729518,0.9834999,0.0000278,1,0
354570,425863753,0.9729518,0.9834999,0.0000278,1,0
354661,425963713,0.9729518,0.9834999,0.0000278,1,0
354752,426063673,0.9729518,0.9834999,0.00002777,1,0
354841,426163633,0.9729518,0.9834999,0.00002772,1,0
354932,426263593,0.9729518,0.9834999,0.00002766,1,0
355022,426363553,0.9729518,0.9834999,0.00002761,1,0
355113,426463513,0.9729518,0.9834999,0.00002756,1,0
355203,426563473,0.9729517,0.9834998,0.00002751,1,0
355292,426663433,0.9729508,0.9834993,0.00002747,1,0
355381,426763393,0.9729508,0.9834993,0.00002744,1,0
355470,426863353,0.9729508,0.9834993,0.00002741,1,0
355561,426963313,0.9729508,0.9834993,0.0000274,1,0
355651,427063273,0.9729508,0.9834993,0.00002738,1,0
355741,427164066,0.9729508,0.9834993,0.00002738,1,0
355832,427264026,0.9729508,0.9834993,0.00002738,1,0
355922,427363986,0.9729508,0.9834993,0.00002738,1,0
356013,427463946,0.9729508,0.9834993,0.00002738,1,0
356102,427563906,0.9729508,0.9834993,0.00002738,1,0
356193,427663866,0.9729508,0.9834993,0.00002737,1,0
356282,427763826,0.9729508,0.9834993,0.00002737,1,0
356371,427863786,0.9729508,0.9834993,0.00002737,1,0
356462,427963746,0.9729508,0.9834993,0.00002737,1,0
356552,428063706,0.9729508,0.9834993,0.00002737,1,0
356642,428163666,0.9729508,0.9834993,0.00002737,1,0
356733,428263626,0.9729508,0.9834993,0.00002737,1,0
356823,428363586,0.9729508,0.9834993,0.00002737,1,0
356914,428463546,0.9729508,0.9834993,0.00002737,1,0
357003,428563506,0.9729508,0.9834993,0.00002737,1,0
357093,428663466,0.9729508,0.9834993,0.00002737,1,0
357182,428763426,0.9729508,0.9834993,0.00002737,1,0
357271,428863386,0.9729508,0.9834993,0.00002737,1,0
357362,428963346,0.9729508,0.9834993,0.00002736,1,0
357452,429063306,0.9729508,0.9834993,0.00002736,1,0
357542,429163266,0.9729508,0.9834993,0.00002736,1,0
357633,429264059,0.9729508,0.9834993,0.00002736,1,0
357723,429364019,0.9729508,0.9834993,0.00002736,1,0
357815,429463979,0.9729508,0.9834993,0.00002736,1,0
357904,429563939,0.9729508,0.9834993,0.00002736,1,0
357994,429663899,0.9729508,0.9834993,0.00002736,1,0
358083,429763859,0.9729508,0.9834993,0.00002736,1,0
358172,429863819,0.9729508,0.9834993,0.00002736,1,0
358263,429963779,0.9729508,0.9834993,0.00002736,1,0
358353,430063739,0.9729508,0.9834993,0.00002736,1,0
358443,430163699,0.9729508,0.9834993,0.00002736,1,0
358534,430263659,0.9729508,0.9834993,0.00002736,1,0
358624,430363619,0.9729508,0.9834993,0.00002736,1,0
358715,430463579,0.9729508,0.9834993,0.00002736,1,0
358804,430563539,0.9729508,0.9834993,0.00002736,1,0
358894,430663499,0.9729508,0.9834993,0.00002736,1,0
358983,430763459,0.9729508,0.9834993,0.00002736,1,0
359072,430863419,0.9729508,0.9834993,0.00002735,1,0
359163,430963379,0.9729508,0.9834993,0.00002734,1,0
359253,431063339,0.9729508,0.9834993,0.0000273,1,0
359343,431163299,0.9729508,0.9834993,0.00002725,1,0
359434,431264092,0.9729508,0.9834993,0.00002719,1,0
359526,431364052,0.9729507,0.9834992,0.00002713,1,0
359617,431464012,0.9729499,0.9834987,0.00002708,1,0
359706,431563972,0.9729497,0.9834986,0.00002703,1,0
359796,431663932,0.9729493,0.9834983,0.000027,1,0
359885,431763892,0.9729493,0.9834983,0.00002697,1,0
359974,431863852,0.9729493,0.9834983,0.00002696,1,0
360065,431963812,0.9729493,0.9834983,0.00002695,1,0
360155,432063772,0.9729493,0.9834983,0.00002694,1,0
360245,432163732,0.9729493,0.9834983,0.00002692,1,0
360336,432263692,0.9729491,0.9834983,0.00002692,1,0
360427,432363652,0.9729491,0.9834983,0.00002692,1,0
360518,432463612,0.9729491,0.9834983,0.00002692,1,0
360607,432563572,0.9729491,0.9834983,0.00002692,1,0
360697,432663532,0.9729491,0.9834983,0.00002692,1,0
360787,432763492,0.9729491,0.9834983,0.00002692,1,0
360876,432863452,0.9729491,0.9834983,0.00002692,1,0
360967,432963412,0.9729491,0.9834983,0.00002692,1,0
361057,433063372,0.9729491,0.9834983,0.00002692,1,0
361147,433163332,0.9729491,0.9834983,0.00002692,1,0
361238,433263292,0.9729491,0.9834983,0.00002692,1,0
361328,433364085,0.9729491,0.9834983,0.00002692,1,0
361419,433464045,0.9729491,0.9834983,0.00002692,1,0
361508,433564005,0.9729491,0.9834983,0.00002692,1,0
361598,433663965,0.9729491,0.9834983,0.00002691,1,0
361687,433763925,0.9729491,0.9834983,0.00002691,1,0
361776,433863885,0.9729491,0.9834983,0.00002691,1,0
361867,433963845,0.9729491,0.9834983,0.00002691,1,0
361957,434063805,0.9729491,0.9834983,0.00002691,1,0
362047,434163765,0.9729491,0.9834983,0.00002691,1,0
362138,434263725,0.9729491,0.9834983,0.00002691,1,0
362229,434363685,0.9729491,0.9834983,0.00002691,1,0
362320,434463645,0.9729491,0.9834983,0.00002689,1,0
362409,434563605,0.9729483,0.9834978,0.00002688,1,0
362499,434663565,0.9729483,0.9834978,0.00002688,1,0
362588,434763525,0.9729483,0.9834978,0.00002687,1,0
362677,434863485,0.9729483,0.9834978,0.00002687,1,0
362768,434963445,0.9729483,0.9834978,0.00002687,1,0
362858,435063405,0.9729483,0.9834978,0.00002687,1,0
362948,435163365,0.9729483,0.9834978,0.00002687,1,0
363039,435263325,0.9729483,0.9834978,0.00002687,1,0
363129,435363285,0.9729483,0.9834978,0.00002687,1,0
363220,435464078,0.9729483,0.9834978,0.00002687,1,0
363309,435564038,0.9729483,0.9834978,0.00002687,1,0
363399,435663998,0.9729483,0.9834978,0.00002687,1,0
363488,435763958,0.9729483,0.9834978,0.00002687,1,0
363577,435863918,0.9729483,0.9834978,0.00002687,1,0
363668,435963878,0.9729483,0.9834978,0.00002686,1,0
363758,436063838,0.9729483,0.9834978,0.00002683,1,0
363848,436163798,0.9729483,0.9834978,0.00002679,1,0
363939,436263758,0.9729483,0.9834978,0.00002673,1,0
364029,436363718,0.9729483,0.9834978,0.00002667,1,0
364120,436463678,0.9729483,0.9834978,0.00002661,1,0
364209,436563638,0.972948,0.9834976,0.00002657,1,0
364299,436663598,0.972948,0.9834976,0.00002653,1,0
364388,436763558,0.9729477,0.9834974,0.00002651,1,0
364477,436863518,0.9729477,0.9834974,0.00002647,1,0
364568,436963478,0.972947,0.9834969,0.00002646,1,0
364658,437063438,0.972947,0.9834969,0.00002645,1,0
364748,437163398,0.972947,0.9834969,0.00002646,1,0
364839,437263358,0.972947,0.9834969,0.00002645,1,0
364929,437363318,0.972947,0.9834969,0.00002645,1,0
365020,437463278,0.972947,0.9834969,0.00002644,1,0
365109,437564071,0.972947,0.9834969,0.00002644,1,0
365199,437664031,0.972947,0.9834969,0.00002644,1,0
365288,437763991,0.972947,0.9834969,0.00002643,1,0
365378,437863951,0.972947,0.9834969,0.00002643,1,0
365469,437963911,0.972947,0.9834969,0.00002643,1,0
365558,438063871,0.972947,0.9834969,0.00002643,1,0
365649,438163831,0.972947,0.9834969,0.00002643,1,0
365740,438263791,0.972947,0.9834969,0.00002642,1,0
365830,438363751,0.972947,0.9834969,0.00002642,1,0
365921,438463711,0.972947,0.9834969,0.00002642,1,0
366010,438563671,0.972947,0.9834969,0.00002642,1,0
366100,438663631,0.972947,0.9834969,0.00002642,1,0
366189,438763591,0.972947,0.9834969,0.00002642,1,0
366278,438863551,0.972947,0.9834969,0.00002642,1,0
366369,438963511,0.972947,0.9834969,0.00002642,1,0
366458,439063471,0.972947,0.9834969,0.00002642,1,0
366549,439163431,0.972947,0.9834969,0.00002642,1,0
366640,439263391,0.972947,0.9834969,0.00002642,1,0
366731,439363351,0.972947,0.9834969,0.00002642,1,0
366822,439463311,0.972947,0.9834969,0.00002642,1,0
366911,439563271,0.972947,0.9834969,0.00002642,1,0
367001,439664064,0.972947,0.9834969,0.00002642,1,0
367090,439764024,0.972947,0.9834969,0.00002642,1,0
367179,439863984,0.972947,0.9834969,0.00002641,1,0
367270,439963944,0.972947,0.9834969,0.00002639,1,0
367359,440063904,0.972947,0.9834969,0.00002638,1,0
367450,440163864,0.972947,0.9834969,0.00002635,1,0
367541,440263824,0.972947,0.9834969,0.00002633,1,0
367631,440363784,0.972947,0.9834969,0.00002631,1,0
367722,440463744,0.972947,0.9834969,0.00002629,1,0
367811,440563704,0.972947,0.9834969,0.00002627,1,0
367901,440663664,0.9729465,0.9834967,0.00002626,1,0
367990,440763624,0.9729464,0.9834966,0.00002624,1,0
368079,440863584,0.9729462,0.9834965,0.00002623,1,0
368170,440963544,0.9729462,0.9834965,0.00002623,1,0
368259,441063504,0.9729462,0.9834965,0.00002623,1,0
368350,441163464,0.9729462,0.9834965,0.00002622,1,0
368441,441263424,0.9729462,0.9834965,0.00002622,1,0
368531,441363384,0.9729462,0.9834965,0.00002622,1,0
368622,441463344,0.9729462,0.9834965,0.00002622,1,0
368711,441563304,0.9729462,0.9834965,0.00002622,1,0
368800,441663264,0.9729462,0.9834965,0.00002622,1,0
368890,441764057,0.9729462,0.9834965,0.00002622,1,0
368979,441864017,0.9729462,0.9834965,0.00002622,1,0
369070,441963977,0.9729462,0.9834965,0.00002622,1,0
369159,442063937,0.9729462,0.9834965,0.00002622,1,0
369249,442163897,0.9729462,0.9834965,0.00002622,1,0
369341,442263857,0.9729462,0.9834965,0.00002622,1,0
369432,442363817,0.9729462,0.9834965,0.00002622,1,0
369525,442463777,0.9729462,0.9834965,0.00002622,1,0
369614,442563737,0.9729462,0.9834965,0.00002622,1,0
369703,442663697,0.9729462,0.9834965,0.00002622,1,0
369793,442763657,0.9729462,0.9834965,0.00002622,1,0
369886,442863617,0.9729462,0.9834965,0.00002622,1,0
369978,442963577,0.9729462,0.9834965,0.00002622,1,0
370067,443063537,0.9729462,0.9834965,0.00002622,1,0
370157,443163497,0.9729462,0.9834965,0.00002622,1,0
370249,443263457,0.9729462,0.9834965,0.00002622,1,0
370339,443363417,0.9729462,0.9834965,0.00002622,1,0
370430,443463377,0.9729462,0.9834965,0.00002622,1,0
370519,443563337,0.9729462,0.9834965,0.00002621,1,0
370608,443663297,0.9729462,0.9834965,0.00002621,1,0
370698,443764090,0.9729462,0.9834965,0.00002621,1,0
370787,443864050,0.9729462,0.9834965,0.0000262,1,0
370878,443964010,0.9729462,0.9834965,0.0000262,1,0
370967,444063970,0.9729462,0.9834965,0.0000262,1,0
371057,444163930,0.9729462,0.9834965,0.0000262,1,0
371149,444263890,0.9729462,0.9834965,0.0000262,1,0
371239,444363850,0.9729462,0.9834965,0.0000262,1,0
371330,444463810,0.9729462,0.9834965,0.0000262,1,0
371419,444563770,0.9729462,0.9834965,0.0000262,1,0
371508,444663730,0.9729462,0.9834965,0.0000262,1,0
371598,444763690,0.9729462,0.9834965,0.0000262,1,0
371687,444863650,0.9729462,0.9834965,0.0000262,1,0
371778,444963610,0.9729462,0.9834965,0.0000262,1,0
371867,445063570,0.9729462,0.9834965,0.0000262,1,0
371957,445163530,0.9729462,0.9834965,0.0000262,1,0
372049,445263490,0.9729462,0.9834965,0.0000262,1,0
372139,445363450,0.9729462,0.9834965,0.0000262,1,0
372230,445463410,0.9729462,0.9834965,0.0000262,1,0
372319,445563370,0.9729462,0.9834965,0.0000262,1,0
372408,445663330,0.9729462,0.9834965,0.0000262,1,0
372498,445763290,0.9729462,0.9834965,0.0000262,1,0
372587,445864083,0.9729462,0.9834965,0.0000262,1,0
372678,445964043,0.9729462,0.9834965,0.0000262,1,0
372767,446064003,0.9729462,0.9834965,0.0000262,1,0
372857,446163963,0.9729462,0.9834965,0.0000262,1,0
372949,446263923,0.9729462,0.9834965,0.0000262,1,4
373039,446363883,0.9729462,0.9834965,0.0000262,1,4
373130,446463843,0.9729462,0.9834965,0.0000262,1,4
373219,446563803,0.9729462,0.9834965,0.0000262,1,4
373308,446663763,0.9729462,0.9834965,0.0000262,1,4
373398,446763723,0.9729462,0.9834965,0.0000262,1,4
373487,446863683,0.9729462,0.9834965,0.0000262,1,4
373578,446963643,0.9729462,0.9834965,0.0000262,1,4
373667,447063603,0.9729462,0.9834965,0.0000262,1,4
373757,447163563,0.9729462,0.9834965,0.0000262,1,4
373849,447263523,0.9729462,0.9834965,0.0000262,1,4
373939,447363483,0.9729462,0.9834965,0.0000262,1,4
374030,447463443,0.9729462,0.9834965,0.0000262,1,4
374119,447563403,0.9729462,0.9834965,0.0000262,1,4
374208,447663363,0.9729462,0.9834965,0.0000262,1,4
374298,447763323,0.9729462,0.9834965,0.0000262,1,4
374387,447863283,0.9729462,0.9834965,0.0000262,1,4
374479,447964076,0.9729462,0.9834965,0.0000262,1,4
374568,448064036,0.9729462,0.9834965,0.0000262,1,4
374658,448163996,0.9729462,0.9834965,0.0000262,1,4
374750,448263956,0.9729462,0.9834965,0.0000262,1,4
374840,448363916,0.9729462,0.9834965,0.0000262,1,4
374931,448463876,0.9729462,0.9834965,0.0000262,1,4
375020,448563836,0.9729462,0.9834965,0.0000262,1,4
375109,448663796,0.9729462,0.9834965,0.0000262,1,4
375199,448763756,0.9729462,0.9834965,0.0000262,1,4
375288,448863716,0.9729462,0.9834965,0.0000262,1,4
375379,448963676,0.9729462,0.9834965,0.0000262,1,4
375468,449063636,0.9729462,0.9834965,0.0000262,1,4
375558,449163596,0.9729462,0.9834965,0.0000262,1,4
375650,449263556,0.9729462,0.9834965,0.0000262,1,4
375740,449363516,0.9729462,0.9834965,0.0000262,1,4
375831,449463476,0.9729462,0.9834965,0.0000262,1,4
375920,449563436,0.9729462,0.9834965,0.0000262,1,4
376009,449663396,0.9729462,0.9834965,0.0000262,1,4
376099,449763356,0.9729462,0.9834965,0.0000262,1,4
376188,449863316,0.9729462,0.9834965,0.00002619,1,4
376279,449963276,0.9729462,0.9834965,0.00002619,1,4
376368,450064069,0.9729462,0.9834965,0.00002617,1,4
376458,450164029,0.9729462,0.9834965,0.00002617,1,4
376550,450263989,0.9729465,0.9834967,0.00002617,1,4
376640,450363949,0.9729465,0.9834967,0.00002617,1,4
376731,450463909,0.9729476,0.9834973,0.00002616,1,4
376820,450563869,0.9729476,0.9834973,0.00002616,1,4
376909,450663829,0.9729479,0.9834975,0.00002613,1,4
376999,450763789,0.9729479,0.9834975,0.00002613,1,4
377088,450863749,0.9729486,0.9834979,0.0000261,1,4
377179,450963709,0.9729486,0.9834979,0.0000261,1,4
377268,451063669,0.9729486,0.9834979,0.00002606,1,4
377358,451163629,0.9729486,0.9834979,0.00002606,1,4
377450,451263589,0.9729486,0.9834979,0.00002601,1,4
377540,451363549,0.9729486,0.9834979,0.00002601,1,4
377631,451463509,0.9729486,0.9834979,0.00002596,1,4
377720,451563469,0.9729486,0.9834979,0.00002596,1,4
377809,451663429,0.9729486,0.9834979,0.00002591,1,4
377899,451763389,0.9729486,0.9834979,0.00002591,1,4
377988,451863349,0.9729486,0.9834979,0.00002587,1,4
378079,451963309,0.9729486,0.9834979,0.00002587,1,4
378168,452063269,0.9729486,0.9834979,0.00002584,1,4
378258,452164062,0.9729486,0.9834979,0.00002584,1,4
378350,452264022,0.9729486,0.9834979,0.00002579,1,4
378441,452363982,0.9729486,0.9834979,0.00002579,1,4
378532,452463942,0.9729486,0.9834979,0.00002576,1,4
378621,452563902,0.9729486,0.9834979,0.00002576,1,4
378710,452663862,0.9729486,0.9834979,0.00002573,1,4
378799,452763822,0.9729486,0.9834979,0.00002573,1,4
378889,452863782,0.9729486,0.9834979,0.00002572,1,4
378980,452963742,0.9729486,0.9834979,0.00002572,1,4
379070,453063702,0.9729486,0.9834979,0.0000257,1,4
379160,453163662,0.9729486,0.9834979,0.0000257,1,4
379251,453263622,0.9729486,0.9834979,0.00002569,1,4
379342,453363582,0.9729486,0.9834979,0.00002569,1,4
379433,453463542,0.9729486,0.9834979,0.00002568,1,4
379522,453563502,0.9729486,0.9834979,0.00002568,1,4
379611,453663462,0.9729486,0.9834979,0.00002567,1,4
379700,453763422,0.9729486,0.9834979,0.00002566,1,4
379790,453863382,0.9729486,0.9834979,0.00002566,1,4
379881,453963342,0.9729486,0.9834979,0.00002565,1,4
379970,454063302,0.9729486,0.9834979,0.00002565,1,4
380060,454163262,0.9729486,0.9834979,0.00002562,1,4
380151,454264055,0.9729486,0.9834979,0.00002562,1,4
380242,454364015,0.9729486,0.9834979,0.0000256,1,4
380333,454463975,0.9729486,0.9834979,0.0000256,1,4
380422,454563935,0.9729486,0.9834979,0.00002559,1,4
380511,454663895,0.9729486,0.9834979,0.00002558,1,4
380600,454763855,0.9729486,0.9834979,0.00002558,1,4
380690,454863815,0.9729486,0.9834979,0.00002558,1,4
380781,454963775,0.9729486,0.9834979,0.00002557,1,4
380870,455063735,0.9729486,0.9834979,0.00002557,1,4
380960,455163695,0.9729486,0.9834979,0.00002555,1,4
381051,455263655,0.9729486,0.9834979,0.00002555,1,4
381142,455363615,0.9729486,0.9834979,0.00002553,1,4
381233,455463575,0.9729486,0.9834979,0.00002553,1,4
381322,455563535,0.9729486,0.9834979,0.00002552,1,4
381411,455663495,0.9729486,0.9834979,0.00002552,1,4
381500,455763455,0.9729486,0.9834979,0.00002549,1,4
381590,455863415,0.9729486,0.9834979,0.00002549,1,4
381681,455963375,0.9729486,0.9834979,0.00002547,1,4
381770,456063335,0.9729486,0.9834979,0.00002547,1,4
381860,456163295,0.9729486,0.9834979,0.00002544,1,4
381951,456264088,0.9729486,0.9834979,0.00002544,1,4
382042,456364048,0.9729486,0.9834979,0.0000254,1,4
382133,456464008,0.9729486,0.9834979,0.0000254,1,4
382222,456563968,0.9729486,0.9834979,0.00002537,1,4
382311,456663928,0.9729486,0.9834979,0.00002537,1,4
382400,456763888,0.9729486,0.9834979,0.00002533,1,4
382490,456863848,0.9729486,0.9834979,0.00002533,1,4
382581,456963808,0.9729486,0.9834979,0.00002531,1,4
382670,457063768,0.9729486,0.9834979,0.00002531,1,4
382760,457163728,0.9729486,0.9834979,0.00002528,1,4
382851,457263688,0.9729486,0.9834979,0.00002528,1,4
382942,457363648,0.9729486,0.9834979,0.00002527,1,4
383033,457463608,0.9729486,0.9834979,0.00002527,1,4
383122,457563568,0.9729486,0.9834979,0.00002524,1,4
383211,457663528,0.9729486,0.9834979,0.00002524,1,4
383300,457763488,0.9729486,0.9834979,0.00002522,1,4
383390,457863448,0.9729486,0.9834979,0.00002522,1,4
383481,457963408,0.9729486,0.9834979,0.0000252,1,4
383570,458063368,0.9729486,0.9834979,0.0000252,1,4
383659,458163328,0.9729486,0.9834979,0.00002519,1,4
383748,458263288,0.9729486,0.9834979,0.00002518,1,4
383839,458364081,0.9729486,0.9834979,0.00002517,1,4
383930,458464041,0.9729486,0.9834979,0.00002515,1,4
384019,458564001,0.9729486,0.9834979,0.00002514,1,4
384108,458663961,0.9729486,0.9834979,0.00002512,1,4
384195,458763921,0.9729486,0.9834979,0.00002512,1,4
384283,458863881,0.9729486,0.9834979,0.0000251,1,4
384374,458963841,0.9729486,0.9834979,0.0000251,1,4
384463,459063801,0.9729486,0.9834979,0.00002508,1,4
384553,459163761,0.9729486,0.9834979,0.00002508,1,4
384644,459263721,0.9729486,0.9834979,0.00002506,1,4
384735,459363681,0.9729486,0.9834979,0.00002506,1,4
384826,459463641,0.9729486,0.9834979,0.00002505,1,4
384915,459563601,0.9729486,0.9834979,0.00002505,1,4
385004,459663561,0.9729486,0.9834979,0.00002503,1,4
385093,459763521,0.9729486,0.9834979,0.00002503,1,4
385183,459863481,0.9729486,0.9834979,0.00002502,1,4
385274,459963441,0.9729486,0.9834979,0.00002502,1,4
385363,460063401,0.9729486,0.9834979,0.000025,1,4
385453,460163361,0.9729486,0.9834979,0.000025,1,4
385544,460263321,0.9729486,0.9834979,0.00002499,1,4
385634,460363281,0.9729486,0.9834979,0.00002499,1,4
385726,460464074,0.9729486,0.9834979,0.00002496,1,4
385815,460564034,0.9729486,0.9834979,0.00002496,1,4
385904,460663994,0.9729486,0.9834979,0.00002493,1,4
385993,460763954,0.9729486,0.9834979,0.00002493,1,4
386083,460863914,0.9729486,0.9834979,0.0000249,1,4
386174,460963874,0.9729486,0.9834979,0.0000249,1,4
386263,461063834,0.9729486,0.9834979,0.00002488,1,4
386353,461163794,0.9729486,0.9834979,0.00002488,1,4
386444,461263754,0.9729486,0.9834979,0.00002484,1,4
386534,461363714,0.9729486,0.9834979,0.00002484,1,4
386626,461463674,0.9729486,0.9834979,0.00002481,1,4
