LineNo,TimeUS,I,Alt,Press,CRt,SMS,Offset,GndTemp,Health,labels
316998,384163773,0,-1.955553,101102.9,35,0,384163,0,25.52884,3
317089,384263733,0,-1.955553,101102.9,35,0,384263,0,25.52884,3
317180,384363693,0,-1.955553,101102.9,35,0,384363,0,25.52884,3
317269,384463653,0,-1.955553,101102.9,35,0,384463,0,25.52884,3
317360,384563613,0,-1.955553,101102.9,35,0,384563,0,25.52884,3
317449,384663573,0,-1.955553,101102.9,35,0,384663,0,25.52884,3
317539,384763533,0,-1.955553,101102.9,35,0,384763,0,25.52884,3
317628,384863493,0,-1.955553,101102.9,35,0,384863,0,25.52884,3
317718,384963453,0,-1.955553,101102.9,35,0,384963,0,25.52884,3
317809,385063413,0,-1.955553,101102.9,35,0,385063,0,25.52884,3
317898,385163373,0,-1.955553,101102.9,35,0,385163,0,25.52884,3
317990,385263333,0,-1.955553,101102.9,35,0,385263,0,25.52884,3
318081,385363293,0,-1.955553,101102.9,35,0,385363,0,25.52884,3
318170,385464086,0,-1.955553,101102.9,35,0,385464,0,25.52884,3
318261,385564046,0,-1.955553,101102.9,35,0,385564,0,25.52884,3
318350,385664006,0,-1.955553,101102.9,35,0,385664,0,25.52884,3
318440,385763966,0,-1.955553,101102.9,35,0,385763,0,25.52884,3
318529,385863926,0,-1.955553,101102.9,35,0,385863,0,25.52884,3
318619,385963886,0,-1.955553,101102.9,35,0,385963,0,25.52884,3
318710,386063846,0,-1.955553,101102.9,35,0,386063,0,25.52884,3
318799,386163806,0,-1.955553,101102.9,35,0,386163,0,25.52884,3
318890,386263766,0,-1.955553,101102.9,35,0,386263,0,25.52884,3
318981,386363726,0,-1.955553,101102.9,35,0,386363,0,25.52884,3
319070,386463686,0,-1.955553,101102.9,35,0,386463,0,25.52884,3
319161,386563646,0,-1.955553,101102.9,35,0,386563,0,25.52884,3
319250,386663606,0,-1.955553,101102.9,35,0,386663,0,25.52884,3
319340,386763566,0,-1.955553,101102.9,35,0,386763,0,25.52884,3
319429,386863526,0,-1.955553,101102.9,35,0,386863,0,25.52884,3
319519,386963486,0,-1.955553,101102.9,35,0,386963,0,25.52884,3
319611,387063446,0,-1.955553,101102.9,35,0,387063,0,25.52884,3
319700,387163406,0,-1.955553,101102.9,35,0,387163,0,25.52884,3
319791,387263366,0,-1.955553,101102.9,35,0,387263,0,25.52884,3
319882,387363326,0,-1.955553,101102.9,35,0,387363,0,25.52884,3
319971,387463286,0,-1.955553,101102.9,35,0,387463,0,25.52884,3
320062,387564079,0,-1.955553,101102.9,35,0,387564,0,25.52884,3
320151,387664039,0,-1.955553,101102.9,35,0,387664,0,25.52884,3
320241,387763999,0,-1.955553,101102.9,35,0,387763,0,25.52884,3
320330,387863959,0,-1.955553,101102.9,35,0,387863,0,25.52884,3
320420,387963919,0,-1.955553,101102.9,35,0,387963,0,25.52884,3
320511,388063879,0,-1.955553,101102.9,35,0,388063,0,25.52884,3
320600,388163839,0,-1.955553,101102.9,35,0,388163,0,25.52884,3
320691,388263799,0,-1.955553,101102.9,35,0,388263,0,25.52884,3
320782,388363759,0,-1.955553,101102.9,35,0,388363,0,25.52884,3
320871,388463719,0,-1.955553,101102.9,35,0,388463,0,25.52884,3
320962,388563679,0,-1.955553,101102.9,35,0,388563,0,25.52884,3
321051,388663639,0,-1.955553,101102.9,35,0,388663,0,25.52884,3
321140,388763599,0,-1.955553,101102.9,35,0,388763,0,25.52884,3
321230,388863559,0,-1.955553,101102.9,35,0,388863,0,25.52884,3
321320,388963519,0,-1.955553,101102.9,35,0,388963,0,25.52884,3
321411,389063479,0,-1.955553,101102.9,35,0,389063,0,25.52884,3
321500,389163439,0,-1.955553,101102.9,35,0,389163,0,25.52884,3
321590,389263399,0,-1.955553,101102.9,35,0,389263,0,25.52884,3
321682,389363359,0,-1.955553,101102.9,35,0,389363,0,25.52884,3
321771,389463319,0,-1.955553,101102.9,35,0,389463,0,25.52884,3
321862,389563279,0,-1.955553,101102.9,35,0,389563,0,25.52884,3
321951,389664072,0,-1.955553,101102.9,35,0,389664,0,25.52884,3
322040,389764032,0,-1.955553,101102.9,35,0,389764,0,25.52884,3
322130,389863992,0,-1.955553,101102.9,35,0,389863,0,25.52884,3
322220,389963952,0,-1.955553,101102.9,35,0,389963,0,25.52884,3
322311,390063912,0,-1.955553,101102.9,35,0,390063,0,25.52884,3
322400,390163872,0,-1.955553,101102.9,35,0,390163,0,25.52884,3
322491,390263832,0,-1.955553,101102.9,35,0,390263,0,25.52884,3
322583,390363792,0,-1.955553,101102.9,35,0,390363,0,25.52884,3
322672,390463752,0,-1.955553,101102.9,35,0,390463,0,25.52884,3
322763,390563712,0,-1.955553,101102.9,35,0,390563,0,25.52884,3
322852,390663672,0,-1.955553,101102.9,35,0,390663,0,25.52884,3
322941,390763632,0,-1.955553,101102.9,35,0,390763,0,25.52884,3
323031,390863592,0,-1.955553,101102.9,35,0,390863,0,25.52884,3
323121,390963552,0,-1.955553,101102.9,35,0,390963,0,25.52884,3
323212,391063512,0,-1.955553,101102.9,35,0,391063,0,25.52884,3
323301,391163472,0,-1.955553,101102.9,35,0,391163,0,25.52884,3
323391,391263432,0,-1.955553,101102.9,35,0,391263,0,25.52884,3
323483,391363392,0,-1.955553,101102.9,35,0,391363,0,25.52884,3
323572,391463352,0,-1.955553,101102.9,35,0,391463,0,25.52884,3
323663,391563312,0,-1.955553,101102.9,35,0,391563,0,25.52884,3
323752,391663272,0,-1.955553,101102.9,35,0,391663,0,25.52884,3
323841,391764065,0,-1.955553,101102.9,35,0,391764,0,25.52884,3
323931,391864025,0,-1.955553,101102.9,35,0,391864,0,25.52884,3
324021,391963985,0,-1.955553,101102.9,35,0,391963,0,25.52884,3
324112,392063945,0,-1.955553,101102.9,35,0,392063,0,25.52884,3
324202,392163905,0,-1.955553,101102.9,35,0,392163,0,25.52884,3
324292,392263865,0,-1.955553,101102.9,35,0,392263,0,25.52884,3
324385,392363825,0,-1.955553,101102.9,35,0,392363,0,25.52884,3
324474,392463785,0,-1.955553,101102.9,35,0,392463,0,25.52884,3
324565,392563745,0,-1.955553,101102.9,35,0,392563,0,25.52884,3
324654,392663705,0,-1.955553,101102.9,35,0,392663,0,25.52884,3
324743,392763665,0,-1.955553,101102.9,35,0,392763,0,25.52884,3
324833,392863625,0,-1.955553,101102.9,35,0,392863,0,25.52884,3
324923,392963585,0,-1.955553,101102.9,35,0,392963,0,25.52884,3
325014,393063545,0,-1.955553,101102.9,35,0,393063,0,25.52884,3
325103,393163505,0,-1.955553,101102.9,35,0,393163,0,25.52884,3
325193,393263465,0,-1.955553,101102.9,35,0,393263,0,25.52884,3
325285,393363425,0,-1.955553,101102.9,35,0,393363,0,25.52884,3
325374,393463385,0,-1.955553,101102.9,35,0,393463,0,25.52884,3
325465,393563345,0,-1.955553,101102.9,35,0,393563,0,25.52884,3
325554,393663305,0,-1.955553,101102.9,35,0,393663,0,25.52884,3
325643,393763265,0,-1.955553,101102.9,35,0,393763,0,25.52884,3
325733,393864058,0,-1.955553,101102.9,35,0,393864,0,25.52884,3
325823,393964018,0,-1.955553,101102.9,35,0,393964,0,25.52884,3
325914,394063978,0,-1.955553,101102.9,35,0,394063,0,25.52884,3
326003,394163938,0,-1.955553,101102.9,35,0,394163,0,25.52884,3
326093,394263898,0,-1.955553,101102.9,35,0,394263,0,25.52884,3
326185,394363858,0,-1.955553,101102.9,35,0,394363,0,25.52884,3
326274,394463818,0,-1.955553,101102.9,35,0,394463,0,25.52884,3
326365,394563778,0,-1.955553,101102.9,35,0,394563,0,25.52884,3
326454,394663738,0,-1.955553,101102.9,35,0,394663,0,25.52884,3
326543,394763698,0,-1.955553,101102.9,35,0,394763,0,25.52884,3
326633,394863658,0,-1.955553,101102.9,35,0,394863,0,25.52884,3
326723,394963618,0,-1.955553,101102.9,35,0,394963,0,25.52884,3
326814,395063578,0,-1.955553,101102.9,35,0,395063,0,25.52884,3
326904,395163538,0,-1.955553,101102.9,35,0,395163,0,25.52884,3
326994,395263498,0,-1.955553,101102.9,35,0,395263,0,25.52884,3
327086,395363458,0,-1.955553,101102.9,35,0,395363,0,25.52884,3
327175,395463418,0,-1.955553,101102.9,35,0,395463,0,25.52884,3
327266,395563378,0,-1.955553,101102.9,35,0,395563,0,25.52884,3
327355,395663338,0,-1.955553,101102.9,35,0,395663,0,25.52884,3
327444,395763298,0,-1.955553,101102.9,35,0,395763,0,25.52884,3
327534,395864091,0,-1.955553,101102.9,35,0,395864,0,25.52884,3
327623,395964051,0,-1.955553,101102.9,35,0,395964,0,25.52884,3
327715,396064011,0,-1.955553,101102.9,35,0,396064,0,25.52884,3
327804,396163971,0,-1.955553,101102.9,35,0,396163,0,25.52884,3
327894,396263931,0,-1.955553,101102.9,35,0,396263,0,25.52884,3
327986,396363891,0,-1.955553,101102.9,35,0,396363,0,25.52884,3
328075,396463851,0,-1.955553,101102.9,35,0,396463,0,25.52884,3
328166,396563811,0,-1.955553,101102.9,35,0,396563,0,25.52884,3
328255,396663771,0,-1.955553,101102.9,35,0,396663,0,25.52884,3
328344,396763731,0,-1.955553,101102.9,35,0,396763,0,25.52884,3
328434,396863691,0,-1.955553,101102.9,35,0,396863,0,25.52884,3
328523,396963651,0,-1.955553,101102.9,35,0,396963,0,25.52884,3
328615,397063611,0,-1.955553,101102.9,35,0,397063,0,25.52884,3
328704,397163571,0,-1.955553,101102.9,35,0,397163,0,25.52884,3
328795,397263531,0,-1.955553,101102.9,35,0,397263,0,25.52884,3
328887,397363491,0,-1.955553,101102.9,35,0,397363,0,25.52884,3
328976,397463451,0,-1.955553,101102.9,35,0,397463,0,25.52884,3
329067,397563411,0,-1.955553,101102.9,35,0,397563,0,25.52884,3
329156,397663371,0,-1.955553,101102.9,35,0,397663,0,25.52884,3
329245,397763331,0,-1.955553,101102.9,35,0,397763,0,25.52884,3
329337,397863291,0,-1.928164,101102.6,35,0.00855897,397863,0,25.52884,3
329426,397964084,0,-1.867909,101101.9,35,0.061579,397964,0,25.52884,3
329518,398064044,0,-1.780265,101100.9,35,0.2067627,398064,0,25.52884,3
329607,398164004,0,-1.67071,101099.6,35,0.4436905,398164,0,25.52884,3
329697,398263964,0,-1.506378,101097.7,35,0.7254744,398263,0,25.52884,3
329789,398363924,0,-1.320135,101095.6,35,1.033923,398363,0,25.52884,3
329878,398463884,0,-1.128414,101093.4,35,1.366454,398463,0,25.52884,3
329969,398563844,0,-0.9476488,101091.2,35,1.655444,398563,0,25.52884,0
330058,398663804,0,-0.7449725,101088.9,35,1.82073,398663,0,25.52884,0
330147,398763764,0,-0.5422962,101086.5,35,1.886985,398763,0,25.52884,0
330237,398863724,0,-0.3122311,101083.9,35,1.944597,398863,0,25.52884,0
330326,398963684,0,-0.07668835,101081.2,35,2.04217,398963,0,25.52884,0
330418,399063644,0,0.1944597,101078,35,2.178257,399063,0,25.52884,0
330507,399163604,0,0.4875188,101074.7,35,2.350292,399163,0,25.52884,0
330597,399263564,0,0.797011,101071.1,35,2.560843,399263,0,25.52884,0
330689,399363524,0,1.128414,101067.3,35,2.790223,399363,0,25.52884,0
330778,399463484,0,1.459817,101063.4,35,3.00163,399463,0,25.52884,0
330869,399563444,0,1.761093,101059.9,35,3.157403,399563,0,25.52884,0
330958,399663404,0,2.037719,101056.7,35,3.203621,399663,0,25.52884,0
331047,399763364,0,2.292434,101053.8,35,3.103482,399763,0,25.52884,0
331137,399863324,0,2.517021,101051.2,35,2.895499,399863,0,25.52884,0
331226,399963284,0,2.725175,101048.8,35,2.650712,399963,0,25.52884,0
331318,400064077,0,2.900463,101046.8,35,2.403465,400064,0,25.52884,0
331408,400164037,0,3.064795,101044.9,35,2.158628,400164,0,25.52884,0
331498,400263997,0,3.215433,101043.1,35,1.927227,400263,0,25.52884,0
331590,400363957,0,3.360593,101041.5,35,1.73483,400363,0,25.52884,0
331679,400463917,0,3.494797,101039.9,35,1.594441,400463,0,25.52884,0
331770,400563877,0,3.629002,101038.4,35,1.491733,400563,0,25.52884,0
331859,400663837,0,3.763207,101036.8,35,1.413591,400663,0,25.52884,0
331948,400763797,0,3.908367,101035.1,35,1.368163,400763,0,25.52884,0
332038,400863757,0,4.04531,101033.5,35,1.363444,400863,0,25.52884,0
332127,400963717,0,4.187731,101031.9,35,1.38313,400963,0,25.52884,0
332219,401063677,0,4.324675,101030.3,35,1.398535,401063,0,25.52884,0
332308,401163637,0,4.469835,101028.6,35,1.401103,401163,0,25.52884,0
332398,401263597,0,4.606779,101027.1,35,1.401959,401263,0,25.52884,0
332492,401363557,0,4.746461,101025.4,35,1.404527,401363,0,25.52884,0
332581,401463517,0,4.89436,101023.7,35,1.404527,401463,0,25.52884,0
332672,401563477,0,5.03952,101022.1,35,1.410517,401563,0,25.52884,0
332761,401663437,0,5.18468,101020.4,35,1.430202,401663,0,25.52884,0
332850,401763397,0,5.332579,101018.7,35,1.449889,401763,0,25.52884,0
332940,401863357,0,5.472261,101017,35,1.456737,401863,0,25.52884,0
333029,401963317,0,5.617421,101015.4,35,1.452458,401963,0,25.52884,0
333121,402063277,0,5.76532,101013.7,35,1.443898,402063,0,25.52884,0
333210,402164070,0,5.91048,101012,35,1.442588,402164,0,25.52884,0
333301,402264030,0,6.055641,101010.3,35,1.450202,402264,0,25.52884,0
333394,402363990,0,6.203539,101008.6,35,1.455208,402363,0,25.52884,0
333483,402463950,0,6.343222,101007,35,1.456192,402463,0,25.52884,0
333574,402563910,0,6.488382,101005.3,35,1.454757,402563,0,25.52884,0
333663,402663870,0,6.636281,101003.6,35,1.447966,402663,0,25.52884,0
333752,402763830,0,6.781441,101001.9,35,1.445315,402763,0,25.52884,0
333842,402863790,0,6.926601,101000.2,35,1.452911,402863,0,25.52884,0
333931,402963750,0,7.058067,100998.7,35,1.454168,402963,0,25.52884,0
334023,403063710,0,7.205966,100997,35,1.435338,403063,0,25.52884,0
334112,403163670,0,7.351126,100995.3,35,1.413941,403163,0,25.52884,0
334202,403263630,0,7.496286,100993.6,35,1.417365,403263,0,25.52884,0
334294,403363590,0,7.644185,100991.9,35,1.439618,403363,0,25.52884,0
334383,403463550,0,7.775651,100990.4,35,1.451601,403463,0,25.52884,0
334474,403563510,0,7.920811,100988.7,35,1.439618,403563,0,25.52884,0
334563,403663470,0,8.06597,100987.1,35,1.417365,403663,0,25.52884,0
334652,403763430,0,8.211131,100985.4,35,1.413086,403763,0,25.52884,0
334741,403863390,0,8.342597,100983.9,35,1.42678,403863,0,25.52884,0
334831,403963350,0,8.490496,100982.2,35,1.426781,403963,0,25.52884,0
334923,404063310,0,8.635655,100980.5,35,1.413087,404063,0,25.52884,0
335012,404163270,0,8.780816,100978.8,35,1.417365,404163,0,25.52884,0
335102,404264063,0,8.928715,100977.1,35,1.439169,404264,0,25.52884,0
335193,404364023,0,9.073874,100975.4,35,1.453605,404364,0,25.52884,0
335283,404463983,0,9.20534,100973.9,35,1.452639,404463,0,25.52884,0
335374,404563943,0,9.353239,100972.2,35,1.437339,404563,0,25.52884,0
335463,404663903,0,9.4984,100970.5,35,1.419536,404663,0,25.52884,0
335552,404763863,0,9.643559,100968.8,35,1.422199,404763,0,25.52884,0
335641,404863823,0,9.788719,100967.2,35,1.440996,404863,0,25.52884,0
335731,404963783,0,9.931141,100965.5,35,1.451192,404963,0,25.52884,0
335823,405063743,0,10.0763,100963.8,35,1.448177,405063,0,25.52884,0
335913,405163703,0,10.2242,100962.2,35,1.443897,405163,0,25.52884,0
336003,405263663,0,10.36114,100960.6,35,1.444754,405263,0,25.52884,0
336094,405363623,0,10.50356,100958.9,35,1.442187,405363,0,25.52884,0
336184,405463583,0,10.63777,100957.4,35,1.425924,405463,0,25.52884,0
336275,405563543,0,10.77197,100955.8,35,1.401103,405563,0,25.52884,0
336364,405663503,0,10.89522,100954.4,35,1.372857,405663,0,25.52884,0
336453,405763463,0,11.03217,100952.8,35,1.339478,405763,0,25.52884,0
336542,405863423,0,11.15815,100951.4,35,1.31209,405863,0,25.52884,0
336632,405963383,0,11.2814,100949.9,35,1.300108,405963,0,25.52884,0
336724,406063343,0,11.40739,100948.5,35,1.288126,406063,0,25.52884,0
336813,406163303,0,11.53886,100947,35,1.269295,406163,0,25.52884,0
336903,406263263,0,11.66485,100945.5,35,1.263304,406263,0,25.52884,0
336994,406364056,0,11.79083,100944.1,35,1.272324,406364,0,25.52884,0
337084,406464016,0,11.91408,100942.6,35,1.273306,406464,0,25.52884,0
337175,406563976,0,12.04007,100941.2,35,1.260621,406563,0,25.52884,0
337264,406663936,0,12.16058,100939.8,35,1.249383,406663,0,25.52884,0
337353,406763896,0,12.28931,100938.3,35,1.245574,406763,0,25.52884,0
337442,406863856,0,12.42351,100936.7,35,1.248826,406863,0,25.52884,0
337532,406963816,0,12.54676,100935.3,35,1.264438,406963,0,25.52884,0
337624,407063776,0,12.67275,100933.9,35,1.281674,407063,0,25.52884,0
337713,407163736,0,12.80422,100932.3,35,1.281278,407163,0,25.52884,0
337803,407263696,0,12.94116,100930.8,35,1.276998,407263,0,25.52884,0
337895,407363656,0,13.06715,100929.3,35,1.292404,407363,0,25.52884,0
337985,407463616,0,13.19861,100927.8,35,1.312088,407463,0,25.52884,0
338076,407563576,0,13.33556,100926.2,35,1.314656,407563,0,25.52884,0
338165,407663536,0,13.46976,100924.7,35,1.315513,407663,0,25.52884,0
338254,407763496,0,13.60123,100923.1,35,1.329208,407763,0,25.52884,0
338343,407863456,0,13.73817,100921.5,35,1.340334,407863,0,25.52884,0
338433,407963416,0,13.87511,100920,35,1.342045,407963,0,25.52884,0
338525,408063376,0,14.00658,100918.5,35,1.346325,408063,0,25.52884,0
338614,408163336,0,14.14352,100916.9,35,1.351461,408163,0,25.52884,0
338704,408263296,0,14.27773,100915.3,35,1.349749,408263,0,25.52884,0
338795,408364089,0,14.40919,100913.8,35,1.345906,408364,0,25.52884,0
338885,408464049,0,14.54614,100912.2,35,1.341674,408464,0,25.52884,0
338976,408564009,0,14.68308,100910.6,35,1.337878,408564,0,25.52884,0
339065,408663969,0,14.82002,100909.1,35,1.344268,408663,0,25.52884,0
339154,408763929,0,14.95149,100907.5,35,1.358308,408763,0,25.52884,0
339243,408863889,0,15.08569,100906,35,1.362157,408863,0,25.52884,0
339333,408963849,0,15.22264,100904.4,35,1.352259,408963,0,25.52884,0
339425,409063809,0,15.3541,100902.9,35,1.344159,409063,0,25.52884,0
339514,409163769,0,15.49105,100901.3,35,1.34418,409163,0,25.52884,0
339604,409263729,0,15.62799,100899.7,35,1.346325,409263,0,25.52884,0
339695,409363689,0,15.76219,100898.2,35,1.350605,409363,0,25.52884,0
339785,409463649,0,15.90462,100896.5,35,1.358308,409463,0,25.52884,0
339876,409563609,0,16.04156,100894.9,35,1.367723,409563,0,25.52884,0
339965,409663569,0,16.17576,100893.4,35,1.377138,409663,0,25.52884,0
340054,409763529,0,16.30723,100891.9,35,1.376284,409763,0,25.52884,0
340143,409863489,0,16.45787,100890.2,35,1.364302,409863,0,25.52884,0
340233,409963449,0,16.59207,100888.6,35,1.366012,409963,0,25.52884,0
340326,410063409,0,16.72354,100887.1,35,1.384839,410063,0,25.52884,0
340415,410163369,0,16.86048,100885.5,35,1.385695,410163,0,25.52884,0
340505,410263329,0,16.99743,100883.9,35,1.363444,410263,0,25.52884,0
340596,410363289,0,17.11794,100882.5,35,1.347184,410363,0,25.52884,0
340686,410464082,0,17.23571,100881.2,35,1.327949,410464,0,25.52884,0
340777,410564042,0,17.33704,100880,35,1.273303,410564,0,25.52884,0
340866,410664002,0,17.44112,100878.8,35,1.188551,410664,0,25.52884,0
340955,410763962,0,17.53698,100877.7,35,1.105296,410763,0,25.52884,0
341044,410863922,0,17.6301,100876.6,35,1.042479,410863,0,25.52884,0
341134,410963882,0,17.72322,100875.6,35,0.997356,410963,0,25.52884,0
341226,411063842,0,17.80539,100874.6,35,0.9590279,411063,0,25.52884,0
341315,411163802,0,17.89851,100873.5,35,0.9232367,411163,0,25.52884,0
341405,411263762,0,17.98068,100872.6,35,0.8946956,411263,0,25.52884,0
341496,411363722,0,18.0738,100871.5,35,0.8798623,411363,0,25.52884,0
341586,411463682,0,18.15597,100870.6,35,0.8764368,411463,0,25.52884,0
341677,411563642,0,18.23813,100869.6,35,0.8730131,411563,0,25.52884,0
341766,411663602,0,18.3203,100868.7,35,0.8593202,411663,0,25.52884,0
341855,411763562,0,18.40246,100867.7,35,0.8387792,411763,0,25.52884,0
341944,411863522,0,18.50106,100866.6,35,0.8302194,411863,0,25.52884,0
342034,411963482,0,18.57501,100865.7,35,0.8447701,411963,0,25.52884,0
342126,412063442,0,18.65718,100864.8,35,0.8601773,412063,0,25.52884,0
342215,412163402,0,18.73935,100863.8,35,0.8473378,412163,0,25.52884,0
342305,412263362,0,18.82151,100862.9,35,0.8216608,412263,0,25.52884,0
342397,412363322,0,18.89546,100862,35,0.811392,412363,0,25.52884,0
342488,412463282,0,18.96393,100861.2,35,0.8019769,412463,0,25.52884,0
342579,412564075,0,19.03514,100860.4,35,0.7709221,412564,0,25.52884,0
342668,412664035,0,19.09814,100859.7,35,0.7289257,412664,0,25.52884,0
342757,412763995,0,19.17209,100858.8,35,0.6973187,412763,0,25.52884,0
342846,412863955,0,19.23508,100858.1,35,0.6836752,412863,0,25.52884,0
342936,412963915,0,19.28986,100857.5,35,0.6772351,412963,0,25.52884,0
343028,413063875,0,19.33916,100856.9,35,0.6514995,413063,0,25.52884,0
343117,413163835,0,19.38298,100856.4,35,0.5949284,413163,0,25.52884,0
343207,413263795,0,19.42132,100856,35,0.5274009,413263,0,25.52884,0
343298,413363755,0,19.45419,100855.6,35,0.4664648,413363,0,25.52884,0
343388,413463715,0,19.48432,100855.2,35,0.4116863,413463,0,25.52884,0
343479,413563675,0,19.50349,100855,35,0.359475,413563,0,25.52884,0
343568,413663635,0,19.51171,100854.9,35,0.3029877,413663,0,25.52884,0
343657,413763595,0,19.52266,100854.8,35,0.2336627,413763,0,25.52884,0
343746,413863555,0,19.53636,100854.6,35,0.1643336,413863,0,25.52884,0
343836,413963515,0,19.53636,100854.6,35,0.1206791,413963,0,25.52884,0
343928,414063475,0,19.54731,100854.5,35,0.09928107,414063,0,25.52884,0
344017,414163435,0,19.53636,100854.6,35,0.07617414,414163,0,25.52884,0
344107,414263395,0,19.53636,100854.6,35,0.04193962,414263,0,25.52884,0
344198,414363355,0,19.53636,100854.6,35,0.00427961,414363,0,25.52884,0
344288,414463315,0,19.52266,100854.8,35,-0.02139807,414463,0,25.52884,0
344379,414563275,0,19.52266,100854.8,35,-0.03509283,414563,0,25.52884,0
344468,414664068,0,19.52266,100854.8,35,-0.04620701,414664,0,25.52884,0
344557,414764028,0,19.51171,100854.9,35,-0.04616372,414764,0,25.52884,0
344646,414863988,0,19.51171,100854.9,35,-0.0384367,414863,0,25.52884,0
344736,414963948,0,19.51171,100854.9,35,-0.03842541,414963,0,25.52884,0
344829,415063908,0,19.51171,100854.9,35,-0.03431696,415063,0,25.52884,0
344918,415163868,0,19.51171,100854.9,35,-0.01714979,415163,0,25.52884,0
345008,415263828,0,19.51171,100854.9,35,-0.00342881,415263,0,25.52884,0
345099,415363788,0,19.51171,100854.9,35,0,415363,0,25.52884,0
345188,415463748,0,19.51171,100854.9,35,0,415463,0,25.52884,0
345280,415563708,0,19.51171,100854.9,35,0,415563,0,25.52884,0
345369,415663668,0,19.51171,100854.9,35,0,415663,0,25.52884,0
345458,415763628,0,19.51171,100854.9,35,0,415763,0,25.52884,0
345547,415863588,0,19.51171,100854.9,35,0,415863,0,25.52884,0
345636,415963548,0,19.52266,100854.8,35,0.0034231,415963,0,25.52884,0
345729,416063508,0,19.52266,100854.8,35,0.01711547,416063,0,25.52884,0
345818,416163468,0,19.52266,100854.8,35,0.03423095,416163,0,25.52884,0
345908,416263428,0,19.53636,100854.6,35,0.03851056,416263,0,25.52884,0
345999,416363388,0,19.53636,100854.6,35,0.03851354,416363,0,25.52884,0
346088,416463348,0,19.54731,100854.5,35,0.04964292,416463,0,25.52884,0
346180,416563308,0,19.54731,100854.5,35,0.05991459,416563,0,25.52884,0
346269,416663268,0,19.55553,100854.4,35,0.05820275,416663,0,25.52884,0
346358,416764061,0,19.55553,100854.4,35,0.05133827,416764,0,25.52884,0
346447,416864021,0,19.56648,100854.3,35,0.04614439,416864,0,25.52884,0
346536,416963981,0,19.56648,100854.3,35,0.04609619,416963,0,25.52884,0
346629,417063941,0,19.57744,100854.1,35,0.05041368,417063,0,25.52884,0
346718,417163901,0,19.57744,100854.1,35,0.05400617,417163,0,25.52884,0
346808,417263861,0,19.58566,100854.1,35,0.05407182,417263,0,25.52884,0
346899,417363821,0,19.58566,100854.1,35,0.05056925,417363,0,25.52884,0
346988,417463781,0,19.58566,100854.1,35,0.04280316,417463,0,25.52884,0
347081,417563741,0,19.58566,100854.1,35,0.02910078,417563,0,25.52884,0
347170,417663701,0,19.58566,100854.1,35,0.01283884,417663,0,25.52884,0
347259,417763661,0,19.59661,100853.9,35,0.00599146,417763,0,25.52884,0
347348,417863621,0,19.59661,100853.9,35,0.01711845,417863,0,25.52884,0
347437,417963581,0,19.59661,100853.9,35,0.03423691,417963,0,25.52884,0
347530,418063541,0,19.59661,100853.9,35,0.03423691,418063,0,25.52884,0
347619,418163501,0,19.59661,100853.9,35,0.01711845,418163,0,25.52884,0
347708,418263461,0,19.59661,100853.9,35,0.00342369,418263,0,25.52884,0
347800,418363421,0,19.59661,100853.9,35,0,418363,0,25.52884,0
347889,418463381,0,19.59661,100853.9,35,0,418463,0,25.52884,0
347981,418563341,0,19.59661,100853.9,35,0,418563,0,25.52884,0
348070,418663301,0,19.59661,100853.9,35,0,418663,0,25.52884,0
348159,418763261,0,19.59661,100853.9,35,0,418763,0,25.52884,0
348248,418864054,0,19.59661,100853.9,35,0,418864,0,25.52884,0
348337,418964014,0,19.59661,100853.9,35,0,418964,0,25.52884,0
348430,419063974,0,19.59661,100853.9,35,0,419063,0,25.52884,0
348519,419163934,0,19.59661,100853.9,35,0,419163,0,25.52884,0
348608,419263894,0,19.59661,100853.9,35,0,419263,0,25.52884,0
348700,419363854,0,19.59661,100853.9,35,0,419363,0,25.52884,0
348790,419463814,0,19.59661,100853.9,35,0,419463,0,25.52884,0
348882,419563774,0,19.59661,100853.9,35,0,419563,0,25.52884,0
348971,419663734,0,19.59661,100853.9,35,0,419663,0,25.52884,0
349060,419763694,0,19.58566,100854.1,35,-0.00342369,419763,0,25.52884,0
349149,419863654,0,19.58566,100854.1,35,-0.01711845,419863,0,25.52884,0
349238,419963614,0,19.57744,100854.1,35,-0.03680468,419963,0,25.52884,0
349331,420063574,0,19.56648,100854.3,35,-0.05049885,420063,0,25.52884,0
349420,420163534,0,19.56648,100854.3,35,-0.0599116,420163,0,25.52884,0
349509,420263494,0,19.55553,100854.4,35,-0.06675601,420263,0,25.52884,0
349601,420363454,0,19.54731,100854.5,35,-0.06675601,420363,0,25.52884,0
349690,420463414,0,19.54731,100854.5,35,-0.06675899,420463,0,25.52884,0
349782,420563374,0,19.53636,100854.6,35,-0.06676137,420563,0,25.52884,0
349871,420663334,0,19.53636,100854.6,35,-0.05991459,420663,0,25.52884,0
349960,420763294,0,19.52266,100854.8,35,-0.05477906,420763,0,25.52884,0
350049,420864087,0,19.52266,100854.8,35,-0.05818566,420864,0,25.52884,0
350138,420964047,0,19.52266,100854.8,35,-0.05982493,420964,0,25.52884,0
350231,421064007,0,19.52266,100854.8,35,-0.04605786,421064,0,25.52884,0
350320,421163967,0,19.52266,100854.8,35,-0.02135538,421163,0,25.52884,0
350409,421263927,0,19.51171,100854.9,35,-0.00770271,421263,0,25.52884,0
350501,421363887,0,19.51171,100854.9,35,-0.01714979,421363,0,25.52884,0
