LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,labels
339933,409603593,0,6,548059600,2232,10,1.21,-35.3625624,149.1655479,35.65,9.447001,193.1317,-1.326,0,1,0
340111,409803513,0,6,548059800,2232,10,1.21,-35.3625787,149.1655432,35.91,9.126,193.0417,-1.328,0,1,0
340293,410003433,0,6,548060000,2232,10,1.21,-35.3625944,149.1655388,36.18,8.779,192.9417,-1.329,0,1,0
340472,410203353,0,6,548060200,2232,10,1.21,-35.3626093,149.1655345,36.44,8.407001,192.8869,-1.319,0,1,0
340653,410403273,0,6,548060400,2232,10,1.21,-35.3626238,149.1655305,36.7,8.027,192.8512,-1.275,0,1,0
340834,410604026,0,6,548060600,2232,10,1.21,-35.3626377,149.1655266,36.94,7.759,193.1027,-1.116,0,1,0
341012,410803946,0,6,548060800,2232,10,1.21,-35.3626512,149.1655227,37.15,7.722001,193.7076,-0.9770001,0,1,0
341194,411003866,0,6,548061000,2232,10,1.21,-35.3626646,149.1655185,37.34,7.857,194.5806,-0.891,0,1,0
341372,411203786,0,6,548061200,2232,10,1.21,-35.3626784,149.165514,37.51,7.951,195.2754,-0.8560001,0,1,0
341553,411403706,0,6,548061400,2232,10,1.21,-35.362692,149.1655093,37.68,7.866,195.783,-0.8420001,0,1,0
341734,411603626,0,6,548061600,2232,10,1.21,-35.3627056,149.1655046,37.85,7.661,196.1233,-0.83,0,1,0
341912,411803546,0,6,548061800,2232,10,1.21,-35.3627185,149.1654998,38.01,7.393,196.3544,-0.822,0,1,0
342093,412003466,0,6,548062000,2232,10,1.21,-35.3627309,149.1654954,38.18,7.076,196.5625,-0.808,0,1,0
342272,412203386,0,6,548062200,2232,10,1.21,-35.3627429,149.1654911,38.34,6.723001,196.6997,-0.786,0,1,0
342455,412403306,0,6,548062400,2232,10,1.21,-35.362754,149.1654869,38.49,6.342,196.8434,-0.753,0,1,0
342636,412604059,0,6,548062600,2232,10,1.21,-35.3627647,149.1654829,38.64,5.942,197.0051,-0.712,0,1,0
342814,412803979,0,6,548062800,2232,10,1.21,-35.3627745,149.1654792,38.78,5.53,197.156,-0.661,0,1,0
342995,413003899,0,6,548063000,2232,10,1.21,-35.3627837,149.1654758,38.9,5.105,197.2942,-0.597,0,1,0
343174,413203819,0,6,548063200,2232,10,1.21,-35.362792,149.1654725,39.01,4.657,197.4403,-0.498,0,1,0
343355,413403739,0,6,548063400,2232,10,1.21,-35.3627995,149.1654696,39.1,4.198,197.6206,-0.38,0,1,0
343536,413603659,0,6,548063600,2232,10,1.21,-35.3628063,149.165467,39.16,3.742,197.7504,-0.261,0,1,0
343714,413803579,0,6,548063800,2232,10,1.21,-35.3628123,149.1654646,39.21,3.297,197.8428,-0.154,0,1,0
343895,414003499,0,6,548064000,2232,10,1.21,-35.3628177,149.1654625,39.23,2.876,198.0135,-0.07,0,1,0
344074,414203419,0,6,548064200,2232,10,1.21,-35.3628221,149.1654606,39.23,2.48,198.164,-0.01,0,1,0
344255,414403339,0,6,548064400,2232,10,1.21,-35.3628261,149.1654591,39.23,2.11,198.3468,0.024,0,1,0
344436,414604092,0,6,548064600,2232,10,1.21,-35.3628293,149.1654577,39.23,1.771,198.391,0.039,0,1,0
344614,414804012,0,6,548064800,2232,10,1.21,-35.3628322,149.1654566,39.22,1.474,198.3229,0.037,0,1,0
344795,415003932,0,6,548065000,2232,10,1.21,-35.3628345,149.1654557,39.21,1.202,198.4518,0.026,0,1,0
344975,415203852,0,6,548065200,2232,10,1.21,-35.3628363,149.1654549,39.21,0.9680001,198.5896,0.011,0,1,0
345156,415403772,0,6,548065400,2232,10,1.21,-35.3628378,149.1654543,39.21,0.788,198.9725,0.001,0,1,0
345337,415603692,0,6,548065600,2232,10,1.21,-35.362839,149.1654538,39.21,0.772,201.3632,-0.007,0,1,0
345515,415803612,0,6,548065800,2232,10,1.21,-35.3628405,149.165453,39.21,0.9990001,203.1122,-0.013,0,1,0
345696,416003532,0,6,548066000,2232,10,1.21,-35.3628425,149.1654519,39.21,1.441,203.8301,-0.021,0,1,0
345875,416203452,0,6,548066200,2232,10,1.21,-35.3628452,149.1654505,39.22,1.985,204.3103,-0.031,0,1,0
346056,416403372,0,6,548066400,2232,10,1.21,-35.362849,149.1654484,39.23,2.525,204.8266,-0.038,0,1,0
346237,416603292,0,6,548066600,2232,10,1.21,-35.3628535,149.1654457,39.23,3.054,205.4048,-0.047,0,1,0
346415,416804045,0,6,548066800,2232,10,1.21,-35.3628589,149.1654427,39.24,3.554,205.6517,-0.051,0,1,0
346596,417003965,0,6,548067000,2232,10,1.21,-35.362865,149.165439,39.26,3.87,205.5923,-0.053,0,1,0
346775,417203885,0,6,548067200,2232,10,1.21,-35.3628713,149.1654354,39.27,3.966,205.5325,-0.048,0,1,0
346956,417403805,0,6,548067400,2232,10,1.21,-35.3628777,149.1654317,39.27,3.849,205.4086,-0.036,0,1,0
347138,417603725,0,6,548067600,2232,10,1.21,-35.3628838,149.165428,39.28,3.608,205.4281,-0.023,0,1,0
347316,417803645,0,6,548067800,2232,10,1.21,-35.3628894,149.1654249,39.28,3.339,205.4085,-0.014,0,1,0
347497,418003565,0,6,548068000,2232,10,1.21,-35.3628946,149.1654218,39.29,3.062,205.3439,-0.01,0,1,0
347676,418203485,0,6,548068200,2232,10,1.21,-35.3628993,149.165419,39.29,2.781,205.3301,-0.008,0,1,0
347857,418403405,0,6,548068400,2232,10,1.21,-35.3629036,149.1654165,39.29,2.501,205.2198,-0.006,0,1,0
348038,418603325,0,6,548068600,2232,10,1.21,-35.3629075,149.1654144,39.29,2.228,205.1667,-0.004,0,1,0
348216,418804078,0,6,548068800,2232,10,1.21,-35.3629109,149.1654123,39.29,1.976,205.1516,-0.003,0,1,0
348397,419003998,0,6,548069000,2232,10,1.21,-35.3629139,149.1654107,39.29,1.729,205.3671,-0.001,0,1,0
348576,419203918,0,6,548069200,2232,10,1.21,-35.3629166,149.1654091,39.29,1.501,205.9166,0,0,1,0
348757,419403838,0,6,548069400,2232,10,1.21,-35.3629187,149.1654078,39.29,1.286,206.2122,0.003,0,1,0
348939,419603758,0,6,548069600,2232,10,1.21,-35.3629206,149.1654065,39.29,1.088,206.7698,0.003,0,1,0
349117,419803678,0,6,548069800,2232,10,1.21,-35.3629223,149.1654055,39.29,0.914,207.0699,0.023,0,1,0
349298,420003598,0,6,548070000,2232,10,1.21,-35.3629238,149.1654046,39.28,0.891,206.7094,0.054,0,1,0
349477,420203518,0,6,548070200,2232,10,1.21,-35.3629253,149.1654038,39.27,1.087,203.4759,0.06900001,0,1,0
349658,420403438,0,6,548070400,2232,10,1.21,-35.3629275,149.1654026,39.25,1.491,200.234,0.06900001,0,1,0
349839,420603358,0,6,548070600,2232,10,1.21,-35.3629303,149.1654015,39.24,2.006,198.0562,0.057,0,1,0
350017,420803278,0,6,548070800,2232,10,1.21,-35.3629343,149.1654,39.23,2.52,196.8172,0.042,0,1,0
350197,421004031,0,6,548071000,2232,10,1.21,-35.3629391,149.1653983,39.22,3.025,196.046,0.03,0,1,0
350377,421203951,0,6,548071200,2232,10,1.21,-35.3629447,149.1653963,39.22,3.439,195.2627,0.02,0,1,0
350558,421403871,0,6,548071400,2232,10,1.21,-35.3629509,149.1653943,39.21,3.647,194.7192,0.015,0,1,0
350739,421603791,0,6,548071600,2232,10,1.21,-35.3629573,149.1653922,39.21,3.647,194.27,0.014,0,1,0
350917,421803711,0,6,548071800,2232,10,1.21,-35.3629635,149.1653902,39.21,3.471,194.0272,0.014,0,1,0
351097,422003631,0,6,548072000,2232,10,1.21,-35.3629692,149.1653886,39.21,3.225,193.917,0.012,0,1,0
351277,422203551,0,6,548072200,2232,10,1.21,-35.3629746,149.1653868,39.2,2.967,193.6915,0.006,0,1,0
351459,422403471,0,6,548072400,2232,10,1.21,-35.3629796,149.1653854,39.2,2.699,193.509,0,0,1,0
351641,422603391,0,6,548072600,2232,10,1.21,-35.3629842,149.165384,39.2,2.436,193.278,-0.005,0,1,0
351819,422803311,0,6,548072800,2232,10,1.21,-35.3629881,149.165383,39.21,2.179,193.1878,-0.009,0,1,0
351999,423004064,0,6,548073000,2232,10,1.21,-35.3629917,149.1653819,39.21,1.929,193.0812,-0.012,0,1,0
352179,423203984,0,6,548073200,2232,10,1.21,-35.3629948,149.165381,39.21,1.701,193.2112,-0.013,0,1,0
352360,423403904,0,6,548073400,2232,10,1.21,-35.3629977,149.1653801,39.21,1.486,193.2283,-0.011,0,1,0
352541,423603824,0,6,548073600,2232,10,1.21,-35.3630001,149.1653795,39.22,1.284,193.5873,-0.008,0,1,0
352719,423803744,0,6,548073800,2232,10,1.21,-35.3630021,149.1653789,39.22,1.103,194.1864,-0.004,0,1,0
352899,424003664,0,6,548074000,2232,10,1.21,-35.3630039,149.1653782,39.22,0.933,194.6896,0,0,1,0
353079,424203584,0,6,548074200,2232,10,1.21,-35.3630054,149.1653778,39.22,0.7780001,195.3281,0.004,0,1,0
353260,424403504,0,6,548074400,2232,10,1.21,-35.3630067,149.1653773,39.22,0.6390001,195.9464,0.008,0,1,0
353442,424603424,0,6,548074600,2232,10,1.21,-35.3630077,149.1653771,39.21,0.52,196.8671,0.009,0,1,0
353620,424803344,0,6,548074800,2232,10,1.21,-35.3630085,149.1653768,39.22,0.428,198.9426,-0.041,0,1,0
353800,425003264,0,6,548075000,2232,10,1.21,-35.3630092,149.1653763,39.23,0.5100001,204.0057,-0.11,0,1,0
353980,425204017,0,6,548075200,2232,10,1.21,-35.3630103,149.1653758,39.26,0.832,206.3611,-0.147,0,1,0
354159,425403937,0,6,548075400,2232,10,1.21,-35.363012,149.1653748,39.29,1.33,206.5509,-0.158,0,1,0
354336,425603857,0,6,548075600,2232,10,1.21,-35.3630145,149.1653732,39.32,1.863,206.7703,-0.151,0,1,0
354512,425803777,0,6,548075800,2232,10,1.21,-35.3630178,149.165371,39.35,2.38,206.9548,-0.131,0,1,0
354692,426003697,0,6,548076000,2232,10,1.21,-35.3630221,149.1653684,39.37,2.89,207.2028,-0.109,0,1,0
354872,426203617,0,6,548076200,2232,10,1.21,-35.3630272,149.1653653,39.39,3.371,207.037,-0.087,0,1,0
355053,426403537,0,6,548076400,2232,10,1.21,-35.3630329,149.1653618,39.41,3.689,206.945,-0.067,0,1,0
355234,426603457,0,6,548076600,2232,10,1.21,-35.3630389,149.165358,39.42,3.797,206.8401,-0.044,0,1,0
355412,426803377,0,6,548076800,2232,10,1.21,-35.3630449,149.1653543,39.43,3.694,206.6469,-0.025,0,1,0
355592,427003297,0,6,548077000,2232,10,1.21,-35.3630506,149.1653508,39.43,3.46,206.5608,-0.008,0,1,0
355772,427204050,0,6,548077200,2232,10,1.21,-35.3630561,149.1653475,39.43,3.204,206.419,0.004,0,1,0
355953,427403970,0,6,548077400,2232,10,1.21,-35.363061,149.1653445,39.43,2.94,206.2594,0.012,0,1,0
356134,427603890,0,6,548077600,2232,10,1.21,-35.3630655,149.1653418,39.43,2.673,206.119,0.016,0,1,0
356313,427803810,0,6,548077800,2232,10,1.21,-35.3630695,149.1653393,39.42,2.404,205.9709,0.016,0,1,0
356493,428003730,0,6,548078000,2232,10,1.21,-35.3630732,149.165337,39.42,2.146,205.9111,0.014,0,1,0
356673,428203650,0,6,548078200,2232,10,1.21,-35.3630766,149.1653351,39.42,1.905,205.7958,0.012,0,1,0
356854,428403570,0,6,548078400,2232,10,1.21,-35.3630795,149.1653335,39.41,1.67,205.7254,0.009,0,1,0
357035,428603490,0,6,548078600,2232,10,1.21,-35.363082,149.165332,39.41,1.448,205.8071,0.002,0,1,0
357213,428803410,0,6,548078800,2232,10,1.21,-35.3630841,149.1653307,39.41,1.246,205.6894,-0.002,0,1,0
357393,429003330,0,6,548079000,2232,10,1.21,-35.363086,149.1653296,39.41,1.058,205.9519,-0.004,0,1,0
357573,429204083,0,6,548079200,2232,10,1.21,-35.3630876,149.1653285,39.41,0.887,206.2041,-0.006,0,1,0
357755,429404003,0,6,548079400,2232,10,1.21,-35.3630889,149.1653278,39.42,0.73,206.6384,-0.007,0,1,0
357936,429603923,0,6,548079600,2232,10,1.21,-35.36309,149.1653272,39.42,0.595,205.7965,-0.009,0,1,0
358114,429803843,0,6,548079800,2232,10,1.21,-35.3630908,149.1653266,39.42,0.516,206.4072,-0.033,0,1,0
358294,430003763,0,6,548080000,2232,10,1.21,-35.3630918,149.165326,39.43,0.634,206.4348,-0.051,0,1,0
358474,430203683,0,6,548080200,2232,10,1.21,-35.3630931,149.1653254,39.44,0.9710001,204.4203,-0.057,0,1,0
358655,430403603,0,6,548080400,2232,10,1.21,-35.363095,149.1653242,39.45,1.475,202.8065,-0.062,0,1,0
358836,430603523,0,6,548080600,2232,10,1.21,-35.363098,149.1653227,39.47,2.003,202.1506,-0.06,0,1,0
359014,430803443,0,6,548080800,2232,10,1.21,-35.3631017,149.1653208,39.48,2.526,201.8828,-0.056,0,1,0
359194,431003363,0,6,548081000,2232,10,1.21,-35.3631064,149.1653187,39.49,3.042,201.5557,-0.049,0,1,0
359374,431203283,0,6,548081200,2232,10,1.21,-35.3631119,149.165316,39.5,3.464,201.0662,-0.041,0,1,0
359557,431404036,0,6,548081400,2232,10,1.21,-35.3631179,149.1653131,39.5,3.682,200.6111,-0.03,0,1,0
359738,431603956,0,6,548081600,2232,10,1.21,-35.3631242,149.1653103,39.51,3.685,200.3365,-0.017,0,1,0
359916,431803876,0,6,548081800,2232,10,1.21,-35.3631302,149.1653076,39.51,3.506,200.209,-0.006,0,1,0
360096,432003796,0,6,548082000,2232,10,1.21,-35.3631358,149.165305,39.51,3.262,200.2221,0.004,0,1,0
360276,432203716,0,6,548082200,2232,10,1.21,-35.3631412,149.1653026,39.51,3.005,200.0564,0.011,0,1,0
360458,432403636,0,6,548082400,2232,10,1.21,-35.3631461,149.1653005,39.51,2.746,199.8249,0.016,0,1,0
360639,432603556,0,6,548082600,2232,10,1.21,-35.3631504,149.1652985,39.5,2.486,199.6871,0.015,0,1,0
360818,432803476,0,6,548082800,2232,10,1.21,-35.3631545,149.1652968,39.5,2.23,199.669,0.017,0,1,0
360998,433003396,0,6,548083000,2232,10,1.21,-35.363158,149.1652952,39.5,1.983,199.6867,0.015,0,1,0
361178,433203316,0,6,548083200,2232,10,1.21,-35.3631612,149.1652938,39.49,1.745,199.7033,0.013,0,1,0
361359,433404069,0,6,548083400,2232,10,1.21,-35.3631638,149.1652925,39.49,1.521,200.0256,0.009,0,1,0
361540,433603989,0,6,548083600,2232,10,1.21,-35.3631662,149.1652915,39.49,1.311,200.2385,0.006,0,1,0
361718,433803909,0,6,548083800,2232,10,1.21,-35.3631684,149.1652906,39.49,1.122,200.6332,0.005,0,1,0
361898,434003829,0,6,548084000,2232,10,1.21,-35.3631701,149.1652897,39.49,0.946,201.0669,0.003,0,1,0
362078,434203749,0,6,548084200,2232,10,1.21,-35.3631715,149.1652891,39.49,0.791,201.1791,0.006,0,1,0
362260,434403669,0,6,548084400,2232,10,1.21,-35.3631727,149.1652885,39.49,0.655,201.4821,0.006,0,1,0
362440,434603589,0,6,548084600,2232,10,1.21,-35.3631737,149.165288,39.48,0.538,202.1493,0.007,0,1,0
362619,434803509,0,6,548084800,2232,10,1.21,-35.3631745,149.1652876,39.48,0.489,204.346,0.024,0,1,0
362799,435003429,0,6,548085000,2232,10,1.21,-35.3631753,149.1652871,39.48,0.645,206.4556,0.036,0,1,0
362979,435203349,0,6,548085200,2232,10,1.21,-35.3631766,149.1652863,39.47,1.028,206.8746,0.038,0,1,0
363160,435403269,0,6,548085400,2232,10,1.21,-35.3631788,149.1652849,39.46,1.552,206.5929,0.031,0,1,0
363340,435604022,0,6,548085600,2232,10,1.21,-35.3631817,149.1652832,39.45,2.08,206.7104,0.023,0,1,0
363519,435803942,0,6,548085800,2232,10,1.21,-35.3631855,149.1652809,39.45,2.602,207.1752,0.014,0,1,0
363699,436003862,0,6,548086000,2232,10,1.21,-35.3631899,149.165278,39.45,3.117,207.3189,0.009,0,1,0
363879,436203782,0,6,548086200,2232,10,1.21,-35.3631953,149.1652746,39.45,3.556,207.0998,0.004,0,1,0
364060,436403702,0,6,548086400,2232,10,1.21,-35.3632013,149.1652709,39.45,3.799,206.8105,0,0,1,0
364240,436603622,0,6,548086600,2232,10,1.21,-35.3632075,149.1652671,39.45,3.824,206.655,0.006,0,1,0
364419,436803542,0,6,548086800,2232,10,1.21,-35.3632135,149.1652634,39.44,3.658,206.4863,0.011,0,1,0
364599,437003462,0,6,548087000,2232,10,1.21,-35.3632191,149.16526,39.44,3.41,206.4621,0.013,0,1,0
364779,437203382,0,6,548087200,2232,10,1.21,-35.3632244,149.1652567,39.44,3.136,206.3084,0.011,0,1,0
364960,437403302,0,6,548087400,2232,10,1.21,-35.3632293,149.1652538,39.44,2.857,206.0202,0.006,0,1,0
365140,437604055,0,6,548087600,2232,10,1.21,-35.3632336,149.1652513,39.44,2.587,205.7712,0,0,1,0
365319,437803975,0,6,548087800,2232,10,1.21,-35.3632377,149.1652489,39.44,2.325,205.4262,-0.003,0,1,0
365500,438003895,0,6,548088000,2232,10,1.21,-35.3632413,149.1652469,39.44,2.073,205.0933,-0.004,0,1,0
365680,438203815,0,6,548088200,2232,10,1.21,-35.3632444,149.1652451,39.44,1.827,205.1829,-0.003,0,1,0
365861,438403735,0,6,548088400,2232,10,1.21,-35.3632471,149.1652433,39.44,1.592,205.4697,-0.004,0,1,0
366041,438603655,0,6,548088600,2232,10,1.21,-35.3632495,149.165242,39.44,1.376,205.5412,-0.004,0,1,0
366220,438803575,0,6,548088800,2232,10,1.21,-35.3632517,149.1652408,39.44,1.174,205.8876,-0.004,0,1,0
366400,439003495,0,6,548089000,2232,10,1.21,-35.3632534,149.1652398,39.44,0.9850001,206.3472,-0.006,0,1,0
366580,439203415,0,6,548089200,2232,10,1.21,-35.3632549,149.1652389,39.44,0.8150001,206.8116,-0.007,0,1,0
366762,439403335,0,6,548089400,2232,10,1.21,-35.3632561,149.165238,39.45,0.671,207.1369,-0.007,0,1,0
366942,439604088,0,6,548089600,2232,10,1.21,-35.363257,149.1652375,39.45,0.546,207.8223,-0.016,0,1,0
367121,439804008,0,6,548089800,2232,10,1.21,-35.3632578,149.165237,39.46,0.439,208.4201,-0.082,0,1,0
367301,440003928,0,6,548090000,2232,10,1.21,-35.3632584,149.1652365,39.48,0.344,208.603,-0.121,0,1,0
367481,440203848,0,6,548090200,2232,10,1.21,-35.3632589,149.1652363,39.5,0.26,210.3183,-0.128,0,1,0
367662,440403768,0,6,548090400,2232,10,1.21,-35.3632592,149.165236,39.53,0.191,212.1189,-0.12,0,1,0
367842,440603688,0,6,548090600,2232,10,1.21,-35.3632595,149.1652358,39.55,0.139,213.2387,-0.101,0,1,0
368021,440803608,0,6,548090800,2232,10,1.21,-35.3632597,149.1652356,39.57,0.103,217.1929,-0.079,0,1,0
368201,441003528,0,6,548091000,2232,10,1.21,-35.3632598,149.1652355,39.58,0.07300001,225.0315,-0.055,0,1,0
368381,441203448,0,6,548091200,2232,10,1.21,-35.3632598,149.1652354,39.59,0.047,228.7433,-0.034,0,1,0
368562,441403368,0,6,548091400,2232,10,1.21,-35.3632598,149.1652353,39.6,0.029,239.4396,-0.019,0,1,0
368742,441603288,0,6,548091600,2232,10,1.21,-35.3632598,149.1652353,39.6,0.018,255.7335,-0.008,0,1,0
368921,441804041,0,6,548091800,2232,10,1.21,-35.3632599,149.1652351,39.6,0.014,269.4701,0,0,1,0
369101,442003961,0,6,548092000,2232,10,1.21,-35.3632599,149.1652351,39.6,0.009,241.2803,0.003,0,1,0
369281,442203881,0,6,548092200,2232,10,1.21,-35.3632599,149.1652351,39.6,0.009,203.0705,0.003,0,1,0
369465,442403801,0,6,548092400,2232,10,1.21,-35.3632599,149.1652351,39.6,0.013,206.9233,0.003,0,1,0
369645,442603721,0,6,548092600,2232,10,1.21,-35.3632599,149.1652351,39.6,0.017,212.5039,0.002,0,1,0
369824,442803641,0,6,548092800,2232,10,1.21,-35.3632599,149.1652351,39.6,0.021,212.109,0,0,1,0
370009,443003561,0,6,548093000,2232,10,1.21,-35.3632601,149.1652351,39.6,0.022,208.6132,-0.001,0,1,0
370189,443203481,0,6,548093200,2232,10,1.21,-35.3632601,149.1652351,39.6,0.025,204.6624,-0.003,0,1,0
370370,443403401,0,6,548093400,2232,10,1.21,-35.3632601,149.165235,39.6,0.031,200.744,-0.002,0,1,0
370550,443603321,0,6,548093600,2232,10,1.21,-35.3632602,149.165235,39.6,0.033,199.0366,-0.002,0,1,0
370729,443804074,0,6,548093800,2232,10,1.21,-35.3632602,149.165235,39.6,0.025,205.6356,0,0,1,0
370909,444003994,0,6,548094000,2232,10,1.21,-35.3632603,149.165235,39.6,0.025,217.0251,0.002,0,1,0
371089,444203914,0,6,548094200,2232,10,1.21,-35.3632603,149.1652349,39.6,0.029,211.8786,0.006,0,1,0
371270,444403834,0,6,548094400,2232,10,1.21,-35.3632603,149.1652349,39.6,0.028,212.5565,0.007,0,1,0
371450,444603754,0,6,548094600,2232,10,1.21,-35.3632604,149.1652348,39.6,0.031,218.2163,0.01,0,1,0
371629,444803674,0,6,548094800,2232,10,1.21,-35.3632604,149.1652348,39.59,0.052,239.678,0.007,0,1,0
371809,445003594,0,6,548095000,2232,10,1.21,-35.3632604,149.1652346,39.59,0.113,258.8217,0.005,0,1,0
371989,445203514,0,6,548095200,2232,10,1.21,-35.3632604,149.1652342,39.59,0.202,263.7101,0,0,1,0
372170,445403434,0,6,548095400,2232,10,1.21,-35.3632604,149.1652336,39.59,0.322,266.1992,-0.006,0,1,0
372350,445603354,0,6,548095600,2232,10,1.21,-35.3632605,149.1652327,39.59,0.478,267.9903,-0.01,0,1,0
372529,445803274,0,6,548095800,2232,10,1.21,-35.3632605,149.1652316,39.6,0.66,268.7091,-0.013,0,1,0
372709,446004027,0,6,548096000,2232,10,1.21,-35.3632605,149.1652298,39.6,0.8800001,269.0445,-0.013,0,1,0
372888,446203947,0,6,548096200,2232,10,1.21,-35.3632605,149.1652277,39.6,1.124,269.1387,-0.011,0,1,0
373070,446403867,0,6,548096400,2232,10,1.21,-35.3632607,149.1652249,39.6,1.406,269.2664,-0.008,0,1,4
373250,446603787,0,6,548096600,2232,10,1.21,-35.3632607,149.1652215,39.6,1.715,269.3325,-0.005,0,1,4
373429,446803707,0,6,548096800,2232,10,1.21,-35.3632607,149.1652174,39.61,2.057,269.3061,0,0,1,4
373609,447003627,0,6,548097000,2232,10,1.21,-35.3632608,149.1652124,39.6,2.437,269.2096,0.003,0,1,4
373788,447203547,0,6,548097200,2232,10,1.21,-35.3632608,149.1652066,39.6,2.847,269.2572,0.006,0,1,4
373970,447403467,0,6,548097400,2232,10,1.21,-35.3632609,149.1651999,39.6,3.285,269.3581,0.007,0,1,4
374150,447603387,0,6,548097600,2232,10,1.21,-35.363261,149.1651922,39.6,3.727,269.2873,0.008,0,1,4
374329,447803307,0,6,548097800,2232,10,1.21,-35.363261,149.1651834,39.6,4.166,269.2785,0.009,0,1,4
374510,448004060,0,6,548098000,2232,10,1.21,-35.3632611,149.1651738,39.6,4.601,269.3329,0.013,0,1,4
374689,448203980,0,6,548098200,2232,10,1.21,-35.3632613,149.1651632,39.59,5.038,269.2483,0.017,0,1,4
374871,448403900,0,6,548098400,2232,10,1.21,-35.3632614,149.1651516,39.59,5.469,269.1884,0.022,0,1,4
375051,448603820,0,6,548098600,2232,10,1.21,-35.3632616,149.1651391,39.59,5.912,269.1544,0.027,0,1,4
375230,448803740,0,6,548098800,2232,10,1.21,-35.3632616,149.1651255,39.58,6.36,269.1758,0.033,0,1,4
375410,449003660,0,6,548099000,2232,10,1.21,-35.3632619,149.1651111,39.57,6.802001,269.1563,0.037,0,1,4
375589,449203580,0,6,548099200,2232,10,1.21,-35.3632621,149.1650957,39.56,7.221,269.147,0.041,0,1,4
375771,449403500,0,6,548099400,2232,10,1.21,-35.3632622,149.1650793,39.56,7.6,269.1094,0.038,0,1,4
375951,449603420,0,6,548099600,2232,10,1.21,-35.3632625,149.1650622,39.55,7.951,269.1249,0.039,0,1,4
376130,449803340,0,6,548099800,2232,10,1.21,-35.3632628,149.1650443,39.54,8.266001,269.1677,0.037,0,1,4
376310,450003260,0,6,548100000,2232,10,1.21,-35.3632629,149.1650258,39.54,8.545,269.164,0.035,0,1,4
376489,450204013,0,6,548100200,2232,10,1.21,-35.3632632,149.1650066,39.53,8.791,269.1608,0.037,0,1,4
376671,450403933,0,6,548100400,2232,10,1.21,-35.3632634,149.164987,39.52,8.986,269.1247,0.032,0,1,4
376851,450603853,0,6,548100600,2232,10,1.21,-35.3632637,149.164967,39.52,9.169001,269.1263,0.03,0,1,4
377030,450803773,0,6,548100800,2232,10,1.21,-35.363264,149.1649465,39.51,9.333,269.0819,0.028,0,1,4
377210,451003693,0,6,548101000,2232,10,1.21,-35.3632643,149.1649258,39.5,9.466001,269.0504,0.023,0,1,4
377389,451203613,0,6,548101200,2232,10,1.21,-35.3632646,149.164905,39.5,9.568001,269.0669,0.017,0,1,4
377571,451403533,0,6,548101400,2232,10,1.21,-35.3632647,149.1648837,39.5,9.638,269.1117,0.016,0,1,4
377751,451603453,0,6,548101600,2232,10,1.21,-35.3632651,149.1648625,39.49,9.671,269.1014,0.014,0,1,4
377930,451803373,0,6,548101800,2232,10,1.21,-35.3632653,149.1648411,39.49,9.678,269.1338,0.013,0,1,4
378110,452003293,0,6,548102000,2232,10,1.21,-35.3632656,149.1648199,39.49,9.684,269.1502,0.012,0,1,4
378289,452204046,0,6,548102200,2232,10,1.21,-35.3632659,149.1647985,39.48,9.695001,269.1823,0.014,0,1,4
378472,452403966,0,6,548102400,2232,10,1.21,-35.3632661,149.164777,39.48,9.708,269.2127,0.013,0,1,4
378652,452603886,0,6,548102600,2232,10,1.21,-35.3632664,149.1647557,39.48,9.717,269.2391,0.015,0,1,4
378831,452803806,0,6,548102800,2232,10,1.21,-35.3632665,149.1647343,39.47,9.731001,269.2906,0.018,0,1,4
379011,453003726,0,6,548103000,2232,10,1.21,-35.3632668,149.1647128,39.47,9.75,269.3323,0.019,0,1,4
379191,453203646,0,6,548103200,2232,10,1.21,-35.363267,149.1646912,39.46,9.769,269.3558,0.02,0,1,4
379373,453403566,0,6,548103400,2232,10,1.21,-35.3632671,149.1646697,39.46,9.787001,269.4057,0.023,0,1,4
379553,453603486,0,6,548103600,2232,10,1.21,-35.3632672,149.1646481,39.45,9.807,269.4131,0.02,0,1,4
379732,453803406,0,6,548103800,2232,10,1.21,-35.3632675,149.1646266,39.45,9.822001,269.3724,0.021,0,1,4
379912,454003326,0,6,548104000,2232,10,1.21,-35.3632677,149.1646049,39.45,9.832001,269.3601,0.018,0,1,4
380091,454204079,0,6,548104200,2232,10,1.21,-35.3632678,149.1645831,39.44,9.839001,269.3275,0.018,0,1,4
380273,454403999,0,6,548104400,2232,10,1.21,-35.3632681,149.1645615,39.44,9.844001,269.3138,0.017,0,1,4
380453,454603919,0,6,548104600,2232,10,1.21,-35.3632683,149.1645398,39.43,9.846001,269.2796,0.016,0,1,4
380632,454803839,0,6,548104800,2232,10,1.21,-35.3632684,149.1645182,39.43,9.857,269.3308,0.019,0,1,4
380812,455003759,0,6,548105000,2232,10,1.21,-35.3632687,149.1644964,39.43,9.874001,269.3137,0.022,0,1,4
380991,455203679,0,6,548105200,2232,10,1.21,-35.3632689,149.1644747,39.42,9.885,269.3074,0.018,0,1,4
381173,455403599,0,6,548105400,2232,10,1.21,-35.3632692,149.1644528,39.42,9.892,269.2916,0.016,0,1,4
381353,455603519,0,6,548105600,2232,10,1.21,-35.3632694,149.1644311,39.42,9.898001,269.3376,0.014,0,1,4
