LineNO,TimeUS,RDes,R,Rout,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,labels
357883,429563939,-0.2047328,-128.0655,0.8945682,-24.05715,-76.10442,-0.1491946,-8.53201,2.278825,-0.01058632,18.682,10.12573,0.3467488,0
357973,429663899,-11.05678,119.8253,-0.9049948,-39.32868,20.97872,0.1084676,-12.18195,0.8747938,-0.0176222,11.62631,8.150673,0.3466461,0
358062,429763859,-3.753363,-126.1425,0.899196,-28.09773,-93.5002,-0.07265647,-14.97084,-1.559246,-0.02010928,6.434362,5.736542,0.346754,0
358151,429863819,-8.971724,113.5557,-0.9106746,-40.31319,34.08229,0.01990937,-13.91562,-4.189672,-0.01884611,2.351494,0.4542351,0.3470798,0
358240,429963779,-1.262481,-117.0984,0.9112929,-29.24606,-109.0173,0.03598939,-12.29604,-6.456864,-0.01337216,-0.2244253,5.448151,0.3511949,0
358332,430063739,-5.261753,106.3357,-0.9080996,-28.90792,61.60905,-0.1074933,-8.199288,-7.672065,-0.00690283,-2.592329,-2.079773,0.3529007,0
358422,430163699,0.8590463,-103.4443,0.9021266,-4.362445,-106.9336,0.1856253,-4.29759,-8.111312,0.00024184,-4.666623,-6.893349,0.3573238,0
358513,430263659,-3.644112,96.52275,-0.8991874,-14.10282,100.8197,-0.2714405,-0.3772123,-7.654531,0.00648312,-8.191694,1.172066,0.3568971,0
358603,430363619,-2.553,-86.07867,0.8496649,-1.619007,-111.8418,0.292552,3.684405,-6.580579,0.01177661,-9.621183,-10.98986,0.3573498,0
358692,430463579,-6.263153,83.76776,-0.8629575,-15.29831,104.7524,-0.33254,6.664751,-4.978821,0.01557213,-9.566798,-1.111126,0.3571761,0
358783,430563539,-4.352945,-78.37025,0.8183991,-2.60604,-123.0789,0.3839973,9.347157,-2.998316,0.01750014,-9.351326,-9.745979,0.358788,0
358873,430663499,-5.556651,68.70707,-0.8135334,-16.19546,117.9094,-0.4520607,10.35956,-0.6993169,0.01744006,-10.25461,-0.3898621,0.3587823,0
358962,430763459,-5.255505,-62.79322,0.7659945,8.510954,-130.1865,0.5163356,11.13122,1.447991,0.01560091,-10.43528,-11.41729,0.3598758,0
359051,430863419,-2.167064,43.96615,-0.7079496,9.544605,146.6819,-0.5721987,10.30355,3.190839,0.01305736,-10.85934,5.800438,0.3587683,0
359140,430963379,-2.103326,-36.73923,0.6414688,31.03067,-113.4898,0.6173612,9.271867,4.716174,0.00921177,-10.98562,-11.31544,0.3546861,0
359232,431063339,2.357265,26.10958,-0.5940951,22.00075,161.4925,-0.6389562,7.89618,5.878826,0.0055981,-11.24047,2.005005,0.3514821,0
359322,431163299,-1.396856,-17.79334,0.5435818,35.9998,-106.8186,0.6724631,5.713912,6.268707,0.00165903,-10.78107,-5.192947,0.3463534,0
359413,431264092,2.688243,25.88976,-0.6267591,23.83064,162.5896,-0.6769428,4.263502,6.153075,-0.00139665,-10.44312,-0.944519,0.3428127,0
359505,431364052,-2.411511,-12.69434,0.5117342,38.05333,-106.0712,0.7358762,1.932665,5.660245,-0.0043325,-9.547015,-8.694649,0.3396482,0
359594,431464012,3.287584,10.25631,-0.4874927,16.42985,160.7742,-0.7458777,0.7954119,5.062587,-0.00630243,-8.23318,-5.644703,0.3378651,0
359685,431563972,-4.200937,-1.131068,0.4466018,17.8164,-119.4366,0.7573127,-0.8994251,4.251821,-0.00766903,-7.043847,-1.618767,0.3366193,0
359775,431663932,1.342697,-5.376488,-0.4139781,0.5749098,144.0701,-0.7911273,-1.528514,3.219034,-0.00796171,-5.616206,-7.504463,0.3366134,0
359864,431763892,-6.140503,13.64435,0.3540474,11.89938,-130.056,0.8180101,-1.998356,2.283751,-0.00748301,-3.773839,1.278687,0.3367535,0
359953,431863852,3.386031,-23.71869,-0.3036094,0.2207218,139.2565,-0.8468951,-1.759945,1.552619,-0.00635165,-1.945569,-9.150696,0.3372116,0
360042,431963812,-4.099094,31.33297,0.2451987,10.04659,-127.7825,0.87919,-1.4994,0.8775454,-0.00475887,0.00264293,-1.469612,0.3381254,0
360134,432063772,7.017208,-43.91168,-0.1672155,0.1446736,130.0821,-0.8679898,-0.453507,0.09773438,-0.00274761,2.067508,-7.298183,0.3383173,0
360224,432163732,-3.523827,48.65504,0.1474462,9.562743,-121.7927,0.8805605,0.2760549,-0.08886676,-0.00061204,3.474116,7.282734,0.3396027,0
360315,432263692,7.295986,-51.88369,-0.1072734,-0.1453938,126.6488,-0.8824675,1.541815,-0.02894695,0.00120779,4.372102,-7.106209,0.3404193,0
360406,432363652,-4.642564,59.28214,0.06956494,7.848268,-118.1038,0.8995976,2.322654,0.2681288,0.00272747,4.126239,2.553177,0.3410992,0
360495,432463612,7.44364,-65.36932,-0.01305531,-0.261539,119.0765,-0.8969513,3.316185,0.7740298,0.00366965,4.203834,-13.60168,0.3417434,0
360586,432563572,-6.038781,79.1489,-0.0742764,6.447462,-107.5595,0.8958929,3.786456,1.224211,0.00428756,5.298961,6.311607,0.3424349,0
360676,432663532,7.501336,-87.91928,0.1559329,0.6457245,102.6584,-0.8670485,4.346272,1.790344,0.0044872,5.751019,-1.796532,0.3423828,0
360765,432763492,-5.392973,89.33575,-0.1661435,3.915854,-93.8223,0.8578011,4.39064,2.269917,0.00417775,4.955556,4.89521,0.3428448,0
360855,432863452,8.171938,-93.13039,0.2059938,-0.5783689,93.02228,-0.8513354,4.402168,2.859997,0.00348264,5.062439,-5.606842,0.3428468,0
360944,432963412,-5.77195,101.9916,-0.2654012,3.15528,-86.8409,0.8413801,4.069124,3.279107,0.00253492,5.027358,4.560375,0.3438661,0
361036,433063372,7.957972,-106.2758,0.3228318,-0.1424811,79.8565,-0.8056544,3.693385,3.539398,0.00154637,4.857807,-6.896687,0.3433544,0
361126,433163332,-7.031078,112.6792,-0.3781953,1.776821,-70.9305,0.7819154,3.165594,3.687632,0.00056334,3.908232,4.242229,0.3435455,0
361217,433263292,7.792566,-120.3461,0.4516993,-0.6731172,61.62361,-0.7477483,2.685009,3.655913,-0.00024345,3.187337,-7.626915,0.3426692,0
361307,433364085,-6.384582,119.3126,-0.4529359,0.2708766,-67.82478,0.7606834,2.268486,3.526664,-0.00102493,2.528618,3.672695,0.3435557,0
361396,433464045,7.378212,-124.3102,0.5080818,1.208181,57.39804,-0.7299194,1.913038,3.541931,-0.0012523,0.9741757,-0.9680748,0.3428274,0
361487,433564005,-6.484405,127.6739,-0.5597055,-0.5038576,-48.81528,0.6906707,1.691893,3.306141,-0.00144766,-0.8889256,-3.278828,0.3427585,0
361577,433663965,6.98205,-132.0678,0.6237254,1.115353,38.92773,-0.6453237,1.478184,3.023806,-0.00150811,-0.7359859,0.1172066,0.3424978,0
361666,433763925,-5.993683,134.5778,-0.6774597,-2.885345,-29.47912,0.5950267,1.461079,2.841526,-0.0015175,-1.185602,5.351448,0.3426225,0
361755,433863885,7.694019,-134.7627,0.6953784,1.619046,18.45939,-0.5523442,1.392417,2.547163,-0.00115329,-2.197742,0.1864433,0.3416628,0
361844,433963845,-5.355034,135.047,-0.7126948,-3.316074,-15.90994,0.5266348,1.561766,2.369684,-0.00084367,-1.30627,0.8131027,0.342325,0
361936,434063805,7.071012,-135.2198,0.7420619,2.405389,6.559537,-0.4854774,1.614646,2.173796,-0.00047279,-0.3294603,-5.934906,0.3415431,0
362026,434163765,-5.406914,136.3958,-0.7739305,-3.378742,-2.007879,0.449156,1.858586,2.011106,-0.00012936,-0.6217569,-0.7763863,0.3415003,0
362117,434263725,6.724741,-136.0782,0.8119153,3.91336,-11.20524,-0.387751,2.029287,1.927671,0.00029902,-0.215331,-4.535198,0.3419283,0
362208,434363685,-5.191395,135.4591,-0.8444331,-7.738082,18.68343,0.316756,3.351492,1.837081,0.00076574,-10.22194,2.562809,0.3416346,0
362297,434463645,6.421344,-127.449,0.8384984,-17.38567,-42.26006,-0.2838643,8.996048,2.130847,0.00592157,-17.36469,-6.28643,0.3364086,0
362388,434563605,-4.965092,134.0516,-0.8620834,-38.4472,4.768295,0.2268984,16.48482,3.094128,0.01386299,-13.03256,-10.07309,0.3362496,0
362478,434663565,6.154902,-127.7579,0.8648115,-31.90985,-74.72,-0.2004314,18.77072,5.209099,0.02009977,-8.957256,-5.983067,0.3376988,0
362567,434763525,-4.10681,129.3226,-0.8837826,-41.86024,11.56082,0.1455405,21.04803,7.60639,0.02066474,-4.40916,-4.161453,0.3402517,0
362656,434863485,5.209407,-123.9841,0.8987039,-30.76035,-85.80007,-0.1192295,18.30629,9.818216,0.01778729,-0.6490605,2.298832,0.3452508,0
362745,434963445,-3.913677,124.9014,-0.9245983,-37.51373,27.9793,0.06367849,16.30315,11.64158,0.01129657,2.231575,-13.16853,0.3485356,0
362837,435063405,4.526211,-122.2247,0.9525279,-8.161061,-89.37212,0.01085667,11.33875,12.6196,0.00372213,3.4986,3.262711,0.3548512,0
362927,435163365,-3.382397,114.4063,-0.91307,-15.6166,75.02779,-0.07320902,7.315735,12.59876,-0.00367908,3.987018,-2.363491,0.3556294,0
363018,435263325,1.149316,-109.0214,0.9072266,-0.3181306,-88.08533,0.08342846,3.49162,11.76106,-0.00964525,4.044538,9.353161,0.3586287,0
363108,435363285,-4.757218,107.8549,-0.9169598,-16.339,85.13177,-0.1442634,-0.05476563,10.29932,-0.0139319,3.610676,8.382893,0.3578202,0
363197,435464078,-1.927006,-108.422,0.9034975,0.6638244,-97.60128,0.1483839,-2.440318,8.359342,-0.01645698,2.95999,-5.908871,0.3599387,0
363288,435564038,-10.47456,101.6488,-0.9189296,-16.77811,93.44841,-0.2065128,-4.315898,6.463387,-0.01760464,1.402719,10.97727,0.3591625,0
363378,435663998,-3.773822,-101.3874,0.8916198,-1.013024,-109.7689,0.2330914,-5.16707,4.2939,-0.01685318,0.8642058,-2.930355,0.3609183,0
363467,435763958,-8.256491,93.37972,-0.9009941,-10.87683,103.9905,-0.2693935,-5.689232,2.114912,-0.01481255,-0.4865731,8.955765,0.3606044,0
363556,435863918,-2.230541,-91.50813,0.8698355,21.79479,-107.1034,0.3545662,-4.822907,0.3897681,-0.01187913,-0.8843699,-11.99369,0.3608424,0
363645,435963878,-2.661469,77.01141,-0.8334211,15.1158,140.7214,-0.4062539,-4.394684,-0.6555673,-0.0086694,-1.571521,20.08123,0.3586509,0
363737,436063838,-0.09504064,-68.14867,0.7841219,35.43625,-99.48019,0.4831224,-2.703754,-1.466838,-0.0057625,-2.994079,-7.794666,0.353026,0
363827,436163798,0.626477,55.14614,-0.7333347,22.32068,158.4928,-0.5491035,-1.118844,-2.088524,-0.00203428,-3.078199,13.29393,0.3502719,0
363918,436263758,-1.670541,-44.52764,0.6753097,37.91267,-100.4112,0.5763077,0.5315601,-2.07854,0.0008541,-3.5317,-3.429222,0.3444752,0
364008,436363718,-0.5588074,39.91561,-0.6581146,24.89319,161.1425,-0.5950956,2.324894,-1.79662,0.00379976,-0.7789519,3.031349,0.3430581,0
364097,436463678,-2.587034,-33.85385,0.6180792,33.01283,-103.5256,0.626617,3.52769,-0.9996262,0.00537946,0.504076,-4.244804,0.3409038,0
364188,436563638,0.7288973,24.65185,-0.5820093,8.234196,152.7733,-0.676872,4.765136,-0.2684577,0.00643148,1.947775,-7.059956,0.3406857,0
364278,436663598,-4.375116,-13.61888,0.5199418,15.21648,-125.1505,0.7165876,5.310935,0.5705616,0.00668613,3.403693,5.142975,0.340834,0
364367,436763558,0.936415,3.430455,-0.4722682,1.232614,143.7627,-0.764809,5.787739,1.535231,0.00649427,4.548648,-6.220436,0.3413921,0
364456,436863518,-4.561188,7.025452,0.4044402,11.49516,-127.345,0.7815539,5.655501,2.322162,0.00556252,5.19991,1.775551,0.3417529,0
364545,436963478,3.106978,-14.53842,-0.3679953,-1.812439,138.9994,-0.8019171,5.514424,2.911461,0.00443739,6.38873,0.549984,0.3426339,0
364637,437063438,-3.579198,18.07097,0.3408034,9.464928,-131.0047,0.8200346,4.870072,3.3952,0.00309153,6.822331,11.35283,0.3434025,0
364727,437163398,5.206512,-27.06554,-0.2847549,-1.401006,136.1833,-0.840809,4.388427,3.790601,0.00169717,6.572949,-6.871605,0.3429849,0
364818,437263358,-3.160641,34.50191,0.242438,8.807895,-129.3671,0.865117,3.461534,3.964068,0.00028137,5.728902,8.093548,0.3430443,0
364908,437363318,7.016121,-46.18202,-0.1630718,-0.2498432,131.1172,-0.8780692,2.914936,3.996762,-0.00101028,4.999779,-4.547215,0.3430155,0
364997,437463278,-3.008204,55.17752,0.105959,7.966883,-121.357,0.8972201,2.001354,3.903288,-0.0019686,4.138595,7.710075,0.3432253,0
365088,437564071,9.172628,-56.00921,-0.08112559,1.015247,126.124,-0.8814105,1.606615,3.994258,-0.00284304,3.123218,-6.437683,0.3425424,0
365178,437664031,-2.480816,65.2734,0.04059429,9.3689,-117.2074,0.8922321,0.8016037,3.648396,-0.00332868,1.86126,3.570271,0.3430269,0
365267,437763991,9.480603,-71.86362,0.0340592,-0.3962359,119.5971,-0.8926976,0.6940199,3.396265,-0.00350769,1.831009,-4.106903,0.3430486,0
365356,437863951,-5.251379,86.64401,-0.1081094,5.35738,-111.0689,0.9047624,0.4396319,3.000481,-0.00321529,1.248452,7.795525,0.3436268,0
365446,437963911,7.766729,-89.15642,0.17266,-0.1649994,102.9488,-0.8711797,0.5860344,2.680565,-0.00266024,0.8065777,-6.162357,0.3434989,0
365537,438063871,-7.534302,94.29024,-0.2009066,4.543377,-97.54388,0.8674867,0.6456306,2.38466,-0.00214021,0.4177338,6.797123,0.3432557,0
365628,438163831,7.117034,-99.99663,0.2368202,-1.169718,95.0298,-0.8539467,0.9504463,2.181145,-0.00140983,0.05760625,-3.641701,0.3426409,0
365719,438263791,-6.351718,105.3075,-0.284848,3.204844,-89.78076,0.8521498,1.33533,2.006706,-0.00059856,1.018217,4.336166,0.3433302,0
365809,438363751,8.310651,-110.6797,0.3469003,-0.9475343,81.06881,-0.818312,1.787123,1.988928,0.00026402,1.156456,-7.28817,0.3427203,0
365898,438463711,-5.976889,117.0031,-0.4132811,0.814225,-73.47862,0.7915083,2.215317,2.101072,0.00089984,1.483196,5.827808,0.3437664,0
365989,438563671,7.306763,-122.3611,0.4800901,-0.08485552,63.45038,-0.7540468,2.494554,2.108013,0.00132766,1.119062,-3.338146,0.3431562,0
366079,438663631,-6.598199,125.9328,-0.5128377,-1.676883,-55.23925,0.7256403,2.968653,2.141273,0.00194789,0.7090522,9.026909,0.3442768,0
366168,438763591,7.13758,-127.4597,0.541814,-1.627468,47.71447,-0.6985006,3.074894,2.354275,0.00219037,1.390102,2.082634,0.3439023,0
366257,438863551,-6.747656,128.2574,-0.573473,-2.087858,-44.14603,0.6643838,3.343221,2.540791,0.00218466,1.013862,-0.2026558,0.3433795,0
366346,438963511,7.660038,-131.5023,0.615494,-0.9935473,34.40151,-0.6336986,3.26998,2.722081,0.00201214,0.2256804,-3.589535,0.3429385,0
366437,439063471,-5.673671,134.9967,-0.6622536,-3.296846,-30.17984,0.5979069,3.362654,2.964936,0.00162818,-0.5404792,5.534935,0.3430198,0
366528,439163431,7.41316,-135.7558,0.7155626,2.089998,13.66872,-0.5270249,3.135624,3.022753,0.00125683,-1.130956,-2.921677,0.3425893,0
366619,439263391,-5.35219,133.9635,-0.7388253,-2.738801,-5.805636,0.4753512,2.999814,3.003946,0.00083571,-2.405848,3.340816,0.3423588,0
366710,439363351,7.352207,-136.5805,0.763207,2.043505,0.1608429,-0.4546904,2.707841,3.025071,0.00041288,21.0229,9.469223,0.3432366,0
366799,439463311,-5.160604,142.3343,-0.8000072,-3.584464,-1.400062,0.461468,2.615628,3.08766,-0.00001193,62.90663,46.54207,0.3514519,0
366890,439563271,6.761113,-140.7751,0.8314789,4.496863,-16.17217,-0.3782805,2.410529,2.962379,-0.0002457,44.71788,31.67696,0.353487,0
366980,439664064,-3.819896,136.534,-0.8030045,-4.242784,30.19076,0.2349487,2.32887,2.36501,-0.00048712,28.12156,23.40183,0.3519701,0
367069,439764024,7.98554,-137.6966,0.851239,3.281061,-18.40974,-0.3399284,2.062165,2.671635,-0.00073105,13.21557,18.05782,0.3492007,0
367158,439863984,-4.808976,137.0615,-0.8526844,-6.501989,23.89116,0.2908659,2.01766,2.486754,-0.00089909,0.695035,9.122276,0.346331,0
367247,439963944,5.25667,-131.9989,0.857103,2.599204,-36.22109,-0.2382855,1.785377,2.296198,-0.00093891,-7.299179,0.70858,0.3443038,0
367338,440063904,-5.061611,129.3692,-0.8700646,-6.923452,40.97816,0.1837905,1.820501,2.023953,-0.00090888,-13.10062,-6.166172,0.3424978,0
367429,440163864,5.58302,-129.4848,0.8945738,3.191913,-54.87909,-0.1182872,1.72208,1.910763,-0.00078474,-17.27898,-9.277153,0.3406335,0
367520,440263824,-3.42961,121.2828,-0.8852559,-7.870098,61.34682,0.03834946,1.879846,1.696629,-0.00059978,-20.16055,-8.995628,0.3388258,0
367610,440363784,5.181355,-113.6742,0.8871338,5.734232,-73.39039,0.0237699,1.901169,1.37549,-0.00029217,-21.34128,-8.55608,0.3375236,0
367699,440463744,-3.393801,114.0373,-0.8876653,-6.420716,74.17828,-0.05109891,2.11152,1.391342,0.0001402,-21.58712,-9.824467,0.3360738,0
367790,440563704,2.827757,-109.7217,0.8824277,5.594876,-79.88583,0.08842821,2.255791,1.415526,0.00042265,-21.06412,-9.668064,0.334906,0
367880,440663664,-3.649966,103.448,-0.8700578,-7.278964,84.88238,-0.1384836,2.40627,1.41566,0.00064625,-19.77895,-11.19127,0.3347614,0
367969,440763624,1.870167,-99.27179,0.8567752,5.973581,-93.48946,0.1882918,2.542559,1.40475,0.00080133,-18.10771,-10.10036,0.3343038,0
368058,440863584,-2.130464,90.44606,-0.8421192,-7.794015,101.033,-0.2605515,2.660214,1.323566,0.00090551,-16.08045,-10.20365,0.3341984,0
368147,440963544,2.166153,-81.84472,0.8220593,5.44793,-110.4807,0.3346947,2.713333,1.391459,0.00095686,-13.11164,-9.510708,0.3350473,0
368238,441063504,-0.6697277,75.56667,-0.7916875,-8.619454,110.244,-0.3667457,2.707044,1.802599,0.00065786,-9.797395,-7.655048,0.3355562,0
368329,441163464,1.403553,-71.20359,0.7799643,5.996513,-116.0995,0.3947011,2.578581,1.844812,0.00037612,-7.515238,-6.189251,0.335776,0
368420,441263424,-1.19397,65.93944,-0.7604507,-7.852634,118.0735,-0.4288893,2.45281,1.881071,0.00007649,-5.576232,-6.882572,0.3361522,0
368510,441363384,0.5599323,-61.06043,0.7436082,5.67632,-124.2693,0.4782076,2.353379,1.929995,-0.00012778,-3.4378,-2.08559,0.336718,0
368599,441463344,0.8568945,51.45581,-0.7029997,-8.272007,126.1522,-0.5369917,2.244333,1.941157,-0.00038672,-1.519103,-5.992603,0.3377419,0
368690,441563304,-0.8318784,-39.91373,0.651756,5.730701,-131.5941,0.5950941,2.107388,1.911775,-0.00055174,0.6746905,-2.970505,0.3386604,0
368779,441663264,2.02585,30.59504,-0.6060906,-6.684109,133.9382,-0.6528792,2.032965,1.916211,-0.00059912,1.969382,-3.688431,0.3394018,0
368869,441764057,0.2813691,-20.81194,0.4889317,6.131691,-134.2664,0.6556474,1.889081,2.277504,-0.00069914,3.170211,1.484776,0.3401068,0
368958,441864017,5.663007,13.32737,-0.4452771,-6.838497,136.2562,-0.6886317,1.87159,2.284856,-0.00089815,3.307426,4.063606,0.3405199,0
369047,441963977,-2.546632,5.388307,0.3720163,5.811352,-139.6342,0.7362956,1.832234,2.145056,-0.00068617,3.419386,-2.825928,0.3403347,0
369138,442063937,4.201338,-15.25306,-0.3045662,-5.405519,135.9541,-0.7568523,1.882832,2.17162,-0.000507,3.248169,1.399994,0.3411378,0
369228,442163897,-3.604369,2.415844,0.4208911,6.392395,-135.5514,0.7828514,1.966942,1.928404,-0.00022922,3.450357,-1.400757,0.3406572,0
369320,442263857,4.264652,-8.41283,-0.3893136,-5.725815,136.5195,-0.8031617,2.089795,1.999696,0.00001951,3.268007,3.252411,0.3410135,0
369411,442363817,-4.844629,16.59927,0.34474,6.026875,-137.4525,0.8315379,2.252092,1.926412,0.00030049,2.433395,1.221848,0.3413531,0
369502,442463777,4.436913,-25.98222,-0.2873969,-4.532463,134.7166,-0.8428945,2.369013,2.05256,0.00052001,2.890926,5.08213,0.3421676,0
369593,442563737,-5.260778,35.43557,0.2257188,5.297183,-132.314,0.8613427,2.470975,2.186232,0.00064589,2.832899,0.6585121,0.3421932,0
369682,442663697,5.438726,-47.65269,-0.1529691,-4.92262,130.227,-0.8825327,2.567604,2.381232,0.00077765,1.408141,0.7341385,0.341481,0
369772,442763657,-4.933266,58.44233,0.07636023,3.715169,-124.2746,0.8874071,2.60367,2.54217,0.00073272,1.249436,-4.260921,0.3410396,0
369865,442863617,5.655743,-60.3847,-0.05454557,-4.556462,121.3138,-0.889757,2.576599,2.567345,0.00063986,0.7616997,0.7616997,0.3417435,0
369954,442963577,-6.668991,65.05578,0.02134202,3.874364,-119.7799,0.8916261,2.549013,2.679626,0.00050488,0.7540281,0.05054474,0.3418399,0
370046,443063537,6.691769,-73.65861,0.03270191,-3.62285,115.2562,-0.8898811,2.473124,2.87671,0.00028642,-0.1301036,2.868366,0.3414102,0
370136,443163497,-6.02981,80.28157,-0.08358052,3.566592,-111.8949,0.8947172,2.36252,2.859946,0.00010009,-0.5425558,-6.527233,0.3414417,0
370228,443263457,7.08178,-90.21243,0.1640628,-2.470096,103.4899,-0.8754538,2.269852,2.989643,-0.00013985,-0.1865615,-8.029938,0.3419404,0
370318,443363417,-6.32353,99.87539,-0.2357797,2.922921,-94.18244,0.8555156,2.127364,3.082347,-0.00030717,-1.085823,-2.178097,0.3412615,0
370407,443463377,6.699363,-101.4867,0.272858,-3.051482,91.80281,-0.8527415,2.101873,2.707566,-0.000178,-0.7503183,-2.742958,0.3419282,0
370498,443563337,-7.895809,105.8248,-0.3121957,-0.5424977,-85.3796,0.8240144,2.15137,2.696177,-0.00012425,-1.422085,-4.76017,0.3413415,0
370587,443663297,5.775731,-110.3708,0.3458069,-3.330566,76.98109,-0.806105,2.033044,2.681981,-0.00009191,-1.529555,-2.640915,0.3419072,0
370677,443764090,-8.551025,113.9549,-0.3966644,0.7769564,-73.17699,0.7685689,2.080387,2.736422,-0.00009855,-1.858011,-2.352524,0.3414721,0
370766,443864050,5.601136,-125.3257,0.4809189,0.4396758,60.44436,-0.6607716,2.009953,2.796704,-0.00047791,-1.894325,-2.772141,0.3418469,0
370855,443964010,-6.105446,124.0968,-0.5014497,-0.4175116,-57.44537,0.651983,1.955032,2.722377,-0.00041068,-1.375093,0.261879,0.3416803,0
370946,444063970,7.087261,-126.1267,0.526956,0.04191399,55.25094,-0.6431727,1.919892,2.639291,-0.00042313,-0.4358191,-2.368736,0.3420737,0
371036,444163930,-6.705695,130.1472,-0.563285,-1.827698,-47.53856,0.6124209,1.972759,2.485435,-0.00028608,0.2033441,2.375603,0.3424405,0
371128,444263890,7.885174,-134.1145,0.6116382,1.53997,36.33557,-0.5671692,2.002021,2.451433,-0.00022047,-0.02600031,-6.106377,0.3423582,0
371218,444363850,-3.913269,137.7039,-0.649905,-3.671043,-23.36299,0.4990008,2.110219,2.300571,-0.00009886,1.088194,4.473972,0.3423393,0
371307,444463810,11.34121,-132.7389,0.689136,1.119339,9.319082,-0.4458809,2.040763,2.172112,0.00003968,2.322583,-2.821827,0.3423309,0
371398,444563770,-2.01438,144.451,-0.7200332,-4.988167,-24.40989,0.5600366,2.273192,2.508678,-0.00003694,3.131554,-7.82795,0.3428384,0
371487,444663730,9.591562,-133.0715,0.7332531,0.08451292,13.12825,-0.5215647,2.07559,2.414084,-0.0000345,3.989147,1.541615,0.3431031,0
371577,444763690,-2.610461,140.5379,-0.7518049,-6.081969,-10.90933,0.4825364,2.326142,2.34596,0.00003172,4.686516,2.034378,0.3429251,0
371666,444863650,10.22302,-133.208,0.7781727,0.6163475,-1.674839,-0.4424624,2.099699,2.293423,0.00005515,4.972347,4.807091,0.3437397,0
371755,444963610,-0.5609118,142.2221,-0.8064098,-7.309034,6.692853,0.3873996,2.422158,2.145489,0.00012345,4.936318,3.747082,0.3442757,0
371846,445063570,11.90423,-131.7204,0.8465264,0.9343855,-23.6539,-0.3191008,2.103681,2.167141,0.00006553,3.982031,3.838253,0.3442807,0
371936,445163530,0.7195101,139.3497,-0.8626364,-9.5434,31.24732,0.2339357,2.522006,2.02366,0.00010614,3.16246,6.44846,0.3441425,0
372028,445263490,10.2341,-126.1646,0.8740124,0.04966551,-39.19761,-0.2261966,2.12652,2.10394,0.00011175,1.973745,6.757927,0.3445504,0
372118,445363450,-0.6136639,135.3593,-0.8852161,-9.595175,38.21389,0.1870509,2.517709,1.945109,0.00015181,1.139791,-1.139641,0.3443587,0
372207,445463410,10.42977,-125.0549,0.9041706,0.3304232,-52.60328,-0.1416027,2.209074,1.886869,0.00032092,0.1315022,10.78825,0.3451865,0
372298,445563370,2.133124,130.4377,-0.8956391,-11.43073,55.31263,0.06906717,2.753971,1.800492,0.00048296,-0.9388514,-8.700371,0.3438612,0
372387,445663330,10.70942,-114.3069,0.90637,0.9543014,-71.77626,-0.00898258,2.380203,1.679938,0.00069316,-1.864856,3.074455,0.3445717,0
372477,445763290,1.897183,119.5049,-0.9031549,-11.46147,75.68076,-0.07457739,2.890378,1.708124,0.00066746,-2.413113,-2.414036,0.3438396,0
372566,445864083,9.063582,-101.1139,0.8272002,0.7729068,-89.58851,0.1297578,2.498713,1.975361,0.00070548,-2.212071,0.2861977,0.3454573,0
372655,445964043,5.090809,109.2191,-0.8222355,-12.16054,90.9854,-0.1965436,2.944829,1.806734,0.00050319,-2.62124,-3.231525,0.3452508,0
372746,446064003,8.718554,-87.61904,0.807238,1.318047,-104.5104,0.2437021,2.443012,1.812073,0.00041478,-3.456681,4.969692,0.3468308,0
372836,446163963,4.746593,93.94157,-0.7829328,-13.37354,105.639,-0.322519,2.866807,1.876066,0.00029433,-4.050845,-7.68137,0.3452343,4
372928,446263923,7.941156,-73.26247,0.7429129,-0.5959536,-120.7746,0.3893777,2.455177,1.901681,0.00050085,-3.800678,4.003525,0.3471995,4
373018,446363883,8.23744,77.57183,-0.7130724,-14.66985,114.43,-0.429978,2.862693,1.883275,0.00011074,-4.346162,-7.001495,0.346508,4
373107,446463843,9.520546,-59.87409,0.7089461,-0.4477274,-125.7051,0.4464929,2.297183,1.908678,0.00012377,-4.241005,4.00362,0.3485899,4
373198,446563803,8.86489,68.66417,-0.6773997,-14.07978,121.0877,-0.4970565,2.756014,1.913977,-0.0000291,-3.921028,-2.49157,0.3488576,4
373287,446663763,7.858035,-48.50611,0.663297,-0.09396206,-134.1278,0.5301609,2.300664,1.998883,0.0001454,-4.094011,5.293465,0.3508736,4
373377,446763723,9.931363,54.37817,-0.620078,-14.0428,131.7895,-0.5974782,2.77632,2.038599,0.00004322,-3.341853,-1.887512,0.3502592,4
373466,446863683,7.058721,-22.95155,0.5570841,-0.5049475,-141.9498,0.6406512,2.409223,2.116828,0.00027756,-1.37601,2.760124,0.3535997,4
373555,446963643,10.35255,51.18819,-0.6715738,-16.61568,132.7951,-0.6603974,2.984736,1.74223,0.00044876,-0.8466378,2.083492,0.3529796,4
373646,447063603,5.90842,-30.07144,0.6521158,-3.341404,-143.8171,0.6735405,2.788117,1.812647,0.00103988,-0.8438486,0.8237839,0.3562438,4
373736,447163563,8.350668,36.3402,-0.6221905,-15.25111,135.4739,-0.716115,3.205494,1.871695,0.00110815,-1.497504,-7.218647,0.3557544,4
373828,447263523,3.711859,-14.54033,0.5700787,-0.08427472,-145.99,0.7502605,3.097332,2.08821,0.00134681,-1.092603,2.297497,0.3592068,4
