timestamp,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,MagX,MagY,MagZ,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,labels
315463764,0.47,-0.52,2.88,1.37,145.81,145.29,0.09,0.09,-134,-178,-178,0.00330346,0.00324157,-0.01219906,-0.03726515,0.00487889,-9.817269,0
315513744,0.455,0.36,2.85,2.69,145.81,145.3,0.09,0.09,-134,-175.5,-175.5,0.00329465,0.00327851,-0.01229775,0.00026905,0.03326628,-9.817141,0
315563724,0.44,1.24,2.82,4.01,145.81,145.31,0.09,0.09,-134,-173,-173,0.00327207,0.00323246,-0.01240698,0.02604814,0.01635473,-9.817882,0
315563724,0.44,1.24,2.82,4.01,145.81,145.31,0.09,0.09,-134,-173,-173,0.0032702,0.0032998,-0.01247295,-0.0227406,-0.03376436,-9.817552,0
315613704,0.44,0.38,2.8,2.54,145.81,145.3,0.08,0.08,-136.5,-175,-175,0.00332213,0.00331648,-0.01256562,0.01474527,0.00051875,-9.818027,0
315663684,0.44,-0.48,2.78,1.07,145.81,145.29,0.07,0.07,-139,-177,-177,0.00332895,0.00319267,-0.01260935,-0.00190886,-0.018193,-9.817674,0
315663684,0.44,-0.48,2.78,1.07,145.81,145.29,0.07,0.07,-139,-177,-177,0.00332884,0.00322685,-0.0127348,0.00752133,0.00217651,-9.817584,0
315713664,0.45,0.325,2.625,2.555,145.835,145.295,0.07,0.07,-137,-175,-175,0.00322571,0.00323369,-0.0127781,-0.01482763,0.01569131,-9.816975,0
315763644,0.46,1.13,2.47,4.04,145.86,145.3,0.07,0.07,-135,-173,-173,0.00330541,0.00327382,-0.01281471,0.01697016,-0.0171874,-9.816719,0
315763644,0.46,1.13,2.47,4.04,145.86,145.3,0.07,0.07,-135,-173,-173,0.00330589,0.00323528,-0.01281925,-0.01129739,0.01409578,-9.817858,0
315813624,0.54,0.62,1.555,1.78,146.06,145.29,0.065,0.065,-139.5,-176,-176,0.00329995,0.00329422,-0.01289397,-0.01719673,-0.00693898,-9.817657,0
315863604,0.62,0.11,0.64,-0.48,146.26,145.28,0.06,0.06,-144,-179,-179,0.00329832,0.00326543,-0.0128178,0.0074189,0.00712034,-9.817821,0
315863604,0.62,0.11,0.64,-0.48,146.26,145.28,0.06,0.06,-144,-179,-179,0.00327437,0.00329972,-0.01287767,0.00808917,0.01284218,-9.816883,0
315913584,0.69,0.94,-0.845,-0.225,146.61,145.345,0.06,0.06,-152.5,-179,-179,0.00328441,0.00329775,-0.01289133,0.00680374,0.00351442,-9.817184,0
315963564,0.76,1.77,-2.33,0.03,146.96,145.41,0.06,0.06,-161,-179,-179,0.00326229,0.00321979,-0.01283716,-0.00735435,0.00230899,-9.816853,0
315963564,0.76,1.77,-2.33,0.03,146.96,145.41,0.06,0.06,-161,-179,-179,0.00326022,0.00325596,-0.01287326,0.00247711,-0.00248959,-9.81669,0
316013544,0.78,1.45,-4.055,-3.35,147.355,145.465,0.055,0.055,-176.5,-183,-183,0.00327541,0.00324853,-0.01291527,-0.01513503,0.00662629,-9.816721,0
316063524,0.8,1.13,-5.78,-6.73,147.75,145.52,0.05,0.05,-192,-187,-187,0.00326688,0.00334668,-0.01283616,-0.00092475,0.00127375,-9.817282,0
316063524,0.8,1.13,-5.78,-6.73,147.75,145.52,0.05,0.05,-192,-187,-187,0.00327223,0.00326827,-0.01292492,0.00486931,0.01550823,-9.816233,0
316113504,0.78,1.495,-7.515,-6.925,148.12,145.78,0.05,0.05,-208,-184,-184,0.00327767,0.00327413,-0.01291854,0.0067727,-0.02398712,-9.818106,0
316163484,0.76,1.86,-9.25,-7.12,148.49,146.04,0.05,0.05,-224,-181,-181,0.00325692,0.00325184,-0.01293507,-0.0229032,0.02930022,-9.817139,0
316163484,0.76,1.86,-9.25,-7.12,148.49,146.04,0.05,0.05,-224,-181,-181,0.00327985,0.00327072,-0.01284153,-0.00287241,-0.00490338,-9.817193,0
316213464,0.735,1.54,-10.96,-10.59,148.79,146.305,0.045,0.045,-241.5,-183,-183,0.00328808,0.00321037,-0.01288698,0.00898191,0.01675679,-9.817863,0
316263444,0.71,1.22,-12.67,-14.06,149.09,146.57,0.04,0.04,-259,-185,-185,0.00325305,0.0032705,-0.01293836,-0.01208017,-0.01422984,-9.81752,0
316263444,0.71,1.22,-12.67,-14.06,149.09,146.57,0.04,0.04,-259,-185,-185,0.00328311,0.00323934,-0.01295264,0.02468518,-0.00427439,-9.817229,0
316313424,0.705,1.46,-14.215,-13.96,149.32,147.04,0.04,0.04,-274,-181,-181,0.00323886,0.00327743,-0.0128545,-0.01372792,-0.00163848,-9.817092,0
316363404,0.7,1.7,-15.76,-13.86,149.55,147.51,0.04,0.04,-289,-177,-177,0.00327048,0.00328113,-0.01290544,0.00409751,0.00360063,-9.817235,0
316363404,0.7,1.7,-15.76,-13.86,149.55,147.51,0.04,0.04,-289,-177,-177,0.00323783,0.00328454,-0.0128413,-0.02421926,-0.01117257,-9.817011,0
316413384,0.68,1.385,-16.64,-16.65,149.715,147.945,0.05,0.05,-301.5,-177.5,-177.5,0.00328652,0.0032697,-0.0128891,-0.01522996,-0.00390114,-9.817462,0
316463364,0.66,1.07,-17.52,-19.44,149.88,148.38,0.06,0.06,-314,-178,-178,0.00329702,0.00326533,-0.01285267,-0.00006298,-0.00706598,-9.818281,0
316463364,0.66,1.07,-17.52,-19.44,149.88,148.38,0.06,0.06,-314,-178,-178,0.00324496,0.0032435,-0.01287824,0.00331146,0.00482764,-9.817703,0
316513344,0.635,0.95,-17.88,-18.085,150.01,148.925,0.06,0.06,-320.5,-172.5,-172.5,0.00326591,0.00322003,-0.01285867,-0.01150588,-0.01983045,-9.817021,0
316563324,0.61,0.83,-18.24,-16.73,150.14,149.47,0.06,0.06,-327,-167,-167,0.00333729,0.00325127,-0.01291127,0.00524535,-0.00999494,-9.81743,0
316563324,0.61,0.83,-18.24,-16.73,150.14,149.47,0.06,0.06,-327,-167,-167,0.00322854,0.00327272,-0.01292198,-0.01323285,0.00732161,-9.817505,0
316613304,0.625,0.835,-18.45,-18.6,150.235,149.915,0.07,0.07,-330.5,-167,-167,0.00327636,0.00324543,-0.01288458,0.01165105,0.03443131,-9.817133,0
316663284,0.64,0.84,-18.66,-20.47,150.33,150.36,0.08,0.08,-334,-167,-167,0.00324171,0.00323638,-0.01297894,-0.02058879,0.00679079,-9.816992,0
316663284,0.64,0.84,-18.66,-20.47,150.33,150.36,0.08,0.08,-334,-167,-167,0.00324822,0.00326364,-0.01288169,-0.01650136,-0.01210599,-9.816645,0
316713680.5,0.63,0.58,-18.835,-18.79,150.415,150.775,0.08,0.08,-335.5,-162.5,-162.5,0.00323865,0.00327249,-0.01288309,-0.01404984,0.02058562,-9.817132,0
316764077,0.62,0.32,-19.01,-17.11,150.5,151.19,0.08,0.08,-337,-158,-158,0.00324337,0.0032091,-0.01288809,0.02696418,0.01160245,-9.816785,0
316764077,0.62,0.32,-19.01,-17.11,150.5,151.19,0.08,0.08,-337,-158,-158,0.00326076,0.00328667,-0.01287856,0.01655176,-0.02020147,-9.817261,0
316814057,0.58,0.705,-19.26,-18.885,150.575,151.465,0.09,0.09,-338.5,-160,-160,0.00328392,0.00325933,-0.01287688,0.00364066,0.01267385,-9.81676,0
316864037,0.54,1.09,-19.51,-20.66,150.65,151.74,0.1,0.1,-340,-162,-162,0.00330197,0.0031632,-0.01291492,-0.00621262,0.01504896,-9.817962,0
316864037,0.54,1.09,-19.51,-20.66,150.65,151.74,0.1,0.1,-340,-162,-162,0.00328294,0.00323255,-0.01288945,-0.0131562,-0.00015454,-9.816073,0
316914017,0.47,0.5,-19.795,-19.275,150.725,151.95,0.1,0.1,-342,-157.5,-157.5,0.00325879,0.00319954,-0.0128504,-0.00162518,-0.02150299,-9.817616,0
316963997,0.4,-0.09,-20.08,-17.89,150.8,152.16,0.1,0.1,-344,-153,-153,0.00322346,0.00327379,-0.01292572,-0.00693385,-0.02361397,-9.817041,0
316963997,0.4,-0.09,-20.08,-17.89,150.8,152.16,0.1,0.1,-344,-153,-153,0.00318563,0.0032019,-0.01287083,0.00210749,-0.01997449,-9.816672,0
317013977,0.345,0.5,-20.275,-19.81,150.865,152.22,0.105,0.105,-346.5,-155.5,-155.5,0.00328213,0.00324932,-0.01286779,-0.01014243,-0.02618294,-9.817575,0
317063957,0.29,1.09,-20.47,-21.73,150.93,152.28,0.11,0.11,-349,-158,-158,0.00327533,0.00326336,-0.01291594,0.02482187,-0.00466289,-9.817436,0
317063957,0.29,1.09,-20.47,-21.73,150.93,152.28,0.11,0.11,-349,-158,-158,0.00324745,0.00320537,-0.01285924,0.00455838,0.02444508,-9.817783,0
317113937,0.25,0.15,-19.96,-19.85,150.98,152.28,0.11,0.11,-350,-154,-154,0.00324291,0.00320839,-0.01291495,-0.02217065,0.02598563,-9.818059,0
317163917,0.21,-0.79,-19.45,-17.97,151.03,152.28,0.11,0.11,-351,-150,-150,0.00326404,0.00326014,-0.01292096,0.02672909,0.01065349,-9.818034,0
317163917,0.21,-0.79,-19.45,-17.97,151.03,152.28,0.11,0.11,-351,-150,-150,0.0033007,0.00329748,-0.01302519,0.01560338,0.00714885,-9.817154,0
317213897,0.225,-0.015,-18.38,-18.63,151.065,152.205,0.11,0.11,-345.5,-152.5,-152.5,0.00322228,0.00329547,-0.01294719,0.00480313,-0.02826599,-9.818407,0
317263877,0.24,0.76,-17.31,-19.29,151.1,152.13,0.11,0.11,-340,-155,-155,0.0032672,0.00319959,-0.01293374,-0.00595216,0.02501596,-9.818271,0
317263877,0.24,0.76,-17.31,-19.29,151.1,152.13,0.11,0.11,-340,-155,-155,0.00326369,0.0032513,-0.01294297,-0.02972356,-0.00522515,-9.817399,0
317313857,0.25,-0.105,-15.97,-16.44,151.125,151.98,0.11,0.11,-331.5,-152,-152,0.00321719,0.00324266,-0.01292644,-0.00142511,0.00567072,-9.817376,0
317363837,0.26,-0.97,-14.63,-13.59,151.15,151.83,0.11,0.11,-323,-149,-149,0.00327597,0.00321263,-0.01285985,0.0179924,-0.00783289,-9.818074,0
317363837,0.26,-0.97,-14.63,-13.59,151.15,151.83,0.11,0.11,-323,-149,-149,0.00321942,0.00326809,-0.01286352,0.02698647,-0.03364045,-9.818671,0
317413817,0.32,-1.11E-16,-13.18,-13.55,151.17,151.675,0.11,0.11,-310.5,-152.5,-152.5,0.00321362,0.0032686,-0.01287942,-0.01238383,0.00017006,-9.817573,0
317463797,0.38,0.97,-11.73,-13.51,151.19,151.52,0.11,0.11,-298,-156,-156,0.00326745,0.00319828,-0.01290125,-0.02743404,0.02486125,-9.817633,0
317463797,0.38,0.97,-11.73,-13.51,151.19,151.52,0.11,0.11,-298,-156,-156,0.00321491,0.00320434,-0.01292429,-0.01065521,-0.00944784,-9.818239,0
317513777,0.41,0.085,-10.28,-10.61,151.205,151.345,0.11,0.11,-286,-154.5,-154.5,0.00329346,0.00326587,-0.01289333,-0.00863049,-0.00249919,-9.818192,0
317563757,0.44,-0.8,-8.83,-7.71,151.22,151.17,0.11,0.11,-274,-153,-153,0.0032054,0.00323464,-0.0129655,0.01025061,-0.00650466,-9.817727,0
317563757,0.44,-0.8,-8.83,-7.71,151.22,151.17,0.11,0.11,-274,-153,-153,0.00322269,0.00324399,-0.01297089,0.02318702,-0.01152315,-9.817684,0
317613737,0.475,0.425,-7.35,-7.505,151.24,151.015,0.105,0.105,-259,-157.5,-157.5,0.0032825,0.00325503,-0.01293212,-0.00286035,0.00159235,-9.818009,0
317663717,0.51,1.65,-5.87,-7.3,151.26,150.86,0.1,0.1,-244,-162,-162,0.00325815,0.00318124,-0.01288168,-0.02497755,-0.012485,-9.816646,0
317663717,0.51,1.65,-5.87,-7.3,151.26,150.86,0.1,0.1,-244,-162,-162,0.00325175,0.00324583,-0.01287745,0.01328845,-0.01387613,-9.816572,0
317713697,0.49,0.465,-4.49,-4.54,151.275,150.725,0.1,0.1,-231.5,-160,-160,0.00323954,0.00327035,-0.01294134,-0.02701553,-0.00656929,-9.817446,0
317763677,0.47,-0.72,-3.11,-1.78,151.29,150.59,0.1,0.1,-219,-158,-158,0.00326306,0.00324117,-0.01288099,-0.00519029,0.00842653,-9.817835,0
317763677,0.47,-0.72,-3.11,-1.78,151.29,150.59,0.1,0.1,-219,-158,-158,0.00325834,0.00322982,-0.01292451,-0.03008986,-0.04233528,-9.815619,0
317813657,0.465,0.71,-2.245,-1.86,151.3,150.47,0.09,0.09,-205,-162,-162,0.0032241,0.00323285,-0.01295731,0.0102219,-0.00158307,-9.817312,0
317863637,0.46,2.14,-1.38,-1.94,151.31,150.35,0.08,0.08,-191,-166,-166,0.00321329,0.00324321,-0.01295113,0.00953967,0.00506154,-9.817646,0
317863637,0.46,2.14,-1.38,-1.94,151.31,150.35,0.08,0.08,-191,-166,-166,0.00321939,0.00321731,-0.01292772,0.02310419,0.00971743,-9.816794,0
317913617,0.415,0.75,-0.885,-0.38,151.32,150.28,0.08,0.08,-186,-164.5,-164.5,0.00321827,0.00315368,-0.01295512,0.00568705,-0.02984868,-9.817096,0
317963597,0.37,-0.64,-0.39,1.18,151.33,150.21,0.08,0.08,-181,-163,-163,0.00320672,0.00329491,-0.0129438,0.00507686,0.00304088,-9.818241,0
317963597,0.37,-0.64,-0.39,1.18,151.33,150.21,0.08,0.08,-181,-163,-163,0.00322623,0.00327859,-0.01294865,-0.00828513,0.00496551,-9.817978,0
318013577,0.335,0.7,-0.065,0.465,151.335,150.16,0.08,0.08,-175,-165,-165,0.00325513,0.00322925,-0.01291051,0.00947015,0.00442895,-9.817564,0
318063557,0.3,2.04,0.26,-0.25,151.34,150.11,0.08,0.08,-169,-167,-167,0.00320226,0.0032547,-0.01292833,-0.00529608,0.01257055,-9.817176,0
318063557,0.3,2.04,0.26,-0.25,151.34,150.11,0.08,0.08,-169,-167,-167,0.00318536,0.0032656,-0.01293634,-0.00393653,0.01885688,-9.81742,0
318113537,0.26,0.505,0.545,0.9,151.345,150.11,0.08,0.08,-169,-164,-164,0.00322348,0.00320721,-0.01291217,0.00260583,0.01686739,-9.817236,0
318163517,0.22,-1.03,0.83,2.05,151.35,150.11,0.08,0.08,-169,-161,-161,0.00322205,0.00322961,-0.01293457,0.02349182,-0.02072299,-9.818562,0
318163517,0.22,-1.03,0.83,2.05,151.35,150.11,0.08,0.08,-169,-161,-161,0.00322405,0.0032193,-0.0129119,-0.02546362,0.02916672,-9.81641,0
318213497,0.225,0.39,1.095,1.47,151.355,150.135,0.085,0.085,-164.5,-162.5,-162.5,0.00319106,0.00317375,-0.01288921,-0.0090799,-0.0049324,-9.817394,0
318263477,0.23,1.81,1.36,0.89,151.36,150.16,0.09,0.09,-160,-164,-164,0.00320549,0.00322281,-0.0129546,-0.03399463,-0.03977408,-9.817872,0
318263477,0.23,1.81,1.36,0.89,151.36,150.16,0.09,0.09,-160,-164,-164,0.00320775,0.00322166,-0.01297198,0.00123236,0.03950313,-9.817547,0
318313457,0.245,0.23,1.565,1.78,151.365,150.215,0.09,0.09,-160.5,-161.5,-161.5,0.00324443,0.00322211,-0.01294865,-0.00744989,0.02059485,-9.816742,0
318363437,0.26,-1.35,1.77,2.67,151.37,150.27,0.09,0.09,-161,-159,-159,0.003241,0.00323243,-0.01291654,0.0176029,-0.00547541,-9.817797,0
318363437,0.26,-1.35,1.77,2.67,151.37,150.27,0.09,0.09,-161,-159,-159,0.00325365,0.00323896,-0.0130365,0.01937226,-0.00483296,-9.816677,0
318413417,0.29,0.325,1.97,2.15,151.375,150.34,0.09,0.09,-157.5,-160.5,-160.5,0.00321824,0.00320218,-0.012887,0.0043719,-0.01864861,-9.81814,0
318463397,0.32,2,2.17,1.63,151.38,150.41,0.09,0.09,-154,-162,-162,0.00326222,0.00315803,-0.0129012,-0.00505025,0.01076902,-9.817215,0
318463397,0.32,2,2.17,1.63,151.38,150.41,0.09,0.09,-154,-162,-162,0.00325454,0.00323897,-0.01295117,-0.01622425,-0.01802254,-9.817131,0
318513377,0.3,0.355,2.33,2.295,151.385,150.495,0.09,0.09,-155.5,-160.5,-160.5,0.00320931,0.00321261,-0.01296304,-0.00058457,0.02270423,-9.818378,0
318563357,0.28,-1.29,2.49,2.96,151.39,150.58,0.09,0.09,-157,-159,-159,0.00326875,0.00326521,-0.01292584,-0.00874381,-0.01562634,-9.816416,0
318563357,0.28,-1.29,2.49,2.96,151.39,150.58,0.09,0.09,-157,-159,-159,0.00320616,0.00330509,-0.01294695,-0.00072308,0.01828131,-9.817567,0
318613337,0.295,0.32,2.65,2.665,151.395,150.675,0.09,0.09,-153,-160,-160,0.00320866,0.00320798,-0.01293013,-0.02206633,-0.03061611,-9.81744,0
318663317,0.31,1.93,2.81,2.37,151.4,150.77,0.09,0.09,-149,-161,-161,0.00324669,0.00317159,-0.01291789,0.01547529,-0.00194734,-9.817238,0
318663317,0.31,1.93,2.81,2.37,151.4,150.77,0.09,0.09,-149,-161,-161,0.00329218,0.00323518,-0.01296874,-0.03098923,0.00052468,-9.817732,0
318713297,0.305,0.235,2.915,2.865,151.4,150.86,0.09,0.09,-151,-159,-159,0.00321429,0.00322892,-0.01297196,0.00064515,-0.02249848,-9.817966,0
318763277,0.3,-1.46,3.02,3.36,151.4,150.95,0.09,0.09,-153,-157,-157,0.00326291,0.00318084,-0.01299052,-0.0115966,0.0083634,-9.818325,0
318763277,0.3,-1.46,3.02,3.36,151.4,150.95,0.09,0.09,-153,-157,-157,0.00327736,0.00317573,-0.01293066,-0.00934417,0.0098104,-9.817157,0
318813673.5,0.33,0.18,3.105,3.195,151.405,151.015,0.09,0.09,-149.5,-157.5,-157.5,0.00320118,0.00316599,-0.01293816,-0.01268089,0.00131328,-9.81875,0
318864070,0.36,1.82,3.19,3.03,151.41,151.08,0.09,0.09,-146,-158,-158,0.00324865,0.00323622,-0.0130038,0.0147212,-0.02703917,-9.816805,0
318864070,0.36,1.82,3.19,3.03,151.41,151.08,0.09,0.09,-146,-158,-158,0.00323081,0.00322243,-0.01295283,-0.02319382,-0.00115832,-9.817097,0
318914050,0.395,0.29,3.265,3.135,151.415,151.125,0.09,0.09,-148.5,-157.5,-157.5,0.00323815,0.00320546,-0.01294625,0.00267981,0.04570611,-9.817678,0
318964030,0.43,-1.24,3.34,3.24,151.42,151.17,0.09,0.09,-151,-157,-157,0.00328593,0.00321351,-0.01295877,0.01524901,0.00090311,-9.818151,0
318964030,0.43,-1.24,3.34,3.24,151.42,151.17,0.09,0.09,-151,-157,-157,0.00320605,0.00319867,-0.01289315,-0.01601297,-0.01317944,-9.817279,0
319014010,0.445,0.34,3.405,3.325,151.42,151.2,0.085,0.085,-147,-158,-158,0.00322938,0.00325537,-0.01299964,0.00704299,-0.00377417,-9.816373,0
319063990,0.46,1.92,3.47,3.41,151.42,151.23,0.08,0.08,-143,-159,-159,0.0032196,0.00320396,-0.01292009,-0.01161299,-0.01726161,-9.817572,0
319063990,0.46,1.92,3.47,3.41,151.42,151.23,0.08,0.08,-143,-159,-159,0.00322649,0.00316336,-0.01296768,0.00805586,-0.00859525,-9.818035,0
319113970,0.47,0.385,3.49,3.34,151.425,151.235,0.08,0.08,-146.5,-159,-159,0.00319301,0.00325836,-0.01292173,0.00907164,0.00553002,-9.816886,0
319163950,0.48,-1.15,3.51,3.27,151.43,151.24,0.08,0.08,-150,-159,-159,0.00323417,0.00319243,-0.01293784,-0.02367243,-0.02595033,-9.817873,0
319163950,0.48,-1.15,3.51,3.27,151.43,151.24,0.08,0.08,-150,-159,-159,0.00327734,0.00318151,-0.01294917,-0.01592569,0.00212855,-9.817457,0
319213930,0.465,0.41,3.54,3.52,151.43,151.235,0.075,0.075,-145.5,-159.5,-159.5,0.00321778,0.00320507,-0.01290719,-0.00642669,-0.02138685,-9.817373,0
319263910,0.45,1.97,3.57,3.77,151.43,151.23,0.07,0.07,-141,-160,-160,0.00327179,0.00321813,-0.01302482,-0.01227063,-0.01769005,-9.818122,0
319263910,0.45,1.97,3.57,3.77,151.43,151.23,0.07,0.07,-141,-160,-160,0.0032212,0.00318973,-0.01295268,0.00989306,-0.00027222,-9.817009,0
319313890,0.455,0.405,3.575,3.48,151.435,151.21,0.07,0.07,-144.5,-159.5,-159.5,0.00323913,0.00320106,-0.01294673,-0.00801294,-0.03298282,-9.818804,0
319363870,0.46,-1.16,3.58,3.19,151.44,151.19,0.07,0.07,-148,-159,-159,0.00324176,0.00323496,-0.01297784,-0.00899743,-0.0183199,-9.817393,0
319363870,0.46,-1.16,3.58,3.19,151.44,151.19,0.07,0.07,-148,-159,-159,0.00320336,0.00324781,-0.01301676,-0.0301115,0.01221732,-9.817904,0
319413850,0.445,0.37,3.57,3.64,151.44,151.16,0.07,0.07,-144,-159,-159,0.00320624,0.00320822,-0.01295449,-0.02427584,-0.01807304,-9.817663,0
319463830,0.43,1.9,3.56,4.09,151.44,151.13,0.07,0.07,-140,-159,-159,0.00323175,0.00320912,-0.01293448,0.00382687,0.0230198,-9.817193,0
319463830,0.43,1.9,3.56,4.09,151.44,151.13,0.07,0.07,-140,-159,-159,0.00322292,0.00316968,-0.01296539,0.01025874,0.02296641,-9.817665,0
319513810,0.425,0.325,3.525,3.445,151.44,151.09,0.07,0.07,-144,-159,-159,0.00325506,0.0032128,-0.01300928,-0.00137472,0.00300979,-9.817981,0
319563790,0.42,-1.25,3.49,2.8,151.44,151.05,0.07,0.07,-148,-159,-159,0.00318446,0.00319902,-0.01292994,0.02083108,0.01989011,-9.816488,0
319563790,0.42,-1.25,3.49,2.8,151.44,151.05,0.07,0.07,-148,-159,-159,0.00320144,0.00317901,-0.01296012,-0.02024654,-0.02430833,-9.817761,0
319613770,0.44,0.28,3.48,3.4,151.44,151.015,0.065,0.065,-144.5,-158.5,-158.5,0.00325864,0.00322051,-0.01299524,0.05151614,-0.01591874,-9.817583,0
319663750,0.46,1.81,3.47,4,151.44,150.98,0.06,0.06,-141,-158,-158,0.00321188,0.00320778,-0.01300653,0.02361449,-0.00703086,-9.817439,0
319663750,0.46,1.81,3.47,4,151.44,150.98,0.06,0.06,-141,-158,-158,0.00317196,0.00319567,-0.01295655,-0.02799105,-0.01183026,-9.818252,0
319713730,0.465,0.345,3.46,3.38,151.445,150.94,0.06,0.06,-144.5,-159,-159,0.00322573,0.00321414,-0.01298608,-0.01612978,0.00119722,-9.817437,0
319763710,0.47,-1.12,3.45,2.76,151.45,150.9,0.06,0.06,-148,-160,-160,0.00317085,0.00316036,-0.0130389,-0.0071452,0.03361776,-9.817492,0
319763710,0.47,-1.12,3.45,2.76,151.45,150.9,0.06,0.06,-148,-160,-160,0.00314507,0.00317991,-0.01284466,0.00450057,0.00975355,-9.817543,0
319813690,0.475,-0.44,3.405,2.965,151.45,150.775,0.055,0.055,-149.5,-157,-157,0.00318825,0.0031758,-0.01300161,-0.02571046,0.0127646,-9.817839,0
319863670,0.48,0.24,3.36,3.17,151.45,150.65,0.05,0.05,-151,-154,-154,0.00324816,0.00315901,-0.01300152,0.00702553,-0.00859567,-9.817934,0
319863670,0.48,0.24,3.36,3.17,151.45,150.65,0.05,0.05,-151,-154,-154,0.00322852,0.00317342,-0.01292773,0.01461704,-0.01368786,-9.817331,0
319913650,0.665,-0.98,3.425,2.73,151.455,150.64,0.05,0.05,-152,-151,-151,0.00320111,0.00318738,-0.01296701,0.01145323,-0.01209042,-9.818539,0
319963630,0.85,-2.2,3.49,2.29,151.46,150.63,0.05,0.05,-153,-148,-148,0.00319827,0.00321607,-0.01292194,0.01190495,0.02954239,-9.816769,0
319963630,0.85,-2.2,3.49,2.29,151.46,150.63,0.05,0.05,-153,-148,-148,0.0032219,0.00314835,-0.01301062,0.015618,0.05625635,-9.816871,0
320013610,1.01,-0.455,3.49,3.31,151.47,150.62,0.045,0.045,-147,-150,-150,0.00318603,0.00317989,-0.01297958,-0.01197188,-0.00466068,-9.817293,0
320063590,1.17,1.29,3.49,4.33,151.48,150.61,0.04,0.04,-141,-152,-152,0.00320591,0.00321361,-0.01297883,-0.02703954,-0.00264379,-9.817114,0
320063590,1.17,1.29,3.49,4.33,151.48,150.61,0.04,0.04,-141,-152,-152,0.00323247,0.00320056,-0.01298523,0.00732267,0.00478503,-9.816568,0
320113570,1.2,0.36,3.41,3.17,151.48,150.62,0.04,0.04,-144.5,-157,-157,0.00314932,0.00319487,-0.01293998,-0.0234187,0.00726752,-9.817286,0
320163550,1.23,-0.57,3.33,2.01,151.48,150.63,0.04,0.04,-148,-162,-162,0.00320901,0.00314956,-0.01298648,0.02660748,-0.00976884,-9.818231,0
320163550,1.23,-0.57,3.33,2.01,151.48,150.63,0.04,0.04,-148,-162,-162,0.003227,0.00317329,-0.01291829,-0.00785539,0.00022086,-9.816236,0
320213530,1.185,0.775,3.26,3.055,151.48,150.68,0.04,0.04,-146.5,-162.5,-162.5,0.00320907,0.00319154,-0.01295351,0.02099436,-0.01620429,-9.817316,0
320263510,1.14,2.12,3.19,4.1,151.48,150.73,0.04,0.04,-145,-163,-163,0.00317995,0.00318599,-0.0129802,-0.00732201,-0.01788202,-9.81716,0
320263510,1.14,2.12,3.19,4.1,151.48,150.73,0.04,0.04,-145,-163,-163,0.00313791,0.00320131,-0.01304172,-0.02120873,-0.02676189,-9.817307,0
320313490,1.075,0.9,3.12,2.855,151.475,150.755,0.04,0.04,-148,-165,-165,0.00319057,0.00322305,-0.01298514,0.01768557,0.0018333,-9.81644,0
320363470,1.01,-0.32,3.05,1.61,151.47,150.78,0.04,0.04,-151,-167,-167,0.00321656,0.00322069,-0.01297172,0.01247817,0.01446277,-9.81807,0
320363470,1.01,-0.32,3.05,1.61,151.47,150.78,0.04,0.04,-151,-167,-167,0.00319193,0.00316662,-0.01299186,0.01521854,-0.00582945,-9.817072,0
320413450,0.96,0.735,3.02,2.785,151.47,150.84,0.035,0.035,-149,-164,-164,0.00321279,0.00321706,-0.0129571,-0.03424852,-0.02258876,-9.818309,0
320463430,0.91,1.79,2.99,3.96,151.47,150.9,0.03,0.03,-147,-161,-161,0.00319451,0.00317796,-0.01301915,0.00095957,0.00954665,-9.817829,0
320463430,0.91,1.79,2.99,3.96,151.47,150.9,0.03,0.03,-147,-161,-161,0.0031694,0.00320475,-0.01303126,-0.00918098,-0.00343756,-9.816175,0
320513410,0.88,0.715,2.925,2.62,151.47,150.93,0.03,0.03,-150.5,-162.5,-162.5,0.00320876,0.00313501,-0.01298905,-0.00247813,0.01815389,-9.817794,0
320563390,0.85,-0.36,2.86,1.28,151.47,150.96,0.03,0.03,-154,-164,-164,0.00313661,0.00320776,-0.01299696,-0.00070907,-0.02980655,-9.817417,0
320563390,0.85,-0.36,2.86,1.28,151.47,150.96,0.03,0.03,-154,-164,-164,0.00320756,0.00321351,-0.0129821,-0.00612177,0.01745088,-9.81683,0
320613370,0.83,0.65,2.82,2.59,151.47,151.015,0.025,0.025,-152,-162,-162,0.00322328,0.00318405,-0.01300681,-0.00589018,0.00187938,-9.81818,0
320663350,0.81,1.66,2.78,3.9,151.47,151.07,0.02,0.02,-150,-160,-160,0.0031976,0.00314346,-0.01303638,-0.00944665,-0.03091136,-9.816148,0
320663350,0.81,1.66,2.78,3.9,151.47,151.07,0.02,0.02,-150,-160,-160,0.00315084,0.00319502,-0.01304367,0.00513763,0.0098751,-9.816767,0
320713330,0.8,0.72,2.375,2.225,151.47,151.08,0.02,0.02,-153.5,-162,-162,0.00324246,0.00318973,-0.01298752,0.04766871,-0.01520522,-9.817045,0
320763310,0.79,-0.22,1.97,0.55,151.47,151.09,0.02,0.02,-157,-164,-164,0.00317112,0.00319894,-0.01305162,-0.00894339,-0.01899923,-9.817469,0
