LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels,labels
270280,332163748,0,0.131649,0.1088159,0.1718903,0,0,3
250291,309963465,0,0.1224954,0.1169822,0.1713837,0,0,3
308836,375064081,0,0.08187208,0.07556407,0.00298489,0,3,3
391943,467363813,0,0.1107528,0.1152429,0.1720584,0,4,3
319732,387163406,0,0.1196168,0.1114166,0.00273627,0,3,3
46829,83263348,0,0.1212062,0.1262846,0.2173471,0,0,3
322706,390463752,0,0.1158917,0.1029706,0.00278941,0,3,3
367817,440563704,0,0.108076,0.120465,0.1542227,0,0,3
220885,277264050,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
176550,227963778,0,0.1364182,0.1246736,0.1945705,0,0,3
288204,352063285,0,0.2578847,0.2848558,0.1695733,0,3,3
12307,28563570,0,0.0028893,0.00279185,0.00282869,0,0,3
273162,335363301,0,0.1161426,0.1169359,0.1775684,0,0,3
7666,22763391,0,0.00277541,0.00289115,0.00279636,0,0,3
124071,169663774,0,0.1338603,0.1293153,0.2096209,0,0,3
304422,370163542,0,0.07265811,0.08135924,0.00287828,0,3,3
80012,120163582,0,0.1067646,0.1133446,0.1599996,0,1,3
346570,416963981,0,0.1286426,0.1208073,0.1796412,0,0,3
345131,415363788,0,0.1152791,0.1208873,0.1532403,0,0,3
364215,436563638,0,0.1184834,0.09995507,0.1529739,0,0,3
13729,46463907,0,0.0027762,0.00276808,0.00276742,0,0,3
6224,20963278,0,0.00276179,0.00311629,0.00287875,0,0,3
250651,310363305,0,0.1209459,0.1221217,0.1607441,0,0,3
188162,240863616,0,6.00E-07,6.00E-07,6.00E-07,0,0,3
63594,101863405,0,0.113256,0.1164445,0.1952777,0,0,3
202900,257263720,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
72342,111563690,0,0.1133012,0.106523,0.1397387,0,1,3
186184,238663663,0,6.00E-07,6.00E-07,6.00E-07,0,0,3
31601,66363444,0,0.1180154,0.1268201,0.177763,0,0,3
113554,157863496,0,0.1465312,0.1242864,0.2623856,0,1,3
260019,320763310,0,0.1197588,0.1103455,0.176411,0,0,3
47911,84463701,0,0.1082627,0.1133865,0.1383119,0,0,3
409313,486663590,0,0.1120682,0.1128162,0.1648256,0,4,3
221968,278463570,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
55482,92863673,0,0.1201491,0.1190506,0.1592997,0,0,3
416428,494563762,0,0.1306522,0.1102088,0.1372921,0,4,3
140185,187563278,0,0.1608991,0.1201251,0.2378969,0,0,3
43672,79763915,0,0.1241666,0.1115943,0.1821858,0,0,3
78503,118463429,0,0.1325708,0.1296916,0.2090962,0,1,3
422639,501463501,0,0.1134328,0.1135862,0.1635406,0,4,3
295727,360464090,0,0.1007112,0.1604352,0.1365959,0,3,3
118538,163463755,0,0.1416959,0.1442829,0.2260321,0,1,3
342430,412363322,0,0.1275931,0.1210319,0.1571854,0,0,3
173849,224963312,0,0.1184324,0.1161378,0.1992578,0,0,3
357729,429364019,0,0.1118285,0.1135589,0.1919052,0,0,3
284511,347964092,0,0.1132162,0.120587,0.1565948,0,0,3
150900,199463516,0,0.169006,0.1444469,0.2847315,0,0,3
376285,449963276,0,0.1397554,0.1332332,0.2469143,0,4,3
18802,52163293,0,0.1198044,0.1179764,0.182867,0,0,3
387169,462063434,0,0.1471011,0.1561097,0.2287229,0,4,3
334506,403563510,0,0.1706294,0.1600721,0.3096094,0,0,3
39800,75463969,0,0.1168906,0.122807,0.2047486,0,0,3
286854,350563885,0,0.0736112,0.1031661,0.3537014,0,3,3
373673,447063603,0,0.1235913,0.1186401,0.1932026,0,4,3
364574,436963478,0,0.1059982,0.127563,0.1983612,0,0,3
47458,83963901,0,0.1405696,0.1277708,0.188516,0,0,3
421740,500463901,0,0.1178757,0.1099756,0.1500843,0,4,3
333874,402863790,0,0.1602293,0.1229462,0.2943663,0,0,3
137758,184863525,0,0.1632739,0.1342948,0.2618955,0,0,3
410213,487664023,0,0.1159191,0.1233547,0.173993,0,4,3
207215,262063466,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
334417,403463550,0,0.1728891,0.155576,0.3419023,0,0,3
348462,419063974,0,0.1075487,0.114332,0.2142097,0,0,3
153594,202463982,0,0.1473544,0.1304441,0.2789072,0,0,3
398687,474863312,0,0.1144174,0.1076908,0.1533475,0,4,3
144325,192163937,0,0.1711321,0.1294502,0.2792191,0,0,3
281988,345163546,0,0.1198174,0.1190579,0.1998282,0,0,3
27819,62163458,0,0.1200532,0.115336,0.1789175,0,0,3
327566,395864091,0,0.104231,0.1078324,0.00288547,0,3,3
264974,326263609,0,0.1158619,0.123397,0.1912237,0,0,3
210185,265363812,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
157104,206364088,0,0.1404599,0.1275874,0.2336419,0,0,3
176459,227863818,0,0.1382617,0.1174207,0.2142064,0,0,3
186451,238963543,0,6.00E-07,6.00E-07,6.00E-07,0,0,3
355657,427063273,0,0.1174336,0.1136078,0.1553869,0,0,3
101100,143863265,0,0.1866551,0.137831,0.302967,0,1,3
104124,147263571,0,0.1583464,0.1370546,0.3082865,0,1,3
327836,396163971,0,0.1091683,0.1012729,0.00254679,0,3,3
65398,103863438,0,0.1294047,0.1294724,0.208807,0,0,3
184294,236563670,0,6.00E-07,6.00E-07,6.00E-07,0,0,3
56205,93663353,0,0.1211006,0.1281833,0.2028343,0,0,3
423630,502563894,0,0.1139463,0.1177152,0.1484967,0,4,3
204967,259563633,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
118269,163163875,0,0.1457857,0.1360718,0.252605,0,1,3
109550,153363630,0,0.1678524,0.12038,0.223371,0,1,3
197865,251663461,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
55033,92363873,0,0.1193241,0.1123535,0.1844221,0,0,3
68375,107163784,0,0.1237841,0.1200417,0.1725505,0,1,3
413092,490863576,0,0.1133378,0.1159466,0.1835568,0,4,3
339546,409163769,0,0.159693,0.1166417,0.2641639,0,0,3
101367,144163978,0,0.1831726,0.127761,0.2961248,0,1,3
129923,176163673,0,0.1455305,0.1298387,0.2513871,0,0,3
14418,47263587,0,0.00262802,0.00305244,0.00275047,0,0,3
405259,482163724,0,0.1138738,0.120363,0.1349753,0,4,3
74056,113463763,0,0.1162843,0.1283395,0.1640903,0,1,3
265332,326663449,0,0.1196206,0.1267486,0.2178257,0,0,3
18711,52063333,0,0.1405339,0.1207943,0.21026,0,0,3
436349,517963565,0,0.00266163,0.00286993,0.00279477,0,4,3
338827,408364089,0,0.1741638,0.1418636,0.3053409,0,0,3
295013,359663577,0,5.416103,5.48629,5.030961,0,3,3
380787,454963775,0,0.1368574,0.1603872,0.2041583,0,4,3
29441,63963571,0,0.110397,0.1172812,0.1648621,0,0,3
169075,219663766,0,0.1213449,0.1119651,0.1269947,0,0,3
363583,435863918,0,0.1295777,0.1234402,0.201537,0,0,3
128485,174563480,0,0.1462912,0.1293868,0.2539464,0,0,3
347562,418063541,0,0.1158434,0.1110579,0.174037,0,0,3
312168,378763434,0,0.0756413,0.07980855,0.00297925,0,3,3
336396,405663503,0,0.1822015,0.1348336,0.2731451,0,0,3
310278,376663441,0,0.08080939,0.09019763,0.00294303,0,3,3
432215,512863939,0,0.00277616,0.00267574,0.00270382,0,4,3
302082,367563749,0,0.07553471,0.07766356,0.00282053,0,3,3
68015,106763944,0,0.117359,0.1111994,0.2043252,0,0,3
12148,28363650,0,0.00257804,0.00294803,0.00292084,0,0,3
325675,393763265,0,0.1164079,0.09956883,0.00277118,0,3,3
196338,249963308,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
435283,516664085,0,0.00272889,0.00291514,0.00283787,0,4,3
335673,404863823,0,0.1861298,0.134793,0.3141091,0,0,3
291539,355763471,0,0.5937414,0.9007708,2.614727,0,3,3
253084,313063891,0,0.1227936,0.1251406,0.167233,0,0,3
214048,269663758,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
322162,389863992,0,0.1129412,0.1106422,0.0029972,0,3,3
348371,418964014,0,0.114607,0.1228593,0.2062714,0,0,3
416787,494963602,0,0.1109061,0.111436,0.16549,0,4,3
349452,420163534,0,0.1217189,0.1413179,0.2354416,0,0,3
217464,273463904,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
375385,448963676,0,0.1283966,0.1368922,0.1988096,0,4,3
235085,293063561,0,6.00E-07,6.00E-07,6.00E-07,0,2,3
145317,193263497,0,0.1619382,0.1300635,0.2592234,0,0,3
314421,381263267,0,0.08537024,0.08220727,0.0027877,0,3,0
352965,424063640,0,0.1105196,0.1055435,0.140874,0,0,0
369076,441963977,0,0.1113731,0.1195077,0.222105,0,0,0
395093,470864079,0,0.114069,0.1123452,0.1682095,0,4,0
251464,311263778,0,0.10844,0.1220983,0.1505584,0,0,0
334326,403363590,0,0.167078,0.1378976,0.3094836,0,0,0
403280,479963771,0,0.102541,0.1023372,0.1400857,0,4,0
281717,344863666,0,0.1160623,0.1254965,0.1686214,0,0,0
243809,302763846,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
54941,92263913,0,0.1126616,0.1150233,0.1749603,0,0,0
331532,400263997,0,0.1142234,0.1327754,0.3593421,0,0,0
399320,475563865,0,0.1218405,0.1134144,0.155277,0,4,0
55393,92763713,0,0.1174606,0.133154,0.1470641,0,0,0
127945,173963720,0,0.1557003,0.1251091,0.1873021,0,0,0
394644,470363446,0,0.1181222,0.1074227,0.1744173,0,4,0
84464,125164081,0,0.1625214,0.1329439,0.2258877,0,1,0
388792,463863547,0,0.1422639,0.1665764,0.2552829,0,4,0
1818,15463812,0,0.00277154,0.00276496,0.00276405,0,0,0
23132,56963872,0,0.1119787,0.1219911,0.1757455,0,0,0
354576,425863753,0,0.1187145,0.1187278,0.1907721,0,0,0
150720,199263596,0,0.1483129,0.1160578,0.2795142,0,0,0
293143,357563584,0,0.3982571,0.7157821,0.6796975,0,3,0
415346,493363409,0,0.1191894,0.1190005,0.1665118,0,4,0
169886,220563406,0,0.1028404,0.1288426,0.1752597,0,0,0
214320,269963638,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
393293,468864046,0,0.1322941,0.1237179,0.1960156,0,4,0
121382,166663308,0,0.1499061,0.1345652,0.2729689,0,1,0
7103,22063671,0,0.0028195,0.0029813,0.00249168,0,0,0
426063,505263647,0,0.00467391,0.00500413,0.04620968,0,4,0
8867,24263624,0,0.00281371,0.00278564,0.00297494,0,0,0
433486,514463299,0,0.00295545,0.00289463,0.002575,0,4,0
229787,287163422,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
190499,243463409,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
13474,46164027,0,0.00266578,0.00287421,0.00271694,0,0,0
171325,222163599,0,0.1097604,0.1135492,0.203856,0,0,0
192561,245763322,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
325227,393263465,0,0.1157008,0.1081156,0.00298551,0,3,0
119158,164163475,0,0.1523145,0.1301158,0.2363425,0,1,0
292786,357163744,0,3.765718,3.889733,4.371977,0,3,0
182133,234163797,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
438726,520864071,0,0.00274215,0.00272313,0.00302017,0,4,0
401479,477963738,0,0.09926745,0.1060441,0.1541151,0,4,0
229517,286863542,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
118626,163563715,0,0.1502354,0.1421322,0.2013889,0,1,0
9106,24563504,0,0.0025928,0.00261446,0.00277365,0,0,0
270731,332663548,0,0.1125262,0.1210704,0.1903227,0,0,0
392392,467863613,0,0.1250493,0.1357053,0.185909,0,4,0
346931,417363821,0,0.1272026,0.1099965,0.1756021,0,0,0
310368,376763401,0,0.0743044,0.08599146,0.00286418,0,3,0
223670,280363643,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
37545,72963303,0,0.1262325,0.1089463,0.2186362,0,0,0
241022,299663420,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
51606,88563727,0,0.1326255,0.1240185,0.1823291,0,0,0
152963,201763429,0,0.1717314,0.1202681,0.2829826,0,0,0
382587,456963808,0,0.1263749,0.1563747,0.2503057,0,4,0
182945,235063437,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
36284,71563863,0,0.1115023,0.1154215,0.1683773,0,0,0
422188,500963701,0,0.1048946,0.1094873,0.1416822,0,4,0
188705,241463376,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
256147,316463364,0,0.1214262,0.1298115,0.1983365,0,0,0
146578,194663770,0,0.1447144,0.1231537,0.225397,0,0,0
285051,348563852,0,0.117585,0.1076721,0.1740503,0,0,0
423449,502363974,0,0.1230267,0.1125834,0.2069809,0,4,0
139284,186563678,0,0.153,0.1376539,0.214444,0,0,0
134967,181763932,0,0.1607298,0.1172697,0.2364659,0,0,0
111509,155563583,0,0.1477151,0.1325076,0.2348693,0,1,0
89625,130963427,0,0.2118497,0.1676174,0.3507555,0,1,0
230770,288263815,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
349092,419763694,0,0.1198541,0.1127745,0.1351019,0,0,0
142345,189963984,0,0.1728233,0.1291818,0.26588,0,0,0
1976,15663732,0,0.00294159,0.00290716,0.00292713,0,0,0
196247,249863348,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
288834,352763838,0,0.2424958,0.2204522,0.1734684,0,3,0
245249,304364039,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
240033,298563860,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
207761,262664059,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
94607,136563686,0,0.2405379,0.1498014,0.3902582,0,1,0
145768,193763297,0,0.1480118,0.1305099,0.2633061,0,0,0
67022,105663551,0,0.1164547,0.1327773,0.17063,0,0,0
353054,424163600,0,0.1196823,0.1124141,0.1956249,0,0,0
89802,131163347,0,0.2265337,0.153984,0.3846926,0,1,0
301631,367063949,0,0.07558185,0.08310211,0.00255229,0,3,0
147389,195563410,0,0.1499573,0.1129914,0.2730751,0,0,0
127854,173863760,0,0.1303241,0.1363447,0.2073805,0,0,0
101545,144363898,0,0.169098,0.1421052,0.2957506,0,1,0
243359,302264046,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
395004,470763286,0,0.1180118,0.1228607,0.1576463,0,4,0
50615,87463334,0,0.1189169,0.1058411,0.1969836,0,0,0
376737,450463909,0,0.1424659,0.1640901,0.2320028,0,4,0
244169,303163686,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
352516,423563840,0,0.1109119,0.102651,0.1487244,0,0,0
193279,246563835,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
310457,376863361,0,0.07472965,0.07953287,0.00249785,0,3,0
14330,47163627,0,0.00279164,0.00304656,0.00276052,0,0,0
88293,129464027,0,0.205197,0.1274968,0.3060153,0,1,0
144688,192563777,0,0.1562504,0.129095,0.2753095,0,0,0
342611,412564075,0,0.1178936,0.1071481,0.190908,0,0,0
269201,330963395,0,0.1173606,0.1053677,0.1744457,0,0,0
212346,267763685,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
370345,443363417,0,0.1168257,0.1152259,0.1514742,0,0,0
115777,160363329,0,0.1345597,0.127308,0.2453705,0,1,0
222955,279563963,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
271181,333163348,0,0.124198,0.116984,0.1691254,0,0,0
41602,77464002,0,0.1091004,0.1329928,0.196775,0,0,0
350981,421863687,0,0.1156239,0.115748,0.1534906,0,0,0
196428,250063268,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
351974,422964080,0,0.1143947,0.1116925,0.1784572,0,0,0
17901,51163693,0,0.119539,0.1237295,0.1439144,0,0,0
380428,454563935,0,0.1260246,0.1544163,0.2453438,0,4,0
66843,105463631,0,0.1117302,0.1257227,0.1486778,0,0,0
229248,286563662,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
228798,286063862,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
8466,23763824,0,0.00280625,0.00265105,0.00297092,0,0,0
332432,401263597,0,0.1320492,0.1327791,0.262324,0,0,0
46377,82763548,0,0.1184206,0.1222761,0.1641247,0,0,0
16100,49163660,0,0.02141497,0.01790441,0.00295311,0,0,0
126503,172363527,0,0.134232,0.1486055,0.2415375,0,0,0
293406,357863464,0,0.1405391,0.2111465,0.1920529,0,3,0
297694,362664043,0,0.07778362,0.0752242,0.00275075,0,3,0
100567,143263505,0,0.2011647,0.1252633,0.3345027,0,1,0
167545,217963613,0,0.1010821,0.1112705,0.1583407,0,0,0
432695,513463699,0,0.00307694,0.00270424,0.0028229,0,4,0
196517,250164061,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
411743,489363343,0,0.1150516,0.112705,0.1501004,0,4,0
424260,503263614,0,0.1247481,0.1058455,0.1767859,0,4,0
430555,510763946,0,0.00274075,0.00301821,0.00285109,0,4,0
206676,261463706,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
263352,324463496,0,0.1260714,0.1250871,0.1994945,0,0,0
435857,517363805,0,0.00284854,0.00315269,0.00283926,0,4,0
81525,121863735,0,0.1216559,0.1211241,0.1636218,0,1,0
90248,131663980,0,0.2469859,0.1514123,0.3835224,0,1,0
241834,300563893,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
408861,486163790,0,0.1102902,0.106989,0.1530454,0,4,0
264072,325264009,0,0.1113273,0.1264681,0.1584205,0,0,0
18442,51763453,0,0.1279477,0.1201011,0.1944949,0,0,0
307847,373963688,0,0.07453164,0.07314708,0.0033862,0,3,0
50342,87163454,0,0.1103181,0.1107391,0.1795243,0,0,0
81437,121763775,0,0.1231104,0.122803,0.16615,0,1,0
83844,124463528,0,0.154212,0.1289401,0.2225521,0,1,0
84553,125264041,0,0.1552615,0.1358051,0.2385599,0,1,0
96652,138863599,0,0.2300258,0.1524548,0.369754,0,1,0
126321,172163607,0,0.1346009,0.1341934,0.2053258,0,0,0
294743,359363697,0,0.3599507,0.4023219,0.5024698,0,3,0
201822,256063367,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
372773,446064003,0,0.1190726,0.1158139,0.2104188,0,0,0
39889,75563929,0,0.107076,0.1131408,0.180777,0,0,0
237689,295964067,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
242467,301263613,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
430477,510663986,0,0.0028387,0.00284064,0.00276641,0,4,0
159447,208963881,0,0.1265524,0.1230264,0.188646,0,0,0
92472,134163813,0,0.2456644,0.1541385,0.3474155,0,1,0
234454,292363841,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
163581,213563707,0,0.1099547,0.1187133,0.134107,0,0,0
137039,184063845,0,0.1572598,0.1389127,0.2829936,0,0,0
388254,463263787,0,0.1387278,0.1533406,0.24079,0,4,0
390503,465763620,0,0.1281944,0.132739,0.1981609,0,4,0
373314,446663763,0,0.1228311,0.1124739,0.1595099,0,4,0
112843,157063816,0,0.1438997,0.1348144,0.2533733,0,1,0
67836,106564024,0,0.1364867,0.1218084,0.202454,0,0,0
235446,293463401,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
184924,237263390,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
141086,188563711,0,0.1558029,0.1233708,0.2548781,0,0,0
333243,402164070,0,0.1442612,0.1392691,0.2941774,0,0,0
88202,129364067,0,0.1996108,0.1409948,0.3260504,0,1,0
154945,203963382,0,0.1687052,0.1369783,0.2616138,0,0,0
103946,147063651,0,0.1821756,0.1548341,0.269537,0,1,0
250111,309763545,0,0.1384243,0.1228595,0.206873,0,0,0
83933,124563488,0,0.1430223,0.1388179,0.2318308,0,1,0
336218,405463583,0,0.1678349,0.137669,0.2943497,0,0,0
44395,80563595,0,0.1372308,0.1056038,0.1462758,0,0,0
431267,511663586,0,0.00273154,0.00291659,0.00287948,0,4,0
134605,181364092,0,0.1554478,0.1295827,0.2341695,0,0,0
76988,116763276,0,0.1143204,0.117886,0.1457131,0,1,0
137308,184363725,0,0.1395434,0.1334697,0.2436231,0,0,0
435775,517263845,0,0.00267844,0.00297183,0.00289753,0,4,0
292335,356663944,0,0.9272824,0.7457139,0.9631299,0,3,0
129834,176063713,0,0.1534079,0.1275068,0.2368336,0,0,0
183758,235963910,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
95675,137764039,0,0.2252993,0.1539317,0.3868358,0,1,0
57918,95563426,0,0.1255122,0.1119478,0.1778912,0,0,0
102345,145263538,0,0.1796309,0.1302539,0.3287752,0,1,0
359802,431663932,0,0.1215495,0.1109478,0.1873102,0,0,0
331440,400164037,0,0.1193839,0.133885,0.3036103,0,0,0
103322,146363931,0,0.1509272,0.1192512,0.2769867,0,1,0
431110,511463666,0,0.00284652,0.00264613,0.00286676,0,4,0
326757,394963618,0,0.114315,0.1102482,0.00280131,0,3,0
371425,444563770,0,0.12835,0.1147431,0.1612099,0,0,0
312800,379463987,0,0.08524925,0.08493632,0.00292423,0,3,0
242647,301463533,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
239040,297463467,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
203349,257763520,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
258936,319563790,0,0.1042327,0.1293528,0.1877225,0,0,0
432852,513663619,0,0.00323236,0.0027192,0.00271288,0,4,0
148290,196563843,0,0.1614326,0.1430028,0.278415,0,0,0
109819,153663510,0,0.142894,0.1266893,0.2612136,0,1,0
310188,376563481,0,0.07350954,0.08564147,0.00260669,0,3,0
147568,195763330,0,0.1675342,0.1425699,0.2602967,0,0,0
7506,22563471,0,0.00275705,0.00275471,0.00253331,0,0,0
184115,236363750,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
86332,127264074,0,0.1524022,0.1384168,0.2574472,0,1,0
83487,124063688,0,0.1529446,0.132296,0.1918768,0,1,0
264521,325763809,0,0.09521054,0.1116737,0.1901762,0,0,0
247413,306763912,0,0.1221554,0.1088153,0.1906415,0,0,0
9668,25264057,0,0.00271527,0.00290781,0.00294952,0,0,0
44213,80363675,0,0.1173887,0.1165592,0.1444784,0,0,0
293678,358163344,0,0.1284384,0.1345846,0.1447643,0,3,0
184028,236263790,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
163670,213663667,0,0.1195857,0.1142057,0.1250034,0,0,0
62962,101163685,0,0.1091186,0.1123058,0.1289256,0,0,0
224930,281763916,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
375564,449163596,0,0.1228694,0.1483659,0.2746755,0,4,0
37815,73264016,0,0.1319347,0.1296676,0.2068709,0,0,0
405533,482463604,0,0.1268217,0.1138514,0.180494,0,4,0
265959,327364002,0,0.1372994,0.1163249,0.1907503,0,0,0
355298,426663433,0,0.1243524,0.1092462,0.1830588,0,0,0
36012,71263983,0,0.1135024,0.1208691,0.1664583,0,0,0
109373,153163710,0,0.1574482,0.1281252,0.2167321,0,1,0
30701,65363844,0,0.1253077,0.1223326,0.1676217,0,0,0
158905,208363288,0,0.13201,0.1066297,0.2067827,0,0,0
198682,252563934,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
105814,149163644,0,0.1539932,0.1343318,0.2143753,0,1,0
185373,237764023,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
271811,333863901,0,0.1205797,0.1170296,0.1806635,0,0,0
316223,383263300,0,0.1091561,0.1036675,0.00303034,0,3,0
368447,441263424,0,0.1252068,0.1237254,0.1520542,0,0,0
107592,151163677,0,0.1593755,0.1215176,0.2080657,0,1,0
392573,468063533,0,0.1247594,0.1196597,0.2162275,0,4,0
264341,325563889,0,0.1110087,0.1117881,0.1575745,0,0,0
391673,467063933,0,0.1204325,0.1276156,0.1764387,0,4,0
407334,484463637,0,0.1128818,0.1194822,0.148322,0,4,0
328376,396763731,0,0.1112906,0.1187608,0.00310214,0,3,0
155124,204163302,0,0.1585446,0.1245835,0.2797801,0,0,0
285229,348763772,0,0.1171671,0.1120215,0.1705198,0,0,0
36913,72263583,0,0.129542,0.1136794,0.158421,0,0,0
77434,117263909,0,0.1178573,0.1246021,0.1885089,0,1,0
137579,184663605,0,0.1614638,0.1450428,0.2718384,0,0,0
71441,110564090,0,0.1290844,0.1189264,0.1584915,0,1,0
148649,196963683,0,0.1548477,0.1458581,0.2456154,0,0,0
244980,304063326,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
426601,505863407,0,0.00305411,0.00350232,0.00384859,0,4,0
105991,149363564,0,0.1681865,0.1298492,0.2727344,0,1,0
206044,260763986,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
371693,444863650,0,0.1085002,0.1197681,0.132512,0,0,0
170697,221463879,0,0.1155284,0.1279958,0.1786837,0,0,0
349992,420763294,0,0.1302769,0.1143601,0.2041108,0,0,0
149099,197463483,0,0.1693686,0.1204578,0.2696342,0,0,0
436184,517763645,0,0.00281579,0.00257973,0.00260228,0,4,0
19706,53163726,0,0.1278768,0.1263001,0.1324419,0,0,0
210455,265663692,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
29350,63863611,0,0.1105636,0.1211815,0.1431294,0,0,0
273521,335763974,0,0.1040275,0.1234107,0.1731596,0,0,0
215128,270863278,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
91228,132763540,0,0.2669351,0.1683648,0.3790916,0,1,0
259117,319763710,0,0.09861235,0.1177604,0.1307079,0,0,0
111152,155163743,0,0.1401418,0.1089925,0.2442406,0,1,0
173308,224363552,0,0.1239764,0.1083152,0.2005007,0,0,0
191215,244263922,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
181233,233163364,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
132176,178663506,0,0.1599772,0.1317821,0.2649013,0,0,0
78680,118663349,0,0.123283,0.1125148,0.1999657,0,1,0
97187,139463359,0,0.2150947,0.1523181,0.363982,0,1,0
85622,126463561,0,0.1553995,0.1117093,0.242852,0,1,0
248402,307863472,0,0.1256724,0.1272424,0.1679735,0,0,0
60711,98663852,0,0.1296958,0.1145814,0.2076467,0,0,0
103145,146164011,0,0.1620613,0.1290101,0.2843042,0,1,0
229427,286763582,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
238048,296363907,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
436760,518463365,0,0.00282215,0.00278712,0.00277928,0,4,0
7585,22663431,0,0.00260645,0.00257476,0.00285629,0,0,0
235803,293864074,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
48539,85163421,0,0.1201404,0.1234767,0.1716764,0,0,0
407513,484663557,0,0.1139549,0.1219849,0.209592,0,4,0
29171,63663691,0,0.1141813,0.1126513,0.1382173,0,0,0
204160,258663993,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
11825,27963810,0,0.003034,0.00288108,0.00293471,0,0,0
128034,174063680,0,0.1657441,0.1238906,0.2223286,0,0,0
210365,265563732,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
117825,162664075,0,0.1642583,0.1317281,0.2337675,0,1,0
271272,333263308,0,0.110294,0.1102042,0.1656397,0,0,0
102702,145663378,0,0.1782296,0.1353358,0.2813959,0,1,0
264882,326163649,0,0.1185948,0.1138479,0.1642852,0,0,0
210816,266063532,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
52775,89864040,0,0.1172609,0.1294272,0.1835063,0,0,0
356920,428463546,0,0.1187374,0.1074897,0.1939598,0,0,0
155845,204963815,0,0.1693798,0.1265441,0.2719877,0,0,0
363945,436263758,0,0.1374808,0.107644,0.1544394,0,0,0
264252,325463929,0,0.110112,0.1176985,0.1773105,0,0,0
374125,447563403,0,0.11731,0.1252765,0.2251042,0,4,0
15651,48663860,0,0.00298486,0.00259045,0.00292161,0,0,0
352694,423763760,0,0.1217993,0.1123337,0.1598924,0,0,0
438071,520063558,0,0.00264618,0.00280209,0.00264762,0,4,0
419487,497964068,0,0.1178039,0.10388,0.1876028,0,4,0
