LineNo,abTimeUS,abI,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,abEG,abEA,abT,abGH,abAH,abGHz,abAHz,labels
321994,419183926,0,0.0026087,0.00260447,0.00286214,-0.00185077,-0.00021718,-9.818603,0,0,40.02584,1,1,999,999,4
82090,152103301,0,-0.6213686,1.724993,0.04833844,-0.3268456,0.02232698,-10.06945,0,0,32.88406,1,1,999,999,1
245289,333863901,0,4.813018,-6.554084,-34.9035,0.589954,-1.27762,-9.962742,0,0,38.38953,1,1,1000,1000,3
167968,247943283,0,-0.7815183,-1.552585,0.3324775,1.000001,0.9999967,1.000002,0,0,36.19733,1,1,1000,1000,2
3362,24423560,0,0.00027835,0.00037486,0.00026248,-0.00115565,-0.00066063,-9.816517,0,0,26.45645,1,1,999,999,0
213598,298663820,0,-0.4234835,-0.2409797,-0.2752318,1.000001,0.9999967,1.000002,0,0,37.56656,1,1,1000,1000,2
127464,202943790,0,1.48049,-2.127702,-0.03469966,-4.915377,-0.07082924,-8.476675,0,0,34.77275,1,1,1000,1000,0
165787,245503426,0,-1.646761,1.630636,0.1080203,1.000001,0.9999967,1.000002,0,0,36.12544,1,1,1000,1000,2
246823,335584046,0,5.302271,-3.446275,-1.091416,-1.894382,-0.335983,-3.84601,0,0,38.42731,1,1,1000,1000,3
275472,367463789,0,-1.152252,1.517246,0.05879445,-2.857058,-0.01274594,-8.387583,0,0,39.08994,1,1,999,999,0
323927,421383879,0,0.00259743,0.00251924,0.00267261,-0.00110049,-0.00139146,-9.816823,0,0,40.06219,1,1,1000,1000,4
6563,28423626,0,0.00037088,0.00038328,0.00039627,-0.00080076,-0.00190297,-9.817526,0,0,26.70205,1,1,1000,1000,0
325302,422984072,0,0.0025553,0.00252062,0.00260742,-0.00044105,-0.00093226,-9.817851,0,0,40.08845,1,1,999,999,4
150501,228543546,0,-1.663382,-1.585464,-0.2953161,-3.200727,-0.2200995,-9.417624,0,0,35.60928,1,1,1000,1000,0
175239,255983399,0,-1.965617,0.8549225,-0.3763386,1.000001,0.9999967,1.000002,0,0,36.4301,1,1,999,999,2
261062,351463525,0,0.00359945,0.00361493,-0.01656361,0.00969163,-0.02303301,-9.817394,0,0,38.76618,1,1,1000,1000,3
45630,111623666,0,-2.197085,0.7398795,0.04666518,-0.2269182,-0.0267321,-9.843957,0,0,31.13378,1,1,1000,1000,0
122502,197423499,0,-1.556471,-2.084795,0.02325921,-4.713326,-0.04119796,-8.255992,0,0,34.58283,1,1,999,999,0
158430,237343358,0,0.5001811,2.779483,0.0271834,1.000001,0.9999967,1.000002,0,0,35.88074,1,1,999,999,0
74804,143944066,0,1.889148,-0.8552838,0.00714912,-1.569951,-0.01173668,-9.70764,0,0,32.54998,1,1,1000,1000,1
318108,414863988,0,1.468124,-1.840549,0.04405328,0.01857952,0.02700611,-9.818775,0,0,39.9537,1,1,999,999,4
109217,182583604,0,-1.17217,2.458503,0.2838242,-4.888291,-0.07785346,-8.658193,0,0,34.05457,1,1,999,999,1
275494,367503773,0,-0.210003,-2.763349,0.04198461,-2.85286,0.01102682,-8.402743,0,0,39.09073,1,1,999,999,0
329950,428383578,0,0.00248635,0.00252428,0.00251893,-0.00141102,-0.00135122,-9.817753,0,0,40.17607,1,1,1000,1000,4
231259,318303461,0,1.162831,-2.298181,0.04079283,-1.002332,-0.0118956,-10.06312,0,0,38.03761,1,1,1000,1000,0
181539,263023915,0,-0.8097408,-1.658149,0.3284587,1.000001,0.9999967,1.000002,0,0,36.62887,1,1,1000,1000,2
148421,226223641,0,-2.207964,0.890586,0.07033967,-4.301517,-0.07366478,-8.874911,0,0,35.53637,1,1,1000,1000,0
154646,233143372,0,0.7850723,-2.26683,-0.2230428,1.000001,0.9999967,1.000002,0,0,35.75217,1,1,1000,1000,0
220912,306823888,0,2.258827,-1.165441,0.05839252,1.000001,0.9999967,1.000002,0,0,37.76602,1,1,999,999,0
287754,381143315,0,-2.418509,-0.2649979,0.04146509,-4.374555,-0.0171642,-8.723118,0,0,39.35339,1,1,1000,1000,4
16252,79023378,0,0.00113373,0.00115334,0.00110563,0.00258734,0.00054424,-9.818236,0,0,29.54207,1,1,1000,1000,0
143026,220223542,0,-2.673274,0.06640503,0.00505898,-4.786381,-0.04272766,-8.355941,0,0,35.3452,1,1,1000,1000,0
299785,394503802,0,-1.427199,1.742712,0.0418328,-0.02045185,-0.02323032,-9.896276,0,0,39.59933,1,1,999,999,4
212361,297303531,0,2.5898,-0.8602668,0.185351,1.000001,0.9999967,1.000002,0,0,37.53278,1,1,999,999,2
285235,378343602,0,0.5369874,2.612779,0.04830701,-4.67837,-0.05667929,-8.870589,0,0,39.30044,1,1,1000,1000,4
162454,241784081,0,1.125386,2.074591,0.5325046,1.000001,0.9999967,1.000002,0,0,36.01471,1,1,999,999,2
194110,276983329,0,-1.987057,-0.9482501,0.1100954,1.000001,0.9999967,1.000002,0,0,37.00948,1,1,999,999,2
128167,203703486,0,-2.409476,1.173467,0.08323674,-4.779822,-0.1129696,-8.479576,0,0,34.79863,1,1,1000,1000,0
141145,218143541,0,-0.6570413,-2.590432,-0.1523798,-4.674031,-0.06214854,-8.336775,0,0,35.27802,1,1,1000,1000,0
68609,137103470,0,-1.235295,-2.760987,-0.01208591,-0.1477165,-0.03310099,-10.02282,0,0,32.26286,1,1,1000,1000,1
184425,266223468,0,1.133867,-2.950404,0.1348249,1.000001,0.9999967,1.000002,0,0,36.71769,1,1,999,999,2
215798,301143661,0,-2.098647,-0.2433103,0.3168718,1.000001,0.9999967,1.000002,0,0,37.62775,1,1,999,999,2
211258,296064027,0,-2.928394,-1.965167,0.2006761,1.000001,0.9999967,1.000002,0,0,37.50185,1,1,999,999,2
312036,408143344,0,2.329572,0.4531601,0.03444069,0.00330264,0.01635684,-9.801459,0,0,39.83939,1,1,1000,1000,4
81634,151583509,0,1.892334,1.392736,0.02961756,-0.3761644,0.03995647,-9.835826,0,0,32.86304,1,1,1000,1000,1
88516,159343737,0,-1.824269,-2.053529,0.03636618,-4.926327,-0.06765178,-8.17833,0,0,33.17295,1,1,1000,1000,1
128067,203583534,0,0.740011,2.631278,0.05344586,-4.891357,-0.1901595,-8.710299,0,0,34.79455,1,1,1000,1000,0
98184,170183566,0,0.2768853,2.990382,0.0576115,-5.910047,-0.4135093,-8.124888,0,0,33.59267,1,1,1000,1000,1
223795,310023441,0,0.3752047,2.578366,0.0096477,1.000001,0.9999967,1.000002,0,0,37.84278,1,1,1000,1000,0
107099,180223715,0,-0.03338719,-2.593431,0.0342885,-4.969011,-0.2858739,-8.270313,0,0,33.96812,1,1,1000,1000,1
279081,371463855,0,-0.3168316,-2.566838,0.04485006,-0.2381833,-0.02667428,-9.834169,0,0,39.16822,1,1,1000,1000,0
94566,166143516,0,0.2376837,-3.112615,0.06945441,-5.885574,-0.1481588,-7.597812,0,0,33.43802,1,1,1000,1000,1
53659,120543430,0,-2.292176,0.4401056,0.03257955,-0.6653621,0.00856337,-9.84112,0,0,31.54,1,1,1000,1000,0
270814,362303354,0,1.534355,2.003841,0.06951708,-4.760497,-0.04277445,-7.828633,0,0,38.98741,1,1,999,999,0
138063,214704084,0,-1.311086,2.431698,0.04201663,-4.874623,-0.06926347,-8.629929,0,0,35.1659,1,1,999,999,0
16514,79303266,0,0.00114903,0.00110162,0.00116005,-0.01286796,0.0089118,-9.816563,0,0,29.55649,1,1,1000,1000,0
44527,110383329,0,1.738469,1.569505,0.0320447,-0.6819911,-0.00124712,-9.898397,0,0,31.07635,1,1,1000,1000,0
225475,311863538,0,0.9297519,-2.253293,0.04190112,-0.09356233,-0.02172908,-9.900878,0,0,37.88654,1,1,999,999,0
297728,392223881,0,-1.450572,1.423611,0.03897348,-0.04405586,-0.02643182,-8.643724,0,0,39.55813,1,1,999,999,4
164331,243864082,0,2.887278,-1.26122,0.222283,1.000001,0.9999967,1.000002,0,0,36.07679,1,1,1000,1000,2
267390,358504041,0,-1.354483,-2.55011,-0.06094595,-3.058026,-0.204944,-9.276049,0,0,38.91077,1,1,1000,1000,3
253710,343303457,0,0.00368806,0.00372018,-0.00515389,0.02481862,0.00436241,-9.817171,0,0,38.5943,1,1,1000,1000,3
135620,211983506,0,1.196427,2.330961,0.04318618,-5.002687,-0.1416642,-8.745085,0,0,35.07634,1,1,999,999,0
101941,174423536,0,-0.7182755,-2.69841,-0.00278459,-5.296406,-0.748171,-7.833088,0,0,33.75277,1,1,1000,1000,1
104707,177543954,0,2.65438,-0.401445,0.372599,-5.446438,-0.3590417,-8.453181,0,0,33.86913,1,1,999,999,1
76672,146024067,0,-1.505272,-1.861572,0.01968233,-0.4537508,-0.01695036,-9.825783,0,0,32.636,1,1,1000,1000,1
181160,262584091,0,-1.775811,2.314753,0.2939904,1.000001,0.9999967,1.000002,0,0,36.61658,1,1,999,999,2
182720,264343387,0,3.576579,0.1745391,0.02801899,1.000001,0.9999967,1.000002,0,0,36.66562,1,1,999,999,2
308421,404103294,0,-0.1186006,2.362772,0.04546916,-0.01190075,-0.03107522,-9.797976,0,0,39.76942,1,1,999,999,4
269209,360544058,0,-1.498243,2.714406,0.03186464,-4.40968,0.05356675,-9.007814,0,0,38.95203,1,1,999,999,0
215060,300303997,0,1.097719,0.3428998,0.4053307,1.000001,0.9999967,1.000002,0,0,37.60708,1,1,1000,1000,2
117178,191503368,0,-2.24934,0.8870858,0.3182091,-2.244834,0.3976388,-9.865802,0,0,34.37522,1,1,1000,1000,0
62316,130143755,0,0.1821813,2.327961,0.04092325,-0.8693313,0.0173027,-9.877908,0,0,31.9639,1,1,1000,1000,0
8781,31183355,0,0.00041741,0.00040882,0.00029973,-0.00192387,-1.95E-05,-9.817231,0,0,26.86962,1,1,1000,1000,0
118240,192663737,0,2.656193,0.4875091,-0.01477592,-3.512056,-0.1757836,-9.282652,0,0,34.41622,1,1,999,999,0
27430,91423416,0,2.315125,-0.2214558,0.03633572,0.0031094,0.08414195,-9.788576,0,0,30.16797,1,1,1000,1000,0
9334,31863916,0,0.00042046,0.00046238,0.00041659,-0.00074088,-0.00078161,-9.818129,0,0,26.91067,1,1,1000,1000,0
104946,177783858,0,-1.835284,2.047369,0.2308826,-5.267726,-0.2934296,-8.363204,0,0,33.87803,1,1,999,999,1
282353,375144049,0,1.915756,-1.777154,0.06433882,-3.246655,0.00071969,-9.407763,0,0,39.23932,1,1,999,999,4
60755,128383626,0,-1.894017,-1.63723,0.03495771,-1.222183,-0.02028709,-10.06788,0,0,31.8872,1,1,1000,1000,0
329185,427503930,0,0.00244371,0.00248774,0.00255572,-0.00137198,-0.00088226,-9.816495,0,0,40.1619,1,1,999,999,4
190536,273024080,0,3.451782,-1.822384,0.00480206,1.000001,0.9999967,1.000002,0,0,36.90331,1,1,1000,1000,2
109848,183303316,0,-2.425509,-1.037145,-0.06043743,-4.739893,0.00075177,-8.290508,0,0,34.0808,1,1,1000,1000,1
293949,388023895,0,2.338473,-0.2947045,0.04117835,0.03490209,0.03538485,-9.792374,0,0,39.48141,1,1,1000,1000,4
224136,310383297,0,1.843258,-1.695537,0.05757483,1.000001,0.9999967,1.000002,0,0,37.85136,1,1,1000,1000,0
11505,34583661,0,0.00045118,0.00040505,0.00049268,-0.00089391,-0.00034102,-9.817094,0,0,27.07394,1,1,1000,1000,0
87351,158023432,0,-2.488056,0.8126358,0.01973849,-4.661931,-0.2649032,-8.284989,0,0,33.1208,1,1,1000,1000,1
185964,267943613,0,2.235162,0.1013298,-0.1090981,1.000001,0.9999967,1.000002,0,0,36.76504,1,1,1000,1000,2
315714,412223378,0,0.6671502,2.241027,0.03881718,0.01005783,0.00791026,-9.821996,0,0,39.9091,1,1,999,999,4
224394,310664018,0,-0.6332656,-2.357835,0.0561772,1.000001,0.9999967,1.000002,0,0,37.85803,1,1,1000,1000,0
16874,79703939,0,0.00112196,0.00107423,0.00117672,-0.06756303,-0.00227444,-10.7406,0,0,29.57707,1,1,1000,1000,0
149043,226903369,0,-0.5134156,2.343294,0.04999398,-3.527642,-0.05238449,-9.309397,0,0,35.5578,1,1,999,999,0
65983,134183805,0,-2.174045,-0.6641218,0.03554362,-1.510179,0.01559668,-9.721458,0,0,32.13828,1,1,1000,1000,0
75066,144223954,0,-0.3821797,-2.160119,0.03144448,-1.310225,0.01831897,-9.842175,0,0,32.56159,1,1,1000,1000,1
33915,98623868,0,1.090818,-2.071712,0.05026278,-0.00433365,-0.02455997,-9.843333,0,0,30.5197,1,1,1000,1000,0
73759,142823681,0,-0.8366942,-2.308207,0.1818586,-0.6666803,0.01935695,-10.09426,0,0,32.50341,1,1,1000,1000,1
327312,425343961,0,0.00253563,0.00245064,0.00255901,-0.00155719,-0.00117024,-9.81884,0,0,40.12694,1,1,999,999,4
313610,409863489,0,-1.838452,1.476833,0.04918235,-0.01380065,0.01364127,-9.804585,0,0,39.86889,1,1,999,999,4
114042,188023927,0,-0.2809807,-0.6744666,0.07161959,-4.986881,-0.1134126,-8.752427,0,0,34.25126,1,1,1000,1000,1
177674,258703977,0,1.037103,-1.883858,0.1555113,1.000001,0.9999967,1.000002,0,0,36.50745,1,1,1000,1000,2
149061,226943353,0,-1.04337,-2.100851,0.038762,-3.423222,-0.06052626,-9.304616,0,0,35.55906,1,1,999,999,0
228481,315223860,0,-0.01952285,-2.299667,0.03961917,-0.8700588,0.00449422,-9.840271,0,0,37.96577,1,1,1000,1000,0
280341,372863295,0,1.427623,-2.244509,0.06339508,-0.64426,-0.02232468,-9.988392,0,0,39.19537,1,1,999,999,4
274071,365943564,0,2.517336,-0.2324988,0.04385557,-4.753342,0.01567063,-8.890324,0,0,39.05992,1,1,999,999,0
105123,177983778,0,-1.657959,2.139611,0.07859929,-5.238051,-0.1867301,-8.3986,0,0,33.88544,1,1,1000,1000,1
243165,331543996,0,2.979506,-10.60235,-7.541413,1.274533,-0.2659451,-5.79347,0,0,38.33821,1,1,999,999,3
104132,176863393,0,1.647597,2.242684,0.03637876,-5.260259,-1.012461,-8.525027,0,0,33.84387,1,1,999,999,1
9174,31663996,0,0.00042165,0.00043974,0.00055535,-0.00224861,-0.00037344,-9.817465,0,0,26.89861,1,1,1000,1000,0
295112,389303383,0,1.928635,-1.449122,0.05031145,0.0202105,0.01048671,-9.848073,0,0,39.50491,1,1,999,999,4
304378,399623420,0,2.333524,0.4847901,0.03904178,-0.04801854,0.05206458,-9.848416,0,0,39.69072,1,1,999,999,4
148880,226743433,0,-0.8341705,-1.927705,0.05034276,-3.728189,-0.05424441,-9.241685,0,0,35.55276,1,1,1000,1000,0
38858,104103342,0,-2.277983,0.8583782,-0.04788329,-1.556701,-0.05452605,-9.68083,0,0,30.78181,1,1,1000,1000,0
57332,124583480,0,0.3180759,-2.295076,0.03564195,-1.205582,0.01266522,-9.953094,0,0,31.72005,1,1,1000,1000,0
79956,149703428,0,-1.511157,1.755349,0.04708162,-0.9672781,-0.01822229,-9.838697,0,0,32.78674,1,1,1000,1000,1
220552,306424048,0,1.924444,-1.140592,0.182986,1.000001,0.9999967,1.000002,0,0,37.75637,1,1,999,999,0
160750,239904000,0,1.09557,1.612948,0.08387376,1.000001,0.9999967,1.000002,0,0,35.95823,1,1,1000,1000,2
274953,366904013,0,-1.060199,-2.022139,0.03530762,-3.59455,-0.00555435,-9.120109,0,0,39.0789,1,1,1000,1000,0
313296,409543617,0,1.075122,2.042204,0.03088626,0.02143451,0.02440533,-9.828874,0,0,39.86341,1,1,999,999,4
20319,83544069,0,-1.308773,2.2019,0.03921955,0.01382436,-0.02393094,-9.863823,0,0,29.77322,1,1,1000,1000,0
309598,405423599,0,-2.032278,-1.214379,0.03658673,0.02811936,-0.1079841,-9.864217,0,0,39.79238,1,1,999,999,4
270992,362503274,0,1.319939,2.39379,0.0465965,-4.761773,0.06476071,-8.243236,0,0,38.99142,1,1,999,999,0
237844,325623865,0,-0.00414724,-2.411334,0.04056379,-0.01458346,-0.02056687,-9.839819,0,0,38.20544,1,1,1000,1000,3
13219,75543937,0,0.00103566,0.00110837,0.00108678,-0.00045519,-0.00094138,-9.817107,0,0,29.36171,1,1,1000,1000,0
133740,209903505,0,-1.903916,1.879695,0.03271427,-4.842707,-0.06707882,-8.639855,0,0,35.00729,1,1,1000,1000,0
292748,386663606,0,0.1813167,2.408439,0.03773097,0.04282634,-0.06069675,-9.875219,0,0,39.45634,1,1,1000,1000,4
115480,189623287,0,-1.000935,-2.496284,1.111085,0.02226183,-0.01361881,-11.45308,0,0,34.30843,1,1,999,999,0
191130,273663824,0,-1.177324,2.873757,-0.2153094,1.000001,0.9999967,1.000002,0,0,36.92056,1,1,1000,1000,2
8712,31103387,0,0.00052154,0.0004888,0.00036762,-0.00026329,-0.00197719,-9.817927,0,0,26.86478,1,1,1000,1000,0
66104,134343741,0,1.590752,1.814474,0.03151155,-1.358675,-0.00284369,-9.843404,0,0,32.14514,1,1,1000,1000,0
106130,179143314,0,2.55885,-0.6766644,0.08959861,-5.162201,-0.4397104,-8.545633,0,0,33.92834,1,1,999,999,1
45727,111743618,0,-1.627166,-1.818678,0.02662015,-0.1434416,-0.04520972,-9.841642,0,0,31.13933,1,1,1000,1000,0
259003,349183604,0,0.00359575,0.00362249,-0.01628414,-0.05465451,0.007169,-9.817944,0,0,38.71862,1,1,999,999,3
74865,143984050,0,-0.740678,2.768025,0.00689071,-1.566719,0.00460177,-9.666098,0,0,32.55164,1,1,1000,1000,1
106289,179304083,0,-2.651319,-0.6975263,0.1126659,-4.928076,-0.4773386,-8.2233,0,0,33.93424,1,1,999,999,1
8893,31343291,0,0.00041432,0.00037437,0.00039207,-0.00097403,-0.00160057,-9.817918,0,0,26.87929,1,1,1000,1000,0
229738,316623300,0,1.666154,-1.744945,0.0537583,-0.2523658,-0.01006253,-9.916059,0,0,37.99852,1,1,999,999,0
105952,178943394,0,2.565053,-0.6467296,0.01469984,-5.227561,-0.440377,-8.537177,0,0,33.92095,1,1,999,999,1
221813,307823488,0,2.021391,0.266212,-0.04223017,1.000001,0.9999967,1.000002,0,0,37.7901,1,1,999,999,0
39480,104783903,0,-0.3047566,2.413369,0.08662274,-1.052845,-0.00305121,-9.900731,0,0,30.814,1,1,1000,1000,0
177831,258863913,0,-5.152086,-1.070546,0.2450145,1.000001,0.9999967,1.000002,0,0,36.51198,1,1,1000,1000,2
188126,270343486,0,2.930252,0.7639239,-0.1738096,1.000001,0.9999967,1.000002,0,0,36.83065,1,1,1000,1000,2
243407,331783900,0,5.420276,-4.649002,-11.44692,-0.3826081,0.1830134,-6.608866,0,0,38.34353,1,1,999,999,3
119601,194183962,0,-0.2750898,2.649765,-0.0620337,-4.41657,-0.00419385,-8.92141,0,0,34.46971,1,1,999,999,0
109057,182423668,0,-0.2953132,-2.604486,0.3065037,-4.798351,-0.1694564,-8.408243,0,0,34.04873,1,1,999,999,1
311478,407503600,0,-2.15014,-0.889338,0.0381403,-0.02708042,-0.01798723,-9.847996,0,0,39.82837,1,1,999,999,4
248884,337903951,0,0.00377217,0.00360568,-0.00394249,0.00216827,-0.0482776,-9.768446,0,0,38.47795,1,1,999,999,3
2950,23903768,0,0.00030031,0.00029405,0.00033189,-0.00127246,-0.00166475,-9.818172,0,0,26.42428,1,1,999,999,0
270011,361423706,0,0.1500565,2.978754,0.05186698,-4.744316,0.01470651,-8.92783,0,0,38.96975,1,1,1000,1000,0
85018,155383655,0,2.537966,0.2923495,0.04351386,-4.01925,0.0103351,-9.061539,0,0,33.0158,1,1,1000,1000,1
263625,354344039,0,0.00351919,0.00355816,-0.01663225,-0.00678675,0.05851448,-9.816965,0,0,38.82574,1,1,999,999,3
247437,336263774,0,-0.00896153,-0.3717582,0.2173713,-1.601102,-0.9734644,-8.90395,0,0,38.4422,1,1,999,999,3
26448,90343848,0,0.0619399,2.131201,0.03495073,0.03119956,0.00990477,-8.815509,0,0,30.11448,1,1,1000,1000,0
261524,351983317,0,0.00357633,0.00351465,-0.01657286,-0.00989331,0.02249794,-9.817135,0,0,38.77698,1,1,999,999,3
277560,369783694,0,-0.04681602,-2.054565,0.03423154,-2.278135,0.00332249,-9.713022,0,0,39.13547,1,1,999,999,0
99191,171343935,0,2.323822,-1.595426,0.07158257,-5.875972,-0.3583348,-8.054658,0,0,33.6367,1,1,1000,1000,1
173372,253943382,0,0.5285581,-1.799172,-0.2587367,1.000001,0.9999967,1.000002,0,0,36.37163,1,1,999,999,2
181057,262463306,0,0.1013105,-0.1696127,0.2289863,1.000001,0.9999967,1.000002,0,0,36.61323,1,1,999,999,2
40201,105583583,0,0.7373271,2.259898,0.01691134,-0.6061594,0.02470415,-9.899181,0,0,30.85178,1,1,1000,1000,0
63177,131063387,0,-2.03111,1.209542,0.04586401,-0.4005482,-0.0681907,-9.87168,0,0,32.00382,1,1,1000,1000,0
305814,401223613,0,0.7758316,2.141098,0.03412323,-0.01280306,0.02974152,-9.817709,0,0,39.71896,1,1,1000,1000,4
210747,295503418,0,2.668027,-0.4917215,-0.00676566,1.000001,0.9999967,1.000002,0,0,37.48785,1,1,1000,1000,2
225115,311463698,0,0.3534459,-2.447936,0.04185587,-0.2277156,0.06583126,-10.04579,0,0,37.87705,1,1,999,999,0
321014,418103525,0,-0.01312458,0.00555595,0.00272638,-0.00540108,-0.00921799,-9.399416,0,0,40.0079,1,1,1000,1000,4
287376,380703491,0,2.186137,1.342059,0.03769755,-4.787827,0.00735498,-8.824063,0,0,39.3451,1,1,999,999,4
83950,154183302,0,2.466918,1.07057,0.05878443,-2.869315,-0.04711663,-9.622499,0,0,32.96777,1,1,1000,1000,1
84958,155343671,0,-1.765903,-1.88827,0.03133083,-3.816413,-0.0355168,-8.793293,0,0,33.01421,1,1,1000,1000,1
229817,316703268,0,-0.9488941,-2.119237,0.03897183,-0.2342151,0.00620063,-9.890607,0,0,38.00038,1,1,999,999,0
165531,245223538,0,-2.253711,-0.8913527,0.0154814,1.000001,0.9999967,1.000002,0,0,36.11715,1,1,1000,1000,2
122060,196943691,0,0.778509,-2.420369,0.05340483,-4.805673,-0.02663636,-8.462107,0,0,34.56615,1,1,999,999,0
146421,223983704,0,2.259778,1.389758,0.09264566,-4.861909,-0.294081,-8.827353,0,0,35.46545,1,1,999,999,0
65624,133783965,0,-2.138272,-0.5546394,0.03552873,-1.563126,-0.01255528,-9.686705,0,0,32.12112,1,1,1000,1000,0
158512,237423326,0,2.847722,-0.04191989,0.03210314,1.000001,0.9999967,1.000002,0,0,35.88317,1,1,999,999,0
292590,386503670,0,-1.72759,-1.655518,0.02938811,0.1272888,-0.00751379,-9.820181,0,0,39.45338,1,1,1000,1000,4
306719,402224046,0,-0.5812532,2.305831,0.04917517,-0.03708676,-0.01619972,-9.86067,0,0,39.73654,1,1,999,999,4
152826,231103355,0,0.7155892,2.249465,0.02307262,0.546251,0.7937129,-1.327429,0,0,35.68907,1,1,1000,1000,0
20139,83343316,0,-1.464446,2.063056,-0.00862544,0.01606446,-0.02907723,-9.790811,0,0,29.76307,1,1,1000,1000,0
140024,216864053,0,2.360432,-1.181987,0.04939532,-4.982513,0.00778156,-8.549862,0,0,35.23645,1,1,1000,1000,0
101921,174383552,0,-0.9250376,2.76381,0.00943902,-5.371373,-0.8933343,-8.45288,0,0,33.75127,1,1,1000,1000,1
139301,216063540,0,2.346636,-1.286707,0.07951264,-4.948433,-0.07550551,-8.633919,0,0,35.21038,1,1,1000,1000,0
101310,173703824,0,-2.764459,-0.6704587,0.1159358,-5.274669,-0.7639685,-7.917978,0,0,33.72574,1,1,1000,1000,1
327482,425543881,0,0.00253365,0.00247064,0.00259876,-0.00125977,-0.00268853,-9.81749,0,0,40.13019,1,1,999,999,4
27249,91223496,0,2.222572,-0.1772215,0.03449054,-0.01701611,0.0156479,-9.184208,0,0,30.15808,1,1,1000,1000,0
296749,391143480,0,-2.314678,0.564143,0.04762979,0.02694181,-0.00229692,-9.857431,0,0,39.53851,1,1,1000,1000,4
39377,104663951,0,2.112207,1.17813,0.06764931,-1.162107,0.04075698,-9.946802,0,0,30.80832,1,1,1000,1000,0
230798,317783669,0,-2.151109,-1.298829,-0.1116165,-0.4927312,-0.01956306,-10.23762,0,0,38.02554,1,1,999,999,0
317234,413903539,0,1.21664,2.039036,0.03208793,-0.04069148,0.04831928,-9.814242,0,0,39.93752,1,1,1000,1000,4
218310,303943374,0,-1.539689,-3.37889,0.3751459,1.000001,0.9999967,1.000002,0,0,37.69624,1,1,999,999,0
87786,158504073,0,0.341267,2.707016,0.1154459,-4.944378,-0.207766,-8.655594,0,0,33.13979,1,1,1000,1000,1
195371,278383602,0,-0.5432042,-2.466614,-0.03036567,1.000001,0.9999967,1.000002,0,0,37.04668,1,1,1000,1000,2
68808,137343374,0,2.234232,0.3164677,-0.08312984,-0.2134509,0.00743966,-9.956743,0,0,32.27304,1,1,1000,1000,1
200864,284503653,0,-1.507148,-2.683112,-0.1040442,1.000001,0.9999967,1.000002,0,0,37.20729,1,1,999,999,2
218132,303743454,0,-1.116164,-3.452666,0.1710528,1.000001,0.9999967,1.000002,0,0,37.69137,1,1,1000,1000,0
70594,139303423,0,-1.70212,-1.516147,0.01766569,-1.258672,-0.03931984,-9.816413,0,0,32.35592,1,1,1000,1000,1
306598,402063277,0,-1.197095,-2.029729,0.0340029,0.02072747,0.0042364,-9.816397,0,0,39.73373,1,1,999,999,4
116018,190223880,0,-0.9624346,-2.417659,1.065956,-0.3762856,-0.7371066,-10.67215,0,0,34.32979,1,1,1000,1000,0
161650,240903600,0,-0.3475411,1.352434,0.08544958,1.000001,0.9999967,1.000002,0,0,35.98831,1,1,999,999,2
99251,171383919,0,-1.014537,2.719887,0.06420547,-5.646148,-0.4549327,-8.172936,0,0,33.63821,1,1,1000,1000,1
91544,162744043,0,-1.333352,-2.798228,0.09663204,-5.440381,0.00844847,-7.773959,0,0,33.30624,1,1,999,999,1
31914,96383931,0,-2.33715,0.2008907,0.04893584,0.01049705,-0.00700876,-9.833419,0,0,30.41118,1,1,1000,1000,0
14034,76503553,0,0.00103659,0.00103985,0.00111943,-0.00087764,-0.00094722,-9.817863,0,0,29.41167,1,1,1000,1000,0
137442,214023523,0,-2.584208,-0.7010098,0.1105484,-4.714959,-0.08529784,-8.386628,0,0,35.14359,1,1,999,999,0
291707,385544054,0,2.254133,-0.9774579,0.05572949,0.1090216,0.0181787,-9.857415,0,0,39.4356,1,1,999,999,4
218935,304623935,0,-1.364453,-2.952804,0.4101201,1.000001,0.9999967,1.000002,0,0,37.71278,1,1,999,999,0
121421,196223979,0,-1.370902,-2.264641,0.01590458,-4.689915,-0.02455331,-8.327508,0,0,34.54108,1,1,1000,1000,0
220733,306623968,0,2.08972,-1.173854,0.1294603,1.000001,0.9999967,1.000002,0,0,37.7612,1,1,999,999,0
255583,345383458,0,0.00375582,0.00362431,-0.00558205,-0.02814117,-0.01440282,-9.817269,0,0,38.63855,1,1,999,999,3
332457,431304076,0,0.00241067,0.00239971,0.00246755,0.00054639,-0.00181854,-9.817381,0,0,40.22279,1,1,1000,1000,4
53562,120423478,0,-0.349872,2.405819,0.03323217,-0.7758088,-0.0230387,-9.906715,0,0,31.53461,1,1,1000,1000,0
236123,323703800,0,-1.462129,1.852993,0.05246737,-0.04229828,-0.03405924,-9.842905,0,0,38.16182,1,1,1000,1000,0
207686,292103945,0,2.509104,-0.4449071,0.0552417,1.000001,0.9999967,1.000002,0,0,37.40223,1,1,999,999,2
137141,213663667,0,2.226557,-1.197615,0.07988684,-4.877794,-0.1614055,-8.625673,0,0,35.13175,1,1,1000,1000,0
164433,243984034,0,3.229777,2.933799,0.2207188,1.000001,0.9999967,1.000002,0,0,36.08036,1,1,999,999,2
56269,123423944,0,0.4734892,2.704916,0.04455398,-1.322269,-0.03829792,-10.17295,0,0,31.6686,1,1,1000,1000,0
