LineNo,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U,labels
202388,286203806,0,6,99035200,2233,10,1.21,-35.3624785,149.1651895,41.64,1.494,76.41046,0.531,0,1,2
279194,371603799,0,6,99120600,2233,10,1.21,-35.3632707,149.1636113,36.79,0.9390001,271.5676,-0.03,0,1,0
87876,158604033,0,1,98907600,2233,3,1.21,-35.3618473,149.162636,38.61,10.028,359.8292,0.192,0,1,1
154537,233003428,0,6,98982000,2233,10,1.21,-35.3618385,149.1644751,41.75,1.791,91.58638,-0.549,0,1,0
252718,342203897,0,6,99091200,2233,10,1.21,-35.363268,149.16495,20.6,0,357.2112,0,0,1,3
47060,113203867,0,6,98862200,2233,10,1.21,-35.3630598,149.1626742,38.43,2.599,354.403,0.014,0,1,0
153459,231803908,0,6,98980800,2233,10,1.21,-35.3618424,149.1644705,39.54,0.974,59.70848,-1.348,0,1,0
323250,420603358,0,6,99169600,2233,10,1.21,-35.3632729,149.1626772,19.68,0,300.511,0,0,1,4
297718,392203889,0,6,99141200,2233,10,1.21,-35.3632729,149.1626762,36.59,0.042,75.86133,0.7320001,0,1,4
232609,319803694,0,6,99068800,2233,10,1.21,-35.3632256,149.1651659,38.18,3.443,174.3829,-0.014,0,1,0
91791,163003939,0,1,98912000,2233,3,1.21,-35.3614211,149.1626407,38.3,11.663,1.52992,-0.248,0,1,1
157780,236603654,0,6,98985600,2233,10,1.21,-35.3618438,149.1646481,41.15,2.314,91.59325,0.055,0,1,0
56619,123803792,0,6,98872800,2233,10,1.21,-35.3628372,149.1626623,38.41,4.003,359.8398,0.055,0,1,0
78977,148603868,0,1,98897600,2233,3,1.21,-35.3623317,149.1626411,38.42,3.613,358.492,-0.002,0,1,1
280805,373403912,0,6,99122400,2233,10,1.21,-35.3632704,149.1635838,36.83,2.995,270.2094,-0.031,0,1,4
151653,229803875,0,6,98978800,2233,10,1.21,-35.3618382,149.1643843,39.18,5.97,96.51787,0.058,0,1,0
289619,383203324,0,6,99132200,2233,10,1.21,-35.3632738,149.1627179,36.86,4.726,269.7345,0.027,0,1,4
140677,217603757,0,6,98966600,2233,10,1.21,-35.3611364,149.1635854,39.7,9.869,153.7784,0,0,1,0
128796,204404039,0,6,98953400,2233,10,1.21,-35.3600175,149.1631469,39.58,9.945001,168.9144,-0.005,0,1,0
28504,92603777,0,6,98841600,2233,10,1.21,-35.3632725,149.1626746,38.39,0.045,211.4198,0.119,0,1,0
117270,191603328,0,6,98940600,2233,10,1.21,-35.3589426,149.1629979,39.22,5.722,174.6466,-0.096,0,1,0
4471,25803841,0,6,98774800,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
153816,232203748,0,6,98981200,2233,10,1.21,-35.3618398,149.1644695,40.21,0.989,305.1163,-2.1,0,1,0
3352,24403568,0,6,98773400,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
240535,328603506,0,6,99077600,2233,10,1.21,-35.3632701,149.1651516,37.96,3.029,270.445,0.047,0,1,3
267839,359003841,0,6,99108000,2233,10,1.21,-35.3632639,149.1647476,27.54,8.351001,275.0371,-1.23,0,1,0
38045,103203702,0,6,98852200,2233,10,1.21,-35.3632637,149.1626756,38.44,2.379,3.04262,0.034,0,1,0
244140,332603572,0,6,99081600,2233,10,1.21,-35.3632719,149.1649822,33.51,2.531,253.1255,6.078,0,1,3
120152,194803714,0,6,98943800,2233,10,1.21,-35.3591748,149.1630209,39.52,9.504001,176.1143,-0.03,0,1,0
309768,405603527,0,6,99154600,2233,10,1.21,-35.3632728,149.1626772,25.65,0.005,84.10711,0.483,0,1,4
307792,403403574,0,6,99152400,2233,10,1.21,-35.3632726,149.1626774,26.71,0.007,239.0398,0.494,0,1,4
290700,384403677,0,6,99133400,2233,10,1.21,-35.3632738,149.162676,36.84,1.661,270.6819,0.013,0,1,4
56440,123603872,0,6,98872600,2233,10,1.21,-35.362844,149.1626624,38.42,3.624,0.10486,0.075,0,1,0
294301,388403743,0,6,99137400,2233,10,1.21,-35.3632726,149.1626765,36.85,0.046,79.50948,-0.012,0,1,4
247368,336203798,0,6,99085200,2233,10,1.21,-35.3632729,149.1649501,20.5,0.531,177.7419,0.5330001,0,1,3
148052,225803809,0,6,98974800,2233,10,1.21,-35.3617097,149.1641167,39.4,9.353001,130.9089,0.035,0,1,0
159580,238603687,0,6,98987600,2233,10,1.21,-35.3618322,149.164696,43.25,4.92,50.52492,-2.492,0,1,2
78266,147803355,0,1,98896800,2233,3,1.21,-35.3623514,149.1626418,38.42,1.8,357.8499,-0.006,0,1,1
36606,101603509,0,6,98850600,2233,10,1.21,-35.3632735,149.1626748,38.48,0.008,357.1144,-0.011,0,1,0
199519,283003420,0,6,99032000,2233,10,1.21,-35.3624016,149.1651422,38.15,3.899,253.6242,0.269,0,1,2
320383,417403805,0,6,99166400,2233,10,1.21,-35.3632729,149.1626772,19.97,0.003,273.4081,0.482,0,1,4
276307,368403413,0,6,99117400,2233,10,1.21,-35.363271,149.163782,36.85,7.66,270.2249,-0.228,0,1,0
134010,210203385,0,6,98959200,2233,10,1.21,-35.3605207,149.1632943,39.63,9.97,163.0975,-0.011,0,1,0
264958,355803455,0,6,99104800,2233,10,1.21,-35.3632748,149.1649235,22.23,4.755,244.5399,-2.196,0,1,3
253438,343003577,0,6,99092000,2233,10,1.21,-35.363268,149.16495,20.6,0.001,123.9263,0,0,1,3
86452,157003840,0,1,98906000,2233,3,1.21,-35.3619872,149.1626373,38.77,9.330001,359.6807,0.07300001,0,1,1
123932,199003700,0,6,98948000,2233,10,1.21,-35.3595417,149.1630595,39.55,9.837001,172.7676,-0.002,0,1,0
90367,161403746,0,1,98910400,2233,3,1.21,-35.3615839,149.1626369,38.12,10.974,0.70386,0.031,0,1,1
205261,289403359,0,6,99038400,2233,10,1.21,-35.3625071,149.1651689,38.04,6.007,107.1766,-0.426,0,1,2
122492,197403507,0,6,98946400,2233,10,1.21,-35.3594017,149.1630395,39.54,9.827001,175.2017,-0.01,0,1,0
175791,256603984,0,6,99005600,2233,10,1.21,-35.3618853,149.1651295,40.2,2.17,94.09267,1.619,0,1,2
248615,337604071,0,6,99086600,2233,10,1.21,-35.363268,149.16495,20.61,0.085,332.0311,0.062,0,1,3
88054,158803953,0,1,98907800,2233,3,1.21,-35.3618294,149.162636,38.57,10.089,359.8358,0.212,0,1,1
5912,27603954,0,6,98776600,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
224327,310604042,0,6,99059600,2233,10,1.21,-35.3630449,149.1651588,37.95,2.676,155.2301,0.178,0,1,0
293581,387604063,0,6,99136600,2233,10,1.21,-35.3632728,149.1626756,36.83,0.173,80.28502,-0.019,0,1,4
106200,179203290,0,1,98928200,2233,3,1.21,-35.3597481,149.1628232,39.09,10.357,8.265079,0.002,0,1,1
287823,381203291,0,6,99130200,2233,10,1.21,-35.3632728,149.1628729,36.88,8.886001,269.4941,-0.005,0,1,4
136532,213003931,0,6,98962000,2233,10,1.21,-35.3607599,149.1633867,39.66,9.84,158.527,-0.012,0,1,0
287465,380803451,0,6,99129800,2233,10,1.21,-35.3632726,149.1629131,36.88,9.308001,269.5289,-0.011,0,1,4
90010,161003906,0,1,98910000,2233,3,1.21,-35.361623,149.1626364,38.14,10.827,0.55003,0.089,0,1,1
257394,347403483,0,6,99096400,2233,10,1.21,-35.363268,149.16495,20.6,0,88.40829,0,0,1,3
215869,301203637,0,6,99050200,2233,10,1.21,-35.3627898,149.1651293,39.28,3.47,186.1716,-1.142,0,1,2
121411,196203987,0,6,98945200,2233,10,1.21,-35.3592961,149.1630305,39.54,9.772,176.2033,-0.005,0,1,0
203827,287803999,0,6,99036800,2233,10,1.21,-35.362471,149.1651489,39.06,4.074,246.5295,1.454,0,1,2
32105,96603843,0,6,98845600,2233,10,1.21,-35.3632732,149.1626748,38.41,0.012,52.86749,-0.013,0,1,0
57342,124603472,0,6,98873600,2233,10,1.21,-35.3628085,149.1626622,38.38,3.594,359.578,0.025,0,1,0
58962,126403585,0,6,98875400,2233,10,1.21,-35.3627709,149.1626619,38.38,1.191,0.82856,-0.006,0,1,0
114928,189003535,0,6,98938000,2233,10,1.21,-35.3589038,149.1629922,39.45,4.973,4.72132,0.132,0,1,0
55715,122803359,0,6,98871800,2233,10,1.21,-35.3628627,149.1626623,38.51,1.546,1.14213,0.148,0,1,0
109047,182403676,0,1,98931400,2233,3,1.21,-35.3594594,149.1628788,39.15,9.992001,9.55412,-0.08000001,0,1,1
276670,368804086,0,6,99117800,2233,10,1.21,-35.3632708,149.1637481,36.94,7.563,270.1614,-0.242,0,1,0
307972,403603494,0,6,99152600,2233,10,1.21,-35.3632726,149.1626774,26.61,0.011,225.2164,0.493,0,1,4
159041,238003927,0,6,98987000,2233,10,1.21,-35.3618426,149.1646738,41.92,2.525,70.22458,-1.941,0,1,2
264237,355003775,0,6,99104000,2233,10,1.21,-35.363268,149.1649497,20.83,0.447,268.8068,-1.241,0,1,3
105489,178403610,0,1,98927400,2233,3,1.21,-35.3598221,149.1628106,39.1,10.492,7.89149,0.013,0,1,1
82536,152603934,0,1,98901600,2233,3,1.21,-35.3622507,149.1626364,38.45,1.375,358.7271,-0.1,0,1,1
62750,130603571,0,6,98879600,2233,10,1.21,-35.3626809,149.1626621,38.31,2.159,359.6058,-0.004,0,1,0
259374,349603436,0,6,99098600,2233,10,1.21,-35.363268,149.16495,20.6,0.001,162.06,0,0,1,3
236573,324203600,0,6,99073200,2233,10,1.21,-35.3632698,149.1651713,38.06,0.039,246.1411,0.014,0,1,3
266039,357003808,0,6,99106000,2233,10,1.21,-35.3632886,149.1648804,24.96,3.212,282.1339,-1.542,0,1,3
180990,262403330,0,6,99011400,2233,10,1.21,-35.3620151,149.1651527,43.79,4.217,243.8024,-2.056,0,1,2
99261,171403911,0,1,98920400,2233,3,1.21,-35.3605164,149.162705,39.5,11.592,5.43686,0.035,0,1,1
34443,99203636,0,6,98848200,2233,10,1.21,-35.3632732,149.1626748,38.45,0.014,191.7019,-0.012,0,1,0
123213,198204020,0,6,98947200,2233,10,1.21,-35.3594717,149.1630489,39.55,9.816001,173.0445,0,0,1,0
220723,306603976,0,6,99055600,2233,10,1.21,-35.3629393,149.1651442,37.52,1.826,146.4822,-0.978,0,1,0
181710,263203843,0,6,99012200,2233,10,1.21,-35.3620327,149.1651241,44.61,3.32,209.9812,-0.06500001,0,1,2
153096,231404068,0,6,98980400,2233,10,1.21,-35.3618429,149.1644622,39.17,2.758,91.71183,-0.365,0,1,0
85561,156003407,0,1,98905000,2233,3,1.21,-35.3620681,149.1626375,38.81,8.704,0.0023,-0.006,0,1,1
56978,124203632,0,6,98873200,2233,10,1.21,-35.3628224,149.1626623,38.39,4.104,359.427,0.035,0,1,0
265138,356003375,0,6,99105000,2233,10,1.21,-35.3632786,149.1649143,22.72,4.607,239.9451,-2.663,0,1,3
280985,373603832,0,6,99122600,2233,10,1.21,-35.3632704,149.1635766,36.83,3.512,270.0505,-0.031,0,1,4
228111,314804028,0,6,99063800,2233,10,1.21,-35.3631216,149.1651583,38.28,3.592,180.7554,-0.033,0,1,0
333404,432403636,0,6,99181400,2233,10,1.21,-35.3632729,149.1626772,19.68,0,316.192,0,0,1,4
166597,246403899,0,6,98995400,2233,10,1.21,-35.3617549,149.1649082,42.99,4.449,141.6351,1.257,0,1,2
144809,222203583,0,6,98971200,2233,10,1.21,-35.3614855,149.1638482,39.6,9.973001,147.8633,0.028,0,1,0
142658,219803710,0,6,98968800,2233,10,1.21,-35.3613038,149.1637072,39.65,9.962001,147.7537,0.016,0,1,0
241975,330203699,0,6,99079200,2233,10,1.21,-35.3632695,149.1650716,37.94,4.671,269.7235,0.014,0,1,3
222345,308404089,0,6,99057400,2233,10,1.21,-35.3629637,149.165143,38.63,3.636,191.7478,0.023,0,1,0
294481,388603663,0,6,99137600,2233,10,1.21,-35.3632726,149.1626766,36.85,0.02,81.01111,-0.007,0,1,4
199695,283203340,0,6,99032200,2233,10,1.21,-35.3624043,149.1651335,38.1,4.463,243.8728,0.186,0,1,2
281525,374203592,0,6,99123200,2233,10,1.21,-35.3632705,149.1635484,36.85,5.012,269.8457,-0.024,0,1,4
138332,215003964,0,6,98964000,2233,10,1.21,-35.3609238,149.1634713,39.67,9.907001,156.3866,-0.015,0,1,0
76841,146203995,0,1,98895200,2233,3,1.21,-35.3623687,149.1626431,38.41,1.537,356.3005,-0.003,0,1,1
10233,33003460,0,6,98782000,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
225408,311803562,0,6,99060800,2233,10,1.21,-35.3630601,149.1651661,37.96,0.6,177.5641,-0.134,0,1,0
327379,425403937,0,6,99174400,2233,10,1.21,-35.3632729,149.1626772,19.68,0,172.3521,0,0,1,4
141397,218403437,0,6,98967400,2233,10,1.21,-35.3611978,149.1636274,39.68,9.798,149.3185,0.03,0,1,0
111896,185604062,0,1,98934600,2233,3,1.21,-35.3591802,149.1629366,39.39,9.742001,9.61415,-0.053,0,1,1
169482,249603452,0,6,98998600,2233,10,1.21,-35.361803,149.1650293,36.86,3.838,90.65121,0.7410001,0,1,2
319664,416603292,0,6,99165600,2233,10,1.21,-35.3632729,149.1626772,20.36,0.002,53.28257,0.48,0,1,4
154717,233203348,0,6,98982200,2233,10,1.21,-35.3618387,149.1644796,41.79,2.463,93.38393,0.031,0,1,0
109936,183403276,0,1,98932400,2233,3,1.21,-35.3593713,149.1628972,39.24,9.889001,9.31654,-0.096,0,1,1
310489,406404040,0,6,99155400,2233,10,1.21,-35.3632728,149.1626772,25.26,0.002,71.82663,0.471,0,1,4
173264,253803438,0,6,99002800,2233,10,1.21,-35.3618242,149.1651312,40.86,2.768,137.3812,0.286,0,1,2
33362,98003283,0,6,98847000,2233,10,1.21,-35.3632732,149.1626748,38.43,0.002,202.6915,-0.014,0,1,0
292320,386203790,0,6,99135200,2233,10,1.21,-35.3632734,149.1626705,36.82,0.452,84.63734,0.002,0,1,4
318941,415803612,0,6,99164800,2233,10,1.21,-35.3632729,149.1626772,20.74,0.008,103.9288,0.485,0,1,4
185676,267603749,0,6,99016600,2233,10,1.21,-35.36211,149.1650612,41.32,3.275,272.2437,-0.725,0,1,2
142836,220003630,0,6,98969000,2233,10,1.21,-35.361319,149.1637189,39.64,9.97,147.604,0.017,0,1,0
315166,411603626,0,6,99160600,2233,10,1.21,-35.3632728,149.1626774,22.77,0.011,272.8431,0.482,0,1,4
22551,86003918,0,6,98835000,2233,10,1.21,-35.3632732,149.1626762,30.23,0.016,67.30103,-2.22,0,1,0
144452,221803743,0,6,98970800,2233,10,1.21,-35.3614552,149.163825,39.61,9.974001,147.8429,0.01,0,1,0
331507,430203683,0,6,99179200,2233,10,1.21,-35.3632729,149.1626772,19.68,0,95.68102,0,0,1,4
166237,246004059,0,6,98995000,2233,10,1.21,-35.3617449,149.1648956,43.42,3.651,124.0726,0.873,0,1,2
268020,359203761,0,6,99108200,2233,10,1.21,-35.3632628,149.164729,27.78,8.607,273.4153,-1.233,0,1,0
123032,198003267,0,6,98947000,2233,10,1.21,-35.3594542,149.1630463,39.55,9.801001,173.2425,0,0,1,0
101575,174003704,0,1,98923000,2233,3,1.21,-35.3602514,149.1627404,39.31,11.287,7.02284,0.074,0,1,1
139412,216203484,0,6,98965200,2233,10,1.21,-35.3610216,149.1635236,39.69,9.942,156.4955,-0.011,0,1,0
3671,24803408,0,6,98773800,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
61485,129203298,0,6,98878200,2233,10,1.21,-35.3627203,149.1626623,38.32,4.067,359.5261,0.01,0,1,0
148231,226003729,0,6,98975000,2233,10,1.21,-35.3617204,149.164132,39.39,9.066,130.927,0.041,0,1,0
279915,372403479,0,6,99121400,2233,10,1.21,-35.3632706,149.1636043,36.81,0.969,271.8728,-0.005,0,1,0
171641,252003325,0,6,99001000,2233,10,1.21,-35.361851,149.1650958,39.24,2.881,32.23488,-1.731,0,1,2
223426,309603609,0,6,99058600,2233,10,1.21,-35.3630136,149.1651446,38.28,4.614,165.9787,0.41,0,1,0
114570,188603695,0,6,98937600,2233,10,1.21,-35.3589264,149.1629892,39.5,7.602,7.71916,0.07300001,0,1,1
184234,266003556,0,6,99015000,2233,10,1.21,-35.3620862,149.1651487,40.4,3.845,230.8652,1.052,0,1,2
177046,258003424,0,6,99007000,2233,10,1.21,-35.3619135,149.165166,37.44,3.761,181.717,1.589,0,1,2
183334,265003956,0,6,99014000,2233,10,1.21,-35.3620669,149.1651549,42.26,2.428,134.8011,1.959,0,1,2
7672,29803907,0,6,98778800,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
318220,415003932,0,6,99164000,2233,10,1.21,-35.3632728,149.1626772,21.13,0.011,162.0228,0.481,0,1,4
49947,116403420,0,6,98865400,2233,10,1.21,-35.3629786,149.1626633,38.43,1.139,355.3342,-0.011,0,1,0
191423,274003688,0,6,99023000,2233,10,1.21,-35.362214,149.1651695,38.92,5.106,152.5774,-1.031,0,1,2
207957,292403825,0,6,99041400,2233,10,1.21,-35.3625442,149.1652604,38.76,4.5,246.1236,1.365,0,1,2
22733,86203838,0,6,98835200,2233,10,1.21,-35.3632732,149.1626762,30.67,0.015,57.70493,-2.233,0,1,0
195916,279003354,0,6,99028000,2233,10,1.21,-35.3623264,149.1651636,38.8,4.455,242.9171,-0.183,0,1,2
41293,106803928,0,6,98855800,2233,10,1.21,-35.3631775,149.1626742,38.47,0.841,358.8412,-0.012,0,1,0
77553,147003675,0,1,98896000,2233,3,1.21,-35.3623597,149.1626423,38.42,0.98,355.54,-0.004,0,1,1
138154,214804044,0,6,98963800,2233,10,1.21,-35.3609074,149.1634624,39.67,9.916,156.454,-0.014,0,1,0
80577,150403981,0,1,98899400,2233,3,1.21,-35.362279,149.1626383,38.41,2.215,356.6032,0,0,1,1
13949,76403593,0,6,98825400,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
102999,175603897,0,1,98924600,2233,3,1.21,-35.3600921,149.162765,39.2,11.062,7.44267,0.052,0,1,1
156158,234803541,0,6,98983800,2233,10,1.21,-35.3618422,149.1645663,41.53,5.901,91.20157,0.277,0,1,0
21831,85203405,0,6,98834200,2233,10,1.21,-35.3632732,149.1626762,28.47,0.015,148.3443,-2.158,0,1,0
101753,174203624,0,1,98923200,2233,3,1.21,-35.3602313,149.1627433,39.29,11.251,7.0257,0.07,0,1,1
174170,254803871,0,6,99003800,2233,10,1.21,-35.3618583,149.1651422,40.49,5.075,187.051,-0.504,0,1,2
13445,75803833,0,6,98824800,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
10715,33604053,0,6,98782600,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
22373,85803998,0,6,98834800,2233,10,1.21,-35.3632732,149.1626762,29.78,0.016,74.06325,-2.21,0,1,0
271803,363403747,0,6,99112400,2233,10,1.21,-35.3632701,149.1642735,32.77,10.114,270.0396,-0.846,0,1,0
59324,126803425,0,6,98875800,2233,10,1.21,-35.3627673,149.1626619,38.38,0.839,1.39362,-0.002,0,1,0
209216,293803265,0,6,99042800,2233,10,1.21,-35.3625878,149.1651862,37.31,5.138,208.9208,0.437,0,1,2
23634,87203438,0,6,98836200,2233,10,1.21,-35.3632732,149.1626763,32.93,0.017,32.19479,-2.28,0,1,0
113678,187603262,0,1,98936600,2233,3,1.21,-35.3590086,149.1629721,39.48,9.639001,9.808499,-0.032,0,1,1
60224,127803858,0,6,98876800,2233,10,1.21,-35.36276,149.1626623,38.35,1.502,0.92392,0.045,0,1,0
115288,189403375,0,6,98938400,2233,10,1.21,-35.3588909,149.1629932,39.4,2.312,2.20739,0.145,0,1,0
97305,169203958,0,1,98918200,2233,3,1.21,-35.3607486,149.162681,39.5,11.956,4.19631,-0.062,0,1,1
286926,380203691,0,6,99129200,2233,10,1.21,-35.3632722,149.1629759,36.87,9.657001,269.696,-0.008,0,1,4
243960,332403652,0,6,99081400,2233,10,1.21,-35.3632707,149.164988,34.66,2.824,258.0946,5.494,0,1,3
37327,102404022,0,6,98851400,2233,10,1.21,-35.3632732,149.1626748,38.47,0.309,6.94847,0.044,0,1,0
168761,248803772,0,6,98997800,2233,10,1.21,-35.3618157,149.1649962,38.02,4.027,59.62629,2.114,0,1,2
35884,100803829,0,6,98849800,2233,10,1.21,-35.3632735,149.1626748,38.47,0.017,197.0659,-0.013,0,1,0
30304,94603810,0,6,98843600,2233,10,1.21,-35.3632731,149.1626746,38.39,0.031,164.6806,-0.009,0,1,0
312469,408603993,0,6,99157600,2233,10,1.21,-35.3632728,149.1626774,24.21,0.007,116.077,0.478,0,1,4
81109,151003741,0,1,98900000,2233,3,1.21,-35.3622686,149.1626375,38.41,1.69,356.4073,-0.004,0,1,1
305803,401203621,0,6,99150200,2233,10,1.21,-35.3632728,149.1626774,27.79,0.011,336.6461,0.492,0,1,4
125013,200204053,0,6,98949200,2233,10,1.21,-35.3596473,149.1630765,39.55,9.898001,172.4697,-0.012,0,1,0
209938,294603778,0,6,99043600,2233,10,1.21,-35.3626148,149.1651846,37.25,3.58,148.084,-0.25,0,1,2
89834,160803986,0,1,98909800,2233,3,1.21,-35.3616424,149.1626361,38.16,10.762,0.43809,0.121,0,1,1
291959,385803950,0,6,99134800,2233,10,1.21,-35.3632736,149.1626688,36.82,0.335,82.92876,0.007,0,1,4
83071,153203694,0,1,98902200,2233,3,1.21,-35.3622394,149.162636,38.52,3.008,359.979,-0.108,0,1,1
134551,210803978,0,6,98959800,2233,10,1.21,-35.3605723,149.1633135,39.63,9.988001,163.1493,-0.007,0,1,0
104421,177204090,0,1,98926200,2233,3,1.21,-35.3599362,149.1627906,39.13,10.842,7.84107,0.03,0,1,1
329273,427603890,0,6,99176600,2233,10,1.21,-35.3632729,149.1626772,19.68,0,82.59368,0,0,1,4
260453,350803789,0,6,99099800,2233,10,1.21,-35.363268,149.16495,20.6,0.001,109.2256,0,0,1,3
113318,187203422,0,1,98936200,2233,3,1.21,-35.3590428,149.162965,39.46,9.652,9.59229,-0.036,0,1,1
12956,36403766,0,6,98785400,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
185316,267203909,0,6,99016200,2233,10,1.21,-35.3621092,149.1650809,40.82,5.665,262.7718,-1.606,0,1,2
87698,158403280,0,1,98907400,2233,3,1.21,-35.3618655,149.1626361,38.65,9.96,359.7365,0.167,0,1,1
330303,428803410,0,6,99177800,2233,10,1.21,-35.3632729,149.1626772,19.68,0,150.2507,0,0,1,4
269639,361003874,0,6,99110000,2233,10,1.21,-35.3632651,149.1645422,30.03,10.007,267.3428,-1.267,0,1,0
161740,241003560,0,6,98990000,2233,10,1.21,-35.3618071,149.1647329,47.56,3.499,175.7505,0.535,0,1,2
7190,29203314,0,6,98778200,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
40932,106404088,0,6,98855400,2233,10,1.21,-35.3631811,149.1626743,38.46,1.193,357.6377,-0.017,0,1,0
117990,192403841,0,6,98941400,2233,10,1.21,-35.3589885,149.1630032,39.32,7.143,174.7178,-0.154,0,1,0
331333,430003763,0,6,99179000,2233,10,1.21,-35.3632729,149.1626772,19.68,0,180.4104,0,0,1,4
31562,96004083,0,6,98845000,2233,10,1.21,-35.3632732,149.1626747,38.41,0.003,134.7411,-0.012,0,1,0
67076,135403317,0,6,98884400,2233,10,1.21,-35.3625825,149.1626621,38.29,2.412,359.5294,-0.002,0,1,0
84672,155003807,0,1,98904000,2233,3,1.21,-35.3621433,149.1626372,38.77,7.947001,0.47053,-0.08000001,0,1,1
26157,90003984,0,6,98839000,2233,10,1.21,-35.3632728,149.1626762,38.47,0.017,311.5455,-0.951,0,1,0
59864,127404018,0,6,98876400,2233,10,1.21,-35.3627637,149.1626621,38.37,0.6810001,3.48593,0.042,0,1,0
227570,314203435,0,6,99063200,2233,10,1.21,-35.3631002,149.1651589,38.25,4.228,182.304,-0.081,0,1,0
270182,361603634,0,6,99110600,2233,10,1.21,-35.3632674,149.1644753,30.79,10.205,267.9956,-1.28,0,1,0
279014,371403879,0,6,99120400,2233,10,1.21,-35.3632707,149.1636138,36.79,1.222,270.9147,-0.027,0,1,0
254692,344403850,0,6,99093400,2233,10,1.21,-35.363268,149.16495,20.6,0,335.2939,0,0,1,3
2071,22803375,0,6,98771800,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
302569,397603395,0,6,99146600,2233,10,1.21,-35.3632726,149.1626772,29.47,0.014,23.16885,0.426,0,1,4
28323,92403857,0,6,98841400,2233,10,1.21,-35.3632725,149.1626747,38.42,0.053,219.4432,0.203,0,1,0
10556,33403300,0,6,98782400,2233,10,1.21,-35.3632731,149.1626767,19.68,0,0,0,0,1,0
321466,418603325,0,6,99167600,2233,10,1.21,-35.3632729,149.1626772,19.68,0,331.3735,0.022,0,1,4
23274,86803598,0,6,98835800,2233,10,1.21,-35.3632732,149.1626763,32.02,0.029,30.1412,-2.264,0,1,0
88408,159203793,0,1,98908200,2233,3,1.21,-35.3617929,149.162636,38.48,10.196,359.903,0.233,0,1,1
177943,259003857,0,6,99008000,2233,10,1.21,-35.3619403,149.1651351,36.75,5.165,239.3448,-0.302,0,1,2
130057,205803479,0,6,98954800,2233,10,1.21,-35.3601401,149.1631766,39.59,9.967,168.7556,-0.008,0,1,0
76130,145403482,0,1,98894400,2233,3,1.21,-35.3623823,149.1626441,38.41,2.293,357.049,0.004,0,1,1
29942,94203970,0,6,98843200,2233,10,1.21,-35.363273,149.1626746,38.39,0.034,167.9613,-0.014,0,1,0
248262,337203398,0,6,99086200,2233,10,1.21,-35.3632674,149.1649496,20.51,0.447,151.984,-0.488,0,1,3
208496,293003585,0,6,99042000,2233,10,1.21,-35.362557,149.1652269,37.97,6.518,241.4113,1.173,0,1,2
66714,135003477,0,6,98884000,2233,10,1.21,-35.3625922,149.1626622,38.29,2.984,359.5298,0.011,0,1,0
54993,122003679,0,6,98871000,2233,10,1.21,-35.3628691,149.1626619,38.59,0.7500001,2.78127,0,0,1,0
133829,210003465,0,6,98959000,2233,10,1.21,-35.3605036,149.1632881,39.63,9.966001,163.136,-0.011,0,1,0
79510,149203628,0,1,98898200,2233,3,1.21,-35.3623109,149.1626402,38.42,3.796,357.6187,0.011,0,1,1
67258,135604070,0,6,98884600,2233,10,1.21,-35.3625785,149.1626621,38.29,2.138,359.5858,-0.005,0,1,0
78621,148204028,0,1,98897200,2233,3,1.21,-35.3623432,149.1626415,38.42,2.76,358.2435,-0.004,0,1,1
127896,203403606,0,6,98952400,2233,10,1.21,-35.3599297,149.1631262,39.58,9.92,169.3909,0.001,0,1,0
175249,256003391,0,6,99005000,2233,10,1.21,-35.3618853,149.1651234,40.88,0.366,247.5771,0.615,0,1,2
119611,194203954,0,6,98943200,2233,10,1.21,-35.3591244,149.1630165,39.5,9.245001,175.7009,-0.05,0,1,0
130951,206803912,0,6,98955800,2233,10,1.21,-35.3602281,149.163198,39.6,9.953,168.841,-0.011,0,1,0
234772,322203567,0,6,99071200,2233,10,1.21,-35.3632655,149.1651713,38.14,0.655,171.8328,0.035,0,1,0
141216,218203517,0,6,98967200,2233,10,1.21,-35.3611826,149.1636165,39.69,9.778001,149.7841,0.029,0,1,0
161020,240203880,0,6,98989200,2233,10,1.21,-35.3617931,149.1647309,47.35,0.441,136.7366,-1.134,0,1,2
30842,95203570,0,6,98844200,2233,10,1.21,-35.3632732,149.1626747,38.4,0.011,145.2869,-0.007,0,1,0
212990,298004084,0,6,99047000,2233,10,1.21,-35.3626985,149.1651392,38.32,3.629,144.8481,-0.335,0,1,2
