LineNO,TimeUS,RDes,R,Rout,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut,labels
182739,264363379,112.4389,79.76336,0.5209466,-20.48735,-134.8468,0.6000612,8.299523,1.680259,0.01430804,-35.97519,-1075.577,0.2821024,2
55121,122163615,-6.696022,112.8297,-0.8560848,-43.44299,31.2278,0.00744574,2.67443,2.059055,-0.00051384,-30.77369,-30.43222,0.3639039,0
208174,292663721,-30.79983,-183.4881,0.9127868,-29.00252,-60.95601,-0.2973524,21.80459,12.9908,0.01398076,378.6863,-1135.875,0.3897804,2
265895,356863864,-16.76331,130.1001,-0.9825205,-36.29239,35.79702,0.1128698,30.528,-22.96842,0.0695258,-70.33205,-65.48557,0.3733903,3
219860,305663519,24.30943,41.05402,-0.5684389,9.642665,157.7714,-0.7215223,14.84407,-7.258347,0.02974621,210.8531,-1060.609,0.3585541,0
318978,415863588,-7.407794,127.7977,-0.5604774,-1.502742,-33.74007,0.5924,1.876798,2.289175,-0.00042331,2.327014,-4.083157,0.3366498,4
17631,80563595,-5.966644,138.4626,-0.9274455,-0.9659006,50.93474,0.1901559,2.506831,0.08702793,0.0026434,10.9967,-36.30476,0.3914902,0
107660,180863459,-10.12144,77.76654,-0.893852,-7.871348,135.4301,-0.4910688,3.43532,1.055302,0.00292611,0.3218715,17.20676,0.4227473,1
201706,285463269,50.37885,-29.31099,0.274359,-27.94028,42.52773,-0.7015812,56.73882,53.72343,0.0279984,-827.4716,-1054.247,0.2667191,2
48541,114864036,-3.060385,54.02988,0.1186332,8.018176,-123.3897,0.8422685,2.435645,0.8304857,0.00228064,5.27409,7.903194,0.3776188,0
239941,327963762,0.6533008,104.852,-0.1907613,-1.041418,-97.92911,0.7999905,117.7433,62.44109,0.09814993,9.498793,-1.664448,0.3573675,3
281473,374163608,0.7961524,-146.0511,0.7128472,-5.20661,8.128632,-0.5492206,2.58633,2.700595,0.0002146,-3.35455,14.80112,0.3714643,4
140444,217363853,-0.450706,-153.2199,0.6201797,1.177469,54.24884,-0.7142541,-9.175254,3.22597,-0.01104905,-8.618589,-20.23869,0.4137552,0
32951,97563459,-2.441407,-9.893354,0.5007792,6.31659,-138.5328,0.7249808,2.571051,2.221757,8.61E-05,0.2007162,-3.089046,0.3763984,0
108372,181663972,-7.799524,59.27927,-0.7839182,-8.273829,140.8254,-0.57947,2.569604,3.306858,-0.00109178,-2.026265,13.4409,0.4188761,1
45023,110963930,8.396852,-117.7888,0.4501145,1.063807,61.47974,-0.7035785,2.136588,2.651489,-0.0001693,-2.114908,-9.047127,0.3754836,0
77681,147163611,2.777898,-136.7715,0.6795794,-34.6458,-16.59745,-0.5519775,1.709227,2.589455,0.00033975,-0.277493,1.991844,0.3775785,1
55030,122063655,-0.1517677,-107.6888,0.7952483,-30.39847,-99.6816,0.02610172,1.794787,1.979273,-0.00016285,-46.70962,-35.8182,0.3606928,0
139452,216263460,-17.27469,141.1584,-0.6096539,-0.08399796,-53.72828,0.7815978,2.24565,4.463694,-0.00201142,-0.2681193,13.27677,0.4200799,0
150521,228563538,12.99646,-73.46912,0.02131215,14.67386,138.4752,-0.9230314,-4.667816,-15.78065,0.01530183,-5.054995,1.432133,0.3965919,0
173391,253963374,2.880232,-138.2288,0.7214862,26.49555,27.38898,-0.4468588,15.97744,-14.33469,0.03142394,-338.4078,-1117.124,0.3095766,2
251773,341163480,-7.564736,-0.00726884,-0.1019633,45.19724,-0.01571397,0.6064433,134.5275,-0.4408728,0.2613924,1503.187,0.6991386,1,3
315292,411763562,-4.349761,121.3643,-0.826244,-6.81673,65.01458,0.01600301,2.472853,1.745807,0.00050988,1.181514,-3.22628,0.3364502,4
232285,319463830,3.012949,-124.6922,0.8046308,10.78033,-49.77815,-0.07225321,-0.7026822,1.099899,-0.00448127,-23.9397,-3.133297,0.3380201,0
251240,340563720,-7.0818,-0.02497098,-0.09033868,45.06327,-0.02839384,0.6062157,134.5733,-0.4099994,0.2613876,1503.559,0.6818771,1,3
102147,174663440,-13.46088,109.9658,-1.029028,-6.569316,118.3463,-0.2993785,3.398667,0.1093993,0.00382738,-2.222067,28.13635,0.4415198,1
196585,279763883,-7.240041,54.15949,-0.7097228,6.328811,160.8665,-0.5843264,3.704692,39.53196,-0.0400451,59.13248,-1030.033,0.381411,2
27279,91263480,6.183077,-95.77808,0.2696378,-1.884877,81.5235,-0.7787153,1.706487,2.174706,-0.00018415,-12.53099,-52.09045,0.345191,0
261934,352463958,-32.78211,-0.00935963,-0.3564104,33.1005,-0.03530677,0.5780625,-134.5195,-1.190544,-0.2094048,1493.061,0.5918503,1,3
311964,408063376,2.192064,34.63837,-0.6115594,-5.932897,132.3954,-0.6509159,2.544758,1.618618,0.0007863,0.9057183,0.9562492,0.3365919,4
21508,84863541,8.684177,-146.2454,0.8368205,3.529754,-4.781075,-0.4574349,0.4847837,1.631508,-0.00242017,13.65259,11.98273,0.4106639,0
61794,129563987,-6.638818,133.8438,-0.632809,4.028327,-24.26139,0.5693733,2.507813,2.325773,0.00095152,6.907035,9.080982,0.3772373,0
70992,139764072,-1.664748,-41.98807,0.6353974,10.01583,-128.4086,0.5572987,1.809715,0.01291426,0.00137461,6.313725,1.268673,0.3765156,1
248118,337063454,-39.1036,-0.514185,-0.1265823,38.88986,-40.63478,0.4439093,136.2548,-0.3176843,0.2047623,1247.95,-13.53083,1,3
246694,335463261,54.53288,-22.89908,0.1704468,13.54564,-23.10578,0.1981724,50.95664,11.04225,0.00226775,910.3724,-21.63944,0.8313107,3
190299,272763351,55.40061,103.6779,0.2501338,-19.76343,-184.2698,1.060864,-2.098393,1.418779,0.00852351,134.6907,-1092.775,0.4218922,2
334301,433464045,0.1419562,-0.01964048,0.00038017,0.2442765,-0.01377282,0.00061281,7.41E-05,-0.04192596,6.55E-05,0.4173279,0.4173279,0,4
275442,367463789,3.285731,-71.43713,0.03752217,-30.70946,83.3887,-0.7999703,1.765329,3.16017,-0.00014006,-123.0094,-95.6214,0.3127534,0
257700,347763339,-25.37182,-0.02142689,-0.2983668,38.05701,-0.03185902,0.5889047,40.4729,-0.6236848,0.1488983,1495.923,0.616169,1,3
167448,247363515,-41.18425,-178.909,0.478309,10.74881,60.60732,-0.6801068,30.22314,17.12557,0.02503036,-244.129,-1091.041,0.3001607,2
201174,284863509,4.489503,-94.94665,0.04154548,26.91176,150.3341,-0.8927439,42.1134,0.9990138,0.05103155,-374.9766,-1015.253,0.3758712,2
255810,345663346,-10.0058,-0.01573206,-0.2034233,45.43245,-0.03953324,0.6071993,134.5001,-0.5701703,0.261533,1498.091,0.6275177,1,3
277429,369663742,4.290968,-123.7141,0.7854179,25.04072,-29.54586,-0.1249329,2.291283,1.379135,7.26E-05,-5.027559,-28.32708,0.3265839,0
4667,26063737,-0.2306139,0.01250219,-0.00057123,-0.1585819,0.00334156,-0.00036615,7.05E-05,0.4375113,-0.00069127,0.03480911,0.03480911,0,0
278689,371064015,1.561097,-57.18344,0.7288252,-4.506462,-136.9981,0.4804123,2.206019,2.376506,-0.00044663,21.58616,28.23582,0.3538024,0
320510,417563741,2.299107,-101.8089,0.8285384,6.455729,-85.67027,0.1365892,1.799598,1.827511,-0.00057264,0.3654014,3.655148,0.336194,4
242104,330363635,-3.491938,98.93137,-0.8188236,2.466773,102.0396,-0.2149906,25.6017,-18.59225,0.06366175,10.42817,7.141399,0.3427027,3
192092,274763384,-7.687644,63.85933,-0.00072737,19.42918,-97.50567,0.849884,-0.4287353,4.409636,-0.00175079,-627.7915,-1109.565,0.3241402,2
280753,373363928,2.811298,-113.9525,0.3218613,-10.69583,79.74372,-0.8509057,1.475454,3.298217,-0.00185694,-4.602285,16.51726,0.3635084,4
287682,381063347,-6.343688,-12.19175,0.491146,17.65111,-125.3933,0.6744118,2.105461,2.156167,-0.00012726,-4.505844,-9.513283,0.3461092,4
23042,86563694,-8.535954,143.6018,-0.7046869,-1.823978,-20.3088,0.5628388,1.806417,3.401295,-0.00184134,5.081444,4.077053,0.4104099,0
1790,22463511,-0.1851273,0.0064769,-0.00043874,-0.1118584,0.00778358,-0.0002936,4.11E-05,0.6130899,-0.00096815,0.02088547,0.02088547,0,0
333008,431963812,0.1463557,-0.01771855,0.00037682,0.2575677,-0.0168616,0.00064916,4.33E-05,-0.04072735,6.36E-05,0.4705429,0.4705429,0,4
140355,217263893,-42.94349,109.1747,-0.6231769,10.54751,-34.54567,0.6941468,-1.966734,3.750495,-0.00236794,-8.319571,19.4562,0.4139819,0
194522,277463970,52.27195,-73.03462,0.3161896,32.8114,156.9486,-1.053027,39.47327,8.754193,0.05767371,936.5562,-1130.712,0.4864365,2
130183,205963415,-2.127447,-153.7841,0.8727245,3.816772,-18.3749,-0.4056377,3.53776,3.567091,0.0003258,0.3854497,-20.36877,0.4213111,0
272199,363863563,-19.90135,141.8091,-0.5883302,1.706693,-77.07414,0.9079343,3.410687,4.910733,-0.00057224,9.860082,18.00289,0.4053108,0
101347,173763800,-7.49262,-105.4502,0.924754,10.01223,-123.7787,0.3415574,-1.296303,5.531044,-0.01097055,-3.13182,-28.72667,0.4438187,1
145929,223463912,-15.05546,140.4971,-0.5857303,1.203735,-54.62086,0.7336689,6.207294,-11.34694,0.02368327,5.03613,8.35228,0.4145672,0
112377,186163838,-8.053335,-60.31849,0.7386562,8.622485,-136.1643,0.5580478,3.983995,2.260791,0.00192957,-2.378012,-23.94943,0.4140109,1
106059,179063346,-10.73847,88.73345,-0.9412787,-7.819901,130.6327,-0.4399711,11.73477,2.614498,0.01554181,1.685833,19.59276,0.4262374,1
26378,90263880,8.699085,-114.9298,0.5199841,1.26459,36.73088,-0.5585007,2.181071,2.421323,0.00033674,-107.8974,-105.0184,0.342779,0
86757,157363696,-1.59715,-64.8233,-0.09264392,-6.008026,134.4638,-0.9504157,-9.486213,-2.14608,-0.01152641,-8.338754,2.1595,0.42383,1
19075,82163788,-5.070773,130.3796,-0.9350249,-4.069434,68.03462,0.04871003,1.988629,2.179614,-0.00109215,62.85267,45.28608,0.4188966,0
303777,398963684,-5.737647,90.7689,-0.1693093,3.216626,-98.28816,0.8513315,2.652399,2.523251,0.00114097,-3.584581,-4.009914,0.3345181,4
303150,398263964,6.02851,-40.99496,-0.1704346,-6.439816,124.9479,-0.8484906,1.636557,2.076714,-0.00044166,-24.70126,-15.09724,0.3316832,4
318530,415363788,7.989258,-109.6281,0.3546327,-0.388776,70.33031,-0.7491804,2.262456,2.530008,0.0001492,-0.9738472,-9.143257,0.3361634,4
146740,224363552,-1.767319,-116.4996,0.2837673,0.7698637,103.5752,-0.9559019,4.429913,9.876605,-0.00405303,4.702204,5.495262,0.4216,0
83642,153863430,-15.61167,105.2663,-0.2434582,-0.2149154,-109.4332,0.9635957,3.14169,4.358106,-0.00072816,-13.64186,-20.56398,0.4242384,1
226976,313563691,5.833221,-149.6948,0.7814953,21.44994,28.98786,-0.5559335,2.359854,2.879212,-0.00134898,-31.96388,-1.091862,0.3647335,0
161419,240663696,-8.183695,67.6396,-0.06623954,-12.03069,-118.7696,0.7445841,6.296977,1.295077,0.00599304,-876.2687,-1122.662,0.2870236,2
266527,357563584,-17.48683,-119.677,1.004514,-2.565051,-132.644,0.3482964,32.22768,27.20288,0.01780094,-12.04951,-29.97456,0.4040008,3
8191,30463643,-0.2640429,0.01353914,-0.00063972,-0.2005306,0.01461294,-0.00051319,0.00010859,0.3137151,-0.00048822,0.0421524,0.0421524,0,0
24575,88263847,6.96376,-142.2013,0.7563976,3.251637,4.121507,-0.4656706,2.805461,3.281385,-0.00014092,-46.06631,-21.20895,0.3992783,0
329997,428463546,0.1585155,-0.01660869,0.00041186,0.2657399,-0.01442516,0.00065922,0.00012,-0.04104713,6.20E-05,0.4169464,0.4169464,0,4
147368,225063272,-12.46738,117.4989,-0.3775082,17.43959,-76.15362,0.8971479,-5.515543,0.530513,-0.0096715,-0.8284361,15.52,0.4128486,0
302249,397263531,0.3605622,32.36061,-0.648562,-6.933218,141.7128,-0.6817879,2.953045,2.4449,0.0003618,54.30431,72.41068,0.3595117,4
79192,148863764,-5.893834,129.6552,-0.6789876,25.65978,20.83233,0.4514874,1.23125,2.682841,-0.00047036,-2.7473,-4.35133,0.3743561,1
200541,284163789,-1.707444,-49.79764,0.8093247,12.57715,-174.9451,0.7889215,-17.9431,5.096242,-0.03964902,5751.919,-1021.087,0.9551271,2
168259,248263988,-13.71968,135.2175,-0.5025262,5.385654,-78.07295,0.8658095,-10.5616,10.76128,-0.03064068,523.4567,-1025.283,0.3823324,2
177262,258263320,11.00295,-168.3172,0.6854223,-6.913303,57.53001,-0.8876516,11.68223,-5.913747,0.02490856,735.8706,-1109.487,0.4505388,2
303958,399163604,-7.795897,101.0151,-0.2679276,3.143574,-90.01616,0.83737,2.618867,2.889952,0.00078358,-0.162908,-0.6210327,0.3351087,4
302785,397863291,5.004519,-22.89396,-0.2954342,-5.223749,130.2712,-0.8156816,1.602635,2.24836,-0.00124334,-29.53296,-3.691864,0.335443,4
205027,289163455,-7.763318,174.1992,-1.203532,-8.680961,65.95319,0.1881405,-4.067159,11.23815,-0.0239682,5457.05,-1019.641,0.937298,2
65671,133863933,7.815598,-91.01842,0.1905434,27.09074,128.2458,-0.8221041,2.860607,2.669969,-0.00041029,-4.141488,-4.436111,0.3768432,0
30520,94863706,3.240646,-23.57368,-0.276229,-4.884816,134.6899,-0.8021985,2.428514,2.574213,-0.00016765,0.529545,-3.033352,0.3767672,0
219769,305563559,22.04089,-0.5147761,0.6137167,29.96993,-120.4898,0.6895965,8.266235,-10.22795,0.02392581,213.1389,-1066.255,0.36036,0
131437,207363688,11.3277,-140.243,0.7290365,0.9050707,13.56297,-0.550246,-9.476809,2.180702,-0.01385056,-3.746898,-21.13657,0.415954,0
8991,31464076,-0.2818247,0.01634947,-0.00071595,-0.21515,0.01262345,-0.00053942,0.00011736,0.2877532,-0.00045405,-0.00419617,-0.00419617,0,0
115775,189963984,-1.224371,-132.9568,0.977248,-2.234344,-93.57648,0.09264343,63.1291,61.06564,0.00083848,20.04239,38.58547,0.4191786,0
137201,213763627,2.090642,-127.1595,0.4136809,-2.296453,83.951,-0.8952115,7.983635,5.739331,0.00705772,3.03874,1.963329,0.423343,0
33942,98663852,1.431571,16.59001,-0.51029,-7.063621,132.1798,-0.6559834,2.37252,2.258667,-0.00024553,1.057694,-1.827812,0.3766349,0
309083,404863823,-5.882526,125.5977,-0.5138099,-0.5993661,-55.09,0.6369638,1.95268,2.527126,-0.00023974,-1.281061,-2.145576,0.3356934,4
258420,348563852,-30.0649,-0.01969128,-0.3499483,35.60557,-0.0300857,0.5838912,-124.8564,-1.090611,-0.1334656,1495.181,0.7498741,1,3
301978,396963651,-1.808408,-56.26847,0.7697182,7.302783,-136.8834,0.5867255,3.246418,1.926816,0.00095681,146.5275,111.504,0.3712155,4
165560,245263522,-7.285465,128.972,-0.6261597,-3.144354,-28.68762,0.5758674,10.57222,1.923549,0.01550809,-372.8365,-1108.671,0.3324007,2
196045,279163290,-133.0549,7.328475,-0.9784104,-67.0338,1.608501,-0.1055711,67.30772,13.3766,0.08191215,-255.8636,-1127.78,0.3440406,2
108194,181464052,-9.194342,81.41638,-0.87207,-9.694347,128.9553,-0.4406888,3.323623,3.082949,0.00017207,-1.806371,24.72286,0.4188833,1
146199,223763792,0.3716103,-134.4205,0.5008516,-0.691845,63.90193,-0.7730685,16.35909,-1.003638,0.02927679,7.659554,0.5801201,0.420682,0
297305,391764065,0.2923449,19.01836,-0.4934922,-5.871363,115.4681,-0.5986097,1.683905,1.614946,-0.00032701,-162.3907,-117.0585,0.2880272,4
80702,150563917,8.465994,-129.2291,0.6072159,0.3340252,29.5792,-0.5713066,2.455775,2.717172,0.00033814,0.05666257,-3.483105,0.3758092,1
92364,163663675,-20.16077,120.939,-0.2886186,6.720154,-124.8358,1.067763,3.375217,3.043377,0.00102925,-2.177833,6.575871,0.4845216,1
169878,250063268,-10.14537,148.0065,-0.4818263,-0.4418555,-102.2697,1.055623,19.04644,12.6061,0.0170369,538.8445,-1108.682,0.457812,2
222742,308863905,9.809593,-135.6757,0.8696198,40.2109,8.997978,-0.2824773,2.347588,2.785014,-0.00125627,-59.53847,-1074.646,0.3416427,0
152231,230463611,-3.069105,27.04203,0.3055307,12.20596,-127.0525,0.8264219,-0.5477492,-0.2453284,-0.00121615,12.97729,16.26358,0.3776362,0
30882,95263546,4.597466,-18.19299,-0.3460543,-6.804019,135.491,-0.8036615,2.304288,2.45911,-0.00048316,1.108921,4.107094,0.3770275,0
92717,164063515,-22.89746,146.9345,-0.5072348,3.718977,-99.35452,1.046865,4.954031,4.254687,0.00232411,-4.540009,10.86769,0.4856832,1
94142,165663708,-19.43794,161.3794,-0.6940876,3.494067,-63.61589,0.8639756,3.061435,3.849401,-0.00028285,-14.48876,15.79466,0.4864806,1
88267,159063849,-16.34704,95.60591,-0.164182,3.488355,-123.5113,0.9725097,-0.8168584,5.357461,-0.00902285,5.814852,0.7641792,0.4251218,1
1869,22563471,-0.1848716,0.01006604,-0.00045962,-0.1122896,0.00811323,-0.00028014,4.21E-05,0.6095147,-0.00095942,0.1188278,0.1188278,0,0
46648,112764043,6.447945,-81.58424,0.08160044,-7.8083,114.4546,-0.904085,2.490049,-5.220844,0.00981774,-0.09895158,13.57632,0.3951151,0
91475,162664075,-22.58197,119.0813,-0.2292781,5.697346,-137.1624,1.111757,1.728188,7.168779,-0.00666184,12.09836,7.339001,0.480069,1
119919,194563810,-3.948798,-144.3792,0.9275416,7.384768,-58.34287,-0.1185243,7.785324,-1.556964,0.01232426,-3.020434,-17.53941,0.4214642,0
269319,360664010,-0.728093,-156.7518,0.9910119,8.583267,-66.52662,-0.1064714,-2.275257,0.2190101,-0.00616292,5.542762,-28.10736,0.4222427,0
197575,280863443,-5.121214,50.04043,0.2147098,24.85035,-136.2423,1.01098,11.16534,-9.287419,0.02459694,57.20134,-1022.863,0.3900988,2
11791,34963509,-0.3102658,0.01642233,-0.00077232,-0.2470995,0.01210011,-0.00062588,0.00015143,0.2329589,-0.00036124,-0.05168915,-0.05168915,0,0
112554,186363758,-7.286445,-72.7375,0.7786416,8.063112,-125.7594,0.4630516,3.913439,2.577875,0.00131374,-2.645823,-22.59102,0.4134831,1
15110,77763882,-0.4193655,0.01909812,-0.00102003,-0.3628578,0.01562707,-0.00088441,0.00030235,0.06529844,-0.00010276,0.08230209,0.08230209,0,0
80614,150463957,-4.299901,132.3743,-0.6189609,-0.08363448,-25.86458,0.5535766,2.556062,2.61544,0.00055758,0.2125015,1.750088,0.376349,1
268868,360163377,-18.52433,172.3775,-0.9493419,-1.657595,-16.07978,0.6421343,-1.881998,6.421923,-0.01092022,2.373003,21.54846,0.418965,0
243726,332163748,-41.46918,303.3322,-0.8837078,-22.68838,-403.6162,0.922748,72.75697,-1008.803,1.38872,3596.091,-304.1799,1,3
130364,206163335,-0.474935,-153.0266,0.8661113,7.579238,-13.83843,-0.4138099,2.541444,3.642377,-0.00126013,-0.6645525,-20.42923,0.4216666,0
223193,309363705,6.939982,131.2816,-0.8925081,9.217268,76.8933,0.04516897,-2.053821,0.5381682,-0.00489963,85.76096,-1065.074,0.3374273,0
44664,110564090,7.293757,-101.3472,0.3034389,-0.09252889,86.311,-0.8023454,2.034132,2.646035,-0.00027437,-1.130715,-3.114414,0.376627,0
214913,300164053,-133.6846,64.89674,-1.187499,-61.7351,4.249002,0.1984558,31.4218,18.76746,0.01965101,2957.928,-1111.255,0.5308086,2
27995,92063993,8.677999,-98.81137,0.2294686,-4.390421,97.27547,-0.851172,2.834998,2.871332,0.00076149,81.85275,49.86629,0.3921168,0
208083,292563761,-31.94448,130.7778,-0.9587698,-34.53585,24.62032,0.1757159,19.55599,11.58808,0.00956784,357.3919,-1135.819,0.3837075,2
326899,424863320,0.16219,-0.01835456,0.00042297,0.278163,-0.01872467,0.00069489,0.0001045,-0.0373259,5.78E-05,0.483799,0.483799,0,4
94230,165763668,-1.832143,-154.5541,0.580765,2.664492,77.44439,-0.9111187,3.214948,3.816812,-0.00031194,-14.07581,-29.99363,0.4908483,1
15379,78063762,-0.3521205,0.0226,-0.00091773,-0.2469697,0.01682276,-0.0006447,0.00273717,0.0640483,-0.00010189,0.2808539,-0.04720688,1.84E-05,0
285072,378163674,-16.42768,120.9739,-0.3921381,0.9668244,-83.25462,0.8577719,2.894565,2.923409,0.00039541,-0.4482114,4.794025,0.3756178,4
150252,228263658,-25.07821,48.41171,0.0670775,17.50433,-119.4226,0.8999204,-14.41053,-20.71458,0.0062848,-3.834803,-5.742931,0.3993286,0
321770,418964014,1.850553,-0.0227667,0.01053646,2.255354,-0.02151335,0.01108863,1.688569,-0.01294446,0.00300281,-494.4646,-1.188278,0,4
279140,371563815,2.655349,9.08348,-0.4783104,-23.48885,115.78,-0.662799,1.443548,2.316152,-0.00115599,-9.847648,-5.146027,0.3406317,0
221661,307663552,-4.973938,-131.5538,0.4416479,-33.01447,29.03964,-0.744189,-2.222311,-2.686817,0.00334897,-343.6859,-1104.483,0.3306558,0
127214,202663902,-11.67514,147.7052,-0.9603777,-5.21765,54.4381,0.1509707,-5.443388,-1.854207,-0.00798407,-0.9851555,18.29033,0.4184324,0
333614,432663532,0.1479405,-0.02074334,0.00039187,0.2566785,-0.01600924,0.00065079,7.40E-05,-0.04211588,6.55E-05,0.422287,0.422287,0,4
4110,25364017,-0.2205815,0.01224823,-0.00053472,-0.1475887,0.00817259,-0.0003628,6.37E-05,0.4653544,-0.00073567,-0.04701614,-0.04701614,0,0
206830,291163488,-7.499886,102.3796,-0.8188615,-13.27489,61.38533,-0.00561053,-19.97185,0.7772934,-0.03812686,-435.3403,-1126.682,0.3137751,2
292267,386163806,-0.288885,-43.75177,0.671979,2.747738,-135.4811,0.5663058,2.151445,1.550924,-9.50E-07,2.557613,1.691914,0.3418029,4
20069,83263348,4.946567,-139.2876,0.9257571,5.15974,-44.75476,-0.2005739,5.074845,-2.044476,0.0092533,-6.287984,3.934669,0.4054734,0
187784,269963638,10.78549,-47.80882,0.8223401,40.18217,-98.38786,0.5435864,-12.35108,-24.54517,0.00299287,725.9667,-1127.892,0.4128512,2
214198,299363540,-5.208688,149.1957,-1.009601,-10.61481,56.21547,0.1573906,25.09151,-1.714371,0.04298752,46.59407,-1106.81,0.3908309,2
147010,224663432,-14.5757,131.9343,-0.4753334,2.47543,-82.52245,0.8829085,-4.003695,6.479886,-0.01453207,1.408073,10.45265,0.4166504,0
257611,347663379,-21.09829,-0.01670547,-0.2829978,40.19266,-0.02702922,0.5938806,69.97473,-0.5931869,0.190496,1496.039,0.7111549,1,3
17451,80363675,-4.94191,112.9559,-0.7438021,-3.389268,40.484,0.06052837,0.4661359,-0.2806299,0.00024134,-36.29551,-17.78173,0.3455893,0
309263,405063743,-6.889635,132.2597,-0.5984535,-2.142618,-37.08639,0.5639126,2.080231,2.363578,-8.16E-06,-0.5597646,4.755402,0.3359225,4
104816,177663906,-8.376819,72.03613,-0.8328831,-7.495591,135.4176,-0.5032893,-5.665783,16.97079,-0.03010196,-2.580723,24.72448,0.4279586,1
325696,423463880,0.1663024,-0.0201327,0.00043923,0.2757672,-0.01628439,0.00069588,0.00011983,-0.03240284,5.18E-05,0.4811287,0.4811287,0,4
232735,319963630,-4.173759,113.5573,-0.885409,-3.869307,78.66418,-0.04775101,2.4402,0.1000688,0.00220974,-0.5677162,-9.124088,0.3398154,0
61074,128763474,-7.180933,135.197,-0.6778709,26.34775,5.112602,0.5747789,1.167745,2.539429,-0.00049887,-3.370466,1.262379,0.3809135,0
59812,127364034,-7.000944,137.4037,-0.7505722,-39.92818,-30.80136,0.4096517,3.545767,2.765332,0.0003065,0.2436806,-9.325218,0.3802406,0
310436,406364056,4.343983,-123.498,0.8329737,5.701254,-60.82388,-0.05608284,2.274991,1.543086,0.00047588,-0.3795473,4.463577,0.3366455,4
176548,257463640,37.25077,-44.26179,-0.03112505,25.14341,174.4623,-1.030747,-15.11871,-8.942273,-0.01457416,538.3339,-1134.698,0.3927338,2
210425,295163554,1.149188,165.4442,-0.9667255,4.486003,48.46008,0.2823495,4.766959,-12.28158,0.01931054,23.7001,-1116.201,0.383144,2
159617,238663663,20.39224,-126.14,1.099599,11.77826,-117.533,0.2257563,5.636434,16.78901,-0.01116686,152.0418,-1049.085,1,2
84621,154963823,0.7659481,-112.3073,0.2779379,-1.137639,100.287,-0.883912,1.673454,2.879309,-0.00150885,-12.21486,-2.520084,0.4126536,1
174029,254663927,-73.4585,104.8908,-0.9726359,56.69576,56.47797,0.6245318,100.2901,59.59269,0.07883424,230.9125,-1062.665,0.4832382,2
257880,347964092,-29.76701,-0.02171157,-0.3201324,35.83697,-0.03247587,0.5846514,-6.640139,-0.7676908,0.06227968,1495.76,0.5864143,1,3
180757,262163426,-73.98717,-163.9882,0.6376194,-52.63086,-60.5938,-0.3165995,14.05206,6.708483,0.00192371,-1153.224,-1118.804,0.275805,2
87468,158163376,-1.77274,-85.01788,0.02222665,-5.174038,127.0866,-0.9945302,10.60548,3.176246,0.01330688,-12.27236,-1.835155,0.4231225,1
321503,418663301,3.001536,-0.02457551,0.01090916,3.352362,-0.02387,0.01123,1.732908,-0.01237375,0.00298523,-419.7646,8.045673,0,4
256079,345964059,-10.10862,-0.01296032,-0.2106666,45.42602,-0.03381275,0.6072227,134.4995,-0.5650913,0.2615271,1497.811,0.7226944,1,3
95209,166864061,-19.9986,178.0849,-0.9145802,-0.8625366,-15.22923,0.64762,5.926892,3.840216,0.0016115,14.65827,30.14421,0.4815812,1
193443,276263617,5.703784,0.7351668,-0.5259901,-4.998181,150.5636,-0.8583666,20.98483,-14.89966,0.05013502,323.1824,-1018.194,0.3870625,2
314122,410464082,5.452167,-125.0453,0.5342629,0.2562144,42.76647,-0.6434327,2.043106,2.669346,-0.00021912,1.325037,0.2574921,0.3363978,4
155117,233663997,-13.25941,139.1434,-0.9329759,-9.805598,60.53423,0.07732251,15.05602,-2.846297,0.02814574,-1041.013,-1118.962,0.4206294,0
99210,171363927,-7.475068,-132.9036,1.007681,9.26335,-99.95924,0.1427895,3.10592,2.843654,-0.00061736,-10.77288,-44.32449,0.4515952,1
232016,319163950,-5.428937,134.537,-0.7839122,18.05217,55.85752,0.2205542,-0.8933924,3.553859,-0.00600395,-32.90879,-4.967213,0.3399574,0
172130,252563934,36.1734,-101.9152,0.8172287,13.91219,-23.24484,-0.2853768,37.28033,42.20552,0.01862275,-486.4048,-1130.653,0.350333,2
52778,119563822,1.674999,31.31793,-0.5745074,-0.9177845,136.2895,-0.6074129,4.500263,3.615039,0.0018761,4.726884,-3.878784,0.3755101,0
179864,261163826,17.58582,-66.96411,-0.07757068,13.97232,183.6399,-1.23352,4.74526,-0.4244345,0.00586031,5165.049,-1113.992,0.8841236,2
293527,387564079,-4.53804,56.8475,0.08358648,2.955986,-122.6184,0.8859246,2.142478,2.498032,-0.0001183,-0.5111407,-1.259041,0.3413204,4
252937,342463793,-8.742403,-0.01263662,-0.1297882,45.28403,-0.04674988,0.6069224,134.516,-0.4990726,0.2614632,1501.733,0.6944656,1,3
179237,260463273,74.49782,85.8577,0.56538,-8.12201,-205.3979,1.004256,-6.267803,-5.823376,-0.00033721,2811.992,-1066.856,0.5774617,2
259411,349663412,-30.78719,-0.01029851,-0.3515467,34.98159,-0.0263864,0.58251,-134.497,-1.184119,-0.1858867,1494.162,0.6217003,1,3
283002,375863761,-9.800459,79.39042,-0.8814857,-9.357132,128.5332,-0.4296477,2.49101,2.344386,-0.00019053,0.3919175,18.15948,0.3836268,4
132699,208763961,-1.99256,-153.2067,0.8751432,7.435051,-20.04679,-0.3555054,8.170753,4.720576,0.00672767,1.990735,-21.62771,0.4236497,0
