LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels
328477,426663433,0,0.00264261,0.00271503,0.0027743,0,4
300477,395263498,0,0.1146268,0.10263,0.1758195,0,4
146497,224063672,0,0.1533285,0.1353722,0.2360528,0,0
329164,427463946,0,0.00294697,0.00302275,0.00295649,0,4
256016,345863266,0,0.06824338,0.06667294,0.0029533,0,3
262952,353563518,0,0.1213319,0.1107965,0.00280387,0,3
92655,163963555,0,0.221736,0.159208,0.4168515,0,1
169007,249063668,0,6.00E-07,6.00E-07,6.00E-07,0,2
240599,328663482,0,0.14557,0.1403127,0.2531646,0,3
4290,25563937,0,0.00289043,0.00295437,0.00283489,0,0
172878,253363614,0,6.00E-07,6.00E-07,6.00E-07,0,2
185201,267063965,0,6.00E-07,6.00E-07,6.00E-07,0,2
248056,336963494,0,3.975027,3.542463,3.362306,0,3
8371,30663563,0,0.0023346,0.00291384,0.00278254,0,0
328045,426163633,0,0.00277794,0.00272207,0.00293508,0,4
56323,123463928,0,0.1198486,0.129472,0.1810611,0,0
41177,106663984,0,0.1129293,0.1144288,0.1891846,0,0
137679,214263427,0,0.1625123,0.1251394,0.2564912,0,0
46224,112263410,0,0.1309887,0.1200948,0.1798232,0,0
184659,266463372,0,6.00E-07,6.00E-07,6.00E-07,0,2
150369,228363618,0,0.1276205,0.1205323,0.2409823,0,0
217107,302563926,0,6.00E-07,6.00E-07,6.00E-07,0,0
210813,295563394,0,6.00E-07,6.00E-07,6.00E-07,0,2
119855,194463850,0,0.172987,0.1197696,0.2461088,0,0
310553,406464016,0,0.0994204,0.1177853,0.1933639,0,4
263582,354264071,0,0.1180956,0.1102677,0.00272632,0,3
109022,182363692,0,0.1525646,0.1275662,0.2388563,0,1
98614,170663374,0,0.2227812,0.1395854,0.3433149,0,1
169457,249563468,0,6.00E-07,6.00E-07,6.00E-07,0,2
163516,242963609,0,6.00E-07,6.00E-07,6.00E-07,0,2
284740,377763834,0,0.1566245,0.1280897,0.233458,0,4
87672,158363296,0,0.1527553,0.1477485,0.2457535,0,1
23879,87463334,0,0.1269782,0.113977,0.1999282,0,0
16938,79763915,0,0.1523566,0.1343857,0.1583129,0,0
24061,87664087,0,0.1259983,0.1213714,0.1486566,0,0
146406,223963712,0,0.1364517,0.1328424,0.2459258,0,0
186460,268463405,0,6.00E-07,6.00E-07,6.00E-07,0,2
183759,265463772,0,6.00E-07,6.00E-07,6.00E-07,0,2
100928,173264000,0,0.1884981,0.1352293,0.3459902,0,1
267634,358763937,0,0.1611035,0.1465087,0.3154168,0,0
197153,280363643,0,6.00E-07,6.00E-07,6.00E-07,0,2
8690,31063403,0,0.0028009,0.00288181,0.00282616,0,0
206948,291263448,0,6.00E-07,6.00E-07,6.00E-07,0,2
188348,270563398,0,6.00E-07,6.00E-07,6.00E-07,0,2
196702,279863843,0,6.00E-07,6.00E-07,6.00E-07,0,2
323743,421163967,0,0.00301206,0.00301918,0.00283999,0,4
166211,245964075,0,6.00E-07,6.00E-07,6.00E-07,0,2
86517,157063816,0,0.1490445,0.1303654,0.2663127,0,1
262230,352763838,0,0.1113462,0.1132478,0.0028865,0,3
77082,146463891,0,0.1097308,0.1085892,0.1854253,0,1
223941,310163385,0,6.00E-07,6.00E-07,6.00E-07,0,0
62002,129763907,0,0.1091276,0.1108309,0.1882832,0,0
10292,33063436,0,0.00281891,0.00302573,0.00264282,0,0
55059,122063655,0,0.1084492,0.1049457,0.1231881,0,0
260250,350563885,0,0.107656,0.1126739,0.00295372,0,3
53886,120763342,0,0.1078365,0.1121587,0.1745396,0,0
122918,197863323,0,0.156557,0.1283985,0.2770758,0,0
292835,386763566,0,0.1258265,0.1048461,0.2040399,0,4
69216,137764039,0,0.1146973,0.1199063,0.2125531,0,1
15949,78663522,0,0.01098861,0.01073997,0.00295064,0,0
154243,232663564,0,5.55E-05,2.62E-05,0.00028828,0,0
57855,125164081,0,0.1351363,0.1168785,0.1563184,0,0
64618,132663580,0,0.1366968,0.118403,0.2096398,0,0
159463,238463743,0,6.00E-07,6.00E-07,6.00E-07,0,2
325291,422964080,0,0.00249534,0.00290498,0.00287825,0,4
141102,218063573,0,0.1509549,0.1316509,0.2801873,0,0
321259,418363421,0,0.01283183,0.01638057,0.1770049,0,4
45953,111963530,0,0.1179725,0.1150352,0.1617749,0,0
21176,84463701,0,0.1190137,0.1183536,0.1575916,0,0
287885,381263267,0,0.1323184,0.1243057,0.1993475,0,4
118054,192463817,0,0.1505021,0.1352651,0.2419591,0,0
311453,407463616,0,0.106867,0.1034039,0.1747937,0,4
267364,358464057,0,0.180979,0.149325,0.3387436,0,3
249751,338863567,0,0.08452275,0.09066811,0.00245239,0,3
5409,26963377,0,0.00326282,0.00272686,0.00281936,0,0
56050,123164048,0,0.1311286,0.1288431,0.1908941,0,0
334328,433464045,0,0.0029284,0.00290327,0.0026471,0,4
206857,291163488,0,6.00E-07,6.00E-07,6.00E-07,0,2
219439,305163719,0,6.00E-07,6.00E-07,6.00E-07,0,0
239341,327264042,0,0.1121423,0.1107002,0.1799303,0,3
265204,356063351,0,0.1311127,0.1342105,0.4131523,0,3
5169,26663497,0,0.0028526,0.00294749,0.00289953,0,0
284651,377663874,0,0.1606246,0.1263601,0.2596584,0,4
58307,125663881,0,0.1073823,0.1191165,0.1533462,0,0
33159,97763379,0,0.1246348,0.1144136,0.1817602,0,0
243033,331364068,0,0.09292449,0.1029601,0.4233218,0,3
64978,133063420,0,0.144337,0.116615,0.2251024,0,0
61280,128963394,0,0.1228772,0.1153288,0.1857887,0,0
108398,181663972,0,0.1646992,0.1154669,0.266641,0,1
301286,396163971,0,0.1170661,0.1122244,0.2028943,0,4
79130,148763804,0,0.1071308,0.1181645,0.1957128,0,1
131915,207863488,0,0.1586943,0.1259216,0.2728743,0,0
304073,399263564,0,0.1262936,0.1108987,0.2100993,0,4
105108,177963786,0,0.1730579,0.1288096,0.2879607,0,1
221418,307363672,0,6.00E-07,6.00E-07,6.00E-07,0,0
245375,333963861,0,0.4626238,0.4017022,0.2703679,0,3
42078,107663584,0,0.1319347,0.1192597,0.2012114,0,0
335017,434263725,0,0.00254883,0.002904,0.00259097,0,4
68854,137363366,0,0.1136121,0.1278058,0.1976867,0,1
123998,199063676,0,0.1660617,0.1253528,0.230423,0,0
282400,375164041,0,0.1455442,0.1291503,0.2638535,0,4
169907,250063268,0,6.00E-07,6.00E-07,6.00E-07,0,2
255478,345263506,0,0.0653953,0.06320044,0.00272597,0,3
153613,231963844,0,0.00437117,0.0020651,0.02269835,0,0
154963,233464077,0,7.10E-07,6.20E-07,2.05E-06,0,0
172789,253263654,0,6.00E-07,6.00E-07,6.00E-07,0,2
139207,215963580,0,0.1614899,0.123162,0.2584304,0,0
241230,329364035,0,0.126103,0.124999,0.2235901,0,3
65337,133463260,0,0.1374607,0.1251293,0.1671264,0,0
319457,416363388,0,0.112672,0.1173757,0.1733892,0,4
136237,212664067,0,0.1455501,0.1204691,0.2748818,0,0
110001,183464085,0,0.17342,0.1353911,0.2338702,0,1
41446,106963864,0,0.119079,0.1155212,0.1785231,0,0
200118,283663989,0,6.00E-07,6.00E-07,6.00E-07,0,2
257007,346963659,0,0.06260599,0.06396368,0.00259012,0,3
293914,387963919,0,0.1118802,0.1153537,0.1517828,0,4
318287,415063908,0,0.1119603,0.1209238,0.1789677,0,4
276556,368663309,0,0.1242132,0.1160638,0.1737421,0,0
232762,319963630,0,0.1143443,0.1176581,0.162117,0,0
224121,310363305,0,6.00E-07,6.00E-07,6.00E-07,0,0
173509,254063334,0,6.00E-07,6.00E-07,6.00E-07,0,2
84559,154863863,0,0.1316007,0.1252618,0.2051488,0,1
238618,326463529,0,0.1191882,0.1103022,0.1457168,0,3
179801,261063866,0,6.00E-07,6.00E-07,6.00E-07,0,2
102974,175563913,0,0.1889949,0.1335847,0.3119964,0,1
254936,344663746,0,0.07697845,0.07192944,0.00301881,0,3
235648,323164016,0,0.120329,0.1076959,0.1940815,0,0
230782,317763677,0,0.1238033,0.1267086,0.1715243,0,0
87940,158664009,0,0.1612507,0.1234226,0.2501162,0,1
58667,126063721,0,0.1269835,0.1191803,0.145799,0,0
235917,323463896,0,0.1228534,0.1123107,0.1591699,0,0
323484,420864087,0,0.00299895,0.00316167,0.00277516,0,4
75660,144863698,0,0.1089936,0.1145824,0.1284746,0,1
8531,30863483,0,0.00266037,0.00289306,0.00280024,0,0
74625,143763305,0,0.1165698,0.1147881,0.1823744,0,1
18290,81263315,0,0.1158869,0.1191615,0.1965752,0,0
326151,423963680,0,0.00288098,0.00274531,0.00274466,0,4
216473,301863373,0,6.00E-07,6.00E-07,6.00E-07,0,2
327185,425164033,0,0.00288549,0.00279939,0.00293005,0,4
187002,269063998,0,6.00E-07,6.00E-07,6.00E-07,0,2
137949,214563307,0,0.156919,0.1307616,0.2553906,0,0
227363,313963531,0,0.1216865,0.1208914,0.1877789,0,0
256557,346463859,0,0.0643126,0.06158493,0.00277323,0,3
138757,215463780,0,0.1742082,0.119615,0.230077,0,0
101995,174463520,0,0.1752884,0.1318837,0.336552,0,1
181685,263163859,0,6.00E-07,6.00E-07,6.00E-07,0,2
260159,350463925,0,0.1026414,0.10881,0.00310333,0,3
132095,208063408,0,0.1562727,0.1275175,0.27068,0,0
222769,308863905,0,6.00E-07,6.00E-07,6.00E-07,0,0
94968,166563348,0,0.2319606,0.135513,0.3982577,0,1
235377,322863303,0,0.1110633,0.1159125,0.1475043,0,0
140290,217163933,0,0.1577425,0.1383934,0.2759548,0,0
277634,369863662,0,0.1322443,0.1205994,0.1513004,0,0
220966,306863872,0,6.00E-07,6.00E-07,6.00E-07,0,0
311093,407063776,0,0.1006505,0.1138575,0.1524983,0,4
170536,250763821,0,6.00E-07,6.00E-07,6.00E-07,0,2
195441,278463570,0,6.00E-07,6.00E-07,6.00E-07,0,2
43339,109063857,0,0.1158124,0.1068594,0.1788546,0,0
293465,387463286,0,0.1228999,0.1151685,0.1433846,0,4
60921,128563554,0,0.1325323,0.1217626,0.1909375,0,0
108576,181863892,0,0.1598629,0.1178525,0.3041028,0,1
147756,225463945,0,0.1390037,0.1179399,0.2568384,0,0
227905,314563291,0,0.1185267,0.1111191,0.1663546,0,0
326066,423863720,0,0.00267998,0.00265184,0.0029381,0,4
224932,311263778,0,6.00E-07,6.00E-07,6.00E-07,0,0
100484,172763367,0,0.2014577,0.1506671,0.3296658,0,1
166932,246763755,0,6.00E-07,6.00E-07,6.00E-07,0,2
283119,375963721,0,0.1525349,0.1325615,0.2216202,0,4
35048,99863372,0,0.1144513,0.1156484,0.1706622,0,0
105997,178963386,0,0.1678394,0.1250817,0.2997883,0,1
204791,288863575,0,6.00E-07,6.00E-07,6.00E-07,0,2
235558,323064056,0,0.1182642,0.110927,0.1677806,0,0
114274,188263831,0,0.2005085,0.1258624,0.3741117,0,1
104574,177364026,0,0.1686414,0.1356596,0.3127853,0,1
260699,351063685,0,0.1006508,0.1099746,0.00302319,0,3
36400,101363605,0,0.1072123,0.1117041,0.1489063,0,0
284381,377363994,0,0.1436552,0.1318899,0.2352436,0,4
193198,275963737,0,6.00E-07,6.00E-07,6.00E-07,0,2
154873,233363284,0,9.20E-07,6.80E-07,3.71E-06,0,0
248414,337363334,0,0.4024831,0.6611804,0.6758948,0,3
213774,298863740,0,6.00E-07,6.00E-07,6.00E-07,0,2
231234,318263477,0,0.1311385,0.1402017,0.2227658,0,0
265655,356563984,0,0.1133829,0.1450901,0.2218223,0,3
247785,336663614,0,0.3620476,0.315545,0.3061545,0,3
14611,77163289,0,0.00299479,0.00301204,0.00312438,0,0
67232,135564086,0,0.1182137,0.1153092,0.1465902,0,0
8853,31263323,0,0.00272929,0.00308004,0.00277443,0,0
209191,293763281,0,6.00E-07,6.00E-07,6.00E-07,0,2
96836,168663341,0,0.2063696,0.1516127,0.3722751,0,1
5652,27264090,0,0.00298244,0.00278258,0.00262702,0,0
44512,110363337,0,0.1151957,0.1166886,0.1877527,0,0
263854,354563951,0,0.1409964,0.1739579,1.541333,0,3
88561,159363729,0,0.1635495,0.1306005,0.2657267,0,1
54788,121763775,0,0.1216855,0.1182951,0.1430834,0,0
277097,369263902,0,0.1147201,0.1070223,0.1621407,0,0
326325,424163600,0,0.00277594,0.0028329,0.00279876,0,4
55601,122663415,0,0.118468,0.1223543,0.2266087,0,0
178818,259963473,0,6.00E-07,6.00E-07,6.00E-07,0,2
163160,242563769,0,6.00E-07,6.00E-07,6.00E-07,0,2
178728,259863513,0,6.00E-07,6.00E-07,6.00E-07,0,2
117784,192163937,0,0.1547191,0.1348778,0.235622,0,0
102085,174563480,0,0.1806783,0.1351304,0.3403286,0,1
172249,252663894,0,6.00E-07,6.00E-07,6.00E-07,0,2
190326,272763351,0,6.00E-07,6.00E-07,6.00E-07,0,2
318105,414863988,0,0.1206352,0.1188495,0.1578076,0,4
273216,364963956,0,0.1648034,0.1456422,0.2874295,0,0
298413,392963585,0,0.1222498,0.1035538,0.1481428,0,4
9973,32663596,0,0.0027234,0.00303159,0.00293048,0,0
113293,187163438,0,0.1659741,0.1246831,0.2568033,0,1
115534,189663271,0,0.1355505,0.144554,0.2675041,0,0
251443,340763640,0,0.06711881,0.08192316,0.00247054,0,3
33069,97663419,0,0.1073325,0.1226111,0.1760668,0,0
3490,24563504,0,0.0025928,0.00261446,0.00277365,0,0
264303,355063751,0,0.2738048,0.1962794,1.034124,0,3
255567,345363466,0,0.06716394,0.06889988,0.00286807,0,3
53164,119963662,0,0.1141866,0.122352,0.1333165,0,0
310192,406063343,0,0.1024025,0.1065611,0.1446089,0,4
271416,362963923,0,0.1510671,0.1394718,0.2914489,0,0
128052,203563542,0,0.1544186,0.1408091,0.2775114,0,0
77973,147463491,0,0.1126945,0.1168671,0.1951446,0,1
244924,333464061,0,0.3167031,0.336696,0.2488503,0,3
332002,430763459,0,0.00277264,0.00267013,0.00306427,0,4
3808,24963344,0,0.00283611,0.00295029,0.00265883,0,0
51905,118563389,0,0.1344173,0.129169,0.2243172,0,0
286181,379364027,0,0.160588,0.1223976,0.2492024,0,4
214756,299963300,0,6.00E-07,6.00E-07,6.00E-07,0,2
277724,369963622,0,0.1341294,0.1172644,0.203376,0,0
165496,245163562,0,6.00E-07,6.00E-07,6.00E-07,0,2
205595,289764048,0,6.00E-07,6.00E-07,6.00E-07,0,2
194729,277663890,0,6.00E-07,6.00E-07,6.00E-07,0,2
17660,80563595,0,0.1381389,0.1123128,0.2576738,0,0
43069,108763977,0,0.1198026,0.1182233,0.2004631,0,0
127059,202463982,0,0.1490712,0.1327514,0.282166,0,0
264933,355763471,0,0.1738041,0.1669801,0.5405809,0,3
217646,303163686,0,6.00E-07,6.00E-07,6.00E-07,0,0
44871,110764010,0,0.1219691,0.1199633,0.1648411,0,0
91944,163163875,0,0.2265297,0.1540568,0.3932112,0,1
283210,376063681,0,0.1534093,0.1356656,0.2190847,0,4
86249,156763936,0,0.1454158,0.1267697,0.26412,0,1
185019,266864045,0,6.00E-07,6.00E-07,6.00E-07,0,2
61823,129563987,0,0.1305865,0.1084039,0.1913207,0,0
52443,119163982,0,0.1157001,0.1104486,0.1705381,0,0
153251,231564004,0,0.05325558,0.02515985,0.2765422,0,0
137228,213763627,0,0.1572445,0.123328,0.2626905,0,0
260608,350963725,0,0.1091314,0.1158826,0.00277632,0,3
69667,138263839,0,0.131456,0.1280697,0.2058755,0,1
288512,381963820,0,0.1156357,0.1082077,0.1782438,0,4
297603,392063945,0,0.1058398,0.1057748,0.1245404,0,4
115174,189263431,0,0.139423,0.1385916,0.3143883,0,0
94700,166263468,0,0.2320511,0.1479167,0.4026523,0,1
92833,164163475,0,0.2394061,0.1580369,0.4148243,0,1
192208,274863344,0,6.00E-07,6.00E-07,6.00E-07,0,2
71831,140663712,0,0.117459,0.1166496,0.1341336,0,1
259438,349663412,0,0.1091445,0.1065922,0.00245564,0,3
279527,371963655,0,0.1133732,0.1208843,0.1304068,0,0
135425,211763594,0,0.162102,0.1245966,0.2738644,0,0
73092,142063985,0,0.1142498,0.1172281,0.1681877,0,1
199404,282863476,0,6.00E-07,6.00E-07,6.00E-07,0,2
74941,144064018,0,0.1141142,0.106681,0.1744214,0,1
281769,374463488,0,0.1331068,0.1286675,0.2371616,0,4
42168,107763544,0,0.1243825,0.117821,0.20655,0,0
320628,417663701,0,0.1180769,0.1254031,0.1519905,0,4
26944,90863640,0,0.1122477,0.1087024,0.1030896,0,0
190588,273064064,0,6.00E-07,6.00E-07,6.00E-07,0,2
72098,140963592,0,0.1028906,0.1107245,0.1789499,0,1
170807,251063701,0,6.00E-07,6.00E-07,6.00E-07,0,2
310463,406364056,0,0.1093417,0.1122346,0.1676085,0,4
162620,241964009,0,6.00E-07,6.00E-07,6.00E-07,0,2
148026,225763825,0,0.1248264,0.1150265,0.2158485,0,0
293376,387363326,0,0.1175325,0.1207467,0.1698071,0,4
252430,341864033,0,0.07984976,0.07733785,0.00286409,0,3
314418,410763962,0,0.1193331,0.1123762,0.1772016,0,4
300385,395163538,0,0.1050069,0.09996735,0.1763273,0,4
42798,108463264,0,0.1301002,0.109401,0.1617999,0,0
238259,326063689,0,0.1303624,0.1186155,0.129017,0,3
69487,138063919,0,0.139733,0.1212599,0.2257236,0,1
204073,288063895,0,6.00E-07,6.00E-07,6.00E-07,0,2
279709,372163575,0,0.1150441,0.1150447,0.2000174,0,0
131825,207763528,0,0.1583951,0.1295622,0.2901231,0,0
103951,176663473,0,0.1953485,0.1347899,0.318009,0,1
35859,100763845,0,0.09907095,0.1202439,0.1912174,0,0
170715,250963741,0,6.00E-07,6.00E-07,6.00E-07,0,2
159107,238063903,0,6.00E-07,6.00E-07,6.00E-07,0,2
263763,354463991,0,0.1130679,0.1040012,0.3089628,0,3
288243,381663940,0,0.1284744,0.1085087,0.1922414,0,4
216656,302063293,0,6.00E-07,6.00E-07,6.00E-07,0,0
98526,170563414,0,0.2139752,0.1369245,0.3472314,0,1
206677,290963568,0,6.00E-07,6.00E-07,6.00E-07,0,2
297512,391963985,0,0.1081299,0.1087653,0.1259712,0,4
211884,296763747,0,6.00E-07,6.00E-07,6.00E-07,0,2
311633,407663536,0,0.1168944,0.1227446,0.2044435,0,4
154512,232963444,0,8.57E-06,4.08E-06,4.44E-05,0,0
4369,25663897,0,0.00292302,0.00289786,0.00259172,0,0
118148,192563777,0,0.1323112,0.1343641,0.2245942,0,0
19644,82763548,0,0.1234321,0.1339218,0.1855057,0,0
59209,126663481,0,0.124123,0.1181684,0.187423,0,0
312533,408663969,0,0.109947,0.1064023,0.1857085,0,4
200839,284463669,0,6.00E-07,6.00E-07,6.00E-07,0,2
104842,177663906,0,0.1605364,0.1312224,0.2781513,0,1
25411,89163487,0,0.1182021,0.1197371,0.1539393,0,0
216745,302164086,0,6.00E-07,6.00E-07,6.00E-07,0,0
116163,190363824,0,0.1414635,0.1348962,0.2396152,0,0
156944,235664030,0,6.00E-07,6.00E-07,6.00E-07,0,0
272859,364563283,0,0.1589628,0.1295248,0.2816249,0,0
98081,170063614,0,0.2281918,0.1391577,0.354745,0,1
142722,219863686,0,0.1688597,0.1320053,0.2246137,0,0
198684,282063796,0,6.00E-07,6.00E-07,6.00E-07,0,2
296614,390963552,0,0.1104196,0.1155886,0.1799139,0,4
71741,140563752,0,0.1331891,0.1172344,0.1413,0,1
205957,290163888,0,6.00E-07,6.00E-07,6.00E-07,0,2
2610,23463944,0,0.00274246,0.00304726,0.00245643,0,0
69576,138163879,0,0.1224298,0.1210503,0.2174297,0,1
46497,112563290,0,0.1137998,0.1255157,0.2053229,0,0
84114,154364063,0,0.1659168,0.1219868,0.2347159,0,1
101728,174163640,0,0.1724014,0.1363116,0.2906522,0,1
303267,398363924,0,0.1142749,0.1187288,0.1838866,0,4
131284,207163768,0,0.1692003,0.1385573,0.2235928,0,0
219887,305663519,0,6.00E-07,6.00E-07,6.00E-07,0,0
82511,152563950,0,0.1222669,0.1212578,0.2137786,0,1
199585,283063396,0,6.00E-07,6.00E-07,6.00E-07,0,2
198142,281464036,0,6.00E-07,6.00E-07,6.00E-07,0,2
333123,432063772,0,0.00264962,0.00301759,0.00282938,0,4
290675,384363693,0,0.1239729,0.1173188,0.1661891,0,4
123188,198164036,0,0.1613631,0.1392039,0.2714859,0,0
213236,298263980,0,6.00E-07,6.00E-07,6.00E-07,0,2
95235,166864061,0,0.2431266,0.1445051,0.4065122,0,1
160815,239963976,0,6.00E-07,6.00E-07,6.00E-07,0,2
258988,349163612,0,0.1187763,0.1045918,0.0027899,0,3
278088,370363462,0,0.1364488,0.1265026,0.2363491,0,0
173692,254264087,0,6.00E-07,6.00E-07,6.00E-07,0,2
43428,109163817,0,0.1048839,0.1128603,0.1649238,0,0
221956,307963432,0,6.00E-07,6.00E-07,6.00E-07,0,0
68134,136563686,0,0.1129752,0.1110462,0.1421905,0,1
153526,231863884,0,0.00815606,0.00385321,0.04235227,0,0
156493,235163397,0,6.00E-07,6.00E-07,6.00E-07,0,0
179351,260564066,0,6.00E-07,6.00E-07,6.00E-07,0,2
94611,166163508,0,0.2403722,0.1542034,0.4251612,0,1
238529,326363569,0,0.1136154,0.1219601,0.1438326,0,3
107241,180363659,0,0.1649698,0.1443082,0.2408424,0,1
331142,429763859,0,0.0030762,0.00260403,0.00273401,0,4
274838,366764069,0,0.1305927,0.1085579,0.2003706,0,0
37751,102863838,0,0.1235913,0.1207699,0.2212418,0,0
102706,175264033,0,0.1778669,0.1451092,0.3067074,0,1
106087,179063346,0,0.1637676,0.1397676,0.2893736,0,1
300836,395663338,0,0.1184679,0.1159577,0.1518689,0,4
25954,89764080,0,0.1053201,0.1130869,0.1374432,0,0
123457,198463916,0,0.1509982,0.144651,0.2480586,0,0
11654,34763589,0,0.00286129,0.00277355,0.00253257,0,0
124718,199863356,0,0.1465922,0.1213163,0.264603,0,0
185560,267463805,0,6.00E-07,6.00E-07,6.00E-07,0,2
170626,250863781,0,6.00E-07,6.00E-07,6.00E-07,0,2
29917,94163986,0,0.1070986,0.1123414,0.1758818,0,0
169996,250164061,0,6.00E-07,6.00E-07,6.00E-07,0,2
188703,270964071,0,6.00E-07,6.00E-07,6.00E-07,0,2
101284,173663840,0,0.2041181,0.1363795,0.3268298,0,1
93011,164363395,0,0.2316767,0.1532864,0.3904488,0,1
166303,246064035,0,6.00E-07,6.00E-07,6.00E-07,0,2
306146,401563477,0,0.107618,0.1169955,0.1689893,0,4
292565,386463686,0,0.1199158,0.1128116,0.1495074,0,4
22978,86463734,0,0.1306166,0.124498,0.1435481,0,0
242669,330963395,0,0.1256043,0.1095208,0.175104,0,3
28387,92463833,0,0.1127612,0.1329283,0.1626001,0,0
250550,339764040,0,0.08381008,0.07872991,0.0026743,0,3
72912,141864065,0,0.1142577,0.1261247,0.1718739,0,1
148297,226063705,0,0.1347225,0.1135278,0.1505668,0,0
146137,223663832,0,0.1509385,0.1254013,0.246711,0,0
280160,372663375,0,0.1222114,0.1197713,0.1888547,0,4
253144,342663713,0,0.07208864,0.07140235,0.00279885,0,3
22259,85664054,0,0.1155669,0.129142,0.2134892,0,0
197963,281263283,0,6.00E-07,6.00E-07,6.00E-07,0,2
113653,187563278,0,0.154877,0.118206,0.2157537,0,1
86695,157263736,0,0.1651405,0.1285563,0.2133803,0,1
226555,313063891,0,0.129189,0.129892,0.1894424,0,0
144161,221463879,0,0.1559711,0.1422068,0.284592,0,0
191939,274563464,0,6.00E-07,6.00E-07,6.00E-07,0,2
283929,376863361,0,0.1406365,0.1377644,0.2541887,0,4
316580,413163835,0,0.1131168,0.1092921,0.1842604,0,4
13676,76063729,0,0.00283595,0.00266798,0.00271264,0,0
210452,295163554,0,6.00E-07,6.00E-07,6.00E-07,0,2
287711,381063347,0,0.1447555,0.1155338,0.1899444,0,4
13262,75563929,0,0.00288749,0.0029435,0.00301236,0,0
226285,312764011,0,0.1214784,0.1193472,0.2303274,0,0
59388,126863401,0,0.1089119,0.1097561,0.1771357,0,0
309110,404863823,0,0.1284651,0.1027315,0.1582205,0,4
67771,136163846,0,0.1159306,0.1234992,0.172288,0,1
228981,315763644,0,0.1094032,0.1228504,0.1642251,0,0
249302,338363767,0,0.1016427,0.09302857,0.00449925,0,3
115802,189963984,0,0.1378962,0.1407647,0.2683233,0,0
111245,184863525,0,0.1558282,0.1313766,0.28003,0,1
6611,28463610,0,0.00252084,0.00298274,0.00274185,0,0
64886,132963460,0,0.1225447,0.1121858,0.2047372,0,0
207931,292363841,0,6.00E-07,6.00E-07,6.00E-07,0,2
198412,281763916,0,6.00E-07,6.00E-07,6.00E-07,0,2
175674,256464040,0,6.00E-07,6.00E-07,6.00E-07,0,2
128682,204263262,0,0.1521561,0.1195894,0.2386538,0,0
202985,286863542,0,6.00E-07,6.00E-07,6.00E-07,0,2
60288,127863834,0,0.1233921,0.1173764,0.2154043,0,0
233754,321064023,0,0.1123679,0.1137722,0.207889,0,0
300567,395363458,0,0.1179839,0.1125643,0.1686767,0,4
11494,34563669,0,0.0028629,0.0026902,0.00277037,0,0
105908,178863426,0,0.1668508,0.1279634,0.3013054,0,1
290493,384163773,0,0.1367985,0.1234404,0.1880071,0,4
313518,409763529,0,0.1091134,0.1077256,0.1721728,0,4
237629,325363969,0,0.112268,0.1133016,0.185073,0,3
228892,315663684,0,0.1124068,0.1117487,0.1560807,0,0
104931,177763866,0,0.1583017,0.1348765,0.3063201,0,1
20004,83163388,0,0.1160553,0.1259389,0.203584,0,0
245557,334163781,0,3.338336,4.387247,25.75717,0,3
321708,418864054,0,0.00468703,0.00454453,0.01726711,0,4
143531,220763326,0,0.1701587,0.1381146,0.2799605,0,0
253594,343163513,0,0.07847365,0.07156485,0.00279362,0,3
214315,299463500,0,6.00E-07,6.00E-07,6.00E-07,0,2
333984,433063372,0,0.00294648,0.00273709,0.00273355,0,4
112580,186363758,0,0.1522369,0.1248192,0.2103535,0,1
53975,120863302,0,0.1313931,0.1182534,0.1841887,0,0
329337,427663866,0,0.00290382,0.00282444,0.00304788,0,4
239968,327963762,0,0.1129158,0.1405554,0.1732735,0,3
143622,220863286,0,0.1460494,0.1187199,0.2473793,0,0
30909,95263546,0,0.1157507,0.1211222,0.1739846,0,0
171797,252163261,0,6.00E-07,6.00E-07,6.00E-07,0,2
282850,375663841,0,0.1444788,0.1462721,0.2373349,0,4
43970,109763577,0,0.112231,0.1334054,0.1705396,0,0
113114,186963518,0,0.1524423,0.114018,0.2498597,0,1
71920,140763672,0,0.1206933,0.1159812,0.1292997,0,1
55870,122963295,0,0.1329966,0.1304659,0.2071996,0,0
13507,75863809,0,0.00304388,0.00277866,0.0028781,0,0
111068,184663605,0,0.1536683,0.1465756,0.2510225,0,1
285099,378163674,0,0.1494378,0.1299127,0.2319291,0,4
121297,196064043,0,0.1472471,0.132929,0.2518092,0,0
40544,105963431,0,0.113943,0.1139231,0.1811207,0,0
111424,185063445,0,0.1577866,0.128765,0.2730289,0,1
245286,333863901,0,0.4231422,0.4463185,0.3120277,0,3
75838,145063618,0,0.1195381,0.1080391,0.1750782,0,1
59839,127364034,0,0.107067,0.1186188,0.200727,0,0
162165,241463376,0,6.00E-07,6.00E-07,6.00E-07,0,2
133354,209463681,0,0.1521527,0.1311932,0.2298504,0,0
262861,353463558,0,0.1079087,0.1152922,0.00267977,0,3
63984,131963860,0,0.1060213,0.1144073,0.1626568,0,0
150819,228863418,0,0.1166673,0.1152133,0.1949902,0,0
83668,153863430,0,0.1396921,0.1268325,0.2336278,0,1
93900,165363828,0,0.2456063,0.1486194,0.4098745,0,1
5090,26563537,0,0.00298724,0.00294931,0.00285543,0,0
320989,418063541,0,0.04520888,0.06701054,0.7704712,0,4
328647,426863353,0,0.00284023,0.00278322,0.00279632,0,4
